0,1
Game Info,Game Info
Won Toss,Ravens (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,73021
Weather,"65 degrees, relative humidity 43%, wind 6 mph, wind chill 0"
Vegas Line,Baltimore Ravens -13.5
Over/Under,37.0 (over)
