Player,Pos
Brock Osweiler,QB
Frank Gore,RB
Danny Amendola,WR
Kenny Stills,WR
DeVante Parker,WR
Nick O'Leary,TE
Zach Sterup,LT
Jake Brendel,LG
Travis Swanson,C
Jesse Davis,RG
Sam Young,RT
Robert Quinn,DE
Cameron Wake,DE
Akeem Spence,DT
Davon Godchaux,DT
Raekwon McMillan,LB
Jerome Baker,LB
Kiko Alonso,LB
Bobby McCain,CB
Xavien Howard,CB
T.J. McDonald,S
Minkah Fitzpatrick,S
