Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bobby McCain,MIA,0,5,5,100.0%,30,6.0,6.0,1,131.2,3.2,16,14,0,0,0,0.0,0,6,0,0.0%
Xavien Howard,MIA,0,7,4,57.1%,57,14.3,8.1,1,123.2,13.0,44,13,0,0,0,0.0,0,5,0,0.0%
Raekwon McMillan,MIA,0,3,3,100.0%,19,6.3,6.3,0,93.1,0.0,0,19,0,0,0,0.0,0,8,1,11.1%
T.J. McDonald,MIA,0,2,2,100.0%,20,10.0,10.0,0,108.3,7.0,14,6,2,1,0,0.0,1,7,0,0.0%
Reshad Jones,MIA,0,3,2,66.7%,24,12.0,8.0,0,91.0,5.7,15,9,1,0,0,0.0,0,3,0,0.0%
Kiko Alonso,MIA,0,1,1,100.0%,19,19.0,19.0,0,118.7,-3.0,-3,22,1,0,0,0.0,0,6,0,0.0%
Minkah Fitzpatrick,MIA,0,3,1,33.3%,0,0.0,0.0,0,42.4,16.7,0,0,0,0,0,0.0,0,2,0,0.0%
Robert Quinn,MIA,0,0,0,,,,,,,,,,0,0,1,1.5,3,3,0,0.0%
Cameron Wake,MIA,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
Andre Branch,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Jerome Baker,MIA,0,1,0,0.0%,,,0.0,,39.6,2.0,,,2,0,0,0.0,0,1,0,0.0%
Akeem Spence,MIA,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Evander Hood,MIA,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Josh Jackson,GNB,0,9,7,77.8%,92,13.1,10.2,0,109.3,7.1,33,59,0,0,0,0.0,0,7,2,22.2%
Jaire Alexander,GNB,0,8,4,50.0%,32,8.0,4.0,0,60.4,9.5,26,6,0,0,0,0.0,0,5,1,16.7%
Josh Jones,GNB,0,6,3,50.0%,20,6.7,3.3,0,57.6,3.8,3,17,4,0,0,0.0,0,5,1,16.7%
Blake Martinez,GNB,0,4,3,75.0%,15,5.0,3.8,0,80.2,3.5,9,6,2,0,0,0.0,0,8,0,0.0%
Kyler Fackrell,GNB,0,2,2,100.0%,21,10.5,10.5,0,110.4,2.0,4,17,5,0,0,1.0,1,4,1,20.0%
Tony Brown,GNB,0,3,2,66.7%,6,3.0,2.0,0,70.1,3.0,5,1,0,0,0,0.0,0,3,0,0.0%
Bashaud Breeland,GNB,1,4,2,50.0%,27,13.5,6.8,0,32.3,9.3,16,11,1,0,0,0.0,0,2,1,33.3%
Tramon Williams,GNB,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,1,0,0,0.0,0,1,1,50.0%
Reggie Gilbert,GNB,0,0,0,,,,,,,,,,2,1,0,1.0,2,3,2,40.0%
Clay Matthews,GNB,0,0,0,,,,,,,,,,5,0,2,0.0,2,0,1,100.0%
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,1,0,1.0,2,6,0,0.0%
Raven Greene,GNB,0,1,0,0.0%,,,0.0,,39.6,5.0,,,3,0,0,1.0,1,1,0,0.0%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Mike Daniels,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Montravius Adams,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Antonio Morrison,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Kentrell Brice,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,2,50.0%
