Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,7:16,1,10,GNB 45,7,6,AJ Dillon right end for 2 yards (tackle by Jack Campbell),1.930,1.650
1,6:40,2,8,GNB 47,7,6,Jordan Love pass incomplete short left,1.650,0.960
1,6:33,3,8,GNB 47,7,6,Jordan Love pass complete short left to Christian Watson for 9 yards (tackle by Jerry Jacobs),0.960,2.650
1,6:02,1,10,DET 44,7,6,Jordan Love pass complete short right to AJ Dillon for 11 yards (tackle by Derrick Barnes),2.650,3.380
1,5:21,1,10,DET 33,7,6,Jayden Reed left end for 15 yards (tackle by Alex Anzalone),3.380,4.370
1,4:34,1,10,DET 18,7,6,Jordan Love pass complete short right to Christian Watson for 8 yards (tackle by Jack Campbell and Brian Branch),4.370,5.230
1,3:52,2,2,DET 10,7,6,AJ Dillon right tackle for 1 yard (tackle by John Cominsky and Derrick Barnes),5.230,4.740
1,3:13,3,1,DET 9,13,6,"Jordan Love pass complete short right to Tucker Kraft for 9 yards, touchdown",4.740,7.000
1,3:08,,,DET 15,14,6,Anders Carlson kicks extra point good,0.000,0.000
1,3:08,,,GNB 35,14,6,"Anders Carlson kicks off 65 yards, touchback.",0.000,0.610
1,3:08,1,10,DET 25,14,6,Jared Goff scrambles up the middle for 3 yards (tackle by Isaiah McDuffie and Preston Smith),0.610,0.470
1,2:41,2,7,DET 28,14,6,"Jahmyr Gibbs left tackle for no gain (tackle by Rashan Gary). Penalty on Donovan Peoples-Jones: Offensive Offside, 5 yards (accepted) (no play)",0.470,-0.210
1,2:23,2,12,DET 23,20,6,"Jared Goff sacked by Rashan Gary for no gain. Jared Goff fumbles (forced by Rashan Gary), recovered by Jonathan Owens at DET-27 and returned for 27 yards, touchdown Replay Assistant challenged the fumble ruling, and the play was upheld.",-0.210,-7.000
1,2:12,,,DET 15,20,6,Anders Carlson kicks extra point no good,0.000,-1.000
1,2:12,,,GNB 35,20,6,"Anders Carlson kicks off 65 yards, returned by Khalil Dorsey for 16 yards (tackle by Benny Sapp)",0.000,-0.140
1,2:09,1,10,DET 16,20,6,Jahmyr Gibbs left tackle for 5 yards (tackle by Quay Walker and Kenny Clark),-0.140,0.150
1,1:38,2,5,DET 21,20,6,Jared Goff pass incomplete short left intended for Jahmyr Gibbs,0.150,-0.700
1,1:30,3,5,DET 21,20,6,"Jared Goff scrambles up the middle for 2 yards. Jared Goff fumbles (forced by Karl Brooks), recovered by Karl Brooks at DET-23 (tackle by Karl Brooks)",-0.700,-4.040
1,1:20,1,10,DET 23,20,6,Jayden Reed left tackle for 1 yard (tackle by Josh Paschal and Alim McNeill),4.040,3.630
1,0:53,2,9,DET 22,20,6,Jordan Love scrambles right end for 2 yards (tackle by Levi Onwuzurike),3.630,3.200
1,0:07,,,,,,Timeout #1 by Green Bay Packers,,
1,0:07,3,7,DET 20,20,6,Jordan Love pass complete short left to Tucker Kraft for 6 yards (tackle by Derrick Barnes),3.200,2.660
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,DET 14,20,6,AJ Dillon up the middle for no gain (tackle by Derrick Barnes and Brian Branch),2.660,0.280
2,14:55,1,10,DET 14,20,6,David Montgomery up the middle for 4 yards (tackle by Kingsley Enagbare and Jonathan Owens),-0.280,-0.210
2,14:19,2,6,DET 18,20,6,David Montgomery up the middle for 5 yards (tackle by Lukas Van Ness and Corey Ballentine),-0.210,-0.320
2,13:39,3,1,DET 23,20,6,David Montgomery up the middle for 2 yards (tackle by Kenny Clark and Isaiah McDuffie),-0.320,0.610
2,12:57,1,10,DET 25,20,6,David Montgomery up the middle for 9 yards (tackle by Jonathan Owens),0.610,1.280
2,12:39,2,1,DET 34,20,6,Jared Goff pass complete short left to Malcolm Rodriguez for 6 yards (tackle by Corey Ballentine),1.280,1.600
2,12:02,1,10,DET 40,20,6,Jared Goff pass complete short left to Amon-Ra St. Brown for 6 yards (tackle by Corey Ballentine),1.600,1.860
2,11:28,2,4,DET 46,20,6,David Montgomery up the middle for 2 yards (tackle by Quay Walker and Rashan Gary),1.860,1.420
2,10:49,3,2,DET 48,20,6,Jared Goff pass incomplete short middle intended for Sam LaPorta,1.420,-0.190
2,10:44,4,2,DET 48,20,6,"Jack Fox punts 38 yards, fair catch by Jayden Reed at GB-14",-0.190,0.280
2,10:38,1,10,GNB 14,20,6,Jordan Love pass complete short left to AJ Dillon for 22 yards (tackle by Kerby Joseph),-0.280,1.330
2,9:54,1,10,GNB 36,20,6,"Penalty on Quinton Bohanna: Encroachment, 5 yards (accepted) (no play)",1.330,2.060
2,9:37,1,5,GNB 41,20,6,AJ Dillon up the middle for 2 yards (tackle by Brian Branch and Alex Anzalone),2.060,1.740
2,8:55,2,3,GNB 43,20,6,Jordan Love pass complete short left to Romeo Doubs for 7 yards (tackle by Jerry Jacobs),1.740,2.260
2,8:20,1,10,DET 50,20,6,Patrick Taylor up the middle for 5 yards (tackle by Tracy Walker),2.260,2.390
2,7:42,2,5,DET 45,20,6,Jordan Love pass complete deep middle to Romeo Doubs for 16 yards (tackle by Jerry Jacobs),2.390,3.640
2,6:55,1,10,DET 29,20,6,Patrick Taylor right end for 5 yards (tackle by Cameron Sutton and Brian Branch),3.640,3.780
2,6:08,2,5,DET 24,20,6,Jordan Love pass incomplete short left intended for Jayden Reed,3.780,3.070
2,6:05,3,5,DET 24,20,6,Jordan Love pass incomplete deep left intended for Christian Watson,3.070,1.920
2,6:00,4,5,DET 24,23,6,Anders Carlson 43 yard field goal good,1.920,3.000
2,5:56,,,GNB 35,23,6,"Anders Carlson kicks off 61 yards, returned by Khalil Dorsey for 23 yards (tackle by Eric Wilson)",0.000,0.740
2,5:51,1,10,DET 27,23,6,Jared Goff sacked by Rashan Gary for no gain,0.740,0.200
2,5:16,2,10,DET 27,23,6,Jared Goff pass incomplete short left,0.200,-0.490
2,5:12,3,10,DET 27,23,6,"Jared Goff pass incomplete short right intended for Sam LaPorta. Penalty on Isaiah McDuffie: Illegal Contact, 4 yards (accepted) (no play)",-0.490,1.000
2,5:07,1,10,DET 31,23,6,Jahmyr Gibbs left tackle for 6 yards (tackle by Rashan Gary),1.000,1.270
2,4:33,2,4,DET 37,23,6,Jahmyr Gibbs left tackle for 2 yards (tackle by Devonte Wyatt),1.270,0.830
2,3:56,3,2,DET 39,23,6,Jared Goff pass complete short right to Kalif Raymond for 20 yards (tackle by Isaiah McDuffie and Jonathan Owens),0.830,2.850
2,3:27,1,10,GNB 41,23,6,"Jared Goff pass incomplete short right. Penalty on Jared Goff: Intentional Grounding, 11 yards (accepted)",2.850,0.820
2,3:21,2,21,DET 48,23,6,Jared Goff pass complete short right to Brock Wright for 9 yards (tackle by Carrington Valentine),0.820,1.350
2,2:44,3,12,GNB 43,23,6,Jared Goff pass complete short left to Amon-Ra St. Brown for 8 yards (tackle by Anthony Johnson),1.350,0.980
2,2:05,4,4,GNB 35,23,6,Jared Goff pass incomplete short middle intended for Josh Reynolds (defended by Preston Smith),0.980,-1.270
2,1:58,1,10,GNB 35,23,6,Jordan Love pass complete short left to Jayden Reed for -1 yards (tackle by Kerby Joseph and Brian Branch),1.270,0.590
2,1:22,2,11,GNB 34,23,6,AJ Dillon right tackle for 17 yards (tackle by Tracy Walker),0.590,2.320
2,0:58,1,10,DET 49,23,6,Jordan Love pass incomplete short left intended for Jayden Reed (defended by Brian Branch),2.320,1.780
2,0:52,2,10,DET 49,23,6,Jordan Love pass complete short right to Patrick Taylor for 4 yards (tackle by Alex Anzalone),1.780,1.620
2,0:47,3,6,DET 45,23,6,Jordan Love pass incomplete short right intended for Jayden Reed,1.620,0.270
2,0:41,4,6,DET 45,23,6,"Penalty on GNB: Delay of Game, 5 yards (accepted) (no play)",0.270,-0.060
2,0:41,4,11,DET 50,23,6,"Daniel Whelan punts 34 yards, fair catch by Kalif Raymond at DET-16",-0.060,0.140
2,0:35,1,10,DET 16,23,6,Jared Goff pass incomplete short middle intended for Sam LaPorta,-0.140,-0.660
2,0:30,2,10,DET 16,23,6,Jared Goff pass incomplete deep right intended for Amon-Ra St. Brown,-0.660,-1.320
2,0:27,3,10,DET 16,23,6,Jared Goff pass complete short right to Sam LaPorta for no gain (no play),-1.320,-2.010
2,0:20,3,15,DET 11,23,6,"Jared Goff pass incomplete deep left intended for Jameson Williams. Penalty on Kayode Awosika: Ineligible Downfield Pass, 5 yards (declined)",-2.010,-2.490
2,0:13,4,15,DET 11,23,6,"Jack Fox punts 45 yards, fair catch by Keisean Nixon at GB-44",-2.490,-1.860
2,0:05,1,10,GNB 44,23,6,Jordan Love pass complete short right to Jayden Reed for 11 yards (tackle by Kerby Joseph),1.860,2.590
2,0:01,,,,,,Timeout #2 by Green Bay Packers,,
2,0:01,1,10,DET 45,23,6,"Anders Carlson 63 yard field goal no good, returned by Kalif Raymond for no gain (tackle by Tedarrell Slaton)",2.590,2.390
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,23,6,"Anders Carlson kicks off 67 yards, returned by Khalil Dorsey for 30 yards (tackle by Patrick Taylor)",0.000,0.810
3,14:50,1,10,DET 28,23,6,Jahmyr Gibbs left end for 23 yards (tackle by Anthony Johnson),0.810,2.320
3,14:24,1,10,GNB 49,23,6,Jared Goff pass complete deep left to Amon-Ra St. Brown for 28 yards (tackle by Corey Ballentine),2.320,4.170
3,13:44,1,10,GNB 21,23,6,Jahmyr Gibbs up the middle for 1 yard (tackle by Rashan Gary and Jonathan Owens),4.170,3.760
3,13:06,2,9,GNB 20,23,6,Jared Goff pass complete short middle to Josh Reynolds for 3 yards (tackle by Corey Ballentine),3.760,3.460
3,12:26,3,6,GNB 17,23,6,"David Montgomery right end for 15 yards, touchdown. Penalty on Kalif Raymond: Offensive Holding, 10 yards (accepted)",3.460,4.490
3,12:26,3,1,GNB 12,23,6,David Montgomery up the middle for 6 yards (tackle by Anthony Johnson),4.490,5.830
3,11:52,1,6,GNB 6,23,12,"David Montgomery left tackle for 6 yards, touchdown",5.830,7.000
3,11:46,,,GNB 2,23,14,"Two Point Attempt: David Montgomery rushes, conversion succeeds.",1.000,1.000
3,11:46,,,DET 35,23,14,"Penalty on Lukas Van Ness: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",0.000,0.000
3,11:46,,,DET 50,23,14,"Jack Fox kicks off 50 yards, touchback.",0.000,0.610
3,11:46,1,10,GNB 25,23,14,Jordan Love pass complete short middle to AJ Dillon for 5 yards (tackle by Jack Campbell),0.610,0.740
3,11:09,2,5,GNB 30,23,14,AJ Dillon up the middle for 3 yards (tackle by Alex Anzalone),0.740,0.430
3,10:27,3,2,GNB 33,23,14,Jordan Love pass complete short middle to Jayden Reed for 14 yards (tackle by Kerby Joseph),0.430,2.060
3,9:42,1,10,GNB 47,23,14,"Penalty on Jon Runyan: False Start, 5 yards (accepted) (no play)",2.060,1.730
3,9:24,1,15,GNB 42,23,14,Jordan Love pass complete short left to Malik Heath for 12 yards (tackle by Jerry Jacobs),1.730,2.460
3,8:37,2,3,DET 46,23,14,AJ Dillon left tackle for -1 yards (tackle by Jerry Jacobs and Alex Anzalone),2.460,1.620
3,7:54,3,4,DET 47,23,14,Jordan Love pass incomplete short left intended for Romeo Doubs,1.620,0.130
3,7:49,4,4,DET 47,23,14,Daniel Whelan punts 46 yards downed by Zayne Anderson,0.130,0.380
3,7:41,1,10,DET 3,23,14,David Montgomery up the middle for 6 yards (tackle by Tedarrell Slaton and Isaiah McDuffie),-0.380,-0.340
3,7:10,2,4,DET 9,23,14,Jared Goff pass complete short left to Amon-Ra St. Brown for 8 yards (tackle by Carrington Valentine),-0.340,-0.060
3,6:18,1,10,DET 17,23,14,Jared Goff pass incomplete short right intended for David Montgomery,-0.060,-0.580
3,6:10,2,10,DET 17,23,14,Jared Goff pass complete short right to Amon-Ra St. Brown for 6 yards (tackle by Keisean Nixon),-0.580,-0.490
3,5:38,3,4,DET 23,23,14,Jared Goff pass incomplete deep left intended for Amon-Ra St. Brown,-0.490,-1.830
3,5:32,4,4,DET 23,23,14,Jalen Reeves-Maybin right tackle for no gain (tackle by Lukas Van Ness and Karl Brooks),-1.830,-4.040
3,5:27,1,10,DET 23,23,14,AJ Dillon up the middle for 3 yards (tackle by Quinton Bohanna and Alim McNeill),4.040,3.900
3,4:49,2,7,DET 20,23,14,"Jordan Love scrambles left end for no gain (tackle by Jack Campbell). Penalty on Elgton Jenkins: Offensive Holding, 10 yards (accepted) (no play)",3.900,2.550
3,4:21,2,17,DET 30,23,14,Jordan Love pass complete short middle to Romeo Doubs for 14 yards (tackle by Jerry Jacobs),2.550,3.850
3,3:36,3,3,DET 16,29,14,"Jordan Love pass complete deep left to Christian Watson for 16 yards, touchdown",3.850,7.000
3,3:30,,,DET 2,29,14,"Two Point Attempt: Romeo Doubs pass incomplete, sacked by Romeo Doubs sacked by",1.000,-1.000
3,3:30,,,GNB 35,29,14,"Anders Carlson kicks off 65 yards, touchback.",0.000,0.610
3,3:30,1,10,DET 25,29,14,Jared Goff pass complete short left to Kalif Raymond for 15 yards (tackle by Anthony Johnson),0.610,1.600
3,2:59,1,10,DET 40,29,14,Jahmyr Gibbs left tackle for 3 yards (tackle by Preston Smith and Rashan Gary),1.600,1.460
3,2:26,2,7,DET 43,29,14,Jahmyr Gibbs left tackle for 2 yards (tackle by Tedarrell Slaton and Preston Smith),1.460,1.030
3,1:53,3,5,DET 45,29,14,Jared Goff pass complete short right to Kalif Raymond for 8 yards (tackle by Isaiah McDuffie),1.030,2.460
3,1:18,1,10,GNB 47,29,14,Jahmyr Gibbs up the middle for 3 yards (tackle by Jonathan Owens),2.460,2.320
3,0:44,2,7,GNB 44,29,14,Kalif Raymond left end for 6 yards (tackle by Jonathan Owens),2.320,2.410
3,0:06,3,1,GNB 38,29,14,Jahmyr Gibbs left end for 4 yards (tackle by Carrington Valentine),2.410,3.310
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 34,29,14,Jared Goff pass complete short left to Sam LaPorta for -2 yards (tackle by Lukas Van Ness),3.310,2.500
4,14:26,2,12,GNB 36,29,14,Jared Goff pass incomplete short middle intended for Jahmyr Gibbs (defended by Anthony Johnson),2.500,1.820
4,14:18,3,12,GNB 36,29,14,Jared Goff pass complete short left to Jahmyr Gibbs for 5 yards (tackle by Isaiah McDuffie),1.820,1.320
4,13:38,4,7,GNB 31,29,14,"Jared Goff sacked by Rashan Gary for -8 yards. Jared Goff fumbles (forced by Rashan Gary), recovered by Rashan Gary at GB-39 (tackle by Rashan Gary)",1.320,-1.530
4,13:32,1,10,GNB 39,29,14,Jordan Love pass incomplete short right intended for Ben Sims,1.530,0.990
4,13:27,2,10,GNB 39,29,14,Jordan Love pass complete short middle to Malik Heath for 13 yards (tackle by Brian Branch),0.990,2.390
4,12:46,1,10,DET 48,29,14,Jordan Love pass incomplete short right,2.390,1.850
4,12:41,2,10,DET 48,29,14,Jordan Love pass complete short left to Malik Heath for 5 yards (tackle by Jerry Jacobs),1.850,1.820
4,12:05,3,5,DET 43,29,14,Jordan Love pass incomplete deep right intended for Jayden Reed,1.820,0.400
4,11:59,4,5,DET 43,29,14,"Penalty on GNB: Delay of Game, 5 yards (accepted) (no play)",0.400,0.070
4,11:59,4,10,DET 48,29,14,"Daniel Whelan punts 39 yards, fair catch by Kalif Raymond at DET-9",0.070,0.380
4,11:52,1,10,DET 9,29,14,Jared Goff scrambles left tackle for 4 yards (tackle by Quay Walker),-0.380,-0.480
4,11:13,2,6,DET 13,29,14,David Montgomery up the middle for 6 yards (tackle by Quay Walker),-0.480,0.150
4,10:26,1,10,DET 19,29,14,David Montgomery up the middle for 4 yards (tackle by Isaiah McDuffie),0.150,0.210
4,9:52,2,6,DET 23,29,14,Jared Goff pass complete short right to Jameson Williams for 38 yards (tackle by Jonathan Owens and Keisean Nixon),0.210,2.980
4,9:10,1,10,GNB 39,29,14,Jared Goff pass incomplete short right intended for Jahmyr Gibbs,2.980,2.440
4,9:02,2,10,GNB 39,29,14,Jared Goff pass complete deep middle to Kalif Raymond for 24 yards (tackle by Anthony Johnson),2.440,4.580
4,8:35,1,10,GNB 15,29,14,Jahmyr Gibbs up the middle for 2 yards (tackle by Jonathan Owens),4.580,4.280
4,7:59,2,8,GNB 13,29,14,Jahmyr Gibbs right end for 3 yards (tackle by Keisean Nixon),4.280,4.000
4,7:31,3,5,GNB 10,29,14,Jared Goff pass complete short right to Amon-Ra St. Brown for -2 yards (tackle by Jonathan Owens),4.000,2.630
4,6:54,4,7,GNB 12,29,14,Jared Goff pass incomplete short right intended for Sam LaPorta,2.630,0.350
4,6:46,1,10,GNB 12,29,14,AJ Dillon up the middle for 8 yards (tackle by Brian Branch and Derrick Barnes),-0.350,0.290
4,6:03,2,2,GNB 20,29,14,AJ Dillon left tackle for 1 yard (tackle by Brian Branch),0.290,-0.370
4,5:19,3,1,GNB 21,29,14,Jordan Love left end for 37 yards (tackle by Tracy Walker),-0.370,2.790
4,4:30,1,10,DET 42,29,14,AJ Dillon left tackle for -1 yards (tackle by Aidan Hutchinson),2.790,2.110
4,3:47,2,11,DET 43,29,14,Patrick Taylor up the middle for 1 yard (tackle by Alim McNeill and Derrick Barnes),2.110,1.550
4,2:59,,,,,,Timeout #1 by Green Bay Packers,,
4,2:59,3,10,DET 42,29,14,Jordan Love pass incomplete deep middle intended for Christian Watson,1.550,0.460
4,2:53,4,10,DET 42,29,14,"Daniel Whelan punts 33 yards, fair catch by Kalif Raymond at DET-9",0.460,0.380
4,2:46,1,10,DET 9,29,14,Jared Goff pass complete short middle to Amon-Ra St. Brown for 15 yards (tackle by Corey Ballentine),-0.380,0.540
4,2:40,1,10,DET 24,29,14,Jared Goff pass complete short left to Sam LaPorta for 6 yards (tackle by Jonathan Owens),0.540,0.810
4,2:34,2,4,DET 30,29,14,Jared Goff pass incomplete short right intended for Josh Reynolds,0.810,0.100
4,2:31,3,4,DET 30,29,14,Jared Goff pass complete short middle to Jahmyr Gibbs for 3 yards (tackle by Keisean Nixon),0.100,-1.180
4,2:10,4,1,DET 33,29,14,Jared Goff pass complete short middle to Jahmyr Gibbs for 7 yards (tackle by Quay Walker and Isaiah McDuffie),-1.180,1.600
4,2:00,1,10,DET 40,29,14,Jared Goff pass complete short left to Sam LaPorta for 5 yards (tackle by Quay Walker),1.600,1.730
4,1:39,2,5,DET 45,29,14,Jared Goff pass complete short middle to Jahmyr Gibbs for 4 yards (tackle by Isaiah McDuffie),1.730,1.550
4,1:14,3,1,DET 49,29,14,Jared Goff pass complete short right to Amon-Ra St. Brown for 3 yards (tackle by Carrington Valentine),1.550,2.390
4,1:10,1,10,GNB 48,29,14,Jared Goff pass incomplete short right intended for Jahmyr Gibbs,2.390,1.850
4,1:05,2,10,GNB 48,29,14,"Jared Goff pass incomplete short left intended for Jameson Williams. Penalty on Frank Ragnow: Offensive Holding, 10 yards (accepted) (no play)",1.850,0.500
4,1:00,2,20,DET 42,29,14,Jared Goff pass complete short left to Amon-Ra St. Brown for 23 yards (tackle by Anthony Johnson),0.500,3.250
4,0:52,1,10,GNB 35,29,14,Jared Goff pass complete deep right to Kalif Raymond for 23 yards (tackle by Anthony Johnson),3.250,4.780
4,0:46,,,,,,Timeout #1 by Detroit Lions,,
4,0:46,,,,,,Timeout #1 by Detroit Lions,,
4,0:46,1,10,GNB 12,29,20,"Jared Goff pass complete short middle to Josh Reynolds for 12 yards, touchdown. Penalty on Preston Smith: Defensive Offside, 5 yards (declined)",4.780,7.000
4,0:41,,,GNB 2,29,22,Two Point Attempt: Jared Goff pass complete to to Sam LaPorta for no gain,1.000,1.000
4,0:41,,,DET 35,29,22,"Jack Fox kicks onside 13 yards, returned by Jayden Reed for no gain. Penalty on Tracy Walker: Illegal Formation, 5 yards (accepted)",0.000,2.720
4,0:40,1,10,DET 43,29,22,Jordan Love kneels for no gain,2.720,2.180
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
