#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:05,PHI 36,10,4:52,32,Fumble
2,1,7:17,PHI 39,6,3:09,61,Touchdown
3,1,2:34,PHI 40,6,2:34,39,Field Goal
4,2,9:16,PHI 12,4,1:25,88,Touchdown
5,2,6:59,PHI 24,12,6:33,49,Field Goal
6,3,15:00,PHI 20,2,0:57,25,Interception
7,3,9:42,PHI 20,6,2:33,80,Touchdown
8,3,4:37,PHI 1,3,0:40,0,Punt
9,3,1:42,,0,0:09,0,Fumble
10,3,0:53,PHI 20,3,1:07,-10,Punt
11,4,12:58,PHI 20,3,1:00,2,Punt
12,4,10:50,PHI 19,3,1:02,9,Punt
13,4,6:05,PHI 30,6,3:05,21,Punt
14,4,1:41,DEN 42,6,1:37,32,Field Goal
