Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4,8:02,1,10,PHI 25,24,24,Miles Sanders right end for -1 yards (tackle by Jonathan Allen),0.610,-0.070
4,7:24,2,11,PHI 24,24,24,Carson Wentz pass complete short middle to Greg Ward for 9 yards (tackle by Danny Johnson),-0.070,0.430
4,6:40,3,2,PHI 33,24,24,"Carson Wentz sacked by Ryan Anderson for no gain. Carson Wentz fumbles (forced by Ryan Anderson), recovered by Jonathan Allen at PHI-34 (tackle by Jason Kelce)",0.430,-3.310
4,6:28,1,10,PHI 34,24,24,Adrian Peterson right tackle for no gain (tackle by Vinny Curry),3.310,2.770
4,5:46,2,10,PHI 34,24,24,Dwayne Haskins pass incomplete deep left intended for Steven Sims (defended by Avonte Maddox),2.770,2.080
4,5:41,3,10,PHI 34,24,24,Dwayne Haskins pass complete short middle to Steven Sims for 9 yards (tackle by Avonte Maddox),2.080,1.950
4,4:56,4,1,PHI 25,24,27,Dustin Hopkins 43 yard field goal good,1.950,3.000
4,4:52,,,WAS 35,24,27,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,4:52,1,10,PHI 25,24,27,Miles Sanders right end for -2 yards (tackle by Ryan Anderson),0.610,-0.210
4,4:09,2,12,PHI 23,24,27,Carson Wentz pass complete short middle to Miles Sanders for 7 yards (tackle by Montez Sweat and Danny Johnson),-0.210,0.040
4,4:01,3,5,PHI 30,24,27,Carson Wentz pass complete short middle to Greg Ward for 13 yards (tackle by Danny Johnson). Penalty on Aaron Colvin: Defensive Holding (Declined),0.040,1.800
4,3:54,1,10,PHI 43,24,27,Carson Wentz pass complete short left to Boston Scott for 6 yards (tackle by Nate Orchard),1.800,2.060
4,3:10,2,4,PHI 49,24,27,Boston Scott left guard for 6 yards (tackle by Jonathan Allen),2.060,2.590
4,2:26,1,10,WAS 45,24,27,Carson Wentz pass complete deep right to Dallas Goedert for 20 yards (tackle by Montae Nicholson),2.590,3.910
4,2:18,1,10,WAS 25,24,27,Carson Wentz pass complete short right to Miles Sanders for -3 yards (tackle by Jonathan Allen),3.910,2.960
4,2:00,2,13,WAS 28,24,27,Carson Wentz pass complete short middle to Greg Ward for 13 yards (tackle by Danny Johnson),2.960,4.580
4,1:19,1,10,WAS 15,24,27,Miles Sanders up the middle for 1 yard (tackle by Montez Sweat and Jonathan Allen),4.580,4.110
4,0:41,2,9,WAS 14,24,27,Carson Wentz pass complete short middle to Greg Ward for 10 yards (tackle by Landon Collins),4.110,6.280
4,0:32,,,,,,Timeout #2 by Philadelphia Eagles,,
4,0:32,1,4,WAS 4,30,27,"Carson Wentz pass complete short left to Greg Ward for 4 yards, touchdown",6.280,7.000
4,0:26,,,WAS 15,31,27,Jake Elliott kicks extra point good,0.000,0.000
4,0:26,,,PHI 35,31,27,"Jake Elliott kicks off 64 yards, returned by Steven Sims for 30 yards (tackle by Craig James)",0.000,1.000
4,0:18,1,10,WAS 31,31,27,Dwayne Haskins pass complete short left to Kelvin Harmon for 17 yards (tackle by Sidney Jones),1.000,2.130
4,0:13,,,,,,Timeout #2 by Washington Redskins,,
4,0:13,1,10,WAS 48,31,27,Dwayne Haskins pass complete short left to Chris Thompson for 10 yards,2.130,2.790
4,0:06,1,10,PHI 42,37,27,"Dwayne Haskins sacked by Avonte Maddox for -10 yards. Dwayne Haskins fumbles (forced by Avonte Maddox), recovered by Nigel Bradham at WAS-48 and returned for 48 yards, touchdown",2.790,-7.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
