Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
1,5:59,2,3,OAK 15,3,0,Thomas Jones left tackle for 3 yards (tackle by Tommy Kelly),4.650,4.780
1,5:09,1,10,OAK 12,3,0,Kyle Orton pass complete short left to Steve Breaston for 3 yards (tackle by Lito Sheppard),4.780,4.640
1,4:35,2,7,OAK 9,3,0,Jackie Battle right guard for 1 yard (tackle by Lamarr Houston),4.640,3.930
1,3:52,3,6,OAK 8,3,0,Thomas Jones up the middle for 3 yards (tackle by Kamerion Wimbley),3.930,3.020
1,3:09,4,3,OAK 5,3,3,Ryan Succop 23 yard field goal good,3.020,3.000
1,,,,KAN 35,3,3,"Ryan Succop kicks off 62 yards, returned by Bryan McCann for 31 yards (tackle by Sabby Piscitelli)",0.000,1.200
1,3:00,1,10,OAK 34,3,3,Carson Palmer pass incomplete deep right intended for Denarius Moore,1.200,0.660
1,2:55,2,10,OAK 34,3,3,Michael Bush left guard for 2 yards (tackle by Amon Gordon and Derrick O. Johnson),0.660,0.230
1,2:15,3,8,OAK 36,3,3,"Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh is intercepted by Javier Arenas at OAK-48 and returned for 27 yards (tackle by Michael Bush). Penalty on Javier Arenas: Defensive Holding, 5 yards (no play)",0.230,1.660
1,2:03,1,10,OAK 41,3,3,Carson Palmer pass complete short right to Manase Tonga for 11 yards (tackle by Jovan Belcher),1.660,2.390
1,1:32,1,10,KAN 48,3,3,"Denarius Moore left end for 6 yards (tackle by Kendrick Lewis). Penalty on Richard Gordon: Offensive Holding, 10 yards (no play)",2.390,1.730
1,1:05,1,20,OAK 42,3,3,Marcel Reece up the middle for no gain (tackle by Glenn Dorsey),1.730,0.500
1,0:25,2,20,OAK 42,3,3,Carson Palmer pass complete short right to Rock Cartwright for 8 yards (tackle by Tyson Jackson),0.500,0.890
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,12,,3,3,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 11 yards (tackle by Kendrick Lewis),0.890,0.660
2,14:14,4,1,KAN 39,3,3,Shane Lechler punts 34 yards,0.660,0.380
2,14:03,1,10,KAN 5,3,3,Jackie Battle right guard for 5 yards (tackle by Aaron Curry and Matt Giordano),-0.380,-0.420
2,13:24,2,5,KAN 10,3,3,Kyle Orton pass complete short left to Terrance Copper for 7 yards (tackle by Kamerion Wimbley),-0.420,-0.060
2,12:41,1,10,KAN 17,3,3,"Kyle Orton pass incomplete short left intended for Dexter McCluster. Penalty on Kyle Orton: Intentional Grounding, 8 yards",-0.060,-1.360
2,12:35,2,18,KAN 9,3,3,Jackie Battle up the middle for 5 yards (tackle by Rolando McClain),-1.360,-1.720
2,12:01,3,13,KAN 14,3,3,Dexter McCluster right end for 5 yards (tackle by Matt Giordano),-1.720,-2.140
2,11:22,4,8,KAN 19,3,3,"Dustin Colquitt punts 46 yards, returned by Denarius Moore for -3 yards (tackle by Andy Studebaker)",-2.140,-1.070
2,11:10,1,10,OAK 32,3,3,"Michael Bush left guard for 6 yards (tackle by Derrick O. Johnson). Penalty on Khalif Barnes: Illegal Formation, 5 yards (no play)",1.070,0.740
2,10:43,1,15,OAK 27,3,3,Carson Palmer pass complete deep right to Denarius Moore for 20 yards (tackle by Brandon Flowers),0.740,2.060
2,10:06,1,10,OAK 47,3,3,"Michael Bush left end for 5 yards (tackle by Justin Houston). Penalty on Stephon Heyer: Illegal Formation, 5 yards (no play)",2.060,1.730
2,9:26,1,15,OAK 42,3,3,Carson Palmer pass complete short left to Darrius Heyward-Bey for 5 yards (tackle by Brandon Carr),1.730,1.520
2,8:52,2,10,OAK 47,3,3,"Carson Palmer pass complete short right to Manase Tonga for no gain. Penalty on Jared Veldheer: Offensive Holding (Offsetting), Penalty on Justin Houston: Defensive Holding (Offsetting) (no play)",1.520,1.520
2,8:39,2,10,OAK 47,3,3,"Carson Palmer pass incomplete short right intended for Darrius Heyward-Bey (defended by Brandon Carr). Penalty on Brandon Carr: Defensive Pass Interference, 9 yards (no play)",1.520,2.650
2,8:34,1,10,KAN 44,3,3,Michael Bush left guard for 3 yards (tackle by Tamba Hali),2.650,2.520
2,7:57,2,7,KAN 41,3,3,Carson Palmer pass complete short right to Denarius Moore for 5 yards,2.520,2.480
2,7:33,,,,3,3,Timeout #1 by Oakland Raiders,0.000,2.480
2,7:33,3,2,KAN 36,3,3,Michael Bush up the middle for no gain (tackle by Tamba Hali),2.480,0.890
2,6:46,4,2,KAN 36,3,3,"Shane Lechler pass complete short middle to Brandon Myers for 36 yards. Penalty on Shane Lechler: Delay of Game, 5 yards (no play)",0.890,0.530
2,6:39,4,7,KAN 41,3,3,Sebastian Janikowski 59 yard field goal no good,0.530,-2.190
2,6:33,1,10,KAN 49,3,3,"Kyle Orton sacked by Richard Seymour for -9 yards. Penalty on Stanford Routt: Defensive Holding, 5 yards (no play)",2.190,2.520
2,6:07,1,10,OAK 46,3,3,Dexter McCluster right tackle for 6 yards (tackle by Desmond Bryant),2.520,2.790
2,5:28,2,4,OAK 40,3,3,Thomas Jones up the middle for 5 yards (tackle by Mason Brodine),2.790,3.250
2,4:49,1,10,OAK 35,3,3,"Kyle Orton pass incomplete short right intended for Dwayne Bowe. Penalty on Lamarr Houston: Delay of Game, 5 yards",3.250,3.380
2,4:45,2,5,OAK 30,3,3,Kyle Orton pass complete short right to Dexter McCluster for 8 yards (tackle by Tyvon Branch),3.380,4.110
2,4:27,1,10,OAK 22,3,3,"Kyle Orton pass complete short right to Steve Breaston for 9 yards (tackle by Lito Sheppard). Penalty on Stanford Routt: Defensive Holding, 5 yards (no play)",4.110,4.440
2,4:15,1,10,OAK 17,3,3,Jackie Battle left tackle for 9 yards (tackle by Matt Giordano),4.440,5.480
2,3:34,2,1,OAK 8,3,3,"Penalty on Thomas Jones: False Start, 5 yards (no play)",5.480,4.500
2,3:11,2,6,OAK 13,3,3,Kyle Orton pass incomplete short middle intended for Dwayne Bowe (defended by Michael Mitchell),4.500,3.680
2,3:06,3,6,OAK 13,3,3,Kyle Orton pass incomplete deep middle intended for Dwayne Bowe is intercepted by Matt Giordano and returned for 62 yards (tackle by Dexter McCluster),3.680,-2.850
2,2:51,1,10,KAN 41,3,3,"Penalty on Kevin Boss: False Start, 5 yards (no play)",2.850,2.520
2,2:51,1,15,KAN 46,3,3,Carson Palmer pass incomplete deep middle intended for Denarius Moore (defended by Derrick O. Johnson),2.520,1.630
2,2:45,2,15,KAN 46,3,3,Michael Bush up the middle for 6 yards (tackle by Sabby Piscitelli),1.630,1.750
2,2:07,3,9,KAN 40,3,3,Carson Palmer pass incomplete short right intended for Denarius Moore is intercepted by Javier Arenas at KAN-33 and returned for 5 yards (tackle by Denarius Moore),1.750,-1.470
2,2:00,1,10,KAN 38,3,3,Dexter McCluster right guard for 4 yards (tackle by Michael Mitchell),1.470,1.460
2,1:44,2,6,KAN 42,3,3,Kyle Orton pass complete short right to Anthony Becht for 6 yards (tackle by Rolando McClain),1.460,2.130
2,1:21,1,10,KAN 48,3,3,"Penalty on Branden Albert: False Start, 5 yards (no play)",2.130,1.800
2,1:19,1,15,KAN 43,3,3,Kyle Orton pass complete short left to Jonathan Baldwin for 10 yards,1.800,2.260
2,1:14,2,5,OAK 47,3,3,"Kyle Orton pass incomplete short right intended for Dwayne Bowe. Penalty on Stanford Routt: Defensive Pass Interference, 7 yards (no play)",2.260,2.920
2,1:10,1,10,OAK 40,3,3,Kyle Orton pass complete short left to Dwayne Bowe for 17 yards (tackle by Matt Giordano),2.920,4.040
2,0:48,1,10,OAK 23,3,3,Kyle Orton pass incomplete deep right intended for Dwayne Bowe,4.040,3.500
2,0:43,2,10,OAK 23,3,3,"Kyle Orton pass incomplete short left intended for Dexter McCluster. Penalty on Kyle Orton: Intentional Grounding, 11 yards",3.500,1.350
2,0:38,,,,3,3,Timeout #1 by Kansas City Chiefs,0.000,1.350
2,0:38,3,21,OAK 34,3,3,"Penalty on Kyle Orton: Delay of Game, 5 yards (no play)",1.350,0.690
2,0:38,3,26,OAK 39,3,3,"Penalty on Barry Richardson: False Start, 5 yards (no play)",0.690,0.040
2,0:38,3,31,OAK 44,3,3,Kyle Orton pass complete short middle to Leonard Pope for 13 yards (tackle by Rolando McClain),0.040,1.320
2,0:03,,,,3,3,Timeout #2 by Kansas City Chiefs,0.000,0.000
2,0:03,,,,3,3,Timeout #2 by Oakland Raiders,0.000,1.320
2,0:03,4,18,OAK 31,3,3,"Ryan Succop 49 yard field goal no good, blocked by Richard Seymour, recovered by Matt Giordano and returned for 19 yards",1.320,0.000
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,3,3,"Sebastian Janikowski kicks off 67 yards, returned by Dexter McCluster for 25 yards (tackle by Darryl Blackstock)",0.000,0.480
3,14:55,1,10,KAN 23,3,3,Kyle Orton pass incomplete short left intended for Steve Breaston,0.480,-0.070
3,14:51,2,10,KAN 23,3,3,Thomas Jones right end for no gain (tackle by Tyvon Branch),-0.070,-0.760
3,14:13,3,10,KAN 23,3,3,"Kyle Orton pass complete deep middle to Dwayne Bowe for 22 yards. Penalty on Barry Richardson: Offensive Holding, 10 yards (no play)",-0.760,-2.530
3,13:41,3,20,KAN 13,3,3,Kyle Orton pass complete short left to Steve Breaston for 14 yards (tackle by Michael Mitchell and Aaron Curry),-2.530,-1.570
3,13:00,4,6,KAN 27,3,3,"Dustin Colquitt punts 46 yards, returned by Denarius Moore for 4 yards (tackle by Cory Greenwood). Penalty on OAK: Offensive 12 On-field (Declined)",-1.570,-0.340
3,12:47,1,10,OAK 21,3,3,Michael Bush up the middle for 3 yards (tackle by Jovan Belcher),0.340,0.210
3,12:16,2,7,OAK 24,3,3,Michael Bush left end for 2 yards (tackle by Jovan Belcher),0.210,-0.230
3,11:34,3,5,OAK 26,3,3,Carson Palmer pass complete short left to Marcel Reece for 10 yards (tackle by Derrick O. Johnson),-0.230,1.330
3,11:09,1,10,OAK 36,3,3,Carson Palmer pass complete short middle to Michael Bush for 7 yards (tackle by Jovan Belcher),1.330,1.740
3,10:37,2,3,OAK 43,3,3,Carson Palmer pass complete short left to Darrius Heyward-Bey for 4 yards (tackle by Brandon Carr),1.740,2.060
3,10:08,1,10,OAK 47,3,3,Michael Bush right tackle for 2 yards (tackle by Tyson Jackson),2.060,1.790
3,9:29,2,8,OAK 49,3,3,"Michael Bush up the middle for 19 yards (tackle by Reshard Langford). Penalty on Jared Veldheer: Offensive Holding, 10 yards (no play)",1.790,0.440
3,9:00,,,,3,3,Timeout #1 by Oakland Raiders,0.000,0.440
3,9:00,2,18,OAK 39,9,3,"Carson Palmer pass complete deep right to Denarius Moore for 61 yards, touchdown",0.440,7.000
3,,,,KAN 2,10,3,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 35,10,3,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,0.280
3,8:52,1,10,KAN 20,10,3,"Kyle Orton pass incomplete deep left intended for Steve Breaston. Penalty on Lito Sheppard: Illegal Contact, 5 yards (no play)",0.280,0.610
3,8:47,1,10,KAN 25,10,3,"Jackie Battle right end for 5 yards (tackle by Rolando McClain). Penalty on Leonard Pope: Offensive Holding, 10 yards (no play)",0.610,-0.410
3,8:19,1,20,KAN 15,10,3,Kyle Orton pass complete short right to Dexter McCluster for 19 yards (tackle by Tyvon Branch),-0.410,1.280
3,7:37,2,1,KAN 34,10,3,Jackie Battle up the middle for 4 yards (tackle by Rolando McClain),1.280,1.470
3,6:56,1,10,KAN 38,10,3,Kyle Orton pass complete deep right to Terrance Copper for 43 yards (tackle by Matt Giordano),1.470,4.310
3,6:10,1,10,OAK 19,10,3,Thomas Jones up the middle for 4 yards (tackle by Kamerion Wimbley),4.310,4.350
3,5:31,2,6,OAK 15,10,3,Jackie Battle left end for 9 yards (tackle by Rolando McClain),4.350,5.830
3,4:47,1,6,OAK 6,10,3,Thomas Jones up the middle for 1 yard (tackle by Tommy Kelly),5.830,5.150
3,4:15,2,5,OAK 5,10,3,Thomas Jones left tackle for 3 yards (tackle by Aaron Curry),5.150,4.950
3,3:38,3,2,OAK 2,10,3,Kyle Orton pass incomplete short middle intended for Jackie Battle (defended by Rolando McClain),4.950,3.250
3,3:33,4,2,OAK 2,10,6,Ryan Succop 20 yard field goal good,3.250,3.000
3,,,,KAN 35,10,6,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,3:30,1,10,OAK 20,10,6,Michael Bush right tackle for 7 yards (tackle by Derrick O. Johnson),0.280,0.680
3,2:57,2,3,OAK 27,10,6,Michael Bush left end for -3 yards (tackle by Tamba Hali),0.680,-0.430
3,2:11,,,,10,6,Timeout #2 by Oakland Raiders,0.000,-0.430
3,2:11,3,6,OAK 24,10,6,Carson Palmer pass incomplete deep middle intended for Chaz Schilens (defended by Kendrick Lewis),-0.430,-1.770
3,2:07,4,6,OAK 24,10,6,"Shane Lechler punts 76 yards, touchback",-1.770,-0.280
3,1:56,1,10,KAN 20,10,6,Kyle Orton pass complete short left to Steve Breaston for 14 yards (tackle by Lito Sheppard),0.280,1.200
3,1:30,1,10,KAN 34,10,6,Jackie Battle up the middle for 3 yards (tackle by Rolando McClain and Kamerion Wimbley),1.200,1.060
3,0:45,2,7,KAN 37,10,6,"Penalty on Jarvis Moss: Neutral Zone Infraction, 5 yards (no play)",1.060,1.740
3,0:21,2,2,KAN 42,10,6,Jackie Battle up the middle for no gain (tackle by Lamarr Houston),1.740,1.030
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,KAN 42,10,6,Kyle Orton pass complete short left to Steve Breaston for 10 yards (tackle by Lito Sheppard),1.030,2.390
4,14:30,1,10,OAK 48,10,6,Jackie Battle right end for 1 yard (tackle by Rolando McClain),2.390,1.980
4,13:54,2,9,OAK 47,10,6,"Kyle Orton pass incomplete short right intended for Steve Breaston. Penalty on Stanford Routt: Defensive Holding, 5 yards, Penalty on Kamerion Wimbley: Defensive Holding (Declined) (no play)",1.980,2.790
4,13:48,,,,10,6,Timeout #1 by Kansas City Chiefs,0.000,2.790
4,13:48,1,10,OAK 42,10,6,Jackie Battle left end for 7 yards (tackle by Lito Sheppard),2.790,3.190
4,13:09,2,3,OAK 35,10,6,Kyle Orton pass incomplete short right intended for Le'Ron McClain,3.190,2.480
4,13:03,3,3,OAK 35,10,6,"Kyle Orton pass incomplete short middle intended for Dwayne Bowe is intercepted by Stanford Routt at OAK-20 and returned for 3 yards (tackle by Jonathan Baldwin). Penalty on Jonathan Baldwin: Horse Collar Tackle, 15 yards",2.480,-1.470
4,12:53,1,10,OAK 38,10,6,Michael Bush up the middle for 5 yards (tackle by Tamba Hali),1.470,1.600
4,12:22,2,5,OAK 43,10,6,Michael Bush right end for 2 yards (tackle by Justin Houston),1.600,1.160
4,11:36,3,3,OAK 45,10,6,Carson Palmer pass incomplete short middle intended for Denarius Moore,1.160,-0.390
4,11:32,4,3,OAK 45,10,6,"Shane Lechler punts 45 yards, fair catch by Javier Arenas",-0.390,0.380
4,11:25,1,10,KAN 10,10,6,Le'Ron McClain left tackle for 11 yards (tackle by Matt Giordano),-0.380,0.340
4,10:49,1,10,KAN 21,10,6,Kyle Orton pass incomplete deep left intended for Steve Breaston,0.340,-0.200
4,10:43,2,10,KAN 21,10,6,Thomas Jones up the middle for 9 yards (tackle by Matt Giordano),-0.200,0.300
4,10:04,3,1,KAN 30,10,6,Jackie Battle right end for 4 yards (tackle by Rolando McClain),0.300,1.200
4,9:26,1,10,KAN 34,10,6,Thomas Jones up the middle for no gain (tackle by Tyvon Branch),1.200,0.660
4,8:49,2,10,KAN 34,10,6,Kyle Orton pass complete short right to Dexter McCluster for 7 yards (tackle by Aaron Curry),0.660,0.890
4,8:23,3,3,KAN 41,10,6,Kyle Orton up the middle for 2 yards (tackle by Michael Mitchell),0.890,-0.520
4,7:53,4,1,KAN 43,10,6,Jackie Battle up the middle for no gain (tackle by Lamarr Houston),-0.520,-2.720
4,7:45,1,10,KAN 43,10,6,Michael Bush up the middle for 11 yards (tackle by Kendrick Lewis),2.720,3.450
4,7:10,1,10,KAN 32,10,6,Michael Bush up the middle for 4 yards (tackle by Derrick O. Johnson),3.450,3.440
4,6:29,2,6,KAN 28,10,6,Michael Bush up the middle for 2 yards (tackle by Tyson Jackson),3.440,3.010
4,5:50,3,4,KAN 26,10,6,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 8 yards (tackle by Javier Arenas),3.010,4.370
4,5:10,1,10,KAN 18,10,6,Michael Bush left tackle for 2 yards (tackle by Glenn Dorsey),4.370,4.090
4,4:28,2,8,KAN 16,10,6,Michael Bush up the middle for 2 yards (tackle by Tamba Hali),4.090,3.630
4,3:46,3,6,KAN 14,10,6,Carson Palmer pass complete short right to Manase Tonga for 1 yard (tackle by Derrick O. Johnson),3.630,2.620
4,3:01,4,5,KAN 13,13,6,Sebastian Janikowski 31 yard field goal good,2.620,3.000
4,,,,OAK 35,13,6,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,0.280
4,2:57,1,10,KAN 20,13,6,Kyle Orton pass complete short middle to Dwayne Bowe for 15 yards (tackle by Matt Giordano),0.280,1.270
4,2:25,1,10,KAN 35,13,6,Kyle Orton pass complete short right to Dwayne Bowe for 13 yards (tackle by Lito Sheppard),1.270,2.130
4,2:00,1,10,KAN 48,13,6,Kyle Orton pass incomplete short right intended for Steve Breaston (defended by Tyvon Branch),2.130,1.580
4,1:55,2,10,KAN 48,13,6,Kyle Orton pass complete short left to Dexter McCluster for 49 yards (tackle by Matt Giordano),1.580,6.510
4,1:04,1,3,OAK 3,13,12,"Kyle Orton pass complete short right to Dwayne Bowe for 3 yards, touchdown",6.510,7.000
4,,,,OAK 2,13,13,Ryan Succop kicks extra point good,0.000,0.000
4,,,,KAN 35,13,13,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
4,1:02,1,10,OAK 20,13,13,Michael Bush up the middle for 4 yards (tackle by Allen Bailey),0.280,0.270
4,0:41,2,6,OAK 24,13,13,Carson Palmer pass incomplete short middle intended for Kevin Boss (defended by Justin Houston),0.270,-0.430
4,0:37,3,6,OAK 24,13,13,Carson Palmer pass incomplete short right intended for Denarius Moore (defended by Kendrick Lewis),-0.430,-1.770
4,0:33,4,6,OAK 24,13,13,"Shane Lechler punts 62 yards, returned by Javier Arenas for 19 yards (tackle by Richard Gordon)",-1.770,-1.140
4,0:16,1,10,KAN 33,13,13,Kyle Orton pass complete deep middle to Dwayne Bowe for 25 yards (tackle by Matt Giordano),1.140,2.790
4,0:09,,,,13,13,Timeout #2 by Kansas City Chiefs,0.000,2.790
4,0:09,1,10,OAK 42,13,13,Kyle Orton pass complete short right to Terrance Copper for 11 yards,2.790,3.510
4,0:05,1,10,OAK 31,13,13,"Ryan Succop 49 yard field goal no good, blocked by Richard Seymour, recovered by Anthony Becht",3.510,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
,,,,,,,"Raiders won the coin toss, Raiders to receive the overtime kickoff.",,
OT,,,,KAN 35,13,13,"Ryan Succop kicks off 68 yards, returned by Bryan McCann for 27 yards (tackle by Jackie Battle)",0.000,0.540
OT,14:53,1,10,OAK 24,13,13,Carson Palmer pass complete deep left to Darrius Heyward-Bey for 53 yards (tackle by Kendrick Lewis),0.540,4.040
OT,14:15,1,10,KAN 23,13,13,Michael Bush right end for 3 yards (tackle by Jovan Belcher),4.040,3.900
OT,13:36,2,7,KAN 20,13,13,Michael Bush up the middle for 2 yards (tackle by Kendrick Lewis),3.900,3.490
OT,12:50,,,,13,13,Timeout #1 by Kansas City Chiefs,0.000,3.490
OT,12:50,3,5,KAN 18,16,13,Sebastian Janikowski 36 yard field goal good,3.490,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
