Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,8:29,3,5,BAL 30,0,0,Michael Vick left guard for 3 yards (tackle by Albert McClellan and Elvis Dumervil),2.680,1.800
1,7:46,4,2,BAL 27,0,3,Josh Scobee 45 yard field goal good,1.800,3.000
1,7:46,,,PIT 35,0,3,"Josh Scobee kicks off 64 yards, returned by Michael Campanaro for 24 yards (tackle by Terence Garvin)",0.000,-0.610
1,7:34,1,10,BAL 25,0,3,Justin Forsett left guard for no gain (tackle by Stephon Tuitt),0.610,0.060
1,7:05,2,10,BAL 25,0,3,Justin Forsett left tackle for 2 yards (tackle by Lawrence Timmons),0.060,-0.360
1,6:28,3,8,BAL 27,0,3,Joe Flacco pass complete short right to Steve Smith for 11 yards (tackle by Lawrence Timmons),-0.360,1.470
1,5:53,1,10,BAL 38,0,3,Joe Flacco pass complete short right to Maxx Williams for 10 yards (tackle by Bud Dupree),1.470,2.130
1,5:25,1,10,BAL 48,0,3,Justin Forsett right tackle for 11 yards (tackle by Will Allen),2.130,2.850
1,4:47,1,10,PIT 41,0,3,Justin Forsett middle for 11 yards (tackle by Sean Spence and Mike Mitchell),2.850,3.580
1,4:11,1,10,PIT 30,0,3,Joe Flacco pass complete short right to Steve Smith for 5 yards (tackle by Mike Mitchell),3.580,3.710
1,3:29,2,5,PIT 25,0,3,Lorenzo Taliaferro middle for 4 yards (tackle by Sean Spence),3.710,3.530
1,2:58,3,1,PIT 21,0,3,Lorenzo Taliaferro middle for 4 yards (tackle by James Harrison and Sean Spence),3.530,4.440
1,2:19,1,10,PIT 17,0,3,Justin Forsett right tackle for 6 yards (tackle by Robert Golden and Antwon Blake),4.440,4.890
1,1:38,2,4,PIT 11,0,3,"Justin Forsett middle for no gain (tackle by Leterrius Walton). Penalty on Maxx Williams: Illegal Shift, 5 yards (no play)",4.890,4.000
1,1:16,2,9,PIT 16,0,3,Joe Flacco pass complete short left to Michael Campanaro for 7 yards (tackle by Lawrence Timmons),4.000,4.570
1,0:32,3,2,PIT 9,6,3,"Michael Campanaro right end for 9 yards, touchdown",4.570,7.000
1,0:32,,,PIT 9,7,3,Justin Tucker kicks extra point good,0.000,0.000
1,0:32,,,BAL 35,7,3,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,0:25,1,10,PIT 20,7,3,Michael Vick pass complete short left to Antonio Brown for -5 yards (tackle by Will Hill),0.280,-1.070
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,15,PIT 15,7,3,Michael Vick pass complete short middle to Le'Veon Bell for no gain,-1.070,-1.860
2,14:18,3,15,PIT 15,7,3,Michael Vick pass complete short left to Antonio Brown for 6 yards (tackle by Will Davis),-1.860,-1.960
2,13:31,4,9,PIT 21,7,3,"Jordan Berry punts 38 yards, out of bounds",-1.960,-1.660
2,13:22,1,10,BAL 41,7,3,Justin Forsett right tackle for -1 yards (tackle by Jacoby Jones and Arthur Moats),1.660,0.990
2,12:41,2,11,BAL 40,7,3,Justin Forsett right tackle for 5 yards (tackle by Stephon Tuitt),0.990,0.960
2,11:59,3,6,BAL 45,7,3,Joe Flacco pass complete short left to Maxx Williams for 7 yards (tackle by Vince Williams),0.960,2.390
2,11:17,1,10,PIT 48,7,3,Joe Flacco sacked by Lawrence Timmons for 0 yards,2.390,1.850
2,10:33,2,10,PIT 48,7,3,Joe Flacco pass complete short middle to Kamar Aiken for 14 yards (tackle by Antwon Blake),1.850,3.310
2,9:57,1,10,PIT 34,7,3,"Joe Flacco for no gain. Joe Flacco fumbles, recovered by Joe Flacco at PIT-35",3.310,2.640
2,9:13,2,11,PIT 35,7,3,Lorenzo Taliaferro right guard for 5 yards (tackle by Stephon Tuitt),2.640,2.610
2,8:34,3,6,PIT 30,7,3,Joe Flacco pass incomplete short left intended for Steve Smith is intercepted by Ross Cockrell at PIT-27 and returned for 37 yards,2.610,-3.180
2,8:24,1,10,BAL 36,7,3,Michael Vick pass incomplete deep left intended for Antonio Brown,3.180,2.640
2,8:17,2,10,BAL 36,7,3,Le'Veon Bell left guard for 4 yards (tackle by Daryl Smith and C.J. Mosley),2.640,2.480
2,7:35,3,6,BAL 32,7,3,Michael Vick sacked by Daryl Smith for -9 yards,2.480,0.530
2,6:57,4,15,BAL 41,7,3,"Jordan Berry punts 32 yards, fair catch by Lardarius Webb",0.530,0.380
2,6:49,1,10,BAL 9,7,3,Justin Forsett right tackle for 4 yards (tackle by Cameron Heyward),-0.380,-0.480
2,6:16,2,6,BAL 13,7,3,Justin Forsett middle for 1 yard (tackle by Cameron Heyward),-0.480,-0.840
2,5:32,3,5,BAL 14,7,3,Joe Flacco pass complete short middle to Marlon Brown for 1 yard (tackle by Lawrence Timmons),-0.840,-2.440
2,4:54,4,4,BAL 15,7,3,"Sam Koch punts 52 yards, fair catch by Antonio Brown",-2.440,-1.140
2,4:46,1,10,PIT 33,7,3,Michael Vick for 10 yards,1.140,1.800
2,4:11,1,10,PIT 43,7,3,Michael Vick pass complete short right to Sammie Coates for 11 yards (tackle by Kyle Arrington),1.800,2.520
2,3:41,1,10,BAL 46,7,3,Le'Veon Bell middle for 9 yards (tackle by Courtney Upshaw and Brandon Williams),2.520,3.190
2,3:12,2,1,BAL 37,7,3,Le'Veon Bell right guard for 2 yards (tackle by C.J. Mosley and Daryl Smith),3.190,3.250
2,2:32,1,10,BAL 35,7,3,Le'Veon Bell middle for 4 yards (tackle by Carl Davis),3.250,3.240
2,2:00,2,6,BAL 31,7,3,"Michael Vick left end for 4 yards (tackle by Daryl Smith). Penalty on Lardarius Webb: Illegal Use of Hands, 5 yards",3.240,4.110
2,1:53,1,10,BAL 22,7,3,Michael Vick pass complete short left to Darrius Heyward-Bey for 11 yards (tackle by Jimmy Smith),4.110,4.840
2,1:48,1,10,BAL 11,7,9,"Le'Veon Bell right end for 11 yards, touchdown",4.840,7.000
2,1:48,,,BAL 11,7,10,Josh Scobee kicks extra point good,0.000,0.000
2,1:48,,,PIT 35,7,10,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,1:37,1,10,BAL 20,7,10,Joe Flacco sacked by Sean Spence for -6 yards,0.280,-1.180
2,1:05,2,16,BAL 14,7,10,Justin Forsett left guard for 6 yards (tackle by William Gay),-1.180,-1.180
2,0:56,2,16,BAL 14,7,10,Timeout #1 by Pittsburgh Steelers,-1.180,-0.960
2,0:56,3,10,BAL 20,7,10,Joe Flacco pass incomplete short right intended for Steve Smith,-0.960,-2.030
2,0:52,4,10,BAL 20,7,10,"Sam Koch punts 49 yards, returned by Antonio Brown for 9 yards (tackle by Brynden Trawick). Penalty on Kyle Juszczyk: Unnecessary Roughness, 15 yards",-2.030,-2.590
2,0:39,1,10,BAL 45,7,10,Michael Vick left end for 4 yards (tackle by Elvis Dumervil),2.590,2.580
2,0:31,2,6,BAL 41,7,10,Michael Vick pass complete short right to Antonio Brown for 8 yards (tackle by Lardarius Webb),2.580,2.580
2,0:26,2,6,BAL 41,7,10,Timeout #2 by Pittsburgh Steelers,2.580,3.380
2,0:26,1,10,BAL 33,7,10,Michael Vick pass complete deep left to Antonio Brown for 16 yards,3.380,4.440
2,0:21,1,10,BAL 17,7,10,Michael Vick pass complete short middle to Le'Veon Bell for -1 yards (tackle by Daryl Smith),4.440,4.440
2,0:03,1,10,BAL 17,7,10,Timeout #3 by Pittsburgh Steelers,4.440,3.720
2,0:03,2,11,BAL 18,7,13,Josh Scobee 36 yard field goal good. Penalty on Anthony Levine: Defensive Offside (Declined),3.720,3.000
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,7,13,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,BAL 20,7,13,"Penalty on Nick Boyle: False Start, 5 yards (no play)",0.280,-0.310
3,15:00,1,15,BAL 15,7,13,"Joe Flacco sacked by Cameron Heyward for 0 yards. Joe Flacco fumbles (forced by Cameron Heyward), recovered by Ross Cockrell at BAL-26",-0.310,-3.840
3,14:49,1,10,BAL 26,7,13,DeAngelo Williams right end for -3 yards (tackle by C.J. Mosley and Daryl Smith),3.840,2.890
3,14:05,2,13,BAL 29,7,13,Le'Veon Bell right tackle for 6 yards (tackle by Timmy Jernigan and Lardarius Webb),2.890,3.010
3,13:22,3,7,BAL 23,7,13,Michael Vick right tackle for 9 yards (tackle by Za'Darius Smith),3.010,4.650
3,12:32,1,10,BAL 14,7,13,"Penalty on David DeCastro: False Start, 5 yards (no play)",4.650,4.260
3,12:06,1,15,BAL 19,7,13,Le'Veon Bell right tackle for 3 yards (tackle by Brandon Williams),4.260,3.720
3,11:27,2,12,BAL 16,7,13,Michael Vick pass complete short right to Le'Veon Bell for 7 yards (tackle by Daryl Smith),3.720,4.050
3,10:47,3,5,BAL 9,7,19,"Michael Vick pass complete short left to Darrius Heyward-Bey for 9 yards, touchdown",4.050,7.000
3,10:47,,,BAL 9,7,20,Josh Scobee kicks extra point good,0.000,0.000
3,10:47,,,PIT 35,7,20,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
3,10:41,1,10,BAL 20,7,20,Joe Flacco pass complete short right to Kyle Juszczyk for 3 yards (tackle by Antwon Blake),0.280,0.140
3,9:56,2,7,BAL 23,7,20,Justin Forsett right guard for 33 yards (tackle by Mike Mitchell),0.140,2.650
3,9:17,1,10,PIT 44,7,20,Joe Flacco pass complete short right to Kamar Aiken for 17 yards (tackle by Will Allen),2.650,3.780
3,8:37,1,10,PIT 27,7,20,Javorius Allen left guard for 12 yards (tackle by Will Allen),3.780,4.580
3,8:08,1,10,PIT 15,7,20,Javorius Allen left tackle for no gain (tackle by James Harrison),4.580,3.950
3,7:32,2,10,PIT 15,13,20,"Joe Flacco pass complete short left to Kamar Aiken for 15 yards, touchdown",3.950,7.000
3,7:32,,,PIT 15,14,20,Justin Tucker kicks extra point good,0.000,0.000
3,7:32,,,BAL 35,14,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,7:27,1,10,PIT 20,14,20,Michael Vick pass incomplete deep right intended for Antonio Brown,0.280,-0.270
3,7:20,2,10,PIT 20,14,20,Michael Vick sacked by Za'Darius Smith for -6 yards,-0.270,-2.030
3,6:37,3,16,PIT 14,14,20,Michael Vick sacked by Za'Darius Smith for -7 yards,-2.030,-2.490
3,5:56,4,23,PIT 7,14,20,"Jordan Berry punts 40 yards, returned by Michael Campanaro for 14 yards (tackle by Ross Ventrone). Penalty on Robert Golden: Player Out of Bounds on Punt, 5 yards",-2.490,-3.710
3,5:46,1,10,PIT 28,14,20,Justin Forsett left guard for no gain (tackle by Stephon Tuitt),3.710,3.170
3,5:09,2,10,PIT 28,14,20,Joe Flacco pass incomplete short middle intended for Nick Boyle,3.170,3.170
3,5:06,2,10,PIT 28,14,20,Timeout #1 by Baltimore Ravens,3.170,2.480
3,5:06,3,10,PIT 28,14,20,Joe Flacco pass complete short right to Nick Boyle for 8 yards (tackle by Lawrence Timmons and Mike Mitchell),2.480,2.250
3,4:27,4,2,PIT 20,14,20,Sam Koch pass complete short middle to Nick Boyle for -3 yards (tackle by Sean Spence),2.250,-0.480
3,4:25,1,10,PIT 23,14,20,Le'Veon Bell right guard for 1 yard (tackle by Elvis Dumervil),0.480,0.070
3,3:46,2,9,PIT 24,14,20,Michael Vick pass complete short left to Heath Miller for 1 yard (tackle by Kendrick Lewis and C.J. Mosley),0.070,-0.490
3,3:02,3,8,PIT 25,14,20,Michael Vick sacked by Elvis Dumervil for -6 yards,-0.490,-2.140
3,2:20,4,14,PIT 19,14,20,"Jordan Berry punts 41 yards, fair catch by Michael Campanaro",-2.140,-1.600
3,2:12,1,10,BAL 40,14,20,Justin Forsett right tackle for 1 yard (tackle by James Harrison and Bud Dupree),1.600,1.190
3,1:36,2,9,BAL 41,14,20,Joe Flacco pass complete short left to Steve Smith for 7 yards (tackle by Lawrence Timmons),1.190,1.420
3,0:47,3,2,BAL 48,14,20,Joe Flacco pass complete short right to Steve Smith for 1 yard (tackle by Lawrence Timmons and Antwon Blake),1.420,-0.130
3,0:24,4,1,BAL 49,14,20,Joe Flacco pass complete short right to Nick Boyle for 7 yards (tackle by Antwon Blake and Lawrence Timmons),-0.130,2.650
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 44,14,20,Justin Forsett middle for 6 yards (tackle by Cameron Heyward),2.650,2.920
4,14:31,2,4,PIT 38,14,20,Justin Forsett right tackle for 2 yards (tackle by Sean Spence),2.920,2.480
4,13:45,3,2,PIT 36,14,20,"Joe Flacco pass incomplete short right intended for Nick Boyle. Penalty on Antwon Blake: Defensive Holding, 5 yards (no play)",2.480,3.510
4,13:40,1,10,PIT 31,14,20,Justin Forsett middle for 7 yards (tackle by Will Allen),3.510,3.910
4,13:03,2,3,PIT 24,14,20,Justin Forsett right guard for 4 yards (tackle by Cam Thomas),3.910,4.240
4,12:24,1,10,PIT 20,14,20,Justin Forsett middle for -1 yards (tackle by Stephon Tuitt),4.240,3.560
4,11:43,2,11,PIT 21,14,20,"Joe Flacco for no gain. Joe Flacco fumbles, recovered by Joe Flacco at PIT-33",3.560,1.290
4,10:57,3,23,PIT 33,14,20,Joe Flacco pass complete short left to Lorenzo Taliaferro for 11 yards (tackle by William Gay and Sean Spence),1.290,1.990
4,10:19,4,12,PIT 22,17,20,Justin Tucker 40 yard field goal good,1.990,3.000
4,10:19,,,BAL 35,17,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,10:14,1,10,PIT 20,17,20,Michael Vick pass complete short right to Darrius Heyward-Bey for 12 yards (tackle by Lardarius Webb),0.280,1.070
4,9:36,1,10,PIT 32,17,20,Le'Veon Bell left tackle for 3 yards (tackle by Courtney Upshaw),1.070,0.930
4,8:59,2,7,PIT 35,17,20,Michael Vick pass complete short middle to Le'Veon Bell for 3 yards (tackle by Daryl Smith),0.930,0.630
4,8:14,3,4,PIT 38,17,20,Michael Vick pass complete short right to Darrius Heyward-Bey for -1 yards (tackle by Lardarius Webb),0.630,-0.910
4,7:43,4,5,PIT 37,17,20,Jordan Berry punts 51 yards,-0.910,0.350
4,7:31,1,10,BAL 12,17,20,Joe Flacco pass complete short middle to Michael Campanaro for 9 yards (tackle by Arthur Moats and Antwon Blake),-0.350,0.420
4,6:53,2,1,BAL 21,17,20,Justin Forsett middle for 5 yards (tackle by Will Allen),0.420,0.670
4,6:18,1,10,BAL 26,17,20,Justin Forsett right tackle for 22 yards (tackle by Will Allen),0.670,2.130
4,5:54,1,10,BAL 48,17,20,Joe Flacco pass complete short left to Marlon Brown for 8 yards (tackle by Lawrence Timmons),2.130,2.660
4,5:30,2,2,PIT 44,17,20,Javorius Allen left tackle for 1 yard (tackle by Cam Thomas and James Harrison),2.660,2.080
4,5:02,3,1,PIT 43,17,20,Javorius Allen middle for no gain (tackle by Stephon Tuitt),2.080,0.400
4,4:20,4,1,PIT 43,17,20,Joe Flacco middle for no gain (tackle by Stephon Tuitt and James Harrison),0.400,-1.800
4,4:09,1,10,PIT 43,17,20,Le'Veon Bell left tackle for 21 yards (tackle by C.J. Mosley),1.800,3.180
4,3:21,1,10,BAL 36,17,20,"Michael Vick right guard for -1 yards. Michael Vick fumbles, recovered by Michael Vick at BAL-37",3.180,2.500
4,2:39,2,11,BAL 37,17,20,Le'Veon Bell right guard for 6 yards (tackle by Daryl Smith),2.500,2.500
4,2:32,2,11,BAL 37,17,20,Timeout #1 by Pittsburgh Steelers,2.500,2.610
4,2:32,3,5,BAL 31,17,20,Michael Vick pass incomplete short middle intended for Sammie Coates (defended by Will Davis),2.610,1.350
4,2:29,4,5,BAL 31,17,20,Josh Scobee 49 yard field goal no good,1.350,-1.530
4,2:24,1,10,BAL 39,17,20,Joe Flacco pass incomplete deep middle intended for Maxx Williams,1.530,0.990
4,2:20,2,10,BAL 39,17,20,Joe Flacco pass incomplete short middle intended for Marlon Brown,0.990,0.300
4,2:16,3,10,BAL 39,17,20,Joe Flacco pass incomplete deep right intended for Darren Waller (defended by Antwon Blake),0.300,-0.780
4,2:11,4,10,BAL 39,17,20,Joe Flacco sacked by James Harrison for -10 yards,-0.780,-3.640
4,2:04,1,10,BAL 29,17,20,Le'Veon Bell left guard for 1 yard (tackle by Lawrence Guy),3.640,3.240
4,1:59,2,9,BAL 28,17,20,Le'Veon Bell left tackle for 4 yards (tackle by C.J. Mosley),3.240,3.240
4,1:51,2,9,BAL 28,17,20,Timeout #2 by Baltimore Ravens,3.240,3.070
4,1:51,3,5,BAL 24,17,20,Le'Veon Bell middle for 1 yard (tackle by Brandon Williams),3.070,3.070
4,1:06,3,5,BAL 24,17,20,Timeout #2 by Pittsburgh Steelers,3.070,2.000
4,1:06,4,4,BAL 23,17,20,Josh Scobee 41 yard field goal no good,2.000,-1.000
4,1:01,1,10,BAL 31,17,20,Joe Flacco pass complete short right to Darren Waller for 17 yards (tackle by Stephon Tuitt),1.000,2.130
4,0:35,1,10,BAL 48,17,20,Joe Flacco pass incomplete short middle intended for Maxx Williams,2.130,1.580
4,0:32,2,10,BAL 48,17,20,Joe Flacco pass incomplete short right intended for Kamar Aiken,1.580,0.890
4,0:29,3,10,BAL 48,17,20,Joe Flacco pass complete deep right to Kamar Aiken for 20 yards (tackle by Antwon Blake),0.890,3.450
4,0:23,1,10,PIT 32,17,20,Justin Forsett middle for 8 yards (tackle by Will Allen and James Harrison),3.450,3.980
4,0:14,2,2,PIT 24,17,20,Joe Flacco spiked the ball,3.980,3.270
4,0:07,3,2,PIT 24,20,20,Justin Tucker 42 yard field goal good,3.270,3.000
4,0:07,,,BAL 35,20,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,0:03,1,10,PIT 20,20,20,Michael Vick kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
,,,,,,,"Steelers won the coin toss, Steelers to receive the overtime kickoff.",,
OT,15:00,,,BAL 35,20,20,"Justin Tucker kicks off 65 yards, returned by Dri Archer for 31 yards (tackle by Marlon Brown)",0.000,1.000
OT,14:53,1,10,PIT 31,20,20,Michael Vick pass incomplete deep right intended for Darrius Heyward-Bey,1.000,0.460
OT,14:49,2,10,PIT 31,20,20,Le'Veon Bell left end for 22 yards (tackle by Will Hill),0.460,2.460
OT,14:03,1,10,BAL 47,20,20,Le'Veon Bell middle for 5 yards (tackle by Daryl Smith),2.460,2.590
OT,13:19,2,5,BAL 42,20,20,Le'Veon Bell left tackle for 3 yards (tackle by Kendrick Lewis),2.590,2.280
OT,12:41,3,2,BAL 39,20,20,Michael Vick pass incomplete short middle intended for Antonio Brown,2.280,2.280
OT,12:37,3,2,BAL 39,20,20,Timeout #1 by Pittsburgh Steelers,2.280,0.660
OT,12:37,4,2,BAL 39,20,20,Michael Vick left end for no gain (tackle by Elvis Dumervil),0.660,-1.530
OT,12:32,1,10,BAL 39,20,20,Justin Forsett middle for 3 yards (tackle by Will Allen and Vince Williams),1.530,1.390
OT,12:19,2,7,BAL 42,20,20,Joe Flacco pass incomplete short middle intended for Justin Forsett,1.390,0.700
OT,12:15,3,7,BAL 42,20,20,Joe Flacco pass incomplete deep left intended for Kamar Aiken (defended by Mike Mitchell),0.700,-0.590
OT,12:09,4,7,BAL 42,20,20,"Sam Koch punts 46 yards, muffed catch by Antonio Brown, recovered by Antonio Brown and returned for 29 yards (tackle by Zach Orr)",-0.590,-1.660
OT,11:56,1,10,PIT 41,20,20,Michael Vick pass complete deep left to Antonio Brown for 17 yards,1.660,2.790
OT,11:49,1,10,BAL 42,20,20,Le'Veon Bell left tackle for 3 yards (tackle by Brandon Williams),2.790,2.650
OT,11:10,2,7,BAL 39,20,20,Michael Vick middle for 5 yards (tackle by Will Hill),2.650,2.610
OT,10:25,3,2,BAL 34,20,20,Michael Vick pass complete short left to Le'Veon Bell for 1 yard (tackle by Will Hill),2.610,2.610
OT,9:45,3,2,BAL 34,20,20,Timeout #2 by Pittsburgh Steelers,2.610,1.210
OT,9:45,4,1,BAL 33,20,20,Michael Vick pass incomplete short right intended for Antonio Brown,1.210,-1.140
OT,9:41,1,10,BAL 33,20,20,Justin Forsett left tackle for -3 yards (tackle by Cameron Heyward),1.140,0.190
OT,8:59,2,13,BAL 30,20,20,Justin Forsett middle for 12 yards (tackle by Bud Dupree),0.190,1.090
OT,8:21,3,1,BAL 42,20,20,Justin Forsett right tackle for 3 yards (tackle by Stephon Tuitt),1.090,1.930
OT,7:51,1,10,BAL 45,20,20,Joe Flacco pass complete short middle to Kamar Aiken for 11 yards (tackle by Mike Mitchell),1.930,2.650
OT,7:16,1,10,PIT 44,20,20,Justin Forsett right tackle for 3 yards (tackle by Vince Williams and Antwon Blake),2.650,2.520
OT,6:32,2,7,PIT 41,20,20,Javorius Allen right guard for 6 yards (tackle by Lawrence Timmons),2.520,2.520
OT,5:57,2,7,PIT 41,20,20,Timeout #1 by Baltimore Ravens,2.520,2.610
OT,5:57,3,1,PIT 35,20,20,Justin Forsett right tackle for no gain (tackle by Cameron Heyward and Vince Williams),2.610,1.000
OT,5:13,4,1,PIT 35,23,20,Justin Tucker 52 yard field goal good,1.000,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
