#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:35,BAL 40,3,0:55,-5,Punt
2,1,7:41,BAL 25,12,7:16,75,Touchdown
3,2,13:22,BAL 41,8,4:58,29,Interception
4,2,6:49,BAL 9,3,2:03,6,Punt
5,2,1:37,BAL 20,3,0:58,0,Punt
6,3,15:00,BAL 20,1,0:11,-5,Fumble
7,3,10:41,BAL 20,6,3:14,80,Touchdown
8,3,5:46,PIT 28,4,1:21,5,Downs
9,3,2:12,BAL 40,12,6:58,38,Field Goal
10,4,7:31,BAL 12,7,3:22,45,Downs
11,4,2:24,BAL 39,4,0:20,-10,Downs
12,4,1:01,BAL 31,7,0:58,45,Field Goal
13,5,12:32,BAL 39,3,0:36,3,Punt
14,5,9:41,BAL 33,8,4:33,32,Field Goal
