Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
1,7:32,4,11,IND 32,0,3,Josh Scobee 50 yard field goal good,1.240,3.000
1,,,,JAX 30,0,3,"Josh Scobee kicks off 68 yards, muffed catch by Chad Simpson, recovered by Chad Simpson and returned for no gain",0.000,0.280
1,7:22,1,10,IND 20,0,3,Joseph Addai right end for 2 yards (tackle by Derrick Harvey),0.280,0.000
1,6:43,2,8,IND 22,0,3,Peyton Manning pass complete short right to Joseph Addai for 4 yards (tackle by Rashean Mathis and Justin Durant),0.000,-0.160
1,6:04,3,4,IND 26,0,3,Peyton Manning pass complete short middle to Pierre Garcon for 5 yards (tackle by Sean Considine),-0.160,1.000
1,5:41,1,10,IND 31,0,3,Joseph Addai right end for -3 yards (tackle by Russell Allen),1.000,0.060
1,5:02,2,13,IND 28,0,3,Peyton Manning pass complete short right to Dallas Clark for 5 yards (tackle by Rashean Mathis),0.060,0.040
1,4:30,3,8,IND 33,0,3,Peyton Manning pass complete short right to Pierre Garcon for 11 yards (tackle by Rashean Mathis),0.040,1.860
1,3:50,1,10,IND 44,0,3,Austin Collie left end for 2 yards (tackle by Derek Cox),1.860,1.590
1,3:13,2,8,IND 46,0,3,Joseph Addai middle for 4 yards (tackle by Justin Durant),1.590,1.420
1,2:33,3,4,,0,3,Peyton Manning pass complete deep middle to Dallas Clark for 20 yards (tackle by Justin Durant),1.420,3.580
1,1:46,1,10,JAX 30,0,3,Joseph Addai right end for 6 yards (tackle by Sean Considine),3.580,3.840
1,1:12,2,4,JAX 24,0,3,Peyton Manning pass complete short middle to Dallas Clark for 13 yards (tackle by Sean Considine),3.840,4.840
1,0:37,1,10,JAX 11,0,3,Joseph Addai middle for 1 yard (tackle by William Middleton and Derrick Harvey),4.840,4.320
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,JAX 10,0,3,Peyton Manning pass complete short middle to Joseph Addai for 4 yards (tackle by Terrance Knighton),4.320,4.210
2,14:19,3,5,JAX 6,6,3,"Peyton Manning pass complete short middle to Dallas Clark for 6 yards, touchdown",4.210,7.000
2,,,,JAX 2,7,3,Matt Stover kicks extra point good,0.000,0.000
2,,,,IND 30,7,3,"Pat McAfee kicks off 47 yards, returned by Zach Miller for 16 yards (tackle by Mike Hart)",0.000,1.530
2,14:07,1,10,JAX 39,7,3,"Maurice Jones-Drew for 5 yards. Penalty on Raheem Brock: Defensive Offside, 5 yards (no play)",1.530,2.260
2,13:46,1,5,JAX 44,7,3,Maurice Jones-Drew middle for 2 yards (tackle by Jacob Lacey and Philip Wheeler),2.260,1.930
2,13:08,2,3,JAX 46,7,3,David Garrard pass incomplete deep right intended for Torry Holt,1.930,1.220
2,13:03,3,3,JAX 46,7,3,David Garrard pass complete short left to Mike Thomas for 7 yards (tackle by Tim Jennings),1.220,2.460
2,12:23,1,10,IND 47,7,3,David Garrard pass incomplete short left intended for Brock Bolen (defended by Clint Session),2.460,1.910
2,12:15,2,10,IND 47,7,3,Maurice Jones-Drew middle for 14 yards (tackle by Philip Wheeler),1.910,3.380
2,11:42,1,10,IND 33,7,3,Rashad Jennings middle for 5 yards (tackle by Fili Moala),3.380,3.510
2,11:07,2,5,IND 28,7,3,Maurice Jones-Drew middle for 7 yards (tackle by Antonio Johnson),3.510,4.170
2,10:30,1,10,IND 21,7,3,Maurice Jones-Drew middle for 8 yards (tackle by Clint Session),4.170,4.950
2,9:49,2,2,IND 13,7,3,David Garrard pass complete short right to Mike Sims-Walker for 5 yards (tackle by Kelvin Hayden),4.950,5.370
2,9:11,1,8,IND 8,7,3,Maurice Jones-Drew middle for -1 yards (tackle by Kelvin Hayden),5.370,4.380
2,8:34,2,9,IND 9,7,9,"David Garrard pass complete short right to Maurice Jones-Drew for 9 yards, touchdown",4.380,7.000
2,,,,IND 2,7,10,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,13,10,"Josh Scobee kicks off 63 yards, returned by Chad Simpson for 93 yards, touchdown",0.000,7.000
2,,,,JAX 2,14,10,Matt Stover kicks extra point good,0.000,0.000
2,,,,IND 30,14,10,"Pat McAfee kicks off 70 yards, returned by Maurice Jones-Drew for 29 yards (tackle by Philip Wheeler)",0.000,0.870
2,8:06,1,10,JAX 29,14,10,David Garrard pass complete short left to Maurice Jones-Drew for 5 yards (tackle by Gary Brackett),0.870,1.000
2,7:26,2,5,JAX 34,14,10,David Garrard pass complete deep middle to Marcedes Lewis for 25 yards (tackle by Philip Wheeler),1.000,2.850
2,6:45,1,10,IND 41,14,10,Rashad Jennings middle for 5 yards (tackle by Melvin Bullitt),2.850,2.980
2,6:07,2,5,IND 36,14,10,Rashad Jennings middle for 3 yards (tackle by Raheem Brock),2.980,2.680
2,5:28,3,2,IND 33,14,10,Maurice Jones-Drew right end for 9 yards (tackle by Daniel Muir),2.680,3.970
2,4:48,1,10,IND 24,14,10,David Garrard pass incomplete deep middle intended for Marcedes Lewis,3.970,3.430
2,4:41,2,10,IND 24,14,10,Maurice Jones-Drew left end for 10 yards (tackle by Melvin Bullitt),3.430,4.650
2,4:09,1,10,IND 14,14,10,Rashad Jennings left end for 9 yards (tackle by Jacob Lacey),4.650,5.670
2,3:41,2,1,IND 5,14,10,Maurice Jones-Drew middle for 2 yards (tackle by Philip Wheeler),5.670,6.510
2,3:05,1,3,IND 3,14,16,"Maurice Jones-Drew middle for 3 yards, touchdown",6.510,7.000
2,,,,IND 2,14,17,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,14,17,"Josh Scobee kicks off 59 yards, returned by Chad Simpson for 21 yards (tackle by Michael Coe)",0.000,1.070
2,2:52,1,10,IND 32,14,17,Joseph Addai middle for 15 yards (tackle by Reggie Nelson),1.070,2.060
2,2:23,1,10,IND 47,14,17,Peyton Manning pass complete short left to Reggie Wayne for 22 yards (tackle by Reggie Nelson),2.060,3.510
2,2:00,1,10,JAX 31,14,17,Peyton Manning pass complete short left to Reggie Wayne for 8 yards (tackle by Reggie Nelson and Justin Durant),3.510,4.050
2,1:34,2,2,JAX 23,14,17,Joseph Addai middle for 5 yards (tackle by Russell Allen),4.050,4.370
2,1:12,1,10,JAX 18,14,17,Peyton Manning pass complete short left to Austin Collie for -5 yards (tackle by William Middleton),4.370,3.150
2,0:40,2,15,JAX 23,20,17,"Peyton Manning pass complete deep middle to Austin Collie for 23 yards, touchdown",3.150,7.000
2,,,,JAX 2,21,17,Matt Stover kicks extra point good,0.000,0.000
2,,,,IND 30,21,17,"Pat McAfee kicks off 68 yards, returned by Mike Thomas for 39 yards (tackle by Ramon Humber)",0.000,1.660
2,0:27,1,10,JAX 41,21,17,David Garrard for 5 yards (tackle by Gary Brackett),1.660,1.800
2,0:19,2,5,JAX 46,21,17,David Garrard pass complete short middle to Marcedes Lewis for 10 yards (tackle by Kelvin Hayden),1.800,2.650
2,0:12,,,,21,17,Timeout #1 by Jacksonville Jaguars,0.000,2.650
2,0:12,1,10,IND 44,21,17,David Garrard pass complete short left to Rashad Jennings for 5 yards (tackle by Clint Session),2.650,2.780
2,0:07,,,,21,17,Timeout #2 by Jacksonville Jaguars,0.000,2.780
2,0:07,2,5,IND 39,21,17,David Garrard pass incomplete short left intended for Torry Holt,2.780,2.080
2,0:04,3,5,IND 39,21,17,Josh Scobee 57 yard field goal no good,2.080,1.990
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,21,17,"Josh Scobee kicks off 50 yards, muffed catch by Jamie Silva, recovered by Chad Simpson and returned for no gain",0.000,0.040
3,14:54,1,10,IND 18,21,17,Joseph Addai left end for 2 yards (tackle by Russell Allen),0.040,-0.130
3,14:21,2,8,IND 20,21,17,Joseph Addai middle for 1 yard (tackle by Russell Allen),-0.130,-0.790
3,13:38,3,7,IND 21,21,17,Peyton Manning pass complete short left to Jacob Tamme for 8 yards (tackle by Justin Durant),-0.790,0.870
3,12:57,1,10,IND 29,21,17,Joseph Addai right end for 3 yards (tackle by Rashean Mathis),0.870,0.730
3,12:27,2,7,IND 32,21,17,Peyton Manning pass incomplete deep middle intended for Dallas Clark is intercepted by Daryl Smith at IND-49 and returned for 10 yards,0.730,-2.980
3,12:17,1,10,IND 39,21,17,Maurice Jones-Drew middle for 3 yards (tackle by Philip Wheeler),2.980,2.850
3,11:37,2,7,IND 36,21,17,David Garrard pass incomplete short left intended for Ernest Wilford,2.850,2.150
3,11:33,3,7,IND 36,21,17,Maurice Jones-Drew middle for 6 yards (tackle by Gary Brackett),2.150,1.520
3,10:58,4,1,IND 30,21,17,David Garrard middle for 1 yard (tackle by Antonio Johnson),1.520,3.640
3,10:39,1,10,IND 29,21,17,Maurice Jones-Drew middle for no gain (tackle by Philip Wheeler),3.640,3.100
3,9:57,2,10,IND 29,21,17,David Garrard pass complete short middle to Marcedes Lewis for 14 yards (tackle by Antoine Bethea),3.100,4.580
3,9:18,1,10,IND 15,21,17,Maurice Jones-Drew middle for -1 yards (tackle by Philip Wheeler),4.580,3.810
3,8:41,2,11,IND 16,21,17,David Garrard pass incomplete deep middle intended for Marcedes Lewis,3.810,3.040
3,8:37,3,11,IND 16,21,23,"David Garrard pass complete deep left to Mike Sims-Walker for 16 yards, touchdown",3.040,7.000
3,,,,IND 2,21,24,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,21,24,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
3,8:31,1,10,IND 20,21,24,Mike Hart left end for 2 yards (tackle by Reggie Nelson),0.280,0.000
3,8:10,2,8,IND 22,21,24,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by John Henderson),0.000,-0.690
3,7:51,3,8,IND 22,21,24,Peyton Manning pass complete deep right to Reggie Wayne for 21 yards (tackle by Derek Cox),-0.690,1.800
3,7:05,1,10,IND 43,21,24,Peyton Manning pass complete short left to Reggie Wayne for 16 yards (tackle by Reggie Nelson),1.800,2.850
3,6:30,1,10,JAX 41,21,24,Joseph Addai middle for 5 yards (tackle by Gerald Alexander),2.850,2.980
3,6:01,2,5,JAX 36,21,24,Peyton Manning pass complete short left to Austin Collie for 9 yards (tackle by Derek Cox),2.980,3.780
3,5:37,1,10,JAX 27,27,24,"Peyton Manning pass complete short left to Dallas Clark for 27 yards, touchdown",3.780,7.000
3,,,,JAX 2,28,24,Matt Stover kicks extra point good,0.000,0.000
3,,,,IND 30,28,24,"Pat McAfee kicks off 59 yards, returned by Mike Thomas for 43 yards (tackle by Pat McAfee)",0.000,2.520
3,5:20,1,10,IND 46,28,24,Maurice Jones-Drew middle for 2 yards (tackle by Antonio Johnson),2.520,2.250
3,4:44,2,8,IND 44,28,24,David Garrard pass complete short right to Torry Holt for 7 yards (tackle by Kelvin Hayden),2.250,2.480
3,4:07,3,1,IND 37,28,24,Maurice Jones-Drew middle for 2 yards (tackle by Jacob Lacey),2.480,3.250
3,3:29,1,10,IND 35,28,24,David Garrard pass complete short middle to Torry Holt for 17 yards (tackle by Kelvin Hayden),3.250,4.370
3,2:44,1,10,IND 18,28,24,Maurice Jones-Drew middle for -1 yards (tackle by Philip Wheeler),4.370,3.670
3,2:04,2,11,IND 19,28,24,David Garrard pass complete short middle to Maurice Jones-Drew for 11 yards (tackle by Antoine Bethea),3.670,5.370
3,1:20,1,8,IND 8,28,24,"Penalty on Marcedes Lewis: False Start, 5 yards (no play)",5.370,4.530
3,1:02,1,13,IND 13,28,24,David Garrard pass incomplete short right intended for Brock Bolen,4.530,3.720
3,0:58,2,13,IND 13,28,24,David Garrard pass incomplete short left intended for Torry Holt (defended by Jacob Lacey),3.720,3.060
3,0:53,3,13,IND 13,28,30,"David Garrard pass complete short middle to Mike Thomas for 13 yards, touchdown. Penalty on Kelvin Hayden: Illegal Contact (Declined)",3.060,7.000
3,,,,IND 2,28,31,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,28,31,"Josh Scobee kicks off 68 yards, returned by T.J. Rushing for 20 yards (tackle by Sean Considine)",0.000,0.410
3,0:41,1,10,IND 22,28,31,Joseph Addai left end for 2 yards (tackle by Justin Durant),0.410,0.140
3,0:04,2,8,IND 24,28,31,Peyton Manning pass complete short left to Gijon Robinson for 5 yards (tackle by Russell Allen),0.140,0.100
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,IND 29,28,31,Peyton Manning pass incomplete short left intended for Dallas Clark,0.100,-1.440
4,14:53,4,3,IND 29,28,31,"Pat McAfee punts 51 yards. Penalty on Melvin Bullitt: Offensive Holding, 10 yards",-1.440,-0.940
4,14:41,1,10,JAX 30,28,31,Maurice Jones-Drew middle for 3 yards (tackle by Gary Brackett),0.940,0.800
4,14:03,2,7,JAX 33,28,31,David Garrard pass complete short left to Ernest Wilford for 7 yards (tackle by Jacob Lacey),0.800,1.600
4,13:23,1,10,JAX 40,28,31,David Garrard pass incomplete short right intended for Mike Sims-Walker,1.600,1.050
4,13:16,2,10,JAX 40,28,31,Maurice Jones-Drew middle for 4 yards (tackle by Antoine Bethea),1.050,0.890
4,12:34,3,6,JAX 44,28,31,David Garrard pass incomplete short right intended for Marcedes Lewis (defended by Antoine Bethea),0.890,-0.460
4,12:28,4,6,JAX 44,28,31,"Adam Podlesh punts 36 yards, fair catch by T.J. Rushing. Penalty on Gijon Robinson: Offensive Holding, 10 yards",-0.460,0.380
4,12:20,1,10,IND 10,28,31,Joseph Addai middle for 7 yards (tackle by Rashean Mathis),-0.380,-0.090
4,11:45,2,3,IND 17,28,31,Peyton Manning pass complete short right to Joseph Addai for 6 yards (tackle by Russell Allen and Justin Durant),-0.090,0.480
4,11:10,1,10,IND 23,28,31,Joseph Addai left end for -2 yards (tackle by John Henderson),0.480,-0.340
4,10:29,2,12,IND 21,28,31,Peyton Manning pass incomplete short middle intended for Reggie Wayne,-0.340,-1.020
4,10:24,3,12,IND 21,28,31,Peyton Manning pass complete deep left to Dallas Clark for 19 yards (tackle by Anthony Smith),-1.020,1.600
4,9:49,1,10,IND 40,28,31,Peyton Manning pass complete short middle to Mike Hart for 11 yards (tackle by Terrance Knighton),1.600,2.320
4,9:08,1,10,JAX 49,28,31,Mike Hart right end for 5 yards (tackle by Daryl Smith),2.320,2.460
4,8:26,2,5,JAX 44,28,31,Mike Hart middle for -4 yards (tackle by Justin Durant),2.460,1.220
4,7:51,3,9,JAX 48,28,31,Peyton Manning pass incomplete short left intended for Dallas Clark (defended by Anthony Smith),1.220,0.070
4,7:45,4,9,JAX 48,28,31,"Pat McAfee punts 38 yards, returned by Mike Thomas for 6 yards (tackle by Jacob Tamme). Penalty on Kennard Cox: Offensive Holding, 9 yards",0.070,0.380
4,7:32,1,10,JAX 7,28,31,"Penalty on Maurice Jones-Drew: False Start, 3 yards (no play)",-0.380,-0.490
4,7:32,1,13,JAX 4,28,31,Maurice Jones-Drew middle for 4 yards (tackle by Daniel Muir),-0.490,-0.710
4,6:54,2,9,JAX 8,28,31,David Garrard pass complete short left to Maurice Jones-Drew for 4 yards (tackle by Gary Brackett),-0.710,-0.840
4,6:23,3,5,JAX 12,28,31,David Garrard pass incomplete short left intended for Torry Holt,-0.840,-2.490
4,6:17,4,5,JAX 12,28,31,"Adam Podlesh punts 52 yards, returned by T.J. Rushing for 4 yards (tackle by Kennard Cox). Penalty on Kelvin Hayden: Illegal Block Above the , 10 yards",-2.490,-0.940
4,6:05,1,10,IND 30,28,31,Peyton Manning pass incomplete deep middle intended for Austin Collie,0.940,0.390
4,5:59,2,10,IND 30,28,31,Peyton Manning pass complete short right to Dallas Clark for 5 yards (tackle by Anthony Smith),0.390,0.370
4,5:33,3,5,IND 35,34,31,"Peyton Manning pass complete deep left to Reggie Wayne for 65 yards, touchdown",0.370,7.000
4,,,,JAX 2,35,31,Matt Stover kicks extra point good,0.000,0.000
4,,,,IND 30,35,31,"Pat McAfee kicks off 70 yards, touchback",0.000,0.280
4,5:23,1,10,JAX 20,35,31,Maurice Jones-Drew middle for 3 yards (tackle by Philip Wheeler),0.280,0.140
4,4:46,2,7,JAX 23,35,31,David Garrard pass incomplete short middle intended for Zach Miller,0.140,-0.560
4,4:40,3,7,JAX 23,35,31,David Garrard pass complete deep right to Mike Sims-Walker for 19 yards (tackle by Melvin Bullitt),-0.560,1.730
4,3:59,1,10,JAX 42,35,31,Maurice Jones-Drew left end for 2 yards (tackle by Gary Brackett),1.730,1.460
4,3:17,2,8,JAX 44,35,31,"David Garrard pass complete deep middle to Marcedes Lewis for 19 yards (tackle by Melvin Bullitt and Antoine Bethea). Penalty on Marcedes Lewis: Illegal Formation, 5 yards (no play)",1.460,0.780
4,3:09,2,13,JAX 39,35,31,David Garrard pass incomplete deep right intended for Mike Sims-Walker,0.780,0.100
4,3:03,3,13,JAX 39,35,31,David Garrard sacked by Eric Foster for -7 yards,0.100,-1.240
4,2:42,4,20,JAX 32,35,31,"Adam Podlesh punts 46 yards, returned by T.J. Rushing for 4 yards (tackle by Jeremy Cain)",-1.240,-0.670
4,2:31,1,10,IND 26,35,31,"Penalty on Eric Foster: False Start, 5 yards (no play)",0.670,0.340
4,2:31,1,15,IND 21,35,31,Joseph Addai middle for 3 yards (tackle by Terrance Knighton),0.340,-0.140
4,2:27,,,,35,31,Timeout #1 by Jacksonville Jaguars,0.000,-0.140
4,2:25,2,12,IND 24,35,31,Joseph Addai right end for 8 yards (tackle by Gerald Alexander),-0.140,0.230
4,2:21,,,,35,31,Timeout #2 by Jacksonville Jaguars,0.000,0.230
4,2:21,3,4,IND 32,35,31,Peyton Manning pass incomplete short left intended for Dallas Clark (defended by Gerald Alexander),0.230,-1.240
4,2:16,4,4,IND 32,35,31,"Pat McAfee punts 40 yards, returned by Mike Thomas for 11 yards (tackle by Justin Snow)",-1.240,-1.530
4,2:06,1,10,JAX 39,35,31,David Garrard pass complete short left to Torry Holt for 14 yards (tackle by Antoine Bethea),1.530,2.460
4,2:00,1,10,IND 47,35,31,David Garrard pass complete short left to Marcedes Lewis for 4 yards (tackle by Gary Brackett),2.460,2.450
4,1:36,2,6,IND 43,35,31,David Garrard pass incomplete short left intended for Mike Thomas,2.450,1.750
4,1:36,3,6,IND 43,35,31,Maurice Jones-Drew middle for 10 yards (tackle by Kelvin Hayden),1.750,3.380
4,1:16,1,10,IND 33,35,31,David Garrard pass incomplete short left intended for Mike Sims-Walker,3.380,2.840
4,1:10,2,10,IND 33,35,31,David Garrard pass incomplete short right intended for Torry Holt,2.840,2.150
4,1:05,3,10,IND 33,35,31,David Garrard pass incomplete deep right intended for Mike Thomas is intercepted by Jacob Lacey at IND-11 and returned for 8 yards,2.150,-0.150
4,0:56,1,10,IND 19,35,31,Peyton Manning kneels for -1 yards,0.150,-0.560
4,0:47,,,,35,31,Timeout #3 by Jacksonville Jaguars,0.000,-0.560
4,0:46,2,11,IND 18,35,31,Peyton Manning kneels for -1 yards,-0.560,-1.420
4,0:30,3,12,IND 17,35,31,Peyton Manning kneels for -1 yards,-1.420,-2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
