Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
2,15:00,1,10,NYJ 48,3,14,T.J. Yeldon middle for 2 yards (tackle by Leonard Williams),2.390,2.120
2,14:32,2,8,NYJ 46,3,14,T.J. Yeldon right end for 3 yards (tackle by Dion Bailey),2.120,1.820
2,13:57,3,5,NYJ 43,3,14,Blake Bortles pass complete short left to Bryan Walters for 5 yards (tackle by David Harris and Buster Skrine),1.820,3.050
2,13:24,1,10,NYJ 38,3,14,"T.J. Yeldon middle for 2 yards (tackle by Muhammad Wilkerson). Penalty on A.J. Cann: Offensive Holding, 10 yards",3.050,2.520
2,13:05,1,18,NYJ 46,3,14,Blake Bortles left end for 11 yards (tackle by Sheldon Richardson),2.520,2.910
2,12:36,2,7,NYJ 35,3,14,Blake Bortles pass incomplete deep left intended for Julius Thomas,2.910,2.210
2,12:30,3,7,NYJ 35,3,14,Blake Bortles sacked by Lorenzo Mauldin and Sheldon Richardson for -7 yards,2.210,0.460
2,11:42,4,14,NYJ 42,3,14,"Bryan Anger punts 38 yards, returned by Jeremy Kerley for 6 yards (tackle by Ryan Davis)",0.460,0.380
2,11:42,1,10,NYJ 10,3,14,Ryan Fitzpatrick pass incomplete short right intended for Kellen Davis,-0.380,-0.780
2,11:37,2,10,NYJ 10,3,14,Ryan Fitzpatrick pass complete short left to Eric Decker for 3 yards (tackle by Josh Evans and Aaron Colvin),-0.780,-1.070
2,10:57,3,7,NYJ 13,3,14,Ryan Fitzpatrick pass complete short middle to Jeremy Kerley for 11 yards (tackle by Peyton Thompson),-1.070,0.540
2,10:14,1,10,NYJ 24,3,14,Chris Ivory right tackle for 2 yards (tackle by Telvin Smith and Jonathan Cyprien),0.540,0.270
2,9:33,2,8,NYJ 26,3,14,Chris Ivory middle for 1 yard (tackle by Andre Branch),0.270,-0.300
2,8:53,3,7,NYJ 27,3,14,Ryan Fitzpatrick pass complete short left to Eric Decker for 16 yards (tackle by Jonathan Cyprien),-0.300,1.800
2,8:10,1,10,NYJ 43,3,14,Chris Ivory middle for 2 yards (tackle by Dan Skuta),1.800,1.520
2,7:31,2,8,NYJ 45,3,14,Ryan Fitzpatrick sacked by Jared Odrick for -8 yards,1.520,-0.230
2,6:49,3,16,NYJ 37,3,14,Ryan Fitzpatrick pass complete short middle to Brandon Marshall for 9 yards (tackle by Jonathan Cyprien),-0.230,-0.320
2,6:17,4,7,NYJ 46,3,14,Ryan Quigley punts 45 yards,-0.320,0.380
2,6:06,1,10,JAX 9,3,14,"Blake Bortles sacked by Leger Douzable for -6 yards. Blake Bortles fumbles, recovered by Blake Bortles at JAX-1",-0.380,-1.360
2,5:17,2,18,JAX 1,3,14,Blake Bortles pass incomplete short left intended for Allen Robinson (defended by Darrelle Revis),-1.360,-2.360
2,5:13,3,18,JAX 1,3,14,Blake Bortles pass complete short right to Julius Thomas for 2 yards,-2.360,-2.490
2,4:40,4,16,JAX 3,3,14,"Bryan Anger punts 50 yards, returned by Jeremy Kerley for 16 yards (tackle by Carson Tinker)",-2.490,-3.120
2,4:33,1,10,JAX 37,3,14,"Penalty on Eric Decker: False Start, 5 yards (no play)",3.120,2.790
2,4:33,1,15,JAX 42,3,14,Ryan Fitzpatrick pass incomplete deep left intended for Brandon Marshall,2.790,1.900
2,4:28,2,15,JAX 42,3,14,"Penalty on Brandon Marshall: False Start, 5 yards (no play)",1.900,1.220
2,4:28,2,20,JAX 47,3,14,Ryan Fitzpatrick pass complete short right to Kenbrell Thompkins for 3 yards (tackle by Aaron Colvin),1.220,0.960
2,3:48,3,17,JAX 44,3,14,Ryan Fitzpatrick pass incomplete short right intended for Zac Stacy (defended by Telvin Smith),0.960,0.330
2,3:41,4,17,JAX 44,3,14,"Ryan Quigley punts 29 yards, fair catch by Bryan Walters",0.330,0.220
2,3:36,1,10,JAX 15,3,14,Blake Bortles pass complete short left to Bryan Walters for 9 yards (tackle by Marcus Gilchrist),-0.220,0.620
2,3:08,2,1,JAX 24,3,14,T.J. Yeldon left tackle for no gain (tackle by Sheldon Richardson),0.620,-0.270
2,2:32,3,1,JAX 24,3,14,Blake Bortles pass complete short right to Bryan Walters for 9 yards (tackle by Buster Skrine),-0.270,1.140
2,2:07,1,10,JAX 33,3,14,Blake Bortles pass incomplete short right intended for Allen Hurns,1.140,0.590
2,1:59,2,10,JAX 33,3,14,Blake Bortles pass complete deep right to Allen Hurns for 27 yards (tackle by Antonio Cromartie),0.590,2.920
2,1:54,1,10,NYJ 40,3,14,Blake Bortles pass incomplete deep right intended for Allen Robinson,2.920,2.370
2,1:49,2,10,NYJ 40,3,14,Blake Bortles pass incomplete deep left intended for Julius Thomas (defended by David Harris),2.370,1.680
2,1:45,3,10,NYJ 40,3,14,Blake Bortles pass incomplete short right intended for Allen Robinson,1.680,0.590
2,1:40,4,10,NYJ 40,3,14,"Bryan Anger punts 34 yards, returned by Jeremy Kerley for 9 yards (tackle by Jordan Tripp)",0.590,0.220
2,1:30,1,10,NYJ 15,3,14,Chris Ivory right tackle for no gain (tackle by Sen'Derrick Marks),-0.220,-0.710
2,0:47,2,10,NYJ 15,3,14,Chris Ivory left end for 1 yard (tackle by Jonathan Cyprien),-0.710,-0.710
2,0:41,2,10,NYJ 15,3,14,Timeout #1 by Jacksonville Jaguars,-0.710,-1.250
2,0:41,3,9,NYJ 16,3,14,Zac Stacy left tackle for 3 yards (tackle by Telvin Smith),-1.250,-1.250
2,0:33,3,9,NYJ 16,3,14,Timeout #2 by Jacksonville Jaguars,-1.250,-2.140
2,0:33,4,6,NYJ 19,3,14,Ryan Quigley punts 31 yards,-2.140,-2.260
2,0:26,1,10,,3,14,Blake Bortles pass complete deep left to Allen Hurns for 20 yards,2.260,3.580
2,0:20,1,10,NYJ 30,9,14,"Blake Bortles pass complete deep right to Allen Hurns for 30 yards, touchdown",3.580,7.000
2,0:20,,,NYJ 30,10,14,Jason Myers kicks extra point good,0.000,0.000
2,0:20,,,JAX 35,10,14,"Jason Myers kicks off 67 yards, returned by Antonio Cromartie for 20 yards (tackle by Peyton Thompson)",0.000,-0.040
2,0:08,1,10,NYJ 18,10,14,Ryan Fitzpatrick kneels for no gain,0.040,-0.490
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,10,14,"Ryan Quigley kicks off 67 yards, returned by Nick Marshall for 33 yards (tackle by Marcus Williams)",0.000,-1.000
3,14:54,1,10,JAX 31,10,14,Blake Bortles pass complete short right to Nic Jacobs for 6 yards (tackle by Damon Harrison and Calvin Pace),1.000,1.270
3,14:20,2,4,JAX 37,10,14,T.J. Yeldon right guard for 2 yards (tackle by Dion Bailey and Damon Harrison),1.270,0.830
3,13:37,3,2,JAX 39,10,14,Blake Bortles pass complete short right to T.J. Yeldon for 8 yards (tackle by David Harris),0.830,2.060
3,13:10,1,10,JAX 47,10,14,T.J. Yeldon middle for -1 yards (tackle by Antonio Cromartie),2.060,1.380
3,12:31,2,11,JAX 46,10,14,Blake Bortles left end for 10 yards (tackle by David Harris),1.380,2.020
3,11:46,3,1,NYJ 44,10,14,Blake Bortles right guard for 2 yards (tackle by Damon Harrison),2.020,2.790
3,11:02,1,10,NYJ 42,10,14,Blake Bortles sacked by Dion Bailey and Damon Harrison for -5 yards,2.790,1.570
3,10:20,2,15,NYJ 47,10,14,Blake Bortles pass complete short right to Julius Thomas for 7 yards (tackle by Demario Davis),1.570,1.820
3,9:43,3,8,NYJ 40,10,14,Blake Bortles sacked by Lorenzo Mauldin for -4 yards,1.820,0.330
3,9:03,4,12,NYJ 44,10,14,"Bryan Anger punts 31 yards, fair catch by Jeremy Kerley",0.330,0.320
3,8:56,1,10,NYJ 13,10,14,Ryan Fitzpatrick right end for 1 yard (tackle by Paul Posluszny),-0.320,-0.680
3,8:14,2,9,NYJ 14,10,14,Ryan Fitzpatrick pass complete short left to Eric Decker for 13 yards (tackle by Telvin Smith),-0.680,0.740
3,7:39,1,10,NYJ 27,10,14,Chris Ivory middle for -2 yards (tackle by Aaron Colvin),0.740,-0.070
3,7:00,2,12,NYJ 25,10,14,Ryan Fitzpatrick pass incomplete deep left intended for Jeff Cumberland (defended by Jonathan Cyprien),-0.070,-0.760
3,6:54,3,12,NYJ 25,10,14,"Ryan Fitzpatrick sacked by Chris Clemons for -3 yards. Penalty on D'Brickashaw Ferguson: Unnecessary Roughness, 11 yards",-0.760,-2.490
3,6:21,4,26,NYJ 11,10,14,"Ryan Quigley punts 52 yards, returned by Nick Marshall for 20 yards (tackle by Jamari Lattimore)",-2.490,-2.720
3,6:15,1,10,NYJ 43,10,14,Blake Bortles pass complete deep right to Allen Robinson for 17 yards (tackle by Darrelle Revis),2.720,3.840
3,5:59,1,10,NYJ 26,10,14,T.J. Yeldon middle for 4 yards (tackle by Calvin Pace and Leger Douzable),3.840,3.840
3,5:25,2,6,NYJ 22,10,14,T.J. Yeldon left end for 2 yards (tackle by Darrelle Revis and Dion Bailey),3.840,3.400
3,4:45,3,4,NYJ 20,10,14,Blake Bortles pass incomplete short right intended for Bryan Walters (defended by Buster Skrine),3.400,2.200
,,,,,,,"JAX challenged the incomplete pass ruling, and the play was upheld.",,
3,4:36,4,4,NYJ 20,13,14,Jason Myers 39 yard field goal good,2.200,3.000
3,,,,JAX 35,13,14,"Jason Myers kicks off 62 yards, returned by Antonio Cromartie for 24 yards",,
3,4:27,1,10,NYJ 27,13,14,Ryan Fitzpatrick pass incomplete short left intended for Eric Decker (defended by Telvin Smith),0.740,0.200
3,4:23,2,10,NYJ 27,13,14,Ryan Fitzpatrick pass complete deep left to Jeff Cumberland for 44 yards (tackle by Jonathan Cyprien),0.200,3.640
3,4:09,1,10,JAX 29,13,14,Chris Ivory middle for 2 yards (tackle by Tyson Alualu and Jonathan Cyprien),3.640,3.370
3,3:34,2,8,JAX 27,13,14,Ryan Fitzpatrick pass complete short left to Brandon Marshall for 10 yards (tackle by Davon House). Penalty on Davon House: Defensive Pass Interference (Declined),3.370,4.440
3,3:17,1,10,JAX 17,13,14,Ryan Fitzpatrick pass incomplete deep left intended for Eric Decker,4.440,3.850
3,3:12,2,10,JAX 17,13,14,Ryan Fitzpatrick pass complete short left to Chris Ivory for 16 yards (tackle by Davon House and Abry Jones),3.850,6.970
3,2:09,1,1,JAX 1,13,14,Ryan Fitzpatrick pass incomplete short right intended for Brandon Marshall,6.970,5.910
3,2:06,2,1,JAX 1,13,20,"Chris Ivory middle for 1 yard, touchdown",5.910,7.000
3,2:06,,,JAX 1,13,21,Ryan Quigley kicks extra point good,0.000,0.000
3,2:06,,,NYJ 35,13,21,"Ryan Quigley kicks off 65 yards, touchback",0.000,-0.280
3,2:02,1,10,JAX 20,13,21,T.J. Yeldon left tackle for 3 yards (tackle by Damon Harrison),0.280,0.140
3,1:23,2,7,JAX 23,13,21,Blake Bortles pass complete short left to Julius Thomas for 5 yards (tackle by Dion Bailey),0.140,0.100
3,0:42,3,2,JAX 28,13,21,Blake Bortles pass incomplete short left intended for Allen Hurns (defended by Marcus Williams),0.100,-1.500
3,0:37,4,2,JAX 28,13,21,"Bryan Anger punts 50 yards, returned by Jeremy Kerley for 11 yards (tackle by Ryan Davis)",-1.500,-1.140
3,0:26,1,10,NYJ 33,13,21,Ryan Fitzpatrick pass complete short left to Chris Ivory for -5 yards (tackle by Telvin Smith),1.140,-0.080
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,15,NYJ 28,13,21,Ryan Fitzpatrick pass complete short middle to Jeremy Kerley for 11 yards (tackle by Paul Posluszny and Sergio Brown),-0.080,0.700
4,14:18,3,4,NYJ 39,13,21,Ryan Fitzpatrick pass complete short left to Kenbrell Thompkins for 3 yards (tackle by Aaron Colvin and Paul Posluszny),0.700,-0.590
4,13:26,4,1,NYJ 42,13,21,Ryan Quigley punts 48 yards,-0.590,0.380
4,13:13,1,10,JAX 10,13,21,Blake Bortles pass incomplete short middle intended for Julius Thomas,-0.380,-0.780
4,13:05,2,10,JAX 10,13,21,Denard Robinson left tackle for 2 yards (tackle by Sheldon Richardson and Leonard Williams),-0.780,-1.190
4,12:21,3,8,JAX 12,13,21,Blake Bortles pass complete deep left to Allen Robinson for 44 yards (tackle by Marcus Williams),-1.190,2.650
4,11:39,1,10,NYJ 44,13,21,Blake Bortles pass complete short middle to Bryan Walters for 11 yards (tackle by Demario Davis),2.650,3.380
4,10:58,1,10,NYJ 33,13,21,Blake Bortles pass complete deep left to Allen Hurns for 16 yards (tackle by Marcus Gilchrist),3.380,4.440
4,10:36,1,10,NYJ 17,13,21,Blake Bortles pass incomplete deep left intended for Julius Thomas (defended by Dion Bailey),4.440,3.850
4,10:31,2,10,NYJ 17,13,21,Blake Bortles pass incomplete short middle intended for Denard Robinson,3.850,3.070
4,10:27,3,10,NYJ 17,13,21,Blake Bortles pass incomplete short right intended for Bryan Walters,3.070,2.310
4,10:22,4,10,NYJ 17,16,21,Jason Myers 35 yard field goal good,2.310,3.000
4,10:22,,,JAX 35,16,21,"Jason Myers kicks off 65 yards, touchback",0.000,-0.280
4,10:18,1,10,NYJ 20,16,21,Chris Ivory left guard for 1 yard (tackle by Jared Odrick and Abry Jones),0.280,-0.130
4,9:38,2,9,NYJ 21,16,21,Ryan Fitzpatrick pass complete deep middle to Kenbrell Thompkins for 38 yards (tackle by Paul Posluszny),-0.130,2.850
4,8:50,1,10,JAX 41,16,21,"Ryan Fitzpatrick pass incomplete deep right intended for Eric Decker. Penalty on Wesley Johnson: Offensive Holding, 10 yards (no play)",2.850,2.190
4,8:46,1,20,NYJ 49,16,21,Ryan Fitzpatrick pass incomplete short right intended for Jeff Cumberland,2.190,0.960
4,8:39,2,20,NYJ 49,16,21,Chris Ivory left tackle for 6 yards (tackle by Jonathan Cyprien and Paul Posluszny),0.960,1.090
4,7:57,3,14,JAX 45,16,21,Ryan Fitzpatrick pass incomplete short right intended for Zac Stacy,1.090,0.270
4,7:51,4,14,JAX 45,16,21,"Ryan Quigley punts 35 yards, fair catch by Bryan Walters",0.270,0.380
4,7:45,1,10,JAX 10,16,21,Blake Bortles pass complete short left to T.J. Yeldon for 8 yards (tackle by Darrelle Revis),-0.380,0.070
4,7:06,2,2,JAX 18,16,21,Blake Bortles pass complete deep middle to Marcedes Lewis for 27 yards (tackle by Rontez Miles),0.070,1.930
4,6:29,1,10,JAX 45,16,21,T.J. Yeldon right end for 45 yards (tackle by Marcus Gilchrist),1.930,4.910
4,5:56,1,10,NYJ 10,16,21,"Blake Bortles for 6 yards. Penalty on Jermey Parnell: Offensive Holding, 10 yards (no play)",4.910,4.240
4,5:29,1,20,NYJ 20,16,21,"Blake Bortles sacked by Calvin Pace for -3 yards. Blake Bortles fumbles (forced by Calvin Pace), recovered by Calvin Pace at NYJ-34 (tackle by Jermey Parnell)",4.240,-1.200
4,5:16,1,10,NYJ 34,16,21,"Penalty on Brent Qvale: False Start, 5 yards (no play)",1.200,0.870
4,5:16,1,15,NYJ 29,16,21,Chris Ivory middle for no gain (tackle by Telvin Smith and Tyson Alualu),0.870,-0.020
4,4:34,2,15,NYJ 29,16,21,Ryan Fitzpatrick pass complete short left to Chris Ivory for 11 yards (tackle by Andre Branch),-0.020,0.760
4,3:52,3,4,NYJ 40,16,21,Ryan Fitzpatrick pass incomplete short left intended for Jeremy Kerley,0.760,-0.720
4,3:47,4,4,NYJ 40,16,21,"Ryan Quigley punts 38 yards, muffed catch by Nick Marshall, recovered by Kellen Davis and returned for no gain",-0.720,3.910
4,3:37,1,10,JAX 25,16,21,Chris Ivory left end for 4 yards (tackle by Jonathan Cyprien and Abry Jones),3.910,3.910
4,3:31,1,10,JAX 25,16,21,Timeout #2 by Jacksonville Jaguars,3.910,3.900
4,3:31,2,6,JAX 21,16,21,Chris Ivory right tackle for 1 yard (tackle by Jonathan Cyprien),3.900,3.340
4,2:48,3,5,JAX 20,16,27,"Ryan Fitzpatrick pass complete deep left to Brandon Marshall for 20 yards, touchdown",3.340,7.000
4,2:48,,,JAX 20,16,28,Ryan Quigley kicks extra point good,0.000,0.000
4,2:48,,,NYJ 35,16,28,"Ryan Quigley kicks off 68 yards, returned by Nick Marshall for 31 yards (tackle by Trevor Reilly)",0.000,-0.810
4,2:34,1,10,JAX 28,16,28,Blake Bortles pass complete deep left to Allen Robinson for 23 yards (tackle by Rontez Miles),0.810,2.320
4,2:27,1,10,NYJ 49,16,28,Blake Bortles pass complete deep middle to Allen Hurns for 29 yards (tackle by Buster Skrine). Penalty on Quinton Coples: Defensive Offside (Declined),2.320,4.240
4,2:21,1,10,NYJ 20,22,28,"Blake Bortles pass complete deep left to Bryan Walters for 20 yards, touchdown",4.240,7.000
4,2:21,,,NYJ 20,23,28,Jason Myers kicks extra point good,0.000,0.000
4,2:21,,,JAX 35,23,28,"Jason Myers kicks onside 15 yards, recovered by Brandon Marshall",0.000,-2.260
4,2:15,1,10,,23,28,Chris Ivory middle for 4 yards (tackle by Aaron Colvin),2.260,2.250
4,2:00,2,6,JAX 46,23,28,Chris Ivory right tackle for 2 yards (tackle by Jonathan Cyprien and Paul Posluszny),2.250,2.250
4,1:55,2,6,JAX 46,23,28,Timeout #3 by Jacksonville Jaguars,2.250,1.820
4,1:55,3,4,JAX 44,23,28,"Chris Ivory left end for -7 yards (tackle by Telvin Smith). Chris Ivory fumbles (forced by Telvin Smith), recovered by Brandon Marshall at NYJ-49",1.820,1.820
4,1:07,3,4,JAX 44,23,28,Timeout #1 by New York Jets,1.820,-0.130
4,1:05,4,11,NYJ 49,23,28,Ryan Quigley punts 43 yards,-0.130,0.380
4,0:54,1,10,JAX 8,23,28,Blake Bortles pass incomplete short right intended for Allen Hurns is intercepted by Marcus Williams at JAX-23 and returned for 2 yards,-0.380,-4.170
4,0:43,1,10,JAX 21,23,28,Ryan Fitzpatrick kneels for -1 yards,4.170,3.490
4,0:25,2,11,JAX 22,23,28,Ryan Fitzpatrick kneels for no gain,3.490,2.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
