Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tramon Williams,GNB,0,0,,0,0,1,10,10.0,0,10
Jordy Nelson,GNB,4,97,24.3,0,40,0,0,,0,0
Donald Driver,GNB,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,CHI,0,0,,0,0,3,93,31.0,1,62
Johnny Knox,CHI,2,47,23.5,0,25,0,0,,0,0
Danieal Manning,CHI,1,44,44.0,0,44,0,0,,0,0
