Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2,8:15,1,10,CHI 34,7,0,Brandon Jackson left end for -3 yards (tackle by Brian Urlacher),3.310,2.370
2,7:32,2,13,CHI 37,7,0,Aaron Rodgers pass complete short left to Brandon Jackson for 7 yards (tackle by Brian Urlacher),2.370,2.610
2,6:44,3,6,CHI 30,7,0,Aaron Rodgers pass complete short right to Donald Driver for 10 yards (tackle by D.J. Moore),2.610,4.240
2,6:02,1,10,CHI 20,7,0,"Aaron Rodgers pass complete short middle to Brandon Jackson for 8 yards (tackle by Lance Briggs). Penalty on Daryn Colledge: Offensive Holding, 10 yards (no play)",4.240,3.580
2,5:32,1,20,CHI 30,7,0,Aaron Rodgers pass incomplete short left intended for Donald Driver,3.580,2.340
2,5:27,2,20,CHI 30,7,0,Aaron Rodgers pass incomplete deep left intended for Greg Jennings,2.340,1.680
2,5:22,3,20,CHI 30,7,0,Aaron Rodgers pass complete short right to John Kuhn for 10 yards (tackle by Lance Briggs and D.J. Moore),1.680,2.120
2,4:45,4,10,CHI 20,10,0,Mason Crosby 38 yard field goal good,2.120,3.000
2,,,,GNB 30,10,0,Mason Crosby kicks off 52 yards,0.000,1.600
2,4:41,1,10,CHI 40,10,0,Matt Forte left tackle for -7 yards (tackle by Charles Woodson),1.600,0.110
2,4:06,2,17,CHI 33,10,0,Jay Cutler pass incomplete deep middle intended for Devin Hester,0.110,-0.560
2,4:00,3,17,CHI 33,10,0,Jay Cutler pass incomplete short left intended for Earl Bennett,-0.560,-1.180
2,3:55,4,17,CHI 33,10,0,"Brad Maynard punts 49 yards, returned by Tramon Williams for 22 yards (tackle by Rod Wilson). Penalty on Derrick Martin: Illegal Block Above the , 10 yards",-1.180,-0.040
2,3:42,1,10,GNB 18,10,0,Aaron Rodgers pass incomplete deep middle intended for Greg Jennings (defended by Danieal Manning),0.040,-0.490
2,3:32,2,10,GNB 18,10,0,Aaron Rodgers pass complete short left to Brandon Jackson for 10 yards (tackle by Brian Urlacher),-0.490,0.810
2,2:51,1,10,GNB 28,10,0,Brandon Jackson right end for 2 yards (tackle by Tim Jennings),0.810,0.530
2,2:10,2,8,GNB 30,10,0,Aaron Rodgers pass incomplete short middle intended for Greg Jennings,0.530,-0.160
2,2:07,,,,10,0,Timeout #2 by Green Bay Packers,0.000,-0.160
2,2:07,3,8,GNB 30,10,0,Aaron Rodgers pass complete short right to Jermichael Finley for 7 yards (tackle by Lance Briggs),-0.160,-0.910
2,2:00,4,1,GNB 37,10,0,"Tim Masthay punts 35 yards, returned by Devin Hester for 28 yards (tackle by Tim Masthay)",-0.910,-2.650
2,1:50,1,10,GNB 44,10,0,Jay Cutler pass complete deep left to Johnny Knox for 31 yards,2.650,4.710
2,1:39,1,10,GNB 13,10,0,Jay Cutler pass complete short right to Greg Olsen for 5 yards (tackle by Tramon Williams),4.710,4.960
2,0:59,2,5,GNB 8,10,0,Jay Cutler pass complete short right to Matt Forte for -1 yards (tackle by Charles Woodson),4.960,3.880
2,0:31,,,,10,0,Timeout #1 by Chicago Bears,0.000,3.880
2,0:31,3,6,GNB 9,10,6,"Jay Cutler pass complete short middle to Greg Olsen for 9 yards, touchdown",3.880,7.000
2,,,,GNB 2,10,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,10,7,"Robbie Gould kicks off 68 yards, returned by Jordy Nelson for 40 yards (tackle by Corey Graham)",0.000,1.730
2,0:18,1,10,GNB 42,10,7,Aaron Rodgers pass incomplete,1.730,1.190
2,0:08,2,10,GNB 42,10,7,Aaron Rodgers pass complete short right to Donald Driver for 7 yards (tackle by Lance Briggs),1.190,1.420
2,0:04,,,,10,7,Timeout #3 by Green Bay Packers,0.000,1.420
2,0:04,3,3,GNB 49,10,7,Aaron Rodgers pass incomplete deep right intended for Greg Jennings is intercepted by Lance Briggs at CHI-4 and returned for 1 yard,1.420,0.000
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,10,7,"Robbie Gould kicks off 72 yards, returned by Jordy Nelson for 22 yards (tackle by Corey Graham)",0.000,0.280
3,14:55,1,10,GNB 20,10,7,"Aaron Rodgers pass complete short right to Donald Lee for 5 yards (tackle by D.J. Moore). Penalty on Chad Clifton: Illegal Formation, 5 yards (no play)",0.280,-0.310
3,14:28,1,15,GNB 15,10,7,Aaron Rodgers pass complete short left to Jordy Nelson for 8 yards (tackle by Charles Tillman),-0.310,0.140
3,13:48,2,7,GNB 23,10,7,Aaron Rodgers pass complete deep middle to Jermichael Finley for 20 yards (tackle by Chris Harris),0.140,1.800
3,13:17,1,10,GNB 43,10,7,Brandon Jackson left guard for 11 yards (tackle by Josh Bullocks),1.800,2.520
3,12:40,1,10,CHI 46,10,7,Aaron Rodgers pass complete short right to Donald Driver for 6 yards (tackle by D.J. Moore),2.520,2.790
3,11:58,2,4,CHI 40,10,7,John Kuhn left guard for 2 yards (tackle by Marcus Harrison),2.790,2.350
,,,,,,,"CHI challenged the runner was down by contact ruling, and the original play was overturned.",,
3,11:21,3,2,CHI 38,10,7,Aaron Rodgers pass complete short right to Donald Driver for 8 yards (tackle by D.J. Moore),2.350,3.580
3,10:39,1,10,CHI 30,10,7,Aaron Rodgers pass complete short left to James Jones for 7 yards (tackle by Danieal Manning),3.580,3.980
3,10:04,2,3,CHI 23,10,7,Aaron Rodgers pass complete short right to Brandon Jackson for 7 yards (tackle by Lance Briggs and Pisa Tinoisamoa),3.980,4.510
3,9:18,1,10,CHI 16,10,7,"Aaron Rodgers right end for 5 yards (tackle by Tim Jennings). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",4.510,3.840
3,8:46,1,20,CHI 26,10,7,Aaron Rodgers pass complete short middle to Jermichael Finley for 7 yards (tackle by Brian Urlacher),3.840,3.520
3,8:06,2,13,CHI 19,10,7,Aaron Rodgers pass complete short right to Donald Driver for 4 yards (tackle by Tim Jennings),3.520,3.220
3,7:25,3,9,CHI 15,10,7,"Aaron Rodgers pass complete short right to Jermichael Finley for 15 yards. Penalty on Mark Tauscher: Offensive Holding, 10 yards (no play)",3.220,2.080
3,7:18,3,19,CHI 25,10,7,Aaron Rodgers pass complete short left to Jermichael Finley for 6 yards (tackle by Lance Briggs),2.080,2.180
3,6:41,4,13,CHI 19,10,7,"Mason Crosby 37 yard field goal no good, blocked by Julius Peppers",2.180,-0.810
3,6:33,1,10,CHI 28,10,7,Matt Forte left guard for 4 yards (tackle by A.J. Hawk),0.810,0.800
3,5:58,2,6,CHI 32,10,7,Jay Cutler pass complete deep left to Johnny Knox for 35 yards (tackle by Nick Collins),0.800,3.380
3,5:11,1,10,GNB 33,10,7,Jay Cutler right end for 11 yards (tackle by Tramon Williams),3.380,4.110
3,4:21,1,10,GNB 22,10,7,Jay Cutler pass complete short right to Desmond Clark for 12 yards (tackle by Tramon Williams),4.110,4.910
3,3:35,1,10,GNB 10,10,7,Jay Cutler pass incomplete short right intended for Johnny Knox,4.910,4.190
3,3:27,2,10,GNB 10,10,7,Matt Forte middle for 4 yards (tackle by Cullen Jenkins),4.190,4.040
3,2:44,3,6,GNB 6,10,7,Jay Cutler pass complete short right to Earl Bennett for 5 yards (tackle by Tramon Williams),4.040,3.550
,,,,,,,"CHI challenged the runner broke the plane ruling, and the play was upheld.",,
3,1:54,4,1,GNB 1,10,7,Jay Cutler pass incomplete short left intended for Desmond Clark,3.550,0.380
3,1:50,1,10,GNB 1,10,7,Penalty on Mark Tauscher: False Start (no play),-0.380,-0.380
3,1:50,1,10,GNB 1,10,7,Penalty on Mark Tauscher: False Start (no play),-0.380,-0.380
3,1:50,1,10,GNB 1,10,7,Aaron Rodgers pass complete short left to Jermichael Finley for 6 yards (tackle by Danieal Manning),-0.380,-0.340
3,1:11,2,4,GNB 7,10,7,Aaron Rodgers pass complete short right to Donald Driver for 3 yards (tackle by Tim Jennings),-0.340,-0.370
3,0:24,3,1,GNB 10,10,7,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",-0.370,-0.950
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,GNB 5,10,7,Aaron Rodgers pass incomplete deep right intended for Donald Driver,-0.950,-2.490
4,14:56,4,6,GNB 5,10,13,"Tim Masthay punts 57 yards, returned by Devin Hester for 62 yards, touchdown",-2.490,-7.000
4,,,,GNB 2,10,14,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,10,14,"Robbie Gould kicks off 58 yards, returned by Jordy Nelson for 16 yards (tackle by Henry Melton)",0.000,0.810
4,14:33,1,10,GNB 28,10,14,Brandon Jackson right guard for 3 yards (tackle by Julius Peppers),0.810,0.670
4,13:56,2,7,GNB 31,10,14,"Penalty on Chad Clifton: False Start, 5 yards (no play)",0.670,-0.010
4,13:34,2,12,GNB 26,10,14,Aaron Rodgers pass complete short right to James Jones for 14 yards (tackle by Chris Harris and Tim Jennings),-0.010,1.600
4,12:56,1,10,GNB 40,10,14,Aaron Rodgers pass complete short left to Donald Driver for 11 yards (tackle by Charles Tillman),1.600,2.320
4,12:17,1,10,CHI 49,10,14,Aaron Rodgers pass complete short right to Jermichael Finley for 8 yards (tackle by D.J. Moore),2.320,2.860
4,11:36,2,2,CHI 41,10,14,Aaron Rodgers pass complete short right to Donald Driver for 6 yards (tackle by Tim Jennings),2.860,3.250
4,10:50,1,10,CHI 35,10,14,Aaron Rodgers pass complete short left to Jordy Nelson for 7 yards (tackle by Charles Tillman),3.250,3.650
4,10:08,2,3,CHI 28,10,14,Aaron Rodgers pass complete short middle to Brandon Jackson for 3 yards (tackle by Lance Briggs),3.650,3.910
4,9:23,1,10,CHI 25,10,14,John Kuhn right tackle for 18 yards (tackle by Mark Anderson),3.910,5.600
4,8:31,1,7,CHI 7,10,14,Brandon Jackson left tackle for 1 yard (tackle by Brian Urlacher),5.600,4.950
4,7:49,2,6,CHI 6,10,14,"Aaron Rodgers pass incomplete. Penalty on Henry Melton: Roughing the Passer, 3 yards (no play)",4.950,6.510
4,7:44,1,3,CHI 3,10,14,Brandon Jackson left guard for no gain (tackle by Tim Jennings),6.510,5.530
4,7:03,2,3,CHI 3,10,14,Aaron Rodgers pass incomplete short left intended for Andrew Quarless,5.530,4.720
4,6:59,,,,10,14,Timeout #2 by Chicago Bears,0.000,4.720
4,6:59,3,3,CHI 3,16,14,"Aaron Rodgers right end for 3 yards, touchdown",4.720,7.000
4,,,,CHI 2,17,14,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,17,14,"Mason Crosby kicks off 69 yards, returned by Johnny Knox for 25 yards (tackle by Desmond Bishop)",0.000,0.670
4,6:45,1,10,CHI 26,17,14,"Jay Cutler pass incomplete short middle intended for Devin Hester is intercepted by Nick Barnett at CHI-37 and returned for 1 yard. Penalty on Frank Zombo: Roughing the Passer, 15 yards (no play)",0.670,1.660
4,6:38,1,10,CHI 41,17,14,Jay Cutler pass incomplete short left intended for Devin Hester,1.660,1.120
4,6:34,2,10,CHI 41,17,14,"Jay Cutler pass complete short right to Matt Forte for 15 yards (tackle by Nick Collins). Penalty on Nick Collins: Unnecessary Roughness, 15 yards",1.120,3.640
4,6:05,1,10,GNB 29,17,14,Jay Cutler pass complete short middle to Greg Olsen for 16 yards (tackle by Nick Collins),3.640,4.710
4,5:17,1,10,GNB 13,17,14,Jay Cutler pass incomplete short middle intended for Earl Bennett (defended by Ryan Pickett),4.710,4.050
4,5:12,2,10,GNB 13,17,14,Matt Forte right end for -2 yards (tackle by Tramon Williams),4.050,3.030
4,4:41,3,12,GNB 15,17,14,Jay Cutler pass complete short middle to Earl Bennett for 8 yards (tackle by Charles Woodson),3.030,2.990
4,4:03,4,4,GNB 7,17,17,Robbie Gould 25 yard field goal good,2.990,3.000
4,,,,CHI 30,17,17,"Robbie Gould kicks off 63 yards, returned by Jordy Nelson for 19 yards (tackle by Rod Wilson)",0.000,0.670
4,3:52,1,10,GNB 26,17,17,Aaron Rodgers pass complete short right to Jordy Nelson for 5 yards (tackle by Lance Briggs),0.670,0.810
4,3:15,2,5,GNB 31,17,17,Aaron Rodgers right tackle for 17 yards (tackle by Brian Urlacher),0.810,2.130
4,2:33,1,10,GNB 48,17,17,"Aaron Rodgers pass incomplete. Penalty on Aaron Rodgers: Intentional Grounding, 10 yards",2.130,0.230
4,2:27,2,20,GNB 38,17,17,"Aaron Rodgers pass complete short right to James Jones for 8 yards (tackle by Brian Urlacher). James Jones fumbles (forced by Brian Urlacher), recovered by Tim Jennings at GNB-46 (tackle by Brandon Jackson)",0.230,-2.520
,,,,,,,"GNB challenged the loose ball recovery ruling, and the play was upheld.",,
4,2:18,1,10,GNB 46,17,17,Jay Cutler pass incomplete short left intended for Johnny Knox,2.520,1.980
4,2:15,2,10,GNB 46,17,17,"Jay Cutler pass incomplete (defended by Nick Collins). Penalty on Olin Kreutz: Offensive Holding, 10 yards (no play)",1.980,0.630
4,2:05,2,20,CHI 44,17,17,Jay Cutler pass complete deep middle to Greg Olsen for 21 yards (tackle by Morgan Burnett). Penalty on Brandon Chillar: Defensive Pass Interfere (Declined),0.630,3.250
4,1:59,1,10,GNB 35,17,17,Johnny Knox right end for 2 yards (tackle by Clay Matthews),3.250,2.970
4,1:51,,,,17,17,Timeout #2 by Green Bay Packers,0.000,2.970
4,1:51,2,8,GNB 33,17,17,"Jay Cutler pass incomplete deep right intended for Earl Bennett is intercepted by Nick Collins at GNB-10 and returned for -1 yards. Penalty on Morgan Burnett: Defensive Pass Interfere, 24 yards (no play)",2.970,5.140
4,1:44,1,9,GNB 9,17,17,Matt Forte right tackle for 6 yards (tackle by A.J. Hawk),5.140,5.530
4,0:59,2,3,GNB 3,17,17,Matt Forte right guard for 2 yards (tackle by B.J. Raji),5.530,5.170
4,0:53,,,,17,17,Timeout #3 by Green Bay Packers,0.000,5.170
4,0:53,3,1,GNB 1,17,17,Matt Forte right guard for no gain (tackle by Morgan Burnett),5.170,3.550
4,0:08,,,,17,17,Timeout #3 by Chicago Bears,0.000,3.550
4,0:08,4,1,GNB 1,17,20,Robbie Gould 19 yard field goal good,3.550,3.000
4,,,,CHI 30,17,20,"Robbie Gould kicks off 42 yards, returned by Jordy Nelson for -9 yards. Penalty on Donald Driver: Illegal Forward Pass, Penalty on Tramon Williams: Illegal Forward Pass (Declined)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
