0,1
Game Info,Game Info
Won Toss,Cowboys (deferred)
Roof,outdoors
Surface,grass
Duration,3:06
Attendance,73981
Weather,"62 degrees, relative humidity 43%, wind 8 mph, wind chill 0"
Vegas Line,Dallas Cowboys -2.5
Over/Under,45.0 (under)
