0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:17
Attendance,69078
Weather,"40 degrees, wind 7 mph"
Vegas Line,Seattle Seahawks -8.0
Over/Under,38.0 (over)
