0,1
Game Info,Game Info
Won Toss,49ers (deferred)
Roof,outdoors
Surface,grass
Duration,3:17
Attendance,69143
Weather,"68 degrees, relative humidity 32%, wind 3 mph"
Vegas Line,San Francisco 49ers -3.0
Over/Under,41.0 (over)
