#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:02,BUF 19,5,3:14,-4,Punt
2,1,8:21,BUF 28,6,3:15,72,Touchdown
3,1,5:00,BAL 15,7,2:59,12,Field Goal
4,2,14:41,BUF 9,11,4:55,91,Touchdown
5,2,8:15,BUF 18,6,3:19,82,Touchdown
6,2,0:48,,0,0:00,0,Fumble
7,2,0:23,BUF 20,1,0:23,-1,End of Half
8,3,15:00,BUF 20,1,0:09,0,Interception
9,3,14:44,BUF 20,12,7:20,46,Downs
10,3,0:59,BUF 20,3,0:59,6,Interception
11,4,14:56,BUF 14,9,5:03,42,Punt
12,4,8:28,BUF 37,5,2:42,63,Touchdown
13,4,3:26,BUF 9,12,3:22,59,Field Goal
14,5,13:48,BUF 22,3,0:56,23,Fumble
