Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Devin White,TAM,0,4,3,75.0%,23,7.7,5.8,0,88.5,5.5,20,3,5,2,0,0.0,2,5,1,16.7%
Jordan Whitehead,TAM,0,6,3,50.0%,54,18.0,9.0,0,81.2,14.5,49,5,1,0,0,0.0,0,4,0,0.0%
Dee Delaney,TAM,0,5,3,60.0%,35,11.7,7.0,1,120.8,10.2,27,8,0,0,0,0.0,0,2,0,0.0%
Kevin Minter,TAM,0,3,2,66.7%,8,4.0,2.7,0,70.1,9.0,-8,16,1,1,0,0.0,1,4,0,0.0%
Ross Cockrell,TAM,0,3,2,66.7%,29,14.5,9.7,0,97.9,3.3,17,12,1,0,0,0.0,0,3,1,25.0%
Shaquil Barrett,TAM,0,1,1,100.0%,-3,-3.0,-3.0,0,79.2,-2.0,-2,-1,1,2,0,1.0,3,5,0,0.0%
Richard Sherman,TAM,0,2,1,50.0%,23,23.0,11.5,0,91.7,27.5,23,0,0,0,0,0.0,0,1,0,0.0%
Mike Edwards,TAM,0,3,1,33.3%,2,2.0,0.7,0,42.4,15.3,-3,5,0,0,0,0.0,0,4,0,0.0%
Ndamukong Suh,TAM,0,0,0,,,,,,,,,,0,1,2,0.0,3,1,0,0.0%
Jason Pierre-Paul,TAM,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%
Vita Vea,TAM,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Joe Tryon-Shoyinka,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jamel Dean,TAM,1,5,0,0.0%,,,0.0,,0.0,18.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Alex Singleton,PHI,0,11,10,90.9%,75,7.5,6.8,0,95.1,1.8,15,60,0,0,0,0.0,0,15,3,16.7%
Avonte Maddox,PHI,0,6,6,100.0%,17,2.8,2.8,0,79.2,-1.5,-9,26,1,0,0,0.0,0,8,0,0.0%
Darius Slay,PHI,0,7,5,71.4%,45,9.0,6.4,0,88.4,9.6,19,26,0,0,0,0.0,0,3,1,25.0%
Davion Taylor,PHI,0,5,4,80.0%,37,9.3,7.4,0,97.5,6.0,9,28,0,0,0,0.0,0,4,2,33.3%
Eric Wilson,PHI,0,3,3,100.0%,32,10.7,10.7,0,111.1,7.0,21,11,0,0,0,0.0,0,2,0,0.0%
Steven Nelson,PHI,0,6,3,50.0%,28,9.3,4.7,0,63.2,14.7,17,11,0,0,0,0.0,0,5,0,0.0%
Rodney McLeod,PHI,0,2,2,100.0%,13,6.5,6.5,0,93.7,2.5,5,8,0,0,0,0.0,0,5,0,0.0%
Marcus Epps,PHI,0,3,2,66.7%,50,25.0,16.7,1,149.3,19.7,38,12,0,0,0,0.0,0,3,1,25.0%
T.J. Edwards,PHI,0,2,2,100.0%,27,13.5,13.5,0,118.7,11.5,23,4,0,0,0,0.0,0,4,0,0.0%
Hassan Ridgeway,PHI,0,1,1,100.0%,9,9.0,9.0,0,104.2,-6.0,-6,15,0,0,0,0.0,0,2,0,0.0%
Ryan Kerrigan,PHI,0,1,1,100.0%,2,2.0,2.0,1,118.7,2.0,2,0,0,0,0,0.0,0,0,0,
Anthony Harris,PHI,1,3,1,33.3%,15,15.0,5.0,0,11.1,30.0,14,1,1,0,0,0.0,0,5,0,0.0%
Genard Avery,PHI,0,1,1,100.0%,8,8.0,8.0,0,100.0,-3.0,-3,11,7,0,0,0.0,0,4,0,0.0%
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Josh Sweat,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,6,0,0.0%
Derek Barnett,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
