Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,0,0,,0,0,2,5,2.5,0,0
Ahmad Carroll,GNB,5,118,23.6,0,0,0,0,,0,0
Vonta Leach,GNB,3,39,13.0,0,0,0,0,,0,0
William Henderson,GNB,1,10,10.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
B.J. Sams,BAL,1,20,20.0,0,0,2,53,26.5,0,0
Chester Taylor,BAL,1,21,21.0,0,0,0,0,,0,0
