Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
1,3:41,3,6,KAN 40,10,0,"Alex Smith right end for 16 yards (tackle by Bradley Roby). Penalty on Jah Reid: Unnecessary Roughness, 15 yards (no play)",0.630,-1.350
1,3:12,3,21,KAN 25,10,0,Alex Smith pass complete short left to Jeremy Maclin for 2 yards (tackle by Bradley Roby),-1.350,-1.570
1,2:32,4,19,KAN 27,10,0,"Dustin Colquitt punts 59 yards, returned by Omar Bolden for 11 yards (tackle by Frank Zombo)",-1.570,-0.610
1,2:19,1,10,DEN 25,10,0,Ronnie Hillman left end for -3 yards (tackle by Tamba Hali),0.610,-0.340
1,1:50,2,13,DEN 22,10,0,Peyton Manning pass complete short right to Demaryius Thomas for 17 yards (tackle by Ron Parker),-0.340,1.530
1,1:12,1,10,DEN 39,10,0,Peyton Manning pass complete short left to Virgil Green for 8 yards (tackle by Tamba Hali),1.530,2.070
1,0:57,2,2,DEN 47,10,0,Ronnie Hillman right guard for 3 yards (tackle by Dontari Poe),2.070,2.260
1,0:24,1,10,,10,0,Peyton Manning pass incomplete deep right intended for Andre Caldwell (defended by Marcus Peters),2.260,1.710
1,0:18,2,10,,10,0,Peyton Manning pass incomplete short left intended for Emmanuel Sanders is intercepted by Sean Smith at KAN-45 and returned for 5 yards,1.710,-2.260
1,0:06,1,10,,10,0,Alex Smith pass complete short right to Travis Kelce for 7 yards (tackle by Brandon Marshall),2.260,2.660
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,DEN 43,10,0,Charcandrick West middle for 2 yards (tackle by Vance Walker and Shaquil Barrett),2.660,2.210
2,14:20,3,1,DEN 41,10,0,Spencer Ware middle for no gain (tackle by Danny Trevathan),2.210,0.530
2,13:35,4,1,DEN 41,10,0,Charcandrick West left tackle for 1 yard (tackle by Danny Trevathan),0.530,2.920
,,,,,,,"DEN challenged the first down ruling, and the play was upheld.",,
2,13:20,1,10,DEN 40,10,0,Alex Smith pass incomplete deep left intended for Travis Kelce,2.920,2.370
2,13:15,2,10,DEN 40,10,0,Charcandrick West right tackle for 1 yard (tackle by Vance Walker),2.370,1.820
2,12:31,3,9,DEN 39,10,0,Alex Smith pass complete short middle to Travis Kelce for 8 yards (tackle by T.J. Ward),1.820,1.410
2,11:40,4,1,DEN 31,13,0,Cairo Santos 49 yard field goal good,1.410,3.000
2,11:40,,,KAN 35,13,0,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
2,11:35,1,10,DEN 20,13,0,Peyton Manning sacked by Derrick Johnson for -7 yards,0.280,-1.280
2,10:58,2,17,DEN 13,13,0,Peyton Manning pass incomplete short left intended for Owen Daniels (defended by Eric Berry),-1.280,-2.190
2,10:53,3,17,DEN 13,13,0,Peyton Manning pass incomplete short right intended for C.J. Anderson,-2.190,-2.490
2,10:48,4,17,DEN 13,13,0,"Britton Colquitt punts 47 yards, returned by De'Anthony Thomas for -5 yards (tackle by Corey Nelson)",-2.490,-1.270
2,10:34,1,10,KAN 35,13,0,Alex Smith pass complete short right to Jeremy Maclin for 9 yards (tackle by Darian Stewart),1.270,1.940
2,9:57,2,1,KAN 44,13,0,Charcandrick West right guard for 3 yards (tackle by Malik Jackson),1.940,2.060
2,9:16,1,10,KAN 47,13,0,Charcandrick West middle for 2 yards (tackle by Derek Wolfe),2.060,1.790
2,8:30,2,8,KAN 49,13,0,"Penalty on Alex Smith: Delay of Game, 5 yards (no play)",1.790,1.110
2,8:08,2,13,KAN 44,13,0,"Alex Smith pass complete short right to Demetrius Harris for 10 yards. Penalty on KAN: Ineligible Downfield Pass, 5 yards (no play)",1.110,0.440
2,7:39,2,18,KAN 39,13,0,Alex Smith pass complete short middle to Travis Kelce for 6 yards (tackle by David Bruton),0.440,0.560
2,6:55,3,12,KAN 45,13,0,Alex Smith right end for 4 yards (tackle by Chris Harris),0.560,-0.130
2,6:13,4,8,KAN 49,13,0,Dustin Colquitt punts 40 yards,-0.130,0.370
2,6:02,1,10,DEN 11,13,0,Ronnie Hillman left guard for 11 yards (tackle by Eric Berry),-0.370,0.410
2,5:29,1,10,DEN 22,13,0,Ronnie Hillman right tackle for no gain (tackle by Derrick Johnson),0.410,-0.130
2,4:59,2,10,DEN 22,13,0,Peyton Manning pass incomplete short middle intended for Owen Daniels is intercepted by Josh Mauga at DEN-28 and returned for 4 yards,-0.130,-3.970
2,4:51,1,10,DEN 24,13,0,Charcandrick West middle for 3 yards (tackle by Chris Harris),3.970,3.840
2,4:16,2,7,DEN 21,13,0,Alex Smith pass incomplete short middle intended for Charcandrick West (defended by Malik Jackson),3.840,3.140
2,4:12,3,7,DEN 21,13,0,Alex Smith pass complete short right to De'Anthony Thomas for 5 yards,3.140,2.500
2,3:34,4,2,DEN 16,16,0,Cairo Santos 34 yard field goal good,2.500,3.000
2,3:34,,,KAN 35,16,0,"Cairo Santos kicks off 65 yards, touchback. Penalty on Daniel Sorensen: Offside on Free Kick, 5 yards",0.000,-0.610
2,3:30,1,10,DEN 25,16,0,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,0.610,0.060
2,3:23,2,10,DEN 25,16,0,"Peyton Manning pass complete short right to Ronnie Hillman for -2 yards (tackle by Husain Abdullah). Penalty on Jaye Howard: Defensive Offside, 5 yards (no play)",0.060,0.740
2,2:56,2,5,DEN 30,16,0,"Peyton Manning pass incomplete short left intended for Cody Latimer. Penalty on Peyton Manning: Intentional Grounding, 10 yards",0.740,-1.290
2,2:48,3,15,DEN 20,16,0,Peyton Manning pass incomplete deep right intended for Emmanuel Sanders,-1.290,-1.290
2,2:46,3,15,DEN 20,16,0,Timeout #2 by Denver Broncos,-1.290,-2.030
2,2:46,4,15,DEN 20,16,0,"Britton Colquitt punts 41 yards, out of bounds",-2.030,-1.530
2,2:38,1,10,KAN 39,16,0,Alex Smith pass incomplete short left intended for Charcandrick West (defended by Shane Ray),1.530,0.990
2,2:33,2,10,KAN 39,16,0,Alex Smith pass complete short right to Jeremy Maclin for 6 yards (tackle by Danny Trevathan),0.990,0.990
2,2:25,2,10,KAN 39,16,0,Timeout #3 by Denver Broncos,0.990,1.090
2,2:25,3,4,KAN 45,16,0,Alex Smith pass complete short left to Travis Kelce for 9 yards (tackle by David Bruton),1.090,2.520
2,2:00,1,10,DEN 46,16,0,Alex Smith pass complete short right to De'Anthony Thomas for 2 yards (tackle by David Bruton),2.520,2.250
2,1:20,2,8,DEN 44,16,0,Charcandrick West middle for 7 yards (tackle by T.J. Ward),2.250,2.250
2,1:08,2,8,DEN 44,16,0,Timeout #1 by Kansas City Chiefs,2.250,2.480
2,1:08,3,1,DEN 37,16,0,Alex Smith left end for 12 yards (tackle by T.J. Ward),2.480,3.910
2,1:02,1,10,DEN 25,16,0,Alex Smith pass incomplete deep middle intended for Albert Wilson,3.910,3.360
2,0:56,2,10,DEN 25,16,0,"Alex Smith pass incomplete deep left intended for Jeremy Maclin. Penalty on Demetrius Harris: Offensive Holding (Offsetting), Penalty on Kayvon Webster: Illegal Use of Hands (Offsetting) (no play)",3.360,3.360
2,0:50,2,10,DEN 25,16,0,Alex Smith pass complete short right to Albert Wilson for 16 yards (tackle by Bradley Roby),3.360,3.360
2,0:45,2,10,DEN 25,16,0,Timeout #2 by Kansas City Chiefs,3.360,5.140
2,0:45,1,9,DEN 9,16,0,Alex Smith pass complete short left to De'Anthony Thomas for -6 yards (tackle by Chris Harris),5.140,3.460
2,0:14,2,15,DEN 15,16,0,Alex Smith pass incomplete short right intended for Albert Wilson,3.460,2.930
2,0:09,3,15,DEN 15,16,0,Alex Smith pass incomplete short left intended for Albert Wilson,2.930,2.440
2,0:04,4,15,DEN 15,19,0,Cairo Santos 33 yard field goal good,2.440,3.000
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,19,0,"Brandon McManus kicks onside 14 yards, recovered by Daniel Sorensen",0.000,2.320
3,14:59,1,10,DEN 49,19,0,Alex Smith pass incomplete deep left intended for Jeremy Maclin,2.320,1.780
3,14:54,2,10,DEN 49,19,0,Charcandrick West middle for no gain (tackle by Malik Jackson),1.780,1.090
3,14:14,3,10,DEN 49,19,0,Alex Smith pass incomplete short right intended for Travis Kelce,1.090,0.000
3,14:09,4,10,DEN 49,19,0,Dustin Colquitt punts 40 yards,0.000,0.380
3,13:59,1,10,DEN 9,19,0,Peyton Manning pass complete short right to Ronnie Hillman for 5 yards (tackle by Marcus Peters),-0.380,-0.390
3,13:37,2,5,DEN 14,19,0,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,-0.390,-0.840
3,13:32,3,5,DEN 14,19,0,Peyton Manning pass incomplete deep right intended for Ronnie Hillman,-0.840,-2.470
3,13:27,4,5,DEN 14,19,0,"Britton Colquitt punts 42 yards, fair catch by De'Anthony Thomas. Penalty on Omar Bolden: Fair Catch Interference, 15 yards",-2.470,-2.850
3,13:16,1,10,DEN 41,19,0,Alex Smith pass incomplete deep left intended for Jeremy Maclin,2.850,2.310
3,13:11,2,10,DEN 41,19,0,Charcandrick West middle for 1 yard (tackle by Danny Trevathan),2.310,1.750
3,12:27,3,9,DEN 40,19,0,"Alex Smith pass incomplete short right intended for Jeremy Maclin. Penalty on Kayvon Webster: Defensive Holding, 5 yards (no play)",1.750,3.250
3,12:22,1,10,DEN 35,19,0,Charcandrick West left tackle for 2 yards (tackle by Brandon Marshall),3.250,2.970
3,11:40,2,8,DEN 33,19,0,Charcandrick West middle for 1 yard (tackle by Vance Walker and Brandon Marshall),2.970,2.410
3,10:54,3,7,DEN 32,19,0,Alex Smith pass incomplete short left intended for Travis Kelce,2.410,1.240
3,10:50,4,7,DEN 32,22,0,Cairo Santos 50 yard field goal good,1.240,3.000
3,10:50,,,KAN 35,22,0,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
3,10:45,1,10,DEN 20,22,0,C.J. Anderson left guard for 4 yards (tackle by Justin Houston),0.280,0.270
3,10:45,2,6,DEN 24,22,0,"Penalty on Dontari Poe: Defensive Offside, 5 yards (no play)",0.270,0.950
3,10:08,2,1,DEN 29,22,0,"C.J. Anderson right guard for no gain (tackle by Justin Houston). Penalty on Max Garcia: Offensive Holding, 10 yards (no play)",0.950,-0.460
3,9:50,2,11,DEN 19,22,0,Peyton Manning pass incomplete deep right intended for Emmanuel Sanders (defended by Daniel Sorensen),-0.460,-1.140
3,9:41,3,11,DEN 19,22,0,Peyton Manning pass incomplete deep right intended for Cody Latimer is intercepted by Ron Parker at KAN-49,-1.140,-2.190
,,,,,,,"KAN challenged the incomplete pass ruling, and the original play was overturned.",,
3,9:34,1,10,KAN 49,22,0,Charcandrick West left guard for no gain (tackle by Brandon Marshall),2.190,1.650
3,8:53,2,10,KAN 49,22,0,Alex Smith pass incomplete short middle intended for Jason Avant (defended by Danny Trevathan),1.650,0.960
3,8:47,3,10,KAN 49,22,0,Alex Smith left end for 17 yards (tackle by Darian Stewart),0.960,3.310
3,8:08,1,10,DEN 34,22,0,Charcandrick West right guard for no gain (tackle by Vance Walker),3.310,2.770
3,7:24,2,10,DEN 34,22,0,Alex Smith pass incomplete short right intended for De'Anthony Thomas,2.770,2.080
3,7:19,3,10,DEN 34,22,0,Alex Smith sacked by Von Miller for -7 yards,2.080,0.530
3,6:42,4,17,DEN 41,22,0,"Dustin Colquitt punts 32 yards, out of bounds",0.530,0.380
3,6:34,1,10,DEN 9,22,0,Brock Osweiler pass complete short right to Demaryius Thomas for 7 yards (tackle by Ron Parker),-0.380,-0.160
3,6:06,2,3,DEN 16,22,0,Ronnie Hillman left end for 1 yard (tackle by Josh Mauga),-0.160,-0.480
3,5:18,3,2,DEN 17,22,0,Brock Osweiler pass incomplete short left intended for Bennie Fowler (defended by Sean Smith),-0.480,-2.320
3,5:17,4,2,DEN 17,22,0,Britton Colquitt punts 47 yards,-2.320,-1.330
3,5:06,1,10,KAN 36,22,0,Alex Smith pass complete short left to Charcandrick West for 8 yards (tackle by Shane Ray),1.330,1.870
3,4:39,2,2,KAN 44,22,0,Alex Smith pass incomplete short right intended for Travis Kelce (defended by Shaquil Barrett),1.870,1.160
3,4:37,3,2,KAN 44,22,0,Alex Smith pass incomplete short right intended for Jeremy Maclin,1.160,-0.460
3,4:31,4,2,KAN 44,22,0,Dustin Colquitt punts 55 yards,-0.460,0.380
3,4:18,1,10,DEN 1,22,0,Brock Osweiler pass complete short middle to Owen Daniels for 14 yards (tackle by Tamba Hali),-0.380,-0.220
3,3:41,1,10,DEN 15,22,0,Brock Osweiler pass complete short right to Demaryius Thomas for 16 yards (tackle by Marcus Peters),-0.220,1.000
3,2:54,1,10,DEN 31,22,0,Brock Osweiler pass incomplete short left intended for Owen Daniels,1.000,0.460
3,2:46,2,10,DEN 31,22,0,Brock Osweiler right end for 4 yards (tackle by Husain Abdullah),0.460,0.300
3,2:08,3,6,DEN 35,22,0,"Brock Osweiler pass incomplete short left intended for Vernon Davis. Penalty on Marcus Peters: Illegal Use of Hands, 5 yards (no play)",0.300,1.600
3,2:03,1,10,DEN 40,22,0,"Brock Osweiler pass incomplete deep right intended for Demaryius Thomas. Penalty on Marcus Peters: Defensive Pass Interference, 16 yards (no play)",1.600,2.650
3,1:57,1,10,KAN 44,22,0,Brock Osweiler pass incomplete short left intended for Ronnie Hillman,2.650,2.110
3,1:51,2,10,KAN 44,22,0,Brock Osweiler middle for 6 yards (tackle by Derrick Johnson),2.110,2.210
3,1:06,3,4,KAN 38,22,0,Brock Osweiler pass incomplete deep middle intended for Bennie Fowler (defended by Eric Berry),2.210,2.210
3,1:02,3,4,KAN 38,22,0,Timeout #1 by Denver Broncos,2.210,0.720
3,1:02,4,4,KAN 38,22,0,Brock Osweiler pass complete short left to Demaryius Thomas for 8 yards (tackle by Sean Smith),0.720,3.580
3,0:24,1,10,KAN 30,22,0,C.J. Anderson left tackle for 5 yards (tackle by Jaye Howard),3.580,3.710
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,KAN 25,22,0,Brock Osweiler pass incomplete deep right intended for Owen Daniels,3.710,3.010
4,14:56,3,5,KAN 25,22,0,Brock Osweiler pass complete short right to Demaryius Thomas for 5 yards (tackle by Ron Parker and Dontari Poe),3.010,4.240
4,14:20,1,10,KAN 20,22,0,Ronnie Hillman right guard for 2 yards (tackle by Derrick Johnson),4.240,3.960
4,13:44,2,8,KAN 18,22,0,Brock Osweiler pass complete short right to Andre Caldwell for 6 yards (tackle by Ron Parker),3.960,4.340
4,13:03,3,2,KAN 12,22,0,Brock Osweiler sacked by Justin Houston for -8 yards,4.340,2.120
4,12:20,4,10,KAN 20,22,0,Brock Osweiler pass incomplete deep left intended for Demaryius Thomas is intercepted by Eric Berry at KAN--6 and returned for 25 yards,2.120,-0.150
4,12:03,1,10,KAN 19,22,0,Charcandrick West middle for 1 yard (tackle by Vance Walker),0.150,-0.200
4,11:23,2,9,KAN 20,28,0,"Alex Smith pass complete short right to Charcandrick West for 80 yards, touchdown. Penalty on T.J. Ward: Disqualification, 15 yards",-0.200,7.000
4,11:23,,,DEN 20,29,0,Cairo Santos kicks extra point good,0.000,0.000
4,11:23,,,KAN 20,29,0,"Cairo Santos kicks off 50 yards, touchback",0.000,-0.280
4,11:10,1,10,DEN 20,29,0,Brock Osweiler pass complete short right to Vernon Davis for 8 yards (tackle by Daniel Sorensen),0.280,0.810
4,10:40,2,2,DEN 28,29,0,Ronnie Hillman middle for 19 yards (tackle by Sean Smith),0.810,2.060
4,10:07,1,10,DEN 47,29,0,Brock Osweiler sacked by Justin Houston for -5 yards,2.060,0.840
4,9:24,2,15,DEN 42,29,0,Brock Osweiler pass complete short middle to Bennie Fowler for 17 yards (tackle by Daniel Sorensen),0.840,2.850
4,8:50,1,10,KAN 41,29,0,Brock Osweiler pass complete short right to Cody Latimer for 14 yards (tackle by Eric Berry),2.850,3.780
4,8:19,1,10,KAN 27,29,0,Brock Osweiler pass incomplete short right intended for Juwan Thompson,3.780,3.230
4,8:15,2,10,KAN 27,29,0,Brock Osweiler pass incomplete short middle intended for Cody Latimer,3.230,2.540
4,8:11,3,10,KAN 27,29,0,Brock Osweiler pass complete short left to Demaryius Thomas for 11 yards (tackle by Sean Smith),2.540,4.510
4,7:47,1,10,KAN 16,29,0,Brock Osweiler sacked by Mike DeVito for -7 yards,4.510,3.010
4,7:06,2,17,KAN 23,29,0,Brock Osweiler pass complete short right to Demaryius Thomas for 7 yards (tackle by Jaye Howard),3.010,3.080
4,6:23,3,10,KAN 16,29,0,Brock Osweiler pass complete short middle to Cody Latimer for 15 yards (tackle by Daniel Sorensen),3.080,6.970
4,5:48,1,1,KAN 1,29,0,Penalty on KAN: Defensive 12 On-field (no play),6.970,6.970
4,5:31,1,1,KAN 1,29,6,"Ronnie Hillman left guard for 1 yard, touchdown",6.970,7.000
4,5:31,1,,KAN 1,29,6,"Two Point Attempt: Brock Osweiler middle, conversion fails",6.970,-1.000
4,5:31,,,DEN 35,29,6,"Brandon McManus kicks onside 11 yards, recovered by Anthony Sherman and returned for 9 yards",0.000,-3.120
4,5:23,1,10,DEN 37,29,6,Charcandrick West left tackle for 3 yards (tackle by Brandon Marshall and Danny Trevathan),3.120,2.980
4,4:38,2,7,DEN 34,29,6,Spencer Ware middle for 4 yards (tackle by David Bruton and Darian Stewart),2.980,2.810
4,3:54,3,3,DEN 30,29,6,Charcandrick West middle for 1 yard (tackle by Vance Walker and Danny Trevathan),2.810,2.810
4,3:12,3,3,DEN 30,29,6,Timeout #1 by Kansas City Chiefs,2.810,1.600
4,3:12,4,2,DEN 29,29,6,Cairo Santos 48 yard field goal no good,1.600,-1.470
4,3:08,1,10,DEN 38,29,6,"Brock Osweiler pass incomplete deep right intended for Cody Latimer. Penalty on Marcus Peters: Defensive Pass Interference, 36 yards (no play)",1.470,3.840
4,3:02,1,10,KAN 26,29,6,Brock Osweiler pass complete short left to Vernon Davis for 11 yards (tackle by Josh Mauga),3.840,4.580
4,2:31,1,10,KAN 15,29,6,Brock Osweiler pass incomplete short left intended for Andre Caldwell (defended by Eric Berry),4.580,3.950
4,2:26,2,10,KAN 15,29,6,Brock Osweiler middle for 8 yards (tackle by Husain Abdullah),3.950,4.680
4,2:00,3,2,KAN 7,29,6,Brock Osweiler pass incomplete short left intended for Vernon Davis,4.680,3.000
4,1:54,4,2,KAN 7,29,12,"Brock Osweiler pass complete short middle to Andre Caldwell for 7 yards, touchdown",3.000,7.000
4,1:54,,,KAN 7,29,13,Brandon McManus kicks extra point good,0.000,0.000
4,1:54,,,DEN 35,29,13,"Brandon McManus kicks onside 9 yards, recovered by Daniel Sorensen",0.000,-2.650
4,1:44,1,10,DEN 44,29,13,Charcandrick West right tackle for 8 yards (tackle by Bradley Roby),2.650,2.650
4,1:37,1,10,DEN 44,29,13,Timeout #2 by Denver Broncos,2.650,3.190
4,1:37,2,2,DEN 36,29,13,Charcandrick West middle for 4 yards (tackle by Darian Stewart),3.190,3.450
4,1:37,1,10,DEN 32,29,13,Alex Smith kneels for -1 yards,3.450,2.770
4,1:37,2,11,DEN 33,29,13,Alex Smith kneels for -1 yards,2.770,1.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
