Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tyler Smith,T,49,100%,0,0%,2,7%
Terence Steele,T,49,100%,0,0%,2,7%
Michael Gallup,WR,40,82%,0,0%,0,0%
Zack Martin,G,39,80%,0,0%,0,0%
Dak Prescott,QB,39,80%,0,0%,0,0%
Tyron Smith,T,39,80%,0,0%,0,0%
CeeDee Lamb,WR,34,69%,0,0%,0,0%
Tony Pollard,RB,34,69%,0,0%,0,0%
Jake Ferguson,TE,34,69%,0,0%,0,0%
Brandin Cooks,WR,32,65%,0,0%,0,0%
Tyler Biadasz,C,30,61%,0,0%,2,7%
Jalen Tolbert,WR,22,45%,0,0%,18,67%
Luke Schoonmaker,TE,20,41%,0,0%,15,56%
Brock Hoffman,C,19,39%,0,0%,2,7%
Rico Dowdle,RB,10,20%,0,0%,10,37%
T.J. Bass,G,10,20%,0,0%,2,7%
Chuma Edoga,T,10,20%,0,0%,2,7%
Cooper Rush,QB,10,20%,0,0%,0,0%
Hunter Luepke,RB,6,12%,0,0%,19,70%
Sean McKeon,TE,6,12%,0,0%,17,63%
Deuce Vaughn,RB,5,10%,0,0%,8,30%
KaVontae Turpin,WR,2,4%,0,0%,5,19%
Stephon Gilmore,CB,0,0%,70,99%,0,0%
Malik Hooker,FS,0,0%,63,89%,0,0%
DaRon Bland,CB,0,0%,59,83%,3,11%
Jayron Kearse,FS,0,0%,59,83%,0,0%
Micah Parsons,LB,0,0%,59,83%,0,0%
Leighton Vander Esch,LB,0,0%,58,82%,6,22%
Donovan Wilson,SS,0,0%,55,78%,0,0%
Damone Clark,LB,0,0%,46,65%,19,70%
Johnathan Hankins,DT,0,0%,40,56%,7,26%
Osa Odighizuwa,DT,0,0%,38,54%,7,26%
DeMarcus Lawrence,DE,0,0%,34,48%,0,0%
Jourdan Lewis,CB,0,0%,30,42%,0,0%
Neville Gallimore,DT,0,0%,25,35%,0,0%
Markquese Bell,FS,0,0%,23,32%,24,89%
Dorance Armstrong Jr.,DE,0,0%,23,32%,7,26%
Mazi Smith,DT,0,0%,22,31%,0,0%
Sam Williams,DE,0,0%,20,28%,13,48%
Chauncey Golston,DT,0,0%,19,27%,9,33%
Dante Fowler,DE,0,0%,13,18%,2,7%
Juanyeh Thomas,FS,0,0%,9,13%,25,93%
Noah Igbinoghene,CB,0,0%,9,13%,22,81%
Malik Jefferson,LB,0,0%,6,8%,23,85%
Trent Sieg,LS,0,0%,0,0%,7,26%
C.J. Goodwin,CB,0,0%,0,0%,7,26%
Bryan Anger,P,0,0%,0,0%,7,26%
Brandon Aubrey,K,0,0%,0,0%,5,19%
