Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
1,1:35,2,5,SDG 22,0,7,Michael Bush right end for 2 yards (tackle by Shawne Merriman),3.910,3.470
1,1:35,3,3,SDG 20,0,7,Justin Fargas right end for 7 yards (tackle by Tim Dobbins and Eric Weddle),3.470,4.710
1,1:35,1,10,SDG 13,0,7,Justin Fargas left end for 4 yards (tackle by Tim Dobbins),4.710,4.770
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,SDG 9,0,7,Justin Fargas middle for 5 yards (tackle by Larry English),4.770,5.010
2,14:24,3,1,SDG 4,0,7,JaMarcus Russell middle for 1 yard (tackle by Brandon Siler),5.010,6.510
2,13:44,1,3,SDG 3,6,7,"Justin Fargas right tackle for 3 yards, touchdown",6.510,7.000
2,,,,SDG 2,7,7,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,7,7,"Sebastian Janikowski kicks off 71 yards, returned by Darren Sproles for 23 yards (tackle by Jonathan Holland)",0.000,0.410
2,13:34,1,10,SDG 22,7,7,LaDainian Tomlinson left tackle for no gain (tackle by Matt Shaughnessy),0.410,-0.130
2,12:55,2,10,SDG 22,7,7,Philip Rivers pass complete short middle to Vincent Jackson for 3 yards (tackle by Nnamdi Asomugha),-0.130,-0.430
2,12:15,3,7,SDG 25,7,7,Philip Rivers pass complete deep left to Vincent Jackson for 20 yards (tackle by Hiram Eugene and Stanford Routt),-0.430,1.930
2,11:35,1,10,SDG 45,7,7,Darren Sproles left end for 11 yards (tackle by Nnamdi Asomugha),1.930,2.650
2,11:05,1,10,OAK 44,7,7,LaDainian Tomlinson middle for 1 yard (tackle by Matt Shaughnessy),2.650,2.250
2,10:23,2,9,OAK 43,7,7,Philip Rivers pass complete short middle to Vincent Jackson for 14 yards (tackle by Chris Johnson),2.250,3.640
2,9:38,1,10,OAK 29,7,7,LaDainian Tomlinson middle for 6 yards (tackle by Tommy Kelly and Tyvon Branch),3.640,3.910
2,8:57,2,4,OAK 23,7,7,LaDainian Tomlinson right end for -5 yards (tackle by Matt Shaughnessy),3.910,2.540
2,8:12,3,9,OAK 28,7,7,Philip Rivers pass complete short left to Vincent Jackson for 14 yards (tackle by Stanford Routt),2.540,4.650
2,7:34,1,10,OAK 14,7,7,Darren Sproles middle for 1 yard (tackle by Thomas Howard and Kirk Morrison),4.650,4.160
2,6:57,2,9,OAK 13,7,7,Philip Rivers pass complete short left to Legedu Naanee for 5 yards (tackle by Thomas Howard),4.160,4.280
2,6:13,3,4,OAK 8,7,13,"Philip Rivers pass complete short right to Vincent Jackson for 8 yards, touchdown",4.280,7.000
2,,,,OAK 2,7,14,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,7,14,"Nate Kaeding kicks off 68 yards, returned by Jonathan Holland for 23 yards (tackle by Mike Tolbert)",0.000,0.610
2,6:02,1,10,OAK 25,7,14,Michael Bush left tackle for 3 yards (tackle by Brandon Siler),0.610,0.470
2,5:28,2,7,OAK 28,7,14,Michael Bush right end for 3 yards (tackle by Travis Johnson),0.470,0.170
2,4:45,3,4,OAK 31,7,14,JaMarcus Russell pass incomplete short right intended for Johnnie Lee Higgins,0.170,-1.310
2,4:37,4,4,OAK 31,7,14,"Shane Lechler punts 69 yards, touchback",-1.310,-0.280
2,4:28,1,10,SDG 20,7,14,LaDainian Tomlinson middle for 1 yard (tackle by Tommy Kelly),0.280,-0.130
2,3:54,2,9,SDG 21,7,14,Philip Rivers pass complete short right to Antonio Gates for 5 yards (tackle by Chris Johnson),-0.130,-0.160
2,3:16,3,4,SDG 26,7,14,Philip Rivers pass complete short left to Antonio Gates for 30 yards (tackle by Michael Huff),-0.160,2.650
2,2:45,1,10,OAK 44,7,14,LaDainian Tomlinson middle for 9 yards (tackle by Tyvon Branch),2.650,3.330
2,2:16,2,1,OAK 35,7,14,Jacob Hester middle for 2 yards (tackle by Desmond Bryant and Richard Seymour),3.330,3.380
2,2:00,1,10,OAK 33,7,14,Philip Rivers pass complete short right to Darren Sproles for 8 yards (tackle by Matt Shaughnessy),3.380,3.920
2,1:31,2,2,OAK 25,7,14,Darren Sproles middle for 15 yards (tackle by Tyvon Branch),3.920,4.910
2,0:58,1,10,OAK 10,7,20,"LaDainian Tomlinson middle for 10 yards, touchdown",4.910,7.000
2,,,,OAK 2,7,21,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,7,21,"Nate Kaeding kicks off 67 yards, returned by Jonathan Holland for 60 yards (tackle by Nate Kaeding)",0.000,3.120
2,0:43,1,10,SDG 37,7,21,JaMarcus Russell pass complete short left to Darrius Heyward-Bey for 10 yards (tackle by Steve Gregory),3.120,3.780
2,0:31,,,,7,21,Timeout #2 by Oakland Raiders,0.000,3.780
2,0:31,1,10,SDG 27,7,21,JaMarcus Russell sacked by Shawne Merriman for -3 yards,3.780,2.830
2,0:20,,,,7,21,Timeout #3 by Oakland Raiders,0.000,2.830
2,0:20,2,13,SDG 30,7,21,JaMarcus Russell pass incomplete deep left intended for Louis Murphy,2.830,2.150
2,0:15,3,13,SDG 30,10,21,Sebastian Janikowski 48 yard field goal good,2.150,3.000
2,,,,OAK 30,10,21,"Sebastian Janikowski kicks off 75 yards, touchback",0.000,0.280
2,0:11,1,10,SDG 20,10,21,Philip Rivers kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,10,21,"Sebastian Janikowski kicks off 72 yards, touchback",0.000,0.280
3,15:00,1,10,SDG 20,10,21,"LaDainian Tomlinson right end for no gain (tackle by Jon Alston and Chris Johnson). Penalty on Antonio Gates: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:36,1,20,SDG 10,10,21,LaDainian Tomlinson middle for 1 yard (tackle by Kirk Morrison),-0.760,-1.440
3,13:59,2,19,SDG 11,10,21,Philip Rivers pass incomplete deep right intended for Vincent Jackson,-1.440,-2.470
3,13:52,3,19,SDG 11,10,21,Philip Rivers pass incomplete deep left intended for Malcom Floyd (defended by Michael Huff),-2.470,-2.490
3,13:46,4,19,SDG 11,10,21,"Mike Scifres punts 56 yards, returned by Johnnie Lee Higgins for 9 yards (tackle by Kris Wilson). Penalty on Jyles Tucker: Illegal Formation, 5 yards",-2.490,-2.060
3,13:33,1,10,OAK 47,10,21,Justin Fargas right end for 7 yards (tackle by Shawne Merriman and Brandon Siler),2.060,2.460
3,12:55,2,3,SDG 46,10,21,Justin Fargas left guard for 2 yards (tackle by Eric Weddle),2.460,2.020
3,12:21,3,1,SDG 44,10,21,Justin Fargas right tackle for 2 yards (tackle by Luis Castillo),2.020,2.790
3,11:42,1,10,SDG 42,10,21,JaMarcus Russell pass complete short right to Zach Miller for 11 yards (tackle by Kevin Ellison and Eric Weddle),2.790,3.510
3,11:00,1,10,SDG 31,10,21,Michael Bush left end for 1 yard (tackle by Ogemdi Nwagbuo and Brandon Siler),3.510,3.100
3,10:21,2,9,SDG 30,10,21,JaMarcus Russell sacked by Shaun Phillips for -1 yards,3.100,2.280
3,9:42,3,10,SDG 31,10,21,JaMarcus Russell pass complete short right to Justin Fargas for 7 yards (tackle by Brandon Siler),2.280,1.970
3,9:13,4,3,SDG 24,13,21,Sebastian Janikowski 41 yard field goal good,1.970,3.000
3,,,,OAK 30,13,21,"Sebastian Janikowski kicks off 71 yards, returned by Darren Sproles for 39 yards (tackle by Michael Mitchell)",0.000,1.470
3,9:01,1,10,SDG 38,13,21,Philip Rivers pass complete short right to Vincent Jackson for 11 yards (tackle by Chris Johnson),1.470,2.190
3,8:15,1,10,SDG 49,13,21,Philip Rivers middle for 1 yard (tackle by Jon Alston),2.190,1.780
3,7:28,2,9,,13,21,LaDainian Tomlinson left end for -1 yards (tackle by Tyvon Branch),1.780,0.960
3,6:41,3,10,SDG 49,13,21,Philip Rivers pass incomplete short middle intended for Antonio Gates,0.960,-0.130
3,6:37,4,10,SDG 49,13,21,"Mike Scifres punts 34 yards, fair catch by Johnnie Lee Higgins",-0.130,0.060
3,6:28,1,10,OAK 17,13,21,Justin Fargas left tackle for 1 yard (tackle by Jacques Cesaire),-0.060,-0.420
3,5:52,2,9,OAK 18,13,21,"Penalty on Khalif Barnes: False Start, 6 yards (no play)",-0.420,-1.150
3,5:29,2,15,OAK 12,13,21,Justin Fargas right end for 5 yards (tackle by Stephen Cooper),-1.150,-1.250
3,4:48,3,10,OAK 17,13,21,JaMarcus Russell sacked by Steve Gregory for -8 yards,-1.250,-2.490
3,4:17,4,18,OAK 9,13,21,"Shane Lechler punts 44 yards, returned by Darren Sproles for 6 yards (tackle by Gary Russell). Darren Sproles fumbles, recovered by Gary Russell at OAK-47",-2.490,2.060
3,4:04,1,10,OAK 47,13,21,Justin Fargas left end for 2 yards (tackle by Travis Johnson and Ogemdi Nwagbuo),2.060,1.790
3,3:26,2,8,OAK 49,13,21,Justin Fargas left end for 3 yards (tackle by Shawne Merriman),1.790,1.490
3,2:45,,,,13,21,Timeout #1 by Oakland Raiders,0.000,1.490
3,2:45,3,5,SDG 48,13,21,JaMarcus Russell pass complete short right to Johnnie Lee Higgins for 6 yards (tackle by Eric Weddle),1.490,2.790
3,2:05,1,10,SDG 42,13,21,JaMarcus Russell pass incomplete deep left intended for Louis Murphy (defended by Eric Weddle),2.790,2.240
3,1:57,2,10,SDG 42,13,21,JaMarcus Russell pass complete short right to Michael Bush for 9 yards (tackle by Stephen Cooper),2.240,2.740
3,1:15,3,1,SDG 33,13,21,Justin Fargas left tackle for 3 yards (tackle by Stephen Cooper and Kevin Ellison),2.740,3.580
3,0:30,1,10,SDG 30,13,21,Louis Murphy right end for 12 yards (tackle by Eric Weddle),3.580,4.370
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 18,13,21,Justin Fargas middle for -1 yards (tackle by Travis Johnson and Alfonso Boone),4.370,3.670
4,14:19,2,11,SDG 19,13,21,JaMarcus Russell pass complete short right to Brandon Myers for 3 yards (tackle by Quentin Jammer),3.670,3.300
4,13:48,3,8,SDG 16,13,21,"Penalty on Louis Murphy: False Start, 5 yards (no play)",3.300,2.740
4,13:25,3,13,SDG 21,13,21,JaMarcus Russell pass complete short middle to Justin Fargas for 11 yards (tackle by Stephen Cooper and Eric Weddle),2.740,2.890
4,12:42,4,2,SDG 10,16,21,Sebastian Janikowski 28 yard field goal good,2.890,3.000
4,,,,OAK 30,16,21,"Sebastian Janikowski kicks off 67 yards, returned by Darren Sproles for 5 yards (tackle by Hiram Eugene)",0.000,-0.380
4,12:37,1,10,SDG 8,16,21,Philip Rivers pass incomplete deep left intended for Antonio Gates,-0.380,-0.780
4,12:32,2,10,SDG 8,16,21,Philip Rivers pass incomplete short right intended for Vincent Jackson,-0.780,-1.420
4,12:28,3,10,SDG 8,16,21,Philip Rivers pass complete deep left to Chris Chambers for 20 yards (tackle by Nnamdi Asomugha),-1.420,0.810
4,11:57,1,10,SDG 28,16,21,LaDainian Tomlinson middle for 1 yard (tackle by Desmond Bryant and Richard Seymour),0.810,0.400
4,11:21,2,9,SDG 29,16,21,Philip Rivers pass complete short right to Vincent Jackson for 15 yards (tackle by Stanford Routt),0.400,1.860
4,10:35,1,10,SDG 44,16,21,Darren Sproles right end for 9 yards (tackle by Greg Ellis and Michael Huff),1.860,2.530
4,9:56,2,1,OAK 47,16,21,Mike Tolbert middle for 3 yards (tackle by Kirk Morrison),2.530,2.650
4,9:21,1,10,OAK 44,16,21,"LaDainian Tomlinson middle for no gain (tackle by Thomas Howard). Penalty on Jon Alston: Defensive Offside, 5 yards (no play)",2.650,3.380
4,8:57,1,5,OAK 39,16,21,Philip Rivers pass complete short right to Antonio Gates for 14 yards (tackle by Michael Huff and Tyvon Branch),3.380,3.910
4,8:14,1,10,OAK 25,16,21,LaDainian Tomlinson right end for 4 yards (tackle by Jon Alston),3.910,3.900
4,7:29,2,6,OAK 21,16,21,LaDainian Tomlinson middle for 5 yards (tackle by Jon Alston and Richard Seymour),3.900,4.060
4,6:47,3,1,OAK 16,16,21,LaDainian Tomlinson for 13 yards (tackle by Thomas Howard),4.060,6.510
4,6:27,1,3,OAK 3,16,21,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",6.510,5.370
4,6:03,1,8,OAK 8,16,21,Darren Sproles middle for 2 yards (tackle by Tommy Kelly),5.370,4.950
4,5:27,2,6,OAK 6,16,21,Philip Rivers sacked by Matt Shaughnessy for -3 yards,4.950,3.360
4,4:52,3,9,OAK 9,16,21,Philip Rivers pass incomplete short left intended for Vincent Jackson (defended by Michael Huff),3.360,2.830
4,4:46,4,9,OAK 9,16,24,Nate Kaeding 28 yard field goal good,2.830,3.000
4,,,,SDG 30,16,24,"Nate Kaeding kicks off 65 yards, returned by Jonathan Holland for 21 yards (tackle by Michael Bennett)",0.000,0.670
4,4:38,1,10,OAK 26,16,24,JaMarcus Russell pass complete short right to Justin Fargas for 2 yards (tackle by Antonio Cromartie),0.670,0.400
4,4:02,2,8,OAK 28,16,24,JaMarcus Russell pass complete short middle to Zach Miller for 15 yards (tackle by Eric Weddle and Brandon Siler),0.400,1.800
4,3:25,1,10,OAK 43,16,24,Justin Fargas left end for 3 yards (tackle by Eric Weddle and Kevin Ellison),1.800,1.660
4,2:41,2,7,OAK 46,16,24,JaMarcus Russell pass incomplete deep right intended for Johnnie Lee Higgins,1.660,0.960
4,2:33,3,7,OAK 46,16,24,JaMarcus Russell pass incomplete short left intended for Louis Murphy,0.960,-0.320
4,2:28,,,,16,24,Timeout #2 by Oakland Raiders,0.000,-0.320
4,2:28,4,7,OAK 46,16,24,JaMarcus Russell pass complete short right to Zach Miller for 10 yards (tackle by Stephen Cooper),-0.320,2.650
4,2:00,1,10,SDG 44,16,24,"JaMarcus Russell sacked by Shaun Phillips for -13 yards. JaMarcus Russell fumbles (forced by Shaun Phillips), recovered by Cooper Carlisle at OAK-43",2.650,0.350
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,1:20,2,23,OAK 43,16,24,"Penalty on Khalif Barnes: False Start, 5 yards (no play)",0.350,-0.320
4,1:18,2,28,OAK 38,16,24,JaMarcus Russell sacked by Shawne Merriman for -3 yards,-0.320,-1.350
4,1:07,,,,16,24,Timeout #3 by Oakland Raiders,0.000,-1.350
4,1:07,3,31,OAK 35,16,24,JaMarcus Russell pass complete short right to Zach Miller for 11 yards (tackle by Steve Gregory),-1.350,-0.320
4,1:00,4,20,OAK 46,16,24,JaMarcus Russell pass incomplete short middle intended for Johnnie Lee Higgins. Penalty on Mario Henderson: Offensive Holding (Declined),-0.320,-2.520
4,0:54,1,10,OAK 46,16,24,Philip Rivers kneels for -1 yards,2.520,1.840
4,0:28,2,11,OAK 47,16,24,Philip Rivers kneels for -1 yards,1.840,1.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
