Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Michael Schofield,G,63,100%,0,0%,5,21%
Sam Tevi,T,63,100%,0,0%,5,21%
Dan Feeney,G,63,100%,0,0%,5,21%
Trenton Scott,T,63,100%,0,0%,5,21%
Philip Rivers,QB,63,100%,0,0%,0,0%
Mike Williams,WR,60,95%,0,0%,0,0%
Keenan Allen,WR,59,94%,0,0%,0,0%
Hunter Henry,TE,58,92%,0,0%,0,0%
Scott Quessenberry,C,37,59%,0,0%,11,46%
Austin Ekeler,RB,37,59%,0,0%,1,4%
Melvin Gordon,RB,33,52%,0,0%,0,0%
Geremy Davis,WR,28,44%,0,0%,12,50%
Forrest Lamp,G,26,41%,0,0%,0,0%
Andre Patton,WR,20,32%,0,0%,0,0%
Virgil Green,TE,11,17%,0,0%,5,21%
Derek Watt,FB,5,8%,0,0%,17,71%
Lance Kendricks,TE,2,3%,0,0%,0,0%
Trey Pipkins,T,1,2%,0,0%,5,21%
Ryan Groy,G,1,2%,0,0%,0,0%
Rayshawn Jenkins,FS,0,0%,62,100%,4,17%
Michael Davis,CB,0,0%,62,100%,4,17%
Roderic Teamer,CB,0,0%,62,100%,2,8%
Casey Hayward,CB,0,0%,57,92%,0,0%
Thomas Davis,LB,0,0%,51,82%,0,0%
Joey Bosa,DE,0,0%,50,81%,0,0%
Damion Square,NT,0,0%,45,73%,4,17%
Jerry Tillery,DT,0,0%,43,69%,7,29%
Denzel Perryman,LB,0,0%,42,68%,3,13%
Desmond King,CB,0,0%,41,66%,11,46%
Uchenna Nwosu,LB,0,0%,38,61%,0,0%
Isaac Rochell,DE,0,0%,32,52%,14,58%
Drue Tranquill,LB,0,0%,21,34%,19,79%
Kyzir White,LB,0,0%,21,34%,0,0%
Cortez Broughton,DT,0,0%,18,29%,4,17%
Emeke Egbule,LB,0,0%,13,21%,13,54%
Jaylen Watkins,SS,0,0%,10,16%,8,33%
T.Y. McGill,DT,0,0%,9,15%,1,4%
Brandon Facyson,CB,0,0%,5,8%,19,79%
Nick Dzubnar,LB,0,0%,0,0%,19,79%
Jatavis Brown,LB,0,0%,0,0%,15,63%
Troymaine Pope,RB,0,0%,0,0%,13,54%
Chase McLaughlin,K,0,0%,0,0%,10,42%
Jason Moore,WR,0,0%,0,0%,9,38%
Ty Long,P,0,0%,0,0%,7,29%
Cole Mazza,LS,0,0%,0,0%,7,29%
