#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 13,3,2:13,8,Punt
2,1,12:02,OAK 15,7,4:59,27,Punt
3,1,3:21,OAK 36,6,3:31,19,Interception
4,2,14:50,JAX 25,4,0:51,2,Field Goal
5,2,11:01,OAK 7,3,1:45,-2,Punt
6,2,9:12,OAK 28,3,1:33,-5,Interception
7,2,6:08,OAK 27,11,4:20,53,Downs
8,2,0:11,OAK 36,1,0:11,-8,End of Half
9,3,13:25,OAK 37,5,3:16,18,Punt
10,3,6:16,OAK 27,4,2:22,7,Punt
11,3,1:03,OAK 19,1,0:08,0,Interception
12,4,13:00,OAK 29,3,1:47,-4,Punt
13,4,7:26,OAK 24,3,1:06,-10,Fumble
14,4,4:52,OAK 30,12,4:46,70,Touchdown
