#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:47,JAX 33,1,0:45,67,Touchdown
2,1,7:03,JAX 16,7,3:42,84,Touchdown
3,2,13:59,JAX 16,6,2:58,22,Punt
4,2,9:16,OAK 2,1,0:04,2,Touchdown
5,2,7:39,OAK 34,3,1:31,34,Touchdown
6,2,1:48,JAX 20,8,1:37,78,Interception
7,3,15:00,JAX 20,3,1:35,0,Punt
8,3,10:09,JAX 5,7,3:53,95,Touchdown
9,3,3:54,JAX 22,5,2:51,16,Punt
10,3,0:55,OAK 29,6,2:55,29,Touchdown
11,4,11:13,JAX 2,6,3:47,17,Punt
12,4,6:20,OAK 14,3,1:28,14,Touchdown
13,4,0:06,JAX 20,1,0:06,2,End of Game
