Player,Pos
Mac Jones,QB
Rhamondre Stevenson,RB
Nelson Agholor,WR
Tyquan Thornton,WR
DeVante Parker,WR
Jonnu Smith,TE
Trent Brown,OL
Cole Strange,OL
Michael Onwenu,OL
Conor McDermott,T
David Andrews,C
Deatrich Wise Jr.,DL
Lawrence Guy,DL
Davon Godchaux,DT
Matt Judon,LB
Jahlani Tavai,LB
Ja'Whaun Bentley,LB
Devin McCourty,DB
Jonathan Jones,DB
Jack Jones,DB
Kyle Dugger,DB
Myles Bryant,DB
