Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,WAS,0,0,,0,0,5,47,9.4,0,0
Rock Cartwright,WAS,4,163,40.8,1,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Crayton,DAL,0,0,,0,0,4,35,8.8,0,0
Terence Newman,DAL,0,0,,0,0,3,40,13.3,0,0
Tyson Thompson,DAL,2,53,26.5,0,0,0,0,,0,0
Abram Elam,DAL,1,26,26.0,0,0,0,0,,0,0
