Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
1,7:14,2,4,WAS 17,0,3,Ladell Betts left tackle for 3 yards (tackle by Chris Canty),-0.160,-0.370
1,6:37,3,1,WAS 20,0,3,Ladell Betts right end for no gain (tackle by Roy Williams),-0.370,-2.030
1,5:55,4,1,WAS 20,0,3,"Derrick Frost punts 46 yards, returned by Terence Newman for 10 yards (tackle by Mike Sellers)",-2.030,-1.860
1,5:45,1,10,DAL 44,0,3,Drew Bledsoe pass incomplete short right intended for Julius Jones,1.860,1.320
1,5:38,2,10,DAL 44,0,3,Julius Jones right end for 5 yards (tackle by Jeff Posey),1.320,1.290
1,4:55,3,5,DAL 49,0,3,Drew Bledsoe pass complete short middle to Terrell Owens for 9 yards (tackle by Mike Rumph and Sean Taylor),1.290,2.790
1,4:21,1,10,WAS 42,0,3,Julius Jones left tackle for 4 yards (tackle by Andre Carter),2.790,2.780
1,3:49,2,6,WAS 38,0,3,Julius Jones right end for no gain (tackle by Sean Taylor and Warrick Holdman),2.780,2.080
1,3:09,3,6,WAS 38,0,3,Drew Bledsoe pass complete deep left to Terry Glenn for 34 yards (tackle by Adam Archuleta). Penalty on Kenny Wright: Illegal Contact (Declined),2.080,6.280
1,2:45,1,4,WAS 4,0,3,Drew Bledsoe pass incomplete,6.280,5.340
1,2:39,2,4,WAS 4,0,9,"Drew Bledsoe pass complete short middle to Patrick Crayton for 4 yards, touchdown",5.340,7.000
1,,,,WAS 2,0,10,Mike Vanderjagt kicks extra point good,0.000,0.000
1,,,,DAL 30,0,10,"Shaun Suisham kicks off 73 yards, touchback",0.000,-0.280
1,2:33,1,10,WAS 20,0,10,Mark Brunell pass complete short right to Mike Sellers for 15 yards (tackle by Pat Watkins),0.280,1.270
1,1:54,1,10,WAS 35,0,10,Mark Brunell pass complete short right to Santana Moss for 7 yards (tackle by Terence Newman),1.270,1.670
1,1:26,2,3,WAS 42,0,10,"Penalty on Chris Cooley: False Start, 5 yards (no play)",1.670,0.990
1,1:05,2,8,WAS 37,0,10,"Mark Brunell pass incomplete. Penalty on DeMarcus Ware: Roughing the Passer, 15 yards (no play)",0.990,2.390
1,0:57,1,10,DAL 48,0,10,"Mark Brunell pass complete short left to Brandon Lloyd for 6 yards (tackle by DeMarcus Ware). Penalty on Akin Ayodele: Unnecessary Roughness, 15 yards",2.390,3.780
1,0:30,1,10,DAL 27,0,10,Mark Brunell pass incomplete short left intended for Chris Cooley,3.780,3.230
1,0:24,2,10,DAL 27,0,10,Mark Brunell sacked by Marcus Spears for -8 yards,3.230,1.490
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,18,DAL 35,0,10,Mark Brunell pass complete short left to Ladell Betts for 14 yards (tackle by Pat Watkins),1.490,2.130
2,14:25,4,4,DAL 21,3,10,John Hall 39 yard field goal good,2.130,3.000
2,,,,WAS 30,3,10,"John Hall kicks off 66 yards, returned by Tyson Thompson for 31 yards (tackle by James Thrash)",0.000,1.270
2,14:13,1,10,DAL 35,3,10,Drew Bledsoe pass incomplete short middle intended for Jason Witten,1.270,0.720
2,14:07,2,10,DAL 35,3,10,Julius Jones left guard for 1 yard (tackle by Cornelius Griffin and Phillip Daniels),0.720,0.170
2,13:24,3,9,DAL 36,3,10,Drew Bledsoe pass complete short right to Jason Witten for 22 yards (tackle by Adam Archuleta),0.170,2.790
2,12:43,1,10,WAS 42,3,10,Julius Jones middle for 2 yards (tackle by Lemar Marshall),2.790,2.510
2,12:09,2,8,WAS 40,3,10,Drew Bledsoe pass incomplete short left intended for Jason Witten,2.510,1.820
2,12:03,3,8,WAS 40,3,10,Drew Bledsoe pass incomplete short left intended for Terrell Owens,1.820,0.590
2,11:53,4,8,WAS 40,3,10,"Mat McBriar punts 30 yards, fair catch by Antwaan Randle El",0.590,0.380
2,11:50,1,10,WAS 10,3,10,T.J. Duckett left tackle for 2 yards (tackle by Jason Ferguson),-0.380,-0.630
2,11:12,2,8,WAS 12,3,10,Mark Brunell pass incomplete short middle intended for Chris Cooley (defended by Bradie James),-0.630,-1.190
2,11:05,,,,3,10,Timeout #1 by Washington Redskins,0.000,-1.190
2,11:05,3,8,WAS 12,3,10,Mark Brunell pass incomplete,-1.190,-2.490
2,10:59,4,8,WAS 12,3,10,"Derrick Frost punts 48 yards, returned by Terence Newman for 14 yards (tackle by Rock Cartwright)",-2.490,-2.520
2,10:45,1,10,WAS 46,3,10,"Drew Bledsoe pass incomplete deep middle intended for Terry Glenn. Penalty on Kenny Wright: Defensive Pass Interfere, 41 yards (no play)",2.520,6.060
2,10:38,1,5,WAS 5,3,10,Marion Barber middle for 4 yards (tackle by Marcus Washington and Adam Archuleta),6.060,5.910
2,10:01,2,1,WAS 1,3,10,Marion Barber middle for no gain (tackle by Cornelius Griffin),5.910,5.170
2,9:29,3,1,WAS 1,3,10,Marion Barber right guard for no gain (tackle by Marcus Washington),5.170,3.550
2,8:41,4,1,WAS 1,3,16,"Marion Barber right guard for 1 yard, touchdown",3.550,7.000
2,,,,WAS 2,3,17,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,DAL 30,9,17,"Shaun Suisham kicks off 70 yards, returned by Rock Cartwright for 100 yards, touchdown",0.000,-7.000
2,,,,DAL 2,10,17,John Hall kicks extra point good,0.000,0.000
2,,,,WAS 30,10,17,"John Hall kicks off 66 yards, returned by Abram Elam for 26 yards (tackle by Khary Campbell)",0.000,0.940
2,8:18,1,10,DAL 30,10,17,"Julius Jones left tackle for 9 yards (tackle by Carlos Rogers). Penalty on Kyle Kosier: Offensive Holding, 10 yards (no play)",0.940,0.280
2,7:54,1,20,DAL 20,10,17,Drew Bledsoe pass incomplete short middle intended for Lousaka Polite,0.280,-0.960
2,7:49,2,20,DAL 20,10,17,Drew Bledsoe pass complete short left to Jason Witten for 7 yards (tackle by Warrick Holdman),-0.960,-0.690
2,7:05,3,13,DAL 27,10,17,Drew Bledsoe pass incomplete deep right intended for Terrell Owens,-0.690,-1.570
2,6:57,4,13,DAL 27,10,17,"Mat McBriar punts 51 yards, returned by Antwaan Randle El for 6 yards (tackle by Keith Davis)",-1.570,-0.810
2,6:46,1,10,WAS 28,10,17,Santana Moss left end for 19 yards (tackle by Pat Watkins),0.810,2.060
2,6:02,1,10,WAS 47,10,17,Mark Brunell sacked by DeMarcus Ware for -11 yards,2.060,0.030
2,5:12,2,21,WAS 36,10,17,T.J. Duckett right end for 15 yards (tackle by Roy Williams),0.030,1.360
2,4:46,3,6,DAL 49,10,17,"Penalty on Chris Samuels: False Start, 5 yards (no play)",1.360,0.700
2,4:13,3,11,WAS 46,10,17,Mark Brunell pass incomplete short left intended for Brandon Lloyd,0.700,-0.320
2,4:06,4,11,WAS 46,10,17,"Derrick Frost punts 54 yards, touchback",-0.320,-0.280
2,3:57,1,10,DAL 20,10,17,Julius Jones left tackle for 5 yards (tackle by Carlos Rogers),0.280,0.410
2,3:25,2,5,DAL 25,10,17,Drew Bledsoe pass incomplete short middle intended for Lousaka Polite,0.410,-0.300
2,3:21,3,5,DAL 25,10,17,Drew Bledsoe pass complete short right to Terry Glenn for 4 yards (tackle by Mike Rumph),-0.300,-1.440
2,2:44,4,1,DAL 29,10,17,"Mat McBriar punts 50 yards, returned by Antwaan Randle El for 14 yards (tackle by L.P. Ladouceur)",-1.440,-1.270
2,2:30,1,10,WAS 35,10,17,Mark Brunell pass incomplete deep left intended for Chris Cooley,1.270,0.720
2,2:24,2,10,WAS 35,10,17,T.J. Duckett middle for 3 yards (tackle by Bradie James and Akin Ayodele),0.720,0.430
2,2:00,3,7,WAS 38,10,17,Mark Brunell pass incomplete short left intended for Antwaan Randle El,0.430,-0.850
2,1:56,4,7,WAS 38,10,17,"Derrick Frost punts 49 yards, returned by Patrick Crayton for 12 yards (tackle by Vernon Fox)",-0.850,-0.610
2,1:46,1,10,DAL 25,10,17,"Drew Bledsoe pass incomplete short left intended for Terry Glenn. Penalty on Terrell Owens: Illegal Formation, 5 yards (no play)",0.610,0.280
2,1:41,1,15,DAL 20,10,17,Drew Bledsoe pass complete short middle to Jason Witten for 9 yards (tackle by Adam Archuleta),0.280,0.600
2,1:20,2,6,DAL 29,10,17,Drew Bledsoe pass incomplete,0.600,-0.100
2,1:16,3,6,DAL 29,10,17,Drew Bledsoe pass incomplete short middle intended for Terrell Owens (defended by Lemar Marshall),-0.100,-1.440
2,1:10,4,6,DAL 29,10,17,"Mat McBriar punts 61 yards, returned by Antwaan Randle El for 4 yards (tackle by L.P. Ladouceur)",-1.440,0.280
2,0:55,1,10,WAS 14,10,17,Ladell Betts middle for 6 yards (tackle by Jason Ferguson),-0.280,0.150
2,0:33,2,4,WAS 20,10,17,Mark Brunell pass incomplete short right intended for Antwaan Randle El (defended by Marcus Spears),0.150,-0.680
2,0:27,3,4,WAS 20,10,17,Ladell Betts right tackle for 5 yards (tackle by Marcus Spears and Bradie James),-0.680,0.610
2,0:05,,,,10,17,Timeout #2 by Washington Redskins,0.000,0.610
2,0:05,1,10,WAS 25,10,17,Mark Brunell for 12 yards,0.610,1.400
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,10,17,"John Hall kicks off 65 yards, returned by Tyson Thompson for 22 yards (tackle by Vernon Fox)",0.000,0.740
3,14:55,1,10,DAL 27,10,17,Drew Bledsoe pass complete short right to Jason Witten for 7 yards (tackle by Warrick Holdman),0.740,1.140
3,14:19,2,3,DAL 34,10,17,Julius Jones left end for 5 yards (tackle by Lemar Marshall),1.140,1.530
3,13:38,1,10,DAL 39,10,17,Drew Bledsoe pass incomplete short left intended for Marion Barber,1.530,0.990
3,13:33,2,10,DAL 39,10,17,"Drew Bledsoe pass complete short right to Julius Jones for 43 yards (tackle by Adam Archuleta). Penalty on Marco Rivera: Illegal Block Above the , 10 yards (no play)",0.990,-0.360
3,12:57,2,20,DAL 29,10,17,Drew Bledsoe pass incomplete short right intended for Marion Barber,-0.360,-1.020
3,12:57,3,20,DAL 29,10,17,Marion Barber middle for 2 yards (tackle by Renaldo Wynn),-1.020,-1.310
3,12:20,4,18,DAL 31,10,17,"Mat McBriar punts 59 yards, returned by Antwaan Randle El for 14 yards (tackle by Abram Elam). Penalty on Rock Cartwright: Unnecessary Roughness, 12 yards",-1.310,0.350
3,12:08,1,10,WAS 12,10,17,"Mark Brunell pass complete short left to Mike Sellers for 13 yards (tackle by Pat Watkins). Mike Sellers fumbles (forced by Pat Watkins), ball out of bounds at WAS-25",-0.350,0.610
3,11:39,1,10,WAS 25,10,17,Ladell Betts right end for 2 yards (tackle by Marcus Spears and Greg Ellis),0.610,0.330
3,10:58,2,8,WAS 27,10,17,Mark Brunell middle for 3 yards (tackle by Akin Ayodele),0.330,0.040
3,10:13,3,5,WAS 30,10,17,Mark Brunell pass complete short left to Antwaan Randle El for 3 yards (tackle by Anthony Henry),0.040,-1.180
3,9:34,4,2,WAS 33,10,17,"Derrick Frost punts 59 yards, returned by Patrick Crayton for 9 yards (tackle by Rocky McIntosh)",-1.180,0.060
3,9:21,1,10,DAL 17,10,17,Drew Bledsoe pass complete short middle to Anthony Fasano for 14 yards (tackle by Marcus Washington and Kenny Wright),-0.060,1.000
3,8:43,1,10,DAL 31,10,17,Marion Barber left end for 15 yards (tackle by Carlos Rogers),1.000,1.990
3,8:07,1,10,DAL 46,10,17,Marion Barber right tackle for 2 yards (tackle by Lemar Marshall),1.990,1.720
3,7:31,2,8,DAL 48,10,17,Drew Bledsoe pass incomplete short left intended for Marion Barber,1.720,1.030
3,7:25,3,8,DAL 48,10,17,Drew Bledsoe sacked by Lemar Marshall for -8 yards,1.030,-0.720
3,7:00,4,16,DAL 40,10,17,"Mat McBriar punts 44 yards, returned by Antwaan Randle El for 9 yards (tackle by Alshermond Singleton)",-0.720,-0.610
3,6:48,1,10,WAS 25,10,17,T.J. Duckett right guard for 3 yards (tackle by Akin Ayodele and Jason Hatcher),0.610,0.470
3,6:07,2,7,WAS 28,10,17,T.J. Duckett right end for 1 yard (tackle by Kenyon Coleman),0.470,-0.100
3,5:23,3,6,WAS 29,10,17,"Penalty on Jon Jansen: False Start, 5 yards (no play)",-0.100,-0.760
3,4:53,3,11,WAS 24,10,17,Mark Brunell pass incomplete short middle intended for Santana Moss,-0.760,-1.770
3,4:49,4,11,WAS 24,10,17,"Derrick Frost punts 51 yards, returned by Patrick Crayton for 3 yards (tackle by Adam Archuleta)",-1.770,-0.810
3,4:38,1,10,DAL 28,10,17,Drew Bledsoe pass incomplete short left intended for Terrell Owens (defended by Carlos Rogers),0.810,0.260
3,4:32,2,10,DAL 28,10,17,"Julius Jones left tackle for 14 yards (tackle by Sean Taylor). Julius Jones fumbles (forced by Sean Taylor), recovered by Marcus Washington at DAL-45",0.260,-2.980
3,4:21,1,10,DAL 39,10,17,Ladell Betts left tackle for 17 yards (tackle by Pat Watkins),2.980,4.110
3,3:42,1,10,DAL 22,10,17,Ladell Betts right end for -1 yards (tackle by Roy Williams),4.110,3.430
3,3:01,2,11,DAL 23,10,17,Ladell Betts middle for 2 yards (tackle by Jason Ferguson),3.430,3.010
3,2:19,3,9,DAL 21,10,17,Mark Brunell pass incomplete deep left intended for Chris Cooley is intercepted by Roy Williams at DAL-1,3.010,0.380
3,2:12,1,10,DAL 1,10,17,"Drew Bledsoe pass incomplete short left intended for Terrell Owens. Penalty on Carlos Rogers: Defensive Pass Interfere, 5 yards (no play)",-0.380,-0.380
3,2:08,1,10,DAL 6,10,17,Julius Jones middle for 8 yards (tackle by Sean Taylor),-0.380,-0.170
3,1:31,2,2,DAL 14,10,17,"Drew Bledsoe pass complete short right to Terry Glenn for 5 yards (tackle by Kenny Wright). Penalty on Kenny Wright: Face Mask (15 Yards), 15 yards",-0.170,1.200
3,1:03,1,10,DAL 34,10,17,Julius Jones left tackle for no gain (tackle by Marcus Washington),1.200,0.660
3,0:30,2,10,DAL 34,10,17,Drew Bledsoe pass incomplete (defended by Phillip Daniels),0.660,-0.030
3,0:26,3,10,DAL 34,10,17,Drew Bledsoe pass complete short middle to Marion Barber for 26 yards (tackle by Adam Archuleta),-0.030,2.920
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 40,10,23,"Drew Bledsoe pass complete deep right to Terry Glenn for 40 yards, touchdown",2.920,7.000
4,,,,WAS 2,10,24,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,DAL 30,10,24,"Shaun Suisham kicks off 65 yards, returned by Rock Cartwright for 30 yards (tackle by Terence Newman)",0.000,-1.270
4,14:46,1,10,WAS 35,10,24,Antwaan Randle El left end for -5 yards (tackle by Jason Ferguson),1.270,0.050
4,14:04,2,15,WAS 30,10,24,Mark Brunell pass complete short left to Ladell Betts for 5 yards (tackle by DeMarcus Ware),0.050,0.040
4,13:25,3,10,WAS 35,10,24,"Penalty on Jon Jansen: False Start, 5 yards (no play)",0.040,-0.630
4,13:08,3,15,WAS 30,10,24,Mark Brunell sacked by Greg Ellis for -5 yards,-0.630,-1.700
4,12:38,4,20,WAS 25,10,24,"Derrick Frost punts 56 yards, returned by Terence Newman for 16 yards (tackle by Adam Archuleta)",-1.700,-1.270
4,12:26,1,10,DAL 35,10,24,Julius Jones right guard for 13 yards (tackle by Sean Taylor),1.270,2.130
4,11:42,1,10,DAL 48,10,24,Julius Jones left tackle for 3 yards (tackle by Kedric Golston),2.130,1.990
4,10:57,2,7,WAS 49,10,24,Julius Jones right tackle for 1 yard (tackle by Renaldo Wynn),1.990,1.420
4,10:17,3,6,WAS 48,10,24,Drew Bledsoe pass complete short right to Patrick Crayton for 10 yards,1.420,3.050
4,9:48,1,10,WAS 38,10,24,Julius Jones right tackle for 2 yards (tackle by Lemar Marshall),3.050,2.780
4,9:04,2,8,WAS 36,10,24,"Julius Jones right end for 14 yards (tackle by Warrick Holdman). Penalty on Anthony Fasano: Offensive Holding, 10 yards (no play)",2.780,1.430
4,8:33,2,18,WAS 46,10,24,Drew Bledsoe pass incomplete short right intended for Marion Barber,1.430,0.760
4,8:28,3,18,WAS 46,10,24,Marion Barber right guard for 15 yards (tackle by Mike Rumph),0.760,1.380
4,7:48,4,3,WAS 31,10,27,Mike Vanderjagt 50 yard field goal good,1.380,3.000
4,,,,DAL 30,10,27,"Shaun Suisham kicks off 76 yards, touchback",0.000,-0.280
4,7:43,1,10,WAS 20,10,27,Mark Brunell pass incomplete short right intended for Santana Moss (defended by Aaron Glenn),0.280,-0.270
4,7:38,2,10,WAS 20,10,27,Mark Brunell pass complete short right to Ladell Betts for 1 yard (tackle by Terence Newman),-0.270,-0.820
4,7:09,3,9,WAS 21,10,27,Mark Brunell pass complete short middle to Ladell Betts for 9 yards (tackle by Bradie James and Kevin Burnett),-0.820,0.940
4,6:38,1,10,WAS 30,10,27,Mark Brunell pass complete short middle to Ladell Betts for 10 yards (tackle by Kevin Burnett and Aaron Glenn),0.940,1.600
4,6:09,1,10,WAS 40,10,27,"Mark Brunell sacked by Greg Ellis for -6 yards. Penalty on Aaron Glenn: Illegal Contact, 5 yards (no play)",1.600,1.930
4,5:48,1,10,WAS 45,10,27,Mark Brunell pass complete short left to Santana Moss for 18 yards (tackle by Roy Williams),1.930,3.120
4,5:18,1,10,DAL 37,10,27,Mark Brunell pass incomplete,3.120,2.570
4,5:14,2,10,DAL 37,10,27,Mark Brunell pass complete short right to Ladell Betts for 12 yards (tackle by Aaron Glenn),2.570,3.910
4,4:44,1,10,DAL 25,10,27,Mark Brunell pass complete short right to Antwaan Randle El for 5 yards (tackle by Terence Newman),3.910,4.040
4,4:39,2,5,DAL 20,10,27,Ladell Betts middle for no gain (tackle by Kenyon Coleman),4.040,3.340
4,4:13,3,5,DAL 20,10,27,Mark Brunell sacked by Kenyon Coleman for -2 yards,3.340,1.990
4,3:49,,,,10,27,Timeout #1 by Washington Redskins,0.000,1.990
4,3:49,4,7,DAL 22,10,27,Mark Brunell sacked by Jay Ratliff for -13 yards,1.990,-1.270
4,3:41,1,10,DAL 35,10,27,Julius Jones middle for 4 yards (tackle by Sean Taylor),1.270,1.260
4,3:36,,,,10,27,Timeout #2 by Washington Redskins,0.000,1.260
4,3:36,2,6,DAL 39,10,27,Julius Jones middle for 6 yards (tackle by Cornelius Griffin),1.260,1.930
4,2:53,1,10,DAL 45,10,27,Julius Jones right tackle for 2 yards (tackle by Marcus Washington),1.930,1.650
4,2:47,,,,10,27,Timeout #3 by Washington Redskins,0.000,1.650
4,2:47,2,8,DAL 47,10,27,Tyson Thompson right tackle for 4 yards (tackle by Marcus Washington),1.650,1.490
4,2:02,3,4,WAS 49,10,27,Tyson Thompson left guard for 1 yard (tackle by Kedric Golston),1.490,0.070
4,1:57,4,3,WAS 48,10,27,"Mat McBriar punts 48 yards, touchback",0.070,-0.280
4,1:48,1,10,WAS 20,10,27,Mark Brunell pass complete to Christian Fauria for 6 yards (tackle by Bradie James),0.280,0.540
4,1:20,2,4,WAS 26,10,27,Mark Brunell pass complete to Chris Cooley for 23 yards (tackle by Roy Williams),0.540,2.190
4,0:58,1,10,WAS 49,10,27,Mark Brunell pass complete to Santana Moss for 20 yards (tackle by Pat Watkins),2.190,3.510
4,0:33,,,,10,27,Timeout #1 by Dallas Cowboys,0.000,3.510
4,0:33,1,10,DAL 31,10,27,Mark Brunell pass complete deep middle to Santana Moss for 24 yards (tackle by Roy Williams),3.510,5.600
4,0:11,1,7,DAL 7,10,27,Mark Brunell spiked the ball,5.600,4.760
4,0:11,2,7,DAL 7,10,27,Mark Brunell pass incomplete short middle intended for Chris Cooley (defended by Pat Watkins),4.760,3.810
4,0:06,3,7,DAL 7,10,27,Mark Brunell sacked by Jason Hatcher and Greg Ellis for -6 yards. Penalty on Jon Jansen: Offensive Holding (Declined),3.810,2.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
