0,1
Game Info,Game Info
Won Toss,Patriots (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:20
Attendance,65878
Weather,"21 degrees, relative humidity 43%, wind 2 mph"
Vegas Line,Cincinnati Bengals -3.0
Over/Under,41.5 (under)
