Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
1,5:15,,,MIA 2,7,7,Stephen Gostkowski kicks extra point good,0.000,0.000
1,5:15,,,NWE 35,7,7,"Stephen Gostkowski kicks off 69 yards, returned by Jarvis Landry for 27 yards (tackle by Tavon Wilson)",0.000,-0.480
1,5:04,1,10,MIA 23,7,7,Knowshon Moreno up the middle for 5 yards (tackle by Jamie Collins),0.480,0.610
1,4:32,2,5,MIA 28,7,7,Knowshon Moreno right end for 6 yards (tackle by Joe Vellano),0.610,0.610
1,3:46,2,5,MIA 28,7,7,Timeout #1 by Miami Dolphins,0.610,1.200
1,3:46,1,10,MIA 34,7,7,"Ryan Tannehill pass complete short middle to Mike Wallace for 1 yard (tackle by Jamie Collins). Mike Wallace fumbles (forced by Jamie Collins), recovered by Jerod Mayo at MIA-35",1.200,-3.250
1,3:39,1,10,MIA 35,7,7,Tom Brady pass incomplete short right intended for Brandon Bolden,3.250,2.700
1,3:32,2,10,MIA 35,7,7,Tom Brady pass complete short right to Kenbrell Thompkins for 9 yards (tackle by Brent Grimes),2.700,3.200
1,3:03,3,1,MIA 26,7,7,Stevan Ridley right end for 2 yards (tackle by Jelani Jenkins),3.200,3.970
1,2:21,1,10,MIA 24,7,7,Tom Brady pass incomplete short middle intended for Rob Gronkowski,3.970,3.430
1,2:15,2,10,MIA 24,7,7,Tom Brady pass complete short left to Shane Vereen for 4 yards (tackle by Cortland Finnegan),3.430,3.270
1,1:40,3,6,MIA 20,7,7,"Tom Brady pass incomplete deep left intended for Rob Gronkowski. Penalty on Ryan Wendell: Face Mask (15 Yards), 15 yards (no play)",3.270,1.290
1,1:29,3,21,MIA 35,7,7,Tom Brady pass complete short left to Julian Edelman for 6 yards (tackle by Cameron Wake),1.290,1.500
1,1:27,4,15,MIA 29,10,7,Stephen Gostkowski 47 yard field goal good,1.500,3.000
1,1:27,,,NWE 35,10,7,"Stephen Gostkowski kicks off 68 yards, returned by Jarvis Landry for 29 yards (tackle by Devin McCourty)",0.000,-0.670
1,0:42,1,10,MIA 26,10,7,Ryan Tannehill pass complete short right to Lamar Miller for 5 yards,0.670,0.810
1,0:01,2,5,MIA 31,10,7,Ryan Tannehill pass complete deep left to Mike Wallace for 22 yards (tackle by Darrelle Revis),0.810,2.460
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NWE 47,10,7,Ryan Tannehill pass complete short right to Mike Wallace for 3 yards (tackle by Devin McCourty),2.460,2.320
2,14:28,2,7,NWE 44,10,7,Lamar Miller right guard for 6 yards (tackle by Jerod Mayo),2.320,2.410
2,13:52,3,1,NWE 38,10,7,Lamar Miller right guard for 1 yard (tackle by Sealver Siliga),2.410,3.120
2,13:06,1,10,NWE 37,10,7,Ryan Tannehill pass incomplete deep left intended for Mike Wallace is intercepted by Alfonzo Dennard at NWE-6,3.120,0.380
2,12:56,1,10,NWE 6,10,7,Tom Brady pass incomplete short right intended for Rob Gronkowski,-0.380,-0.780
2,12:52,2,10,NWE 6,10,7,Tom Brady pass incomplete short right intended for Shane Vereen,-0.780,-1.420
2,12:49,3,10,NWE 6,10,7,Shane Vereen right end for 11 yards (tackle by Cortland Finnegan),-1.420,-0.060
2,12:10,1,10,NWE 17,10,7,Stevan Ridley right tackle for 4 yards (tackle by Jelani Jenkins),-0.060,0.080
2,11:31,2,6,NWE 21,10,7,Tom Brady pass complete deep left to Julian Edelman for 44 yards (tackle by Cortland Finnegan). Penalty on Cortland Finnegan: Illegal Contact (Declined),0.080,3.250
2,11:04,1,10,MIA 35,10,7,Tom Brady pass incomplete deep right intended for Julian Edelman,3.250,2.700
2,10:57,2,10,MIA 35,10,7,Tom Brady pass complete short right to Brandon Bolden for 4 yards (tackle by Brent Grimes and Jelani Jenkins),2.700,2.540
2,10:19,3,6,MIA 31,10,7,Tom Brady pass complete short middle to Julian Edelman for 11 yards (tackle by Brent Grimes),2.540,4.240
2,9:50,1,10,MIA 20,10,7,Stevan Ridley left guard for 11 yards (tackle by Cortland Finnegan and Jimmy Wilson),4.240,5.140
2,9:30,1,9,MIA 9,10,7,Tom Brady pass complete short right to Kenbrell Thompkins for 3 yards (tackle by Jimmy Wilson and Jonathan Freeny),5.140,4.950
2,8:45,2,6,MIA 6,16,7,"Tom Brady pass complete short middle to Rob Gronkowski for 6 yards, touchdown",4.950,7.000
2,8:45,,,MIA 2,17,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,8:45,,,NWE 35,17,7,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
2,8:37,1,10,MIA 20,17,7,Knowshon Moreno left guard for 15 yards (tackle by Devin McCourty),0.280,1.270
2,8:12,1,10,MIA 35,17,7,Ryan Tannehill pass complete short left to Dion Sims for 9 yards (tackle by Jerod Mayo),1.270,1.940
2,7:50,2,1,MIA 44,17,7,Knowshon Moreno left tackle for 3 yards (tackle by Chandler Jones),1.940,2.060
2,7:27,1,10,MIA 47,17,7,Ryan Tannehill pass incomplete short left intended for Jarvis Landry (defended by Jamie Collins),2.060,1.520
2,7:22,2,10,MIA 47,17,7,"Lamar Miller right guard for 13 yards (tackle by Logan Ryan). Lamar Miller fumbles (forced by Logan Ryan), recovered by Darrelle Revis at NWE-34 (tackle by Lamar Miller)",1.520,-1.200
2,7:14,1,10,NWE 34,17,7,Tom Brady pass incomplete short right intended for Kenbrell Thompkins (defended by Randy Starks),1.200,0.660
2,7:12,2,10,NWE 34,17,7,Brandon Bolden left tackle for 1 yard (tackle by Jelani Jenkins),0.660,0.100
2,6:37,3,9,NWE 35,17,7,Tom Brady pass incomplete short left intended for Kenbrell Thompkins,0.100,-1.040
2,6:32,4,9,NWE 35,17,7,"Ryan Allen punts 40 yards, fair catch by Jarvis Landry",-1.040,-0.610
2,6:24,1,10,MIA 25,17,7,Knowshon Moreno up the middle for 3 yards (tackle by Sealver Siliga),0.610,0.470
2,5:53,2,7,MIA 28,17,7,"Ryan Tannehill pass complete short left to Gator Hoskins for 7 yards (tackle by Jamie Collins). Penalty on Dont'a Hightower: Roughing the Passer, 15 yards",0.470,2.260
2,5:31,1,10,,17,7,Ryan Tannehill pass complete short left to Charles Clay for 3 yards (tackle by Jamie Collins),2.260,2.120
2,5:10,2,7,NWE 47,17,7,Knowshon Moreno left tackle for 3 yards (tackle by Chandler Jones),2.120,1.820
2,4:28,3,4,NWE 44,17,7,Ryan Tannehill pass complete short left to Brian Hartline for 11 yards (tackle by Malcolm Butler),1.820,3.380
2,4:00,1,10,NWE 33,17,7,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,3.380,2.840
2,3:51,2,10,NWE 33,17,7,Knowshon Moreno right end for 7 yards (tackle by Rob Ninkovich),2.840,3.070
2,3:15,3,3,NWE 26,17,7,"Penalty on Dominique Easley: Neutral Zone Infraction, 5 yards (no play)",3.070,4.170
2,2:53,1,10,NWE 21,17,7,Knowshon Moreno right end for 1 yard (tackle by Vince Wilfork),4.170,3.760
2,2:16,2,9,NWE 20,17,7,Ryan Tannehill pass incomplete short right intended for Brian Hartline,3.760,3.070
2,2:08,3,9,NWE 20,17,7,Ryan Tannehill pass incomplete deep middle intended for Mike Wallace (defended by Darrelle Revis),3.070,2.120
2,2:03,4,9,NWE 20,17,10,Caleb Sturgis 38 yard field goal good,2.120,3.000
2,2:03,,,MIA 35,17,10,"Caleb Sturgis kicks off 69 yards, returned by Patrick Chung for 30 yards (tackle by Jonathan Freeny)",0.000,-0.670
2,1:53,1,10,NWE 26,17,10,Stevan Ridley left guard for 2 yards (tackle by Earl Mitchell),0.670,0.400
2,1:29,2,8,NWE 28,17,10,"Tom Brady pass incomplete deep right intended for Julian Edelman. Penalty on MIA: Defensive 12 On-field, 5 yards (no play)",0.400,1.070
2,1:23,2,3,NWE 33,17,10,Tom Brady pass complete deep middle to Julian Edelman for 21 yards (tackle by Jimmy Wilson and Will Davis),1.070,2.520
2,0:54,1,10,MIA 46,17,10,Tom Brady pass complete short middle to Shane Vereen for 5 yards (tackle by Jelani Jenkins),2.520,2.520
2,0:47,1,10,MIA 46,17,10,Timeout #1 by New England Patriots,2.520,2.650
2,0:47,2,5,MIA 41,17,10,Tom Brady pass complete short left to Danny Amendola for 6 yards (tackle by Louis Delmas),2.650,2.650
2,0:42,2,5,MIA 41,17,10,Timeout #2 by New England Patriots,2.650,3.250
2,0:42,1,10,MIA 35,17,10,"Tom Brady pass complete short left to Shane Vereen for 8 yards (tackle by Will Davis). Penalty on Nate Solder: Offensive Holding, 10 yards (no play)",3.250,2.590
2,0:36,1,20,MIA 45,17,10,Tom Brady pass complete short middle to Rob Gronkowski for 18 yards (tackle by Jelani Jenkins),2.590,3.780
2,0:19,2,2,MIA 27,17,10,Tom Brady pass incomplete deep left intended for Brandon LaFell,3.780,3.070
2,0:15,3,2,MIA 27,17,10,Tom Brady pass incomplete deep left intended for Kenbrell Thompkins. Penalty on Kenbrell Thompkins: Offensive Pass Interference (Declined),3.070,3.070
2,0:10,3,2,MIA 27,17,10,Timeout #2 by Miami Dolphins,3.070,1.800
2,0:10,4,2,MIA 27,20,10,Stephen Gostkowski 45 yard field goal good. Penalty on Cortland Finnegan: Running Into the Kicker (Declined),1.800,3.000
2,0:10,,,NWE 35,20,10,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
2,0:06,1,10,MIA 20,20,10,Ryan Tannehill kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,20,10,"Stephen Gostkowski kicks off 65 yards, touchback. Penalty on Brandon LaFell: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,15:00,,,NWE 30,20,10,"Stephen Gostkowski kicks off 61 yards, returned by Damian Williams for 19 yards (tackle by Kyle Arrington)",0.000,0.810
3,14:53,1,10,MIA 28,20,10,Ryan Tannehill pass complete short left to Charles Clay for 24 yards (tackle by Rob Ninkovich),0.810,2.390
3,14:18,1,10,NWE 48,20,10,Knowshon Moreno left tackle for 3 yards (tackle by Jerod Mayo),2.390,2.250
3,13:40,2,7,NWE 45,20,10,"Ryan Tannehill pass incomplete deep left intended for Mike Wallace. Penalty on Chandler Jones: Roughing the Passer, 15 yards (no play)",2.250,3.580
3,13:34,1,10,NWE 30,20,10,Knowshon Moreno left tackle for 9 yards (tackle by Jerod Mayo),3.580,4.250
3,12:58,2,1,NWE 21,20,10,"Penalty on Shelley Smith: False Start, 5 yards (no play)",4.250,3.570
3,12:49,2,6,NWE 26,20,10,Knowshon Moreno up the middle for 13 yards (tackle by Patrick Chung),3.570,4.710
3,12:16,1,10,NWE 13,20,10,Knowshon Moreno left tackle for 4 yards (tackle by Kyle Arrington),4.710,4.770
3,11:35,2,6,NWE 9,20,10,Ryan Tannehill pass complete short left to Lamar Miller for 3 yards (tackle by Jamie Collins),4.770,4.560
3,10:56,3,3,NWE 6,20,10,Ryan Tannehill pass incomplete short middle intended for Lamar Miller,4.560,3.010
3,10:50,4,3,NWE 6,20,13,Caleb Sturgis 24 yard field goal good,3.010,3.000
3,10:50,,,MIA 35,20,13,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,10:26,1,10,NWE 20,20,13,Tom Brady pass complete short right to Kenbrell Thompkins for 3 yards (tackle by Jimmy Wilson),0.280,0.140
3,10:09,2,7,NWE 23,20,13,Tom Brady pass complete short left to Shane Vereen for 12 yards (tackle by Olivier Vernon),0.140,1.270
3,9:47,1,10,NWE 35,20,13,Stevan Ridley left guard for 2 yards (tackle by Jason Trusnik),1.270,0.990
3,9:14,2,8,NWE 37,20,13,"Tom Brady sacked by Cameron Wake for -3 yards. Tom Brady fumbles (forced by Cameron Wake), recovered by Louis Delmas at NWE-34 (tackle by Tom Brady)",0.990,-3.310
3,8:59,1,10,NWE 34,20,13,Knowshon Moreno left guard for 8 yards (tackle by Patrick Chung),3.310,3.850
3,8:24,2,2,NWE 26,20,13,Knowshon Moreno left tackle for 5 yards (tackle by Jerod Mayo),3.850,4.170
3,7:45,1,10,NWE 21,20,13,Knowshon Moreno left tackle for 7 yards (tackle by Jamie Collins),4.170,4.740
3,7:01,2,3,NWE 14,20,19,"Ryan Tannehill pass complete short right to Mike Wallace for 14 yards, touchdown",4.740,7.000
3,7:01,,,NWE 2,20,20,Caleb Sturgis kicks extra point good,0.000,0.000
3,7:01,,,MIA 35,20,20,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,6:55,1,10,NWE 20,20,20,Tom Brady pass incomplete deep left intended for Brandon LaFell,0.280,-0.270
3,6:49,2,10,NWE 20,20,20,Tom Brady pass complete short left to Danny Amendola for 2 yards (tackle by Olivier Vernon),-0.270,-0.690
3,6:11,3,8,NWE 22,20,20,Tom Brady pass incomplete short right intended for Danny Amendola,-0.690,-1.900
3,6:06,4,8,NWE 22,20,20,"Ryan Allen punts 47 yards, returned by Jarvis Landry for 16 yards (tackle by Nate Ebner)",-1.900,-2.060
3,5:53,1,10,MIA 47,20,20,Ryan Tannehill pass incomplete short right intended for Charles Clay,2.060,1.520
3,5:47,2,10,MIA 47,20,20,Knowshon Moreno left guard for 13 yards (tackle by Rob Ninkovich),1.520,2.920
3,5:27,1,10,NWE 40,20,20,Knowshon Moreno left guard for 6 yards (tackle by Rob Ninkovich),2.920,3.180
3,5:01,2,4,NWE 34,20,20,Ryan Tannehill pass incomplete short left intended for Dion Sims,3.180,2.480
3,4:55,3,4,NWE 34,20,20,Ryan Tannehill pass complete short left to Mike Wallace for 16 yards (tackle by Jamie Collins),2.480,4.370
3,4:38,1,10,NWE 18,20,20,Lamar Miller right guard for 13 yards (tackle by Tavon Wilson),4.370,6.060
3,4:21,1,5,NWE 5,20,20,"Lamar Miller right guard for 5 yards. Penalty on Ja'Wuan James: Offensive Holding, 10 yards (no play)",6.060,4.370
3,4:14,1,15,NWE 15,20,20,Lamar Miller left tackle for 5 yards (tackle by Jerod Mayo),4.370,4.190
3,3:33,2,10,NWE 10,20,20,Ryan Tannehill pass complete short left to Lamar Miller for 7 yards (tackle by Jerod Mayo),4.190,4.720
3,2:47,3,3,NWE 3,20,20,Ryan Tannehill pass incomplete short right intended for Charles Clay,4.720,3.040
3,2:42,4,3,NWE 3,20,23,Caleb Sturgis 22 yard field goal good,3.040,3.000
3,2:42,,,MIA 35,20,23,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,2:38,1,10,NWE 20,20,23,Stevan Ridley left end for -2 yards (tackle by Earl Mitchell),0.280,-0.630
3,2:01,2,12,NWE 18,20,23,Tom Brady pass complete short middle to Kenbrell Thompkins for 14 yards (tackle by Louis Delmas),-0.630,1.070
3,1:39,1,10,NWE 32,20,23,"Stevan Ridley right end for 20 yards (tackle by Jason Trusnik). Penalty on Michael Hoomanawanui: Offensive Holding, 10 yards (no play)",1.070,0.410
3,0:56,1,20,NWE 22,20,23,Tom Brady pass incomplete short right intended for Brandon Bolden,0.410,-0.820
3,0:47,2,20,NWE 22,20,23,Tom Brady sacked by Chris McCain for -9 yards,-0.820,-3.520
3,0:08,3,29,NWE 13,20,23,Shane Vereen right end for 9 yards (tackle by Jared Odrick),-3.520,-1.900
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,20,NWE 22,20,23,"Ryan Allen punts 63 yards, returned by Jarvis Landry for 8 yards (tackle by Don Jones)",-1.900,-0.480
4,14:48,1,10,MIA 23,20,23,"Ryan Tannehill for no gain. Ryan Tannehill fumbles, recovered by Ryan Tannehill at MIA-21",0.480,-0.340
4,14:17,2,12,MIA 21,20,23,Ryan Tannehill pass incomplete short right intended for Charles Clay,-0.340,-1.020
4,14:17,3,12,MIA 21,20,23,Ryan Tannehill pass incomplete short left intended for Charles Clay,-1.020,-1.960
4,14:07,4,12,MIA 21,20,23,"Brandon Fields punts 51 yards, muffed catch by Julian Edelman, recovered by Julian Edelman and returned for 2 yards (tackle by Jason Trusnik)",-1.960,-1.070
4,14:02,1,10,NWE 32,20,23,Tom Brady pass complete short right to Tim Wright for 2 yards (tackle by Jimmy Wilson),1.070,0.800
4,13:30,2,8,NWE 34,20,23,Tom Brady pass incomplete deep right intended for Shane Vereen,0.800,0.100
4,13:23,3,8,NWE 34,20,23,Tom Brady sacked by Olivier Vernon for -7 yards,0.100,-1.570
4,12:51,4,15,NWE 27,20,23,"Ryan Allen punts 62 yards, returned by Jarvis Landry for no gain",-1.570,0.370
4,12:35,1,10,MIA 11,20,23,Knowshon Moreno right end for 7 yards (tackle by Jamie Collins),-0.370,0.000
4,12:06,2,3,MIA 18,20,23,Ryan Tannehill sacked by Jerod Mayo for -9 yards,0.000,-1.650
4,11:20,3,12,MIA 9,20,23,Ryan Tannehill pass incomplete short right intended for Mike Wallace (defended by Darrelle Revis),-1.650,-2.490
4,11:14,4,12,MIA 9,20,23,"Brandon Fields punts 49 yards, returned by Julian Edelman for 13 yards (tackle by Walt Aikens)",-2.490,-2.590
4,11:02,1,10,MIA 45,20,23,Tom Brady pass complete short right to Stevan Ridley for 4 yards (tackle by Jason Trusnik),2.590,2.580
4,10:30,2,6,MIA 41,20,23,"Tom Brady pass complete short left to Danny Amendola for 15 yards (tackle by Cortland Finnegan). Penalty on Brandon LaFell: Offensive Pass Interference, 10 yards (no play)",2.580,1.230
4,10:15,2,16,NWE 49,20,23,Brandon Bolden left tackle for 7 yards (tackle by Jason Trusnik),1.230,1.490
4,9:56,3,9,MIA 44,20,23,Tom Brady pass incomplete deep left intended for Julian Edelman,1.490,0.330
4,9:37,4,9,MIA 44,20,23,"Ryan Allen punts 29 yards, fair catch by Jarvis Landry",0.330,0.220
4,9:30,1,10,MIA 15,20,23,"Ryan Tannehill pass incomplete short left intended for Brian Hartline. Penalty on Chandler Jones: Roughing the Passer, 15 yards (no play)",-0.220,0.940
4,9:27,1,10,MIA 30,20,23,Lamar Miller left guard for 9 yards (tackle by Jerod Mayo),0.940,1.610
4,8:54,2,1,MIA 39,20,23,Lamar Miller left guard for 1 yard (tackle by Sealver Siliga),1.610,1.600
4,8:13,1,10,MIA 40,20,23,Ryan Tannehill pass complete short left to Brian Hartline for 15 yards (tackle by Malcolm Butler),1.600,2.590
4,7:37,1,10,NWE 45,20,23,Lamar Miller right guard for 6 yards (tackle by Chandler Jones),2.590,2.850
4,7:04,2,4,NWE 39,20,23,Lamar Miller right tackle for 2 yards (tackle by Sealver Siliga),2.850,2.410
4,6:22,3,2,NWE 37,20,23,Ryan Tannehill pass complete short left to Brandon Gibson for 9 yards (tackle by Alfonzo Dennard),2.410,3.710
4,5:51,1,10,NWE 28,20,23,Ryan Tannehill pass incomplete deep left intended for Dion Sims,3.710,3.170
4,5:44,2,10,NWE 28,20,23,Knowshon Moreno left end for 4 yards (tackle by Devin McCourty and Jerod Mayo),3.170,3.010
4,5:04,3,6,NWE 24,20,23,Ryan Tannehill pass complete short left to Mike Wallace for 17 yards (tackle by Alfonzo Dennard),3.010,5.600
4,4:19,1,7,NWE 7,20,23,Knowshon Moreno right guard for 3 yards (tackle by Chandler Jones),5.600,5.340
4,3:42,2,4,NWE 4,20,23,Ryan Tannehill pass incomplete short left intended for Brian Hartline,5.340,4.490
4,3:36,3,4,NWE 4,20,29,"Knowshon Moreno up the middle for 4 yards, touchdown",4.490,7.000
4,3:36,,,NWE 2,20,30,Caleb Sturgis kicks extra point good,0.000,0.000
4,3:36,,,MIA 35,20,30,"Caleb Sturgis kicks off 67 yards, returned by Patrick Chung for 20 yards (tackle by Michael Thomas)",0.000,-0.040
4,3:25,1,10,NWE 18,20,30,Tom Brady pass incomplete short left intended for Shane Vereen,0.040,-0.490
4,3:20,2,10,NWE 18,20,30,Tom Brady pass incomplete deep left intended for Brandon LaFell,-0.490,-1.170
4,3:14,3,10,NWE 18,20,30,Tom Brady pass incomplete deep right intended for Rob Gronkowski,-1.170,-2.240
4,3:10,4,10,NWE 18,20,30,"Tom Brady sacked by Cameron Wake for -8 yards. Tom Brady fumbles (forced by Cameron Wake), recovered by Anthony Johnson at NWE-14 (tackle by Jordan Devey)",-2.240,-4.650
4,3:04,1,10,NWE 14,20,30,Knowshon Moreno left guard for 5 yards (tackle by Sealver Siliga),4.650,4.650
4,2:57,1,10,NWE 14,20,30,Timeout #1 by New England Patriots,4.650,4.900
4,2:57,2,5,NWE 9,20,30,Knowshon Moreno right guard for 1 yard (tackle by Dominique Easley),4.900,4.900
4,2:56,2,5,NWE 9,20,30,Timeout #2 by New England Patriots,4.900,4.280
4,2:53,3,4,NWE 8,20,30,Knowshon Moreno left tackle for -1 yards (tackle by Patrick Chung),4.280,4.280
4,2:49,3,4,NWE 8,20,30,Timeout #3 by New England Patriots,4.280,2.880
4,2:49,4,5,NWE 9,20,33,Caleb Sturgis 27 yard field goal good,2.880,3.000
4,2:49,,,MIA 35,20,33,"Caleb Sturgis kicks off 63 yards, returned by Devin McCourty for 27 yards (tackle by Michael Thomas)",0.000,-0.870
4,2:38,1,10,NWE 29,20,33,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,0.870,0.330
4,2:34,2,10,NWE 29,20,33,Tom Brady pass complete short left to Shane Vereen for 5 yards (tackle by Jamar Taylor),0.330,0.300
4,2:11,3,5,NWE 34,20,33,Tom Brady pass incomplete deep right intended for Rob Gronkowski,0.300,-1.110
4,2:08,4,5,NWE 34,20,33,Tom Brady pass complete short right to Rob Gronkowski for 7 yards (tackle by Jamar Taylor),-1.110,1.660
4,2:00,1,10,NWE 41,20,33,Tom Brady pass complete short left to Danny Amendola for 8 yards (tackle by Jimmy Wilson),1.660,2.200
4,1:42,2,2,NWE 49,20,33,Tom Brady pass incomplete short left intended for Kenbrell Thompkins,2.200,1.490
4,1:38,3,2,NWE 49,20,33,Tom Brady pass complete short right to Tim Wright for 5 yards (tackle by Jamar Taylor),1.490,2.520
4,1:21,1,10,MIA 46,20,33,Tom Brady pass incomplete deep left intended for Brandon LaFell,2.520,1.980
4,1:14,2,10,MIA 46,20,33,Tom Brady pass incomplete short left intended for Danny Amendola (defended by Cortland Finnegan),1.980,1.290
4,1:07,3,10,MIA 46,20,33,Shane Vereen right tackle for 9 yards (tackle by Brent Grimes),1.290,0.790
4,0:47,4,1,MIA 37,20,33,Tom Brady up the middle for 3 yards,0.790,3.310
4,0:39,1,10,MIA 34,20,33,Tom Brady pass incomplete deep left intended for Brandon LaFell,3.310,2.770
4,0:31,2,10,MIA 34,20,33,Tom Brady pass incomplete deep right intended for Rob Gronkowski,2.770,2.080
4,0:26,3,10,MIA 34,20,33,Tom Brady pass incomplete deep left intended for Kenbrell Thompkins,2.080,2.080
4,0:15,3,10,MIA 34,20,33,Timeout #1 by Miami Dolphins,2.080,1.060
4,0:15,4,10,MIA 34,20,33,Tom Brady pass incomplete deep middle intended for Brandon LaFell (defended by Will Davis),1.060,-1.200
4,0:08,1,10,MIA 34,20,33,Ryan Tannehill kneels for -1 yards,1.200,0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
