Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Clements,SFO,0,0,,0,0,1,3,3.0,0,3
Delanie Walker,SFO,2,38,19.0,0,21,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Roscoe Parrish,BUF,0,0,,0,0,4,49,12.3,0,26
Jon Corto,BUF,1,0,0.0,0,0,0,0,,0,0
Fred Jackson,BUF,1,18,18.0,0,18,0,0,,0,0
Leodis McKelvin,BUF,1,37,37.0,0,37,0,0,,0,0
