0,1
Game Info,Game Info
Won Toss,49ers
Won OT Toss,49ers
Roof,outdoors
Surface,grass
Duration,3:18
Attendance,62660
Weather,"65 degrees, relative humidity 40%, wind 7 mph, wind chill 0"
Vegas Line,Oakland Raiders -3.0
Over/Under,49.5 (under)
