Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
1,3:36,1,10,SEA 35,3,0,John Skelton pass complete short middle to Andre Roberts for 19 yards (tackle by Kam Chancellor and Brandon Browner),3.250,4.510
1,2:53,1,10,SEA 16,3,0,Ryan Williams right tackle for 2 yards (tackle by Kam Chancellor and K.J. Wright),4.510,4.210
1,2:13,2,8,SEA 14,3,0,John Skelton pass complete short left to Ryan Williams for 12 yards (tackle by Marcus Trufant and Brandon Browner),4.210,6.740
1,1:32,1,2,SEA 2,3,0,Ryan Williams up the middle for -1 yards (tackle by Clinton McDonald),6.740,5.530
1,0:49,2,3,SEA 3,3,0,John Skelton pass incomplete short middle intended for Larry Fitzgerald (defended by Brandon Mebane),5.530,4.720
1,0:45,3,3,SEA 3,3,0,John Skelton pass incomplete short left intended for Ryan Williams,4.720,3.040
1,0:38,4,3,SEA 3,3,3,Jay Feely 21 yard field goal good,3.040,3.000
1,0:34,,,ARI 35,3,3,"Jay Feely kicks off 70 yards, returned by Leon Washington for 22 yards (tackle by Rashad Johnson)",0.000,-0.060
1,0:27,1,10,SEA 17,3,3,"Penalty on Adrian Wilson: Neutral Zone Infraction, 5 yards (no play)",-0.060,0.810
1,0:27,1,5,SEA 22,3,3,"Russell Wilson sacked by Paris Lenon for -5 yards. Penalty on Sam Acho: Personal Foul (Declined), Penalty on Clinton McDonald: Personal Foul (Declined)",0.810,-0.580
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,SEA 17,3,3,Marshawn Lynch left tackle for 6 yards (tackle by William Gay and Vonnie Holliday),-0.580,0.000
2,14:28,,,,3,3,Timeout #1 by Arizona Cardinals,0.000,-0.490
2,14:28,3,4,SEA 23,3,3,"Russell Wilson pass complete short right to Braylon Edwards for 2 yards (tackle by Jamell Fleming). Penalty on Reggie Walker: Roughing the Passer, 15 yards",-0.490,1.600
2,13:59,1,10,SEA 40,3,3,Russell Wilson pass incomplete deep left intended for Ben Obomanu,1.600,1.050
2,13:52,2,10,SEA 40,3,3,"Russell Wilson left end for no gain. Penalty on Marshawn Lynch: Offensive Holding, 10 yards (no play)",1.050,-0.300
2,13:22,2,20,SEA 30,3,3,Russell Wilson right end for 1 yard (tackle by Reggie Walker),-0.300,-0.820
2,12:32,3,19,SEA 31,3,3,"Penalty on Russell Wilson: Delay of Game, 5 yards (no play)",-0.820,-1.480
2,12:13,3,24,SEA 26,3,3,Leon Washington left tackle for 3 yards (tackle by Darnell Dockett),-1.480,-1.440
2,11:32,4,21,SEA 29,3,3,"Jon Ryan punts 46 yards, returned by Patrick Peterson for 17 yards (tackle by Clint Gresham)",-1.440,-1.730
2,11:20,1,10,ARI 42,3,3,Chris Wells left tackle for 1 yard (tackle by Alan Branch),1.730,1.320
2,10:42,2,9,ARI 43,3,3,John Skelton pass complete deep right to Early Doucet for 18 yards (tackle by Earl Thomas),1.320,2.980
2,10:00,1,10,SEA 39,3,3,Chris Wells right tackle for 2 yards (tackle by K.J. Wright),2.980,2.710
2,9:22,2,8,SEA 37,3,3,John Skelton pass complete short left to Jeff King for 5 yards (tackle by Earl Thomas),2.710,2.680
2,8:38,3,3,SEA 32,3,3,John Skelton pass complete short right to Early Doucet for 14 yards (tackle by Richard Sherman),2.680,4.370
2,7:53,1,10,SEA 18,3,3,Chris Wells left tackle for 1 yard (tackle by Clinton McDonald),4.370,3.940
2,7:09,2,9,SEA 17,3,3,John Skelton pass incomplete short right intended for Todd Heap,3.940,3.170
2,7:04,3,9,SEA 17,3,3,"John Skelton pass complete short middle to Todd Heap for 13 yards (tackle by Kam Chancellor). Penalty on Kam Chancellor: Face Mask (15 Yards), 2 yards",3.170,6.740
2,6:39,1,2,SEA 2,3,3,Chris Wells up the middle for 1 yard (tackle by K.J. Wright and Brandon Mebane),6.740,5.910
2,6:03,2,1,SEA 1,3,3,John Skelton pass incomplete short right intended for Jeff King (defended by Red Bryant),5.910,5.170
2,5:58,3,1,SEA 1,3,9,"LaRod Stephens-Howling up the middle for 1 yard, touchdown",5.170,7.000
2,5:58,,,SEA 2,3,10,Jay Feely kicks extra point good,0.000,0.000
2,5:58,,,ARI 35,3,10,"Jay Feely kicks off 65 yards, touchback",0.000,0.280
2,5:58,1,10,SEA 20,3,10,Marshawn Lynch up the middle for 3 yards (tackle by Daryl Washington),0.280,0.140
2,5:23,2,7,SEA 23,3,10,Marshawn Lynch left tackle for 2 yards (tackle by Calais Campbell),0.140,-0.300
2,4:38,3,5,SEA 25,3,10,Russell Wilson pass complete short left to Sidney Rice for 6 yards (tackle by Michael Adams),-0.300,1.000
2,4:03,1,10,SEA 31,3,10,Russell Wilson pass complete short right to Doug Baldwin for 4 yards (tackle by Patrick Peterson),1.000,1.000
2,3:28,2,6,SEA 35,3,10,Marshawn Lynch left tackle for 8 yards (tackle by Reggie Walker and O'Brien Schofield),1.000,1.800
2,2:51,1,10,SEA 43,3,10,Marshawn Lynch left tackle for 2 yards (tackle by Daryl Washington),1.800,1.520
2,2:12,2,8,SEA 45,3,10,Marshawn Lynch left tackle for 2 yards (tackle by Reggie Walker),1.520,1.090
2,2:00,3,6,SEA 47,3,10,Russell Wilson pass incomplete short left intended for Anthony McCoy,1.090,-0.260
2,1:58,4,6,SEA 47,3,10,"Jon Ryan punts 40 yards, fair catch by Patrick Peterson. Penalty on Jeremy Lane: Offensive Holding, 10 yards (no play)",-0.260,-0.910
2,1:47,4,16,SEA 37,3,10,"Jon Ryan punts 47 yards, returned by Patrick Peterson for 7 yards (tackle by Chris Maragos)",-0.910,-0.480
2,1:35,1,10,ARI 23,3,10,John Skelton pass complete deep right to Larry Fitzgerald for 23 yards (tackle by Richard Sherman),0.480,1.990
2,1:15,1,10,ARI 46,3,10,John Skelton pass complete short left to Early Doucet for 5 yards (tackle by Brandon Browner),1.990,2.130
2,1:08,2,5,SEA 49,3,10,"Penalty on Michael Floyd: False Start, 5 yards (no play)",2.130,1.450
2,1:08,2,10,ARI 46,3,10,John Skelton pass complete short middle to Andre Roberts for 5 yards (tackle by K.J. Wright),1.450,0.000
2,1:02,,,,3,10,Timeout #2 by Arizona Cardinals,0.000,1.420
2,1:02,3,5,SEA 49,3,10,"Penalty on John Skelton: Delay of Game, 5 yards (no play)",1.420,0.760
2,1:02,3,10,ARI 46,3,10,John Skelton pass incomplete short right intended for Michael Floyd,0.760,-0.320
2,0:55,4,10,ARI 46,3,10,"Dave Zastudil punts 39 yards, returned by Brandon Browner for -1 yards (tackle by Michael Adams)",-0.320,0.280
2,0:45,1,10,SEA 14,3,10,Leon Washington up the middle for 2 yards (tackle by Darnell Dockett),-0.280,-0.510
2,0:24,2,8,SEA 16,3,10,Russell Wilson pass complete deep middle to Zach Miller for 27 yards (tackle by Kerry Rhodes),-0.510,0.000
2,0:17,,,,3,10,Timeout #1 by Seattle Seahawks,0.000,1.800
2,0:17,1,10,SEA 43,3,10,"Russell Wilson pass incomplete short left intended for Doug Baldwin. Penalty on Reggie Walker: Defensive Offside, 5 yards (no play)",1.800,2.530
2,0:10,1,5,SEA 48,3,10,"Penalty on Russell Okung: False Start, 5 yards (no play)",2.530,1.800
2,0:10,1,10,SEA 43,3,10,"Russell Wilson pass incomplete deep middle intended for Doug Baldwin is intercepted by Adrian Wilson at ARI-12 and returned for -2 yards, lateral to Patrick Peterson for 18 yards (tackle by Breno Giacomini)",1.800,0.000
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,3,10,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,ARI 20,3,10,Chris Wells up the middle for 9 yards (tackle by Red Bryant and Alan Branch),0.280,0.950
3,14:15,2,1,ARI 29,3,10,John Skelton pass incomplete short left intended for Andre Roberts (defended by Brandon Mebane),0.950,0.230
3,14:11,3,1,ARI 29,3,10,Chris Wells up the middle for no gain (tackle by Alan Branch and K.J. Wright),0.230,-1.440
3,13:27,4,1,ARI 29,3,10,"Dave Zastudil punts 47 yards, returned by Brandon Browner for -5 yards (tackle by Quentin Groves). Penalty on Brandon Browner: Defensive Holding, 5 yards",-1.440,0.280
3,13:14,1,10,SEA 14,3,10,"Marshawn Lynch up the middle for 8 yards (tackle by William Gay). Marshawn Lynch fumbles (forced by William Gay), recovered by Russell Wilson at SEA-22",-0.280,0.420
3,12:34,2,2,SEA 22,3,10,Marshawn Lynch left tackle for 1 yard (tackle by Dan Williams),0.420,-0.320
3,11:54,3,1,SEA 23,3,10,Russell Wilson right end for 2 yards (tackle by Daryl Washington),-0.320,0.610
3,11:08,1,10,SEA 25,3,10,"Russell Wilson for no gain. Russell Wilson fumbles, recovered by Paris Lenon at SEA-17 (tackle by Paul McQuistan)",0.610,-4.440
,,,,,,,"ARI challenged the incomplete pass ruling, and the original play was overturned.",,
3,11:03,1,10,SEA 17,3,10,Ryan Williams up the middle for -1 yards (tackle by Bobby Wagner and Red Bryant),4.440,3.720
3,10:21,2,11,SEA 18,3,10,John Skelton pass incomplete short right intended for Larry Fitzgerald (defended by Kam Chancellor),3.720,3.000
3,10:15,3,11,SEA 18,3,10,"John Skelton pass incomplete deep right intended for Larry Fitzgerald is intercepted by Kam Chancellor at SEA-0. Penalty on Marcus Trufant: Defensive Offside, 5 yards (no play)",3.000,3.680
3,10:08,3,6,SEA 13,3,10,John Skelton pass incomplete short right intended for Andre Roberts,3.680,2.590
3,10:03,4,6,SEA 13,3,13,Jay Feely 31 yard field goal good,2.590,3.000
3,9:59,,,ARI 35,3,13,"Jay Feely kicks off 72 yards, returned by Leon Washington for 83 yards (tackle by Rob Housler)",0.000,3.970
3,9:47,1,10,ARI 24,3,13,Russell Wilson pass complete short left to Braylon Edwards for 6 yards (tackle by William Gay),3.970,4.290
3,9:17,2,4,ARI 18,3,13,Marshawn Lynch right tackle for 7 yards (tackle by Adrian Wilson),4.290,4.840
3,8:46,1,10,ARI 11,3,13,Russell Wilson pass complete short right to Doug Baldwin for 1 yard (tackle by Patrick Peterson),4.840,4.320
3,8:01,2,9,ARI 10,3,13,Russell Wilson pass incomplete short left intended for Braylon Edwards (defended by Calais Campbell),4.320,3.300
3,7:57,3,9,ARI 10,9,13,"Russell Wilson pass complete short middle to Sidney Rice for 10 yards, touchdown",3.300,7.000
3,7:57,,,ARI 2,10,13,Steven Hauschka kicks extra point good,0.000,0.000
3,7:51,,,SEA 35,10,13,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
3,7:51,1,10,ARI 20,10,13,John Skelton pass incomplete short right intended for Larry Fitzgerald is intercepted by Richard Sherman at ARI-34,0.280,-3.310
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
3,7:42,1,10,ARI 34,10,13,Marshawn Lynch up the middle for 4 yards (tackle by Paris Lenon and Quentin Groves),3.310,3.310
3,7:05,2,6,ARI 30,10,13,Russell Wilson for 1 yard (tackle by Daryl Washington),3.310,2.740
3,6:26,3,5,ARI 29,10,13,"Penalty on Russell Wilson: Delay of Game, 5 yards (no play)",2.740,2.080
3,6:01,3,10,ARI 34,10,13,Russell Wilson up the middle for 5 yards (tackle by Darnell Dockett and Quentin Groves),2.080,1.540
3,5:19,4,5,ARI 29,13,13,Steven Hauschka 47 yard field goal good,1.540,3.000
3,5:13,,,SEA 35,13,13,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
3,5:13,1,10,ARI 20,13,13,Chris Wells up the middle for no gain (tackle by Red Bryant),0.280,-0.270
3,4:31,2,10,ARI 20,13,13,John Skelton pass complete short left to Jeff King for 3 yards (tackle by Earl Thomas),-0.270,-0.560
3,3:52,3,7,ARI 23,13,13,John Skelton pass incomplete short right intended for Larry Fitzgerald. Penalty on Lyle Sendlein: Offensive Holding (Declined),-0.560,-1.830
3,3:45,4,7,ARI 23,13,13,"Dave Zastudil punts 50 yards, returned by Leon Washington for 4 yards (tackle by Rashad Johnson)",-1.830,-1.000
3,3:32,1,10,SEA 31,13,13,Marshawn Lynch left tackle for 3 yards (tackle by O'Brien Schofield),1.000,0.870
3,2:48,2,7,SEA 34,13,13,Marshawn Lynch up the middle for 4 yards (tackle by Paris Lenon),0.870,0.700
3,2:06,3,3,SEA 38,13,13,Russell Wilson pass incomplete short left intended for Braylon Edwards (defended by William Gay),0.700,-0.850
3,2:01,4,3,SEA 38,13,13,Jon Ryan punts 48 yards (tackle by Ben Obomanu),-0.850,-0.280
3,1:52,1,10,ARI 20,13,13,Ryan Williams left tackle for 1 yard (tackle by Brandon Mebane),0.280,-0.130
3,1:10,2,9,ARI 21,13,13,John Skelton left end for 2 yards (tackle by LeRoy Hill),-0.130,-0.560
3,0:29,3,7,ARI 23,13,13,John Skelton pass incomplete short right intended for Andre Roberts,-0.560,-1.830
3,0:23,4,7,ARI 23,13,13,"Dave Zastudil punts 49 yards, fair catch by Leon Washington",-1.830,-0.810
3,0:15,1,10,SEA 28,13,13,Russell Wilson pass complete short right to Zach Miller for 4 yards (tackle by Michael Adams and O'Brien Schofield),0.810,0.800
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,SEA 32,13,13,"Penalty on Russell Okung: False Start, 5 yards (no play)",0.800,0.130
4,14:59,2,11,SEA 27,13,13,Russell Wilson pass complete short right to Braylon Edwards for 16 yards (tackle by William Gay),0.130,1.800
4,14:20,1,10,SEA 43,13,13,Marshawn Lynch left tackle for no gain (tackle by Sam Acho),1.800,1.250
4,13:45,2,10,SEA 43,13,13,Russell Wilson pass incomplete short right intended for Sidney Rice,1.250,0.560
4,13:40,3,10,SEA 43,13,13,Russell Wilson pass complete short right to Robert Turbin for 2 yards (tackle by Daryl Washington),0.560,-0.390
4,12:57,4,8,SEA 45,13,13,"Jon Ryan punts 50 yards, fair catch by Patrick Peterson. Penalty on K.J. Wright: Personal Foul (Offsetting), Penalty on William Gay: Defensive Holding (Offsetting) (no play)",-0.390,-0.390
4,12:44,4,8,SEA 45,13,13,Jon Ryan punts 44 yards (tackle by Bobby Wagner),-0.390,-0.040
4,12:33,1,10,ARI 18,13,13,John Skelton pass incomplete short right intended for Larry Fitzgerald (defended by Richard Sherman),0.040,-0.490
4,12:24,2,10,ARI 18,13,13,"Ryan Williams left tackle for 3 yards (tackle by Bobby Wagner). Penalty on D'Anthony Batiste: Offensive Holding, 8 yards (no play)",-0.490,-1.360
4,11:56,2,18,ARI 10,13,13,John Skelton pass complete short right to Ryan Williams for 5 yards (tackle by Kam Chancellor),-1.360,-1.660
4,11:22,3,13,ARI 15,13,13,John Skelton pass incomplete short right intended for Anthony Sherman (defended by Jason Jones),-1.660,-2.440
4,11:15,4,13,ARI 15,13,13,"Dave Zastudil punts 53 yards, returned by Leon Washington for 52 yards (tackle by Mike Leach)",-2.440,-4.510
4,10:58,1,10,ARI 16,13,13,Marshawn Lynch up the middle for 1 yard (tackle by Daryl Washington),4.510,4.050
4,10:17,2,9,ARI 15,13,13,"Russell Wilson pass incomplete short right intended for Sidney Rice. Penalty on Russell Wilson: Intentional Grounding, 12 yards",4.050,1.820
4,10:11,3,21,ARI 27,13,13,"Russell Wilson pass incomplete short right intended for Doug Baldwin (defended by Calais Campbell). Penalty on Russell Okung: False Start, 5 yards (no play)",1.820,1.160
4,10:11,3,26,ARI 32,13,13,Marshawn Lynch up the middle for 11 yards (tackle by Paris Lenon),1.160,2.060
4,9:25,4,15,ARI 21,16,13,Steven Hauschka 39 yard field goal good,2.060,3.000
4,9:20,,,SEA 35,16,13,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
4,8:37,1,10,ARI 20,16,13,"John Skelton sacked by Chris Clemons for -6 yards. John Skelton fumbles (forced by Chris Clemons), recovered by John Skelton at ARI-15",0.280,-1.070
4,8:33,2,15,ARI 15,16,13,John Skelton pass complete short right to Andre Roberts for 17 yards (tackle by Richard Sherman),-1.070,1.070
4,8:18,1,10,ARI 32,16,13,Kevin Kolb pass incomplete deep right intended for Larry Fitzgerald,1.070,0.530
4,8:13,2,10,ARI 32,16,13,Kevin Kolb pass complete short left to Larry Fitzgerald for 14 yards (tackle by K.J. Wright),0.530,1.990
4,7:40,1,10,ARI 46,16,13,Kevin Kolb pass incomplete short right intended for Andre Roberts (defended by Jason Jones),1.990,1.450
4,7:36,2,10,ARI 46,16,13,Kevin Kolb pass complete short right to Larry Fitzgerald for 23 yards (tackle by K.J. Wright),1.450,3.510
4,6:56,1,10,SEA 31,16,13,"Kevin Kolb pass incomplete deep right intended for Andre Roberts. Penalty on Daryn Colledge: Offensive Holding, 10 yards (no play)",3.510,2.850
4,6:50,1,20,SEA 41,16,13,"Kevin Kolb pass incomplete short right intended for Andre Roberts (defended by Richard Sherman). Penalty on Richard Sherman: Defensive Pass Interference, 9 yards (no play)",2.850,3.450
4,6:45,1,10,SEA 32,16,13,Kevin Kolb pass complete short left to Todd Heap for 11 yards (tackle by Chris Clemons and Marcus Trufant),3.450,4.170
4,6:18,1,10,SEA 21,16,13,LaRod Stephens-Howling up the middle for 3 yards (tackle by LeRoy Hill),4.170,4.040
4,5:48,2,7,SEA 18,16,13,Kevin Kolb pass complete short left to Todd Heap for 8 yards (tackle by Kam Chancellor),4.040,4.910
4,5:05,1,10,SEA 10,16,13,Kevin Kolb pass complete short right to LaRod Stephens-Howling for 4 yards (tackle by Richard Sherman),4.910,4.950
4,4:59,2,6,SEA 6,16,19,"Kevin Kolb pass complete short left to Andre Roberts for 6 yards, touchdown",4.950,7.000
4,4:59,,,SEA 2,16,20,Jay Feely kicks extra point good,0.000,0.000
4,4:59,,,ARI 35,16,20,"Jay Feely kicks off 65 yards, touchback",0.000,0.280
4,4:58,1,10,SEA 20,16,20,Russell Wilson pass complete short left to Braylon Edwards for 11 yards (tackle by William Gay),0.280,1.000
4,4:26,1,10,SEA 31,16,20,Marshawn Lynch right tackle for 4 yards (tackle by Paris Lenon),1.000,1.000
4,3:49,2,6,SEA 35,16,20,Russell Wilson sacked by Paris Lenon for -8 yards,1.000,-0.760
4,3:12,3,14,SEA 27,16,20,Russell Wilson pass complete short right to Charly Martin for 15 yards (tackle by Michael Adams),-0.760,1.730
4,2:37,1,10,SEA 42,16,20,Russell Wilson pass complete short right to Zach Miller for 9 yards (tackle by Kerry Rhodes),1.730,2.400
4,2:10,2,1,ARI 49,16,20,Russell Wilson pass complete short middle to Marshawn Lynch for 7 yards (tackle by Daryl Washington and Paris Lenon),2.400,2.790
4,2:00,1,10,ARI 42,16,20,Russell Wilson pass incomplete short left intended for Doug Baldwin,2.790,2.240
4,1:57,2,10,ARI 42,16,20,Russell Wilson pass complete short left to Braylon Edwards for 8 yards (tackle by William Gay),2.240,2.610
4,1:51,3,2,ARI 34,16,20,Russell Wilson right end for 3 yards (tackle by O'Brien Schofield),2.610,0.000
4,1:39,,,,16,20,Timeout #1 by Seattle Seahawks,0.000,3.510
4,1:39,1,10,ARI 31,16,20,Russell Wilson pass incomplete deep left intended for Doug Baldwin,3.510,2.970
4,1:31,2,10,ARI 31,16,20,Russell Wilson pass complete short right to Marshawn Lynch for 5 yards (tackle by Daryl Washington),2.970,2.940
4,1:05,3,5,ARI 26,16,20,Russell Wilson sacked by Daryl Washington for -1 yards,2.940,0.000
4,0:59,,,,16,20,Timeout #2 by Seattle Seahawks,0.000,0.000
4,0:59,,,,16,20,Timeout #1 by Arizona Cardinals,0.000,1.700
4,0:59,4,6,ARI 27,16,20,"Russell Wilson pass incomplete deep right intended for Sidney Rice. Penalty on Patrick Peterson: Defensive Pass Interference, 14 yards (no play)",1.700,4.710
4,0:52,1,10,ARI 13,16,20,Russell Wilson pass incomplete short left intended for Braylon Edwards (defended by Michael Adams),4.710,4.050
4,0:47,2,10,ARI 13,16,20,Russell Wilson pass incomplete short middle intended for Doug Baldwin (defended by Michael Adams),4.050,3.120
4,0:42,3,10,ARI 13,16,20,"Russell Wilson pass incomplete short right intended for Braylon Edwards. Penalty on William Gay: Defensive Pass Interference, 7 yards (no play)",3.120,5.830
4,0:38,1,6,ARI 6,16,20,Marshawn Lynch up the middle for 2 yards (tackle by O'Brien Schofield),5.830,0.000
4,0:30,,,,16,20,Timeout #3 by Seattle Seahawks,0.000,5.340
4,0:30,2,4,ARI 4,16,20,Russell Wilson pass incomplete short right intended for Sidney Rice (defended by Patrick Peterson),5.340,4.490
4,0:25,3,4,ARI 4,16,20,Russell Wilson pass incomplete short right intended for Charly Martin (defended by Michael Adams),4.490,3.030
4,0:21,4,4,ARI 4,16,20,Russell Wilson pass incomplete short right intended for Braylon Edwards,3.030,0.380
4,0:18,1,10,ARI 4,16,20,Kevin Kolb kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
