Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,11:13,3,1,ATL 29,10,14,Matt Ryan pass incomplete short left intended for Reggie Kelly (defended by Malcolm Jenkins),0.230,-1.440
2,11:06,4,1,ATL 29,10,14,"Matt Bosher punts 45 yards, fair catch by Darren Sproles",-1.440,-0.670
2,10:58,1,10,NOR 26,10,14,Drew Brees sacked by Vance Walker for -8 yards,0.670,-1.050
2,10:27,2,18,NOR 18,10,14,Drew Brees pass complete short right to Devery Henderson for 7 yards (tackle by Sean Weatherspoon),-1.050,-0.690
2,9:50,3,11,NOR 25,10,14,Drew Brees pass complete short right to Marques Colston for 13 yards (tackle by Brent Grimes),-0.690,1.470
2,9:12,1,10,NOR 38,10,14,Pierre Thomas right guard for 2 yards (tackle by Ray Edwards and Thomas DeCoud),1.470,1.190
2,8:32,2,8,NOR 40,10,14,Drew Brees pass complete short middle to Lance Moore for 15 yards (tackle by Dunta Robinson),1.190,2.590
2,7:45,1,10,ATL 45,10,14,"Chris Ivory right end for no gain (tackle by Thomas DeCoud). Penalty on Zach Strief: Offensive Holding, 10 yards (no play)",2.590,1.930
2,7:21,1,20,NOR 45,10,14,Drew Brees pass complete short left to Darren Sproles for 13 yards (tackle by Peria Jerry),1.930,2.450
2,6:40,2,7,ATL 42,10,14,Drew Brees pass incomplete short right intended for Marques Colston (defended by Brent Grimes),2.450,1.750
2,6:34,3,7,ATL 42,10,14,Drew Brees pass complete deep left to Marques Colston for 23 yards (tackle by William Moore),1.750,4.310
2,6:04,1,10,ATL 19,10,14,Drew Brees pass incomplete deep middle intended for Devery Henderson (defended by William Moore),4.310,3.750
2,5:59,2,10,ATL 19,10,14,Pierre Thomas left guard for 4 yards (tackle by Thomas DeCoud),3.750,3.580
2,5:19,3,6,ATL 15,10,14,"Drew Brees pass incomplete short left intended for Darren Sproles. Penalty on Sean Weatherspoon: Defensive Pass Interference, 3 yards (no play)",3.580,4.780
2,5:15,1,10,ATL 12,10,14,Drew Brees pass incomplete short middle intended for Jimmy Graham is intercepted by Dominique Franks at ATL-0,4.780,-0.280
2,5:07,1,10,ATL 20,10,14,Matt Ryan pass complete short right to Michael Turner for 11 yards (tackle by Jo-Lonn Dunbar),0.280,1.000
2,4:21,1,10,ATL 31,10,14,Matt Ryan pass complete short right to Roddy White for 11 yards (tackle by Jabari Greer),1.000,1.730
2,3:40,1,10,ATL 42,10,14,Matt Ryan pass incomplete,1.730,1.190
2,3:36,2,10,ATL 42,10,14,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Patrick Robinson),1.190,0.500
2,3:32,,,,10,14,Timeout #1 by Atlanta Falcons,0.000,0.500
2,3:32,3,10,ATL 42,10,14,"Matt Ryan pass complete short right to Harry Douglas for 13 yards (tackle by Jabari Greer). Penalty on Jacquizz Rodgers: Offensive Holding, 10 yards (no play)",0.500,-0.820
2,3:07,3,20,ATL 32,10,14,Matt Ryan pass complete short middle to Roddy White for 12 yards (tackle by Jonathan Vilma),-0.820,-0.460
2,2:29,4,8,ATL 44,10,14,"Matt Bosher punts 56 yards, touchback",-0.460,-0.280
2,2:19,1,10,NOR 20,10,14,Drew Brees pass incomplete deep right intended for Robert Meachem (defended by Brent Grimes),0.280,-0.270
2,2:13,2,10,NOR 20,10,14,Darren Sproles right guard for 5 yards (tackle by Kroy Biermann),-0.270,-0.300
2,2:00,3,5,NOR 25,10,14,Drew Brees pass complete short middle to Robert Meachem for 10 yards (tackle by Thomas DeCoud),-0.300,1.270
2,1:21,1,10,NOR 35,10,14,Drew Brees pass incomplete deep left intended for Marques Colston (defended by Thomas DeCoud),1.270,0.720
2,1:14,2,10,NOR 35,10,14,Darren Sproles right guard for 3 yards (tackle by Corey Peters),0.720,0.430
2,1:10,,,,10,14,Timeout #1 by New Orleans Saints,0.000,0.430
2,1:10,3,7,NOR 38,10,14,"Penalty on Drew Brees: Delay of Game, 6 yards (no play)",0.430,-0.360
2,1:10,3,13,NOR 32,10,14,Drew Brees pass complete deep left to Robert Meachem for 41 yards (tackle by Thomas DeCoud),-0.360,3.780
2,0:41,1,10,ATL 27,10,14,Drew Brees spiked the ball,3.780,3.230
2,0:41,2,10,ATL 27,10,14,Drew Brees pass complete short right to Marques Colston for 2 yards (tackle by Brent Grimes),3.230,2.810
2,0:35,,,,10,14,Timeout #2 by New Orleans Saints,0.000,2.810
2,0:35,3,8,ATL 25,10,14,Darren Sproles right guard for 16 yards (tackle by Thomas DeCoud),2.810,5.140
2,0:30,,,,10,14,Timeout #3 by New Orleans Saints,0.000,5.140
2,0:30,1,9,ATL 9,10,20,"Drew Brees pass complete short right to Jimmy Graham for 9 yards, touchdown",5.140,7.000
2,,,,ATL 2,10,21,John Kasay kicks extra point good,0.000,0.000
2,,,,NOR 35,10,21,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
2,0:24,1,10,ATL 20,10,21,Michael Turner right tackle for 5 yards (tackle by Junior Galette),0.280,0.410
2,0:18,,,,10,21,Timeout #2 by Atlanta Falcons,0.000,0.410
2,0:18,2,5,ATL 25,10,21,Matt Ryan pass complete short middle to Jason Snelling for 4 yards (tackle by Ramon Humber),0.410,0.230
2,0:10,,,,10,21,Timeout #3 by Atlanta Falcons,0.000,0.230
2,0:10,3,1,ATL 29,10,21,Matt Ryan pass incomplete deep right intended for Julio Jones (defended by Malcolm Jenkins),0.230,-1.440
2,0:02,4,1,ATL 29,10,21,Matt Ryan kneels for -5 yards,-1.440,1.200
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,21,"Matt Bosher kicks off 63 yards, returned by Darren Sproles for 19 yards (tackle by James Sanders)",0.000,0.340
3,14:56,1,10,NOR 21,10,21,Pierre Thomas right guard for 8 yards (tackle by Brent Grimes and Curtis Lofton),0.340,0.880
3,14:18,2,2,NOR 29,10,21,Drew Brees pass complete short middle to Devery Henderson for 12 yards (tackle by Curtis Lofton),0.880,1.660
3,13:41,1,10,NOR 41,10,21,Drew Brees pass incomplete deep right intended for Robert Meachem is intercepted by Dunta Robinson at ATL-16 and returned for 14 yards (tackle by Jed Collins),1.660,-0.940
3,13:25,1,10,ATL 30,10,21,Matt Ryan pass complete short middle to Michael Turner for 6 yards (tackle by Jonathan Vilma and Shaun Rogers),0.940,1.200
3,12:45,2,4,ATL 36,10,21,Michael Turner right tackle for 1 yard (tackle by Cameron Jordan and Jabari Greer),1.200,0.630
3,12:02,3,3,ATL 37,10,21,Matt Ryan pass incomplete,0.630,-0.910
3,11:57,4,3,ATL 37,10,21,Matt Bosher punts 49 yards,-0.910,0.280
3,11:43,1,10,NOR 14,10,21,Darren Sproles left end for 36 yards (tackle by Brent Grimes),-0.280,2.260
3,11:15,1,10,,10,21,Chris Ivory right tackle for 6 yards (tackle by Mike Peterson),2.260,2.520
3,10:39,2,4,ATL 44,10,21,Drew Brees pass complete short right to Pierre Thomas for 3 yards (tackle by Mike Peterson),2.520,2.210
3,9:55,3,1,ATL 41,10,21,Drew Brees pass complete short right to Jimmy Graham for 5 yards (tackle by Mike Peterson),2.210,3.180
3,9:18,1,10,ATL 36,10,21,Pierre Thomas left tackle for 12 yards (tackle by Dunta Robinson),3.180,3.970
3,8:35,1,10,ATL 24,10,27,"Drew Brees pass complete deep right to Robert Meachem for 24 yards, touchdown",3.970,7.000
3,,,,ATL 2,10,28,John Kasay kicks extra point good,0.000,0.000
3,,,,NOR 35,10,28,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
3,8:28,1,10,ATL 20,10,28,Matt Ryan pass complete deep middle to Julio Jones for 40 yards (tackle by Roman Harper),0.280,2.920
3,7:46,1,10,NOR 40,10,28,Michael Turner right guard for 4 yards (tackle by Cameron Jordan and Aubrayo Franklin),2.920,2.910
3,7:05,2,6,NOR 36,10,28,"Penalty on Will Svitek: False Start, 5 yards (no play)",2.910,2.240
3,6:40,2,11,NOR 41,10,28,Matt Ryan pass complete short middle to Michael Turner for 7 yards (tackle by Jonathan Vilma),2.240,2.480
3,5:59,3,4,NOR 34,10,28,"Matt Ryan pass complete short right to Tony Gonzalez for 6 yards (tackle by Jonathan Vilma). Penalty on Tyson Clabo: Illegal Use of Hands, 10 yards (no play)",2.480,1.160
3,5:30,3,14,NOR 44,10,28,Matt Ryan pass complete short right to Julio Jones for 11 yards (tackle by Jabari Greer),1.160,1.190
3,4:47,4,3,NOR 33,13,28,Matt Bryant 51 yard field goal good,1.190,3.000
3,,,,ATL 35,13,28,"Matt Bosher kicks off 71 yards, returned by Darren Sproles for 92 yards (tackle by Christopher Owens)",0.000,4.650
3,4:30,1,10,ATL 14,13,28,Pierre Thomas right guard for 2 yards (tackle by Curtis Lofton),4.650,4.330
3,3:54,2,8,ATL 12,13,28,Drew Brees pass complete short right to Pierre Thomas for 1 yard (tackle by Lawrence Sidbury and William Moore),4.330,3.620
3,3:15,3,7,ATL 11,13,28,Drew Brees pass incomplete short right intended for Darren Sproles,3.620,2.700
3,3:09,4,7,ATL 11,13,31,John Kasay 29 yard field goal good,2.700,3.000
3,,,,NOR 35,13,31,"Thomas Morstead kicks off 73 yards, touchback",0.000,0.280
3,3:04,1,10,ATL 20,13,31,Matt Ryan pass incomplete short middle intended for Roddy White,0.280,-0.270
3,2:59,2,10,ATL 20,13,31,Matt Ryan pass complete short left to Michael Palmer for 9 yards (tackle by Jonathan Vilma),-0.270,0.230
3,2:22,3,1,ATL 29,13,31,Matt Ryan right guard for 2 yards (tackle by Will Smith),0.230,1.000
3,1:51,1,10,ATL 31,13,31,Matt Ryan pass incomplete short right intended for Roddy White (defended by Cameron Jordan),1.000,0.460
3,1:48,2,10,ATL 31,13,31,"Matt Ryan pass complete short middle to Michael Turner for 12 yards (tackle by Jo-Lonn Dunbar). Penalty on Tom Johnson: Unnecessary Roughness, 15 yards",0.460,2.790
3,1:19,1,10,NOR 42,13,31,Matt Ryan pass incomplete short right intended for Roddy White,2.790,2.240
3,1:15,2,10,NOR 42,13,31,Matt Ryan pass complete short left to Jason Snelling for 2 yards (tackle by Patrick Robinson and Jo-Lonn Dunbar),2.240,1.820
3,0:42,,,,13,31,Timeout #1 by Atlanta Falcons,0.000,1.820
3,0:42,3,8,NOR 40,13,31,Matt Ryan pass complete short right to Roddy White for 12 yards (tackle by Jonathan Vilma),1.820,3.710
3,0:05,1,10,NOR 28,13,31,Michael Turner right end for 4 yards (tackle by Junior Galette and Aubrayo Franklin),3.710,3.710
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NOR 24,13,31,Matt Ryan pass incomplete deep right intended for Tony Gonzalez,3.710,3.010
4,14:55,3,6,NOR 24,13,31,Matt Ryan pass complete short right to Roddy White for 8 yards (tackle by Jabari Greer),3.010,4.510
4,14:18,1,10,NOR 16,13,31,Matt Ryan pass complete short middle to Michael Palmer for 10 yards (tackle by Scott Shanle),4.510,5.830
4,13:32,1,6,NOR 6,13,31,Matt Ryan pass incomplete short left intended for Julio Jones,5.830,4.950
4,13:27,2,6,NOR 6,13,31,"Matt Ryan pass incomplete. Penalty on Matt Ryan: Intentional Grounding, 10 yards",4.950,2.850
4,13:23,3,16,NOR 16,13,31,Matt Ryan pass complete short right to Roddy White for 4 yards (tackle by Jabari Greer and Jonathan Amaya),2.850,2.630
4,12:48,,,,13,31,Timeout #1 by New Orleans Saints,0.000,2.630
4,12:48,4,12,NOR 12,16,31,Matt Bryant 30 yard field goal good,2.630,3.000
4,,,,ATL 35,16,31,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
4,12:43,1,10,NOR 20,16,31,Chris Ivory right guard for 9 yards (tackle by Kroy Biermann),0.280,0.950
4,12:07,2,1,NOR 29,16,31,Drew Brees pass incomplete short left intended for Marques Colston (defended by William Moore),0.950,0.230
4,12:02,3,1,NOR 29,16,31,Chris Ivory right guard for -1 yards (tackle by Curtis Lofton),0.230,-1.500
4,11:28,4,2,NOR 28,16,31,Thomas Morstead punts 45 yards,-1.500,-0.740
4,11:20,1,10,ATL 27,16,37,"Matt Ryan pass complete short right to Julio Jones for 8 yards (tackle by Scott Shanle). Julio Jones fumbles (forced by Scott Shanle), recovered by Malcolm Jenkins at ATL-30 and returned for 30 yards, touchdown",0.740,-7.000
4,,,,ATL 2,16,38,John Kasay kicks extra point good,0.000,0.000
4,,,,NOR 35,16,38,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
4,11:09,1,10,ATL 20,16,38,Matt Ryan pass complete short right to Roddy White for 4 yards (tackle by Jabari Greer),0.280,0.270
4,10:41,2,6,ATL 24,16,38,Matt Ryan pass complete short right to Roddy White for 6 yards (tackle by Jabari Greer),0.270,0.940
4,10:07,1,10,ATL 30,16,38,Matt Ryan pass complete short right to Julio Jones for 17 yards (tackle by Tracy Porter),0.940,2.060
4,9:50,1,10,ATL 47,16,38,Matt Ryan pass complete short right to Tony Gonzalez for 9 yards (tackle by Scott Shanle),2.060,2.730
4,9:27,2,1,NOR 44,16,38,Matt Ryan pass complete deep right to Roddy White for 26 yards (tackle by Patrick Robinson),2.730,4.370
4,8:55,1,10,NOR 18,16,38,Matt Ryan pass incomplete deep middle intended for Tony Gonzalez (defended by Scott Shanle),4.370,3.800
4,8:50,2,10,NOR 18,16,38,Matt Ryan pass complete short left to Tony Gonzalez for 9 yards (tackle by Johnny Patrick),3.800,4.740
4,8:30,3,1,NOR 9,16,38,Matt Ryan pass incomplete short right intended for Roddy White. Penalty on Roddy White: Offensive Pass Interference (Declined),4.740,2.980
4,8:20,4,1,NOR 9,16,38,Matt Ryan pass incomplete short middle intended for Roddy White,2.980,0.380
4,8:16,1,10,NOR 10,16,38,Chris Ivory right end for -2 yards (tackle by William Moore and Kroy Biermann),-0.380,-0.930
4,7:30,2,12,NOR 8,16,38,Drew Brees pass incomplete short left intended for Marques Colston,-0.930,-1.650
4,7:27,3,12,NOR 8,16,38,Drew Brees right end for 9 yards (tackle by Brent Grimes),-1.650,-2.320
4,7:06,4,3,NOR 17,16,38,"Thomas Morstead punts 59 yards, fair catch by Eric Weems",-2.320,-0.540
4,6:55,1,10,ATL 24,16,38,"Penalty on Joe Hawley: False Start, 5 yards (no play)",0.540,0.130
4,6:55,1,15,ATL 19,16,38,Matt Ryan pass complete short left to Jason Snelling for 6 yards (tackle by Ramon Humber and Sedrick Ellis),0.130,0.130
4,6:29,2,9,ATL 25,16,38,Matt Ryan pass complete short left to Julio Jones for 5 yards (tackle by Ramon Humber),0.130,0.100
4,5:56,3,4,ATL 30,16,38,Matt Ryan pass complete short left to Harry Douglas for 3 yards (tackle by Jabari Greer),0.100,-1.180
4,5:12,4,1,ATL 33,16,38,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Tracy Porter),-1.180,-3.380
4,5:08,1,10,ATL 33,16,38,Drew Brees pass incomplete short left intended for Jimmy Graham,3.380,2.840
4,5:04,2,10,ATL 33,16,38,Pierre Thomas right guard for 1 yard (tackle by Kroy Biermann),2.840,2.280
4,4:21,3,9,ATL 32,16,38,Drew Brees pass complete short left to Marques Colston for 12 yards (tackle by Thomas DeCoud),2.280,4.240
4,3:40,1,10,ATL 20,16,38,Drew Brees pass complete short left to Devery Henderson for 11 yards (tackle by Dunta Robinson),4.240,5.140
4,3:00,1,9,ATL 9,16,38,Drew Brees pass incomplete short right intended for Devery Henderson,5.140,4.380
4,2:56,2,9,ATL 9,16,44,"Drew Brees pass complete short middle to Darren Sproles for 9 yards, touchdown",4.380,7.000
4,,,,ATL 2,16,45,John Kasay kicks extra point good,0.000,0.000
4,,,,NOR 35,16,45,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
4,2:51,1,10,ATL 20,16,45,Chris Redman pass complete short right to Tony Gonzalez for 9 yards (tackle by Scott Shanle),0.280,0.950
4,2:10,2,1,ATL 29,16,45,Chris Redman pass complete short left to Roddy White for 8 yards (tackle by Tracy Porter),0.950,1.400
4,2:00,1,10,ATL 37,16,45,Chris Redman pass incomplete short right intended for Eric Weems (defended by Tracy Porter),1.400,0.860
4,1:56,2,10,ATL 37,16,45,Chris Redman pass incomplete deep middle intended for Julio Jones (defended by Jo-Lonn Dunbar),0.860,0.170
4,1:51,3,10,ATL 37,16,45,Chris Redman pass complete deep middle to Eric Weems for 18 yards (tackle by Isa Abdul-Quddus),0.170,2.590
4,1:10,1,10,NOR 45,16,45,Chris Redman pass complete short right to Eric Weems for 6 yards (tackle by Jonathan Amaya),2.590,2.850
4,1:02,2,4,NOR 39,16,45,Chris Redman pass incomplete short left intended for Tony Gonzalez (defended by Jo-Lonn Dunbar),2.850,2.150
4,0:57,3,4,NOR 39,16,45,Chris Redman pass complete short left to Eric Weems for 9 yards (tackle by Johnny Patrick),2.150,3.580
4,0:23,1,10,NOR 30,16,45,Chris Redman pass complete short left to Jacquizz Rodgers for 11 yards (tackle by Jonathan Amaya and Isa Abdul-Quddus),3.580,2.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
