Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Mark Glowinski,G,54,100%,0,0%,12,44%
Germain Ifedi,G,54,100%,0,0%,5,19%
George Fant,T,54,100%,0,0%,5,19%
Garry Gilliam,T,54,100%,0,0%,5,19%
Russell Wilson,QB,54,100%,0,0%,0,0%
Justin Britt,C,52,96%,0,0%,5,19%
Jimmy Graham,TE,49,91%,0,0%,0,0%
Doug Baldwin,WR,47,87%,0,0%,2,7%
Jermaine Kearse,WR,47,87%,0,0%,0,0%
Tyler Lockett,WR,34,63%,0,0%,9,33%
Christine Michael,RB,28,52%,0,0%,0,0%
C.J. Prosise,RB,23,43%,0,0%,0,0%
Paul Richardson,WR,14,26%,0,0%,5,19%
Brandon Williams,TE,9,17%,0,0%,22,81%
Nick Vannett,TE,9,17%,0,0%,5,19%
Will Tukuafu,FB,6,11%,0,0%,10,37%
Tanner McEvoy,WR,4,7%,0,0%,4,15%
Joey Hunt,C,2,4%,0,0%,0,0%
Kelcie McCray,SS,0,0%,76,100%,8,30%
K.J. Wright,LB,0,0%,76,100%,5,19%
Bobby Wagner,LB,0,0%,76,100%,5,19%
Earl Thomas,FS,0,0%,76,100%,3,11%
Richard Sherman,CB,0,0%,72,95%,5,19%
DeShawn Shead,CB,0,0%,72,95%,0,0%
Cliff Avril,DE,0,0%,65,86%,0,0%
Frank Clark,DE,0,0%,62,82%,1,4%
Ahtyba Rubin,DT,0,0%,49,64%,5,19%
Jeremy Lane,CB,0,0%,44,58%,9,33%
Tony McDaniel,DT,0,0%,42,55%,4,15%
Brock Coyle,LB,0,0%,32,42%,20,74%
Jarran Reed,DT,0,0%,30,39%,5,19%
Cassius Marsh,DE,0,0%,28,37%,22,81%
Sealver Siliga,DT,0,0%,23,30%,1,4%
Malliciah Goodman,DE,0,0%,13,17%,0,0%
Steven Terrell,FS,0,0%,0,0%,20,74%
Neiko Thorpe,CB,0,0%,0,0%,17,63%
Jordan Tripp,LB,0,0%,0,0%,17,63%
Dewey McDonald,LB,0,0%,0,0%,17,63%
Tyvis Powell,FS,0,0%,0,0%,13,48%
Stephen Hauschka,K,0,0%,0,0%,10,37%
Nolan Frese,LS,0,0%,0,0%,8,30%
Jon Ryan,P,0,0%,0,0%,8,30%
J'Marcus Webb,T,0,0%,0,0%,5,19%
