#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 20,2,0:47,80,Touchdown
2,1,10:10,CHI 18,3,2:09,5,Punt
3,1,4:30,CHI 14,5,2:43,32,Fumble
4,1,0:49,CHI 20,3,1:04,6,Punt
5,2,12:12,CHI 27,3,1:30,-22,Punt
6,2,8:38,CHI 35,3,1:45,1,Punt
7,2,5:54,CHI 43,1,0:08,-2,Fumble
8,2,3:52,CHI 25,3,1:39,-6,Punt
9,2,1:47,CHI 22,3,0:40,2,Punt
10,2,0:21,CHI 42,3,0:21,28,Blocked FG
11,3,13:19,CHI 19,3,0:55,-1,Punt
12,3,10:20,CHI 15,3,1:38,5,Punt
13,3,6:10,CHI 43,5,3:19,18,Punt
14,4,13:20,CAR 8,3,1:32,8,Touchdown
15,4,7:34,CHI 20,1,0:10,-13,Fumble
16,4,5:16,CHI 17,3,0:51,4,Punt
17,4,3:53,CHI 15,10,1:59,33,Downs
