Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
DeSean Jackson,PHI,0,0,,0,0,3,31,10.3,0,29
Jeremy Maclin,PHI,0,0,,0,0,1,1,1.0,0,1
Ellis Hobbs,PHI,2,37,18.5,0,19,0,0,,0,0
Jason Babin,PHI,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,WAS,0,0,,0,0,2,11,5.5,0,11
Santana Moss,WAS,0,0,,0,0,1,-1,-1.0,0,-1
Rock Cartwright,WAS,6,161,26.8,0,42,0,0,,0,0
