Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 38,14,0,"Jason Campbell sacked by Will Witherspoon for -3 yards. Jason Campbell fumbles (forced by Will Witherspoon), recovered by Quintin Mikell at WAS-36 (tackle by Derrick Dockery)",1.470,-3.180
2,14:53,1,10,WAS 36,14,0,Donovan McNabb middle for 1 yard (tackle by Rocky McIntosh),3.180,2.770
2,14:13,2,9,WAS 35,14,0,Michael Vick pass complete short middle to Brent Celek for 5 yards (tackle by London Fletcher and Rocky McIntosh),2.770,2.740
2,13:36,3,4,WAS 30,14,0,Donovan McNabb pass incomplete short right intended for Jeremy Maclin,2.740,1.460
2,13:31,4,4,WAS 30,17,0,David Akers 47 yard field goal good,1.460,3.000
2,,,,PHI 30,17,0,"David Akers kicks off 72 yards, returned by Rock Cartwright for 42 yards (tackle by David Akers). Penalty on Victor Harris: Low Block, 15 yards",0.000,2.590
2,13:17,1,10,PHI 45,17,0,Clinton Portis middle for 3 yards (tackle by Mike Patterson and Chris Gocong),2.590,2.450
2,13:17,2,7,PHI 42,17,0,Jason Campbell pass complete short right to Santana Moss for 13 yards (tackle by Will Witherspoon),2.450,3.640
2,11:58,1,10,PHI 29,17,0,Jason Campbell pass complete short right to Fred Davis for 6 yards (tackle by Will Witherspoon),3.640,3.910
2,11:17,2,4,PHI 23,17,0,Jason Campbell pass complete short left to Antwaan Randle El for 1 yard (tackle by Akeem Jordan),3.910,3.340
2,10:26,3,3,PHI 22,17,0,"Penalty on Trent Cole: Defensive Offside, 5 yards (no play)",3.340,4.440
2,10:09,1,10,PHI 17,17,0,Jason Campbell middle for 3 yards (tackle by Will Witherspoon),4.440,4.320
2,9:31,2,7,PHI 14,17,0,Rock Cartwright left guard for 11 yards (tackle by Victor Harris and Akeem Jordan),4.320,6.510
2,9:31,1,3,PHI 3,17,0,Clinton Portis right end for 1 yard (tackle by Mike Patterson),6.510,5.720
2,8:05,2,2,PHI 2,17,6,"Jason Campbell pass complete short right to Devin Thomas for 2 yards, touchdown",5.720,7.000
2,,,,PHI 2,17,7,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,WAS 30,17,7,"Shaun Suisham kicks off 54 yards, returned by Ellis Hobbs for 19 yards (tackle by Rock Cartwright)",0.000,1.270
2,7:54,1,10,PHI 35,17,7,LeSean McCoy middle for -3 yards (tackle by Andre Carter and Cornelius Griffin),1.270,0.320
2,7:54,2,13,PHI 32,17,7,Michael Vick right end for -1 yards (tackle by Andre Carter),0.320,-0.490
2,6:39,3,14,PHI 31,17,7,Donovan McNabb pass complete short right to LeSean McCoy for 6 yards (tackle by Reed Doughty and DeAngelo Hall),-0.490,-0.910
2,5:55,4,8,PHI 37,17,7,"Saverio Rocca punts 40 yards, muffed catch by Antwaan Randle El, recovered by Sean Jones and returned for no gain",-0.910,3.910
2,5:42,1,10,WAS 25,17,7,Donovan McNabb pass complete short right to Leonard Weaver for 1 yard (tackle by DeAngelo Hall),3.910,3.500
2,5:42,2,9,WAS 24,17,7,LeSean McCoy middle for -2 yards (tackle by Chris Wilson),3.500,2.540
2,4:19,3,11,WAS 26,17,7,Donovan McNabb pass incomplete deep middle intended for DeSean Jackson,2.540,1.740
2,4:13,4,11,WAS 26,20,7,David Akers 44 yard field goal good,1.740,3.000
2,,,,PHI 30,20,7,"David Akers kicks off 71 yards, returned by Rock Cartwright for 24 yards (tackle by Akeem Jordan)",0.000,0.480
2,4:03,1,10,WAS 23,20,7,Clinton Portis left guard for no gain (tackle by Jason Babin),0.480,-0.070
2,3:29,2,10,WAS 23,20,7,Jason Campbell pass incomplete short middle intended for Antwaan Randle El,-0.070,-0.760
2,3:25,3,10,WAS 23,20,7,Jason Campbell sacked by Trent Cole for -6 yards,-0.760,-2.320
2,3:03,4,16,WAS 17,20,7,Hunter Smith punts 28 yards,-2.320,-2.590
2,2:57,1,10,WAS 45,20,7,"Penalty on Nick Cole: False Start, 5 yards (no play)",2.590,2.260
2,2:57,1,15,,20,7,Donovan McNabb pass complete short right to Brent Celek for -3 yards (tackle by Chris Horton and Andre Carter),2.260,0.960
2,2:15,2,18,PHI 47,20,7,Donovan McNabb sacked by Reed Doughty for -4 yards,0.960,-0.230
2,2:00,3,22,PHI 43,26,7,"Donovan McNabb pass complete deep left to DeSean Jackson for 57 yards, touchdown",-0.230,7.000
2,,,,WAS 2,27,7,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,27,7,"David Akers kicks off 68 yards, returned by Rock Cartwright for 30 yards (tackle by Sean Jones)",0.000,1.070
2,1:10,1,10,WAS 32,27,7,Jason Campbell pass complete short left to Ladell Betts for 9 yards (tackle by Darren Howard),1.070,1.740
2,1:10,2,1,WAS 41,27,7,Jason Campbell pass incomplete short left intended for Antwaan Randle El,1.740,1.030
2,1:09,3,1,WAS 41,27,7,Jason Campbell pass complete short left to Antwaan Randle El for 1 yard (tackle by Sheldon Brown),1.030,1.730
2,0:43,1,10,WAS 42,27,7,Jason Campbell pass complete short right to Ladell Betts for 4 yards (tackle by Will Witherspoon),1.730,1.730
2,0:40,2,6,WAS 46,27,7,Jason Campbell pass incomplete short left intended for Devin Thomas,1.730,1.030
2,0:34,,,,27,7,Timeout #1 by Washington Redskins,0.000,1.030
2,0:34,3,6,WAS 46,27,7,"Jason Campbell pass complete short left to Antwaan Randle El for 8 yards. Penalty on Stephon Heyer: Offensive Holding, 10 yards (no play)",1.030,-0.290
2,0:28,3,16,WAS 36,27,7,Jason Campbell pass complete short right to Fred Davis for 18 yards (tackle by Quintin Demps),-0.290,2.520
2,0:20,,,,27,7,Timeout #2 by Washington Redskins,0.000,2.520
2,0:20,1,10,PHI 46,27,7,Jason Campbell pass incomplete deep middle intended for Santana Moss (defended by Quintin Mikell),2.520,1.980
2,0:14,2,10,PHI 46,27,7,Jason Campbell pass complete short middle to Antwaan Randle El for 17 yards (tackle by Asante Samuel),1.980,3.640
2,0:06,,,,27,7,Timeout #3 by Washington Redskins,0.000,3.640
2,0:06,1,10,PHI 29,27,10,Shaun Suisham 47 yard field goal good,3.640,3.000
2,,,,WAS 30,27,10,Shaun Suisham kicks off 31 yards,0.000,0.940
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,27,10,"David Akers kicks off 69 yards, muffed catch by Rock Cartwright, recovered by Rock Cartwright at WAS-2, and returned for 25 yards",0.000,0.740
3,14:53,1,10,WAS 27,27,10,Jason Campbell pass complete deep middle to Santana Moss for 24 yards (tackle by Quintin Mikell),0.740,2.320
3,14:14,1,10,PHI 49,27,10,Clinton Portis right end for 4 yards (tackle by Will Witherspoon and Brodrick Bunkley),2.320,2.320
3,14:14,2,6,PHI 45,27,10,"Penalty on Clinton Portis: False Start, 5 yards (no play)",2.320,1.650
3,13:26,2,11,,27,10,"Clinton Portis left end for 4 yards (tackle by Sheldon Brown). Penalty on Stephon Heyer: Offensive Holding, 10 yards (no play)",1.650,0.300
3,13:07,2,21,WAS 40,27,10,Jason Campbell pass complete short right to Santana Moss for 5 yards (tackle by Joselio Hanson),0.300,0.300
3,12:29,3,16,WAS 45,27,10,Jason Campbell pass complete short middle to Mike Sellers for 5 yards (tackle by Juqua Parker and Trent Cole),0.300,-0.060
3,11:57,4,11,,27,10,"Hunter Smith punts 50 yards, touchback",-0.060,-0.280
3,11:48,1,10,PHI 20,27,10,LeSean McCoy right end for 4 yards (tackle by Chris Horton),0.280,0.270
3,11:48,2,6,PHI 24,27,10,"Donovan McNabb sacked by Andre Carter for -8 yards. Donovan McNabb fumbles (forced by Andre Carter), recovered by LeSean McCoy at PHI-17",0.270,-1.510
3,10:42,3,13,PHI 17,27,10,LeSean McCoy left guard for 11 yards (tackle by LaRon Landry and Justin Tryon),-1.510,-1.500
3,9:59,,,,27,10,Timeout #1 by Philadelphia Eagles,0.000,-1.500
3,9:58,4,2,PHI 28,27,10,"Saverio Rocca punts 46 yards, returned by Santana Moss for -1 yards (tackle by Quintin Demps)",-1.500,-0.610
3,9:47,1,10,WAS 25,27,10,Clinton Portis middle for 2 yards (tackle by Antonio Dixon and Trevor Laws),0.610,0.330
3,9:15,2,8,WAS 27,27,10,Jason Campbell sacked by Jason Babin for -9 yards,0.330,-1.720
3,9:15,3,17,WAS 18,27,10,Jason Campbell pass complete short right to Fred Davis for 13 yards (tackle by Joselio Hanson and Sean Jones),-1.720,-1.310
3,7:58,4,4,WAS 31,27,10,"Hunter Smith punts 53 yards, returned by DeSean Jackson for 3 yards (tackle by Mike Sellers)",-1.310,-0.150
3,7:48,1,10,PHI 19,27,10,Donovan McNabb pass incomplete short right intended for Jeremy Maclin,0.150,-0.390
3,7:44,2,10,PHI 19,27,10,Donovan McNabb pass complete deep left to Jeremy Maclin for 20 yards,-0.390,1.530
3,7:44,1,10,PHI 39,27,10,"Penalty on Stacy Andrews: False Start, 5 yards (no play)",1.530,1.200
3,7:00,1,15,PHI 34,27,10,"Donovan McNabb pass complete short right to LeSean McCoy for -5 yards (tackle by DeAngelo Hall). Penalty on London Fletcher: Face Mask (15 Yards), 15 yards",1.200,1.860
3,6:31,1,10,PHI 44,27,10,Michael Vick left end for 1 yard (tackle by Rocky McIntosh),1.860,1.450
3,5:48,2,9,PHI 45,27,10,Donovan McNabb pass complete short middle to DeSean Jackson for 12 yards (tackle by LaRon Landry),1.450,2.720
3,5:18,1,10,WAS 43,27,10,Donovan McNabb pass complete short right to Jeremy Maclin for no gain,2.720,2.180
3,4:37,2,10,WAS 43,27,10,LeSean McCoy left tackle for 2 yards (tackle by Lorenzo Alexander),2.180,1.750
3,3:57,3,8,WAS 41,27,10,Donovan McNabb pass incomplete short middle intended for DeSean Jackson,1.750,0.530
3,3:51,4,8,WAS 41,27,10,"Saverio Rocca punts 23 yards, fair catch by Antwaan Randle El",0.530,-0.040
3,3:44,1,10,WAS 18,27,10,Clinton Portis left end for 8 yards (tackle by Akeem Jordan and Sheldon Brown),0.040,0.680
3,3:21,2,2,WAS 26,27,10,Jason Campbell pass complete short middle to Antwaan Randle El for 3 yards (tackle by Asante Samuel),0.680,0.870
3,2:40,1,10,WAS 29,27,10,Jason Campbell pass complete short middle to Fred Davis for 11 yards (tackle by Will Witherspoon and Akeem Jordan),0.870,1.600
3,2:05,1,10,WAS 40,27,10,Clinton Portis left tackle for 3 yards (tackle by Akeem Jordan and Brodrick Bunkley),1.600,1.460
3,2:05,2,7,WAS 43,27,10,Jason Campbell sacked by Brodrick Bunkley for -4 yards,1.460,0.230
3,0:48,3,11,WAS 39,27,10,Jason Campbell pass incomplete short middle intended for Mike Sellers (defended by Sean Jones). Penalty on Will Montgomery: Offensive Holding (Declined),0.230,-0.780
3,0:38,4,11,WAS 39,27,10,"Hunter Smith punts 48 yards, returned by Jeremy Maclin for 1 yard (tackle by H.B. Blades). Penalty on Quintin Demps: Offensive Holding, 7 yards",-0.780,0.380
3,0:28,1,10,PHI 7,27,10,LeSean McCoy middle for no gain (tackle by Jeremy Jarmon and Brian Orakpo),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,PHI 7,27,10,Donovan McNabb pass incomplete short middle intended for Jason Avant (defended by Kedric Golston),-0.780,-1.420
4,14:54,3,10,PHI 7,27,10,Donovan McNabb pass incomplete short right intended for Reggie Brown,-1.420,-2.490
4,14:50,4,10,PHI 7,27,10,Saverio Rocca punts 25 yards,-2.490,-3.450
4,14:43,1,10,PHI 32,27,10,Clinton Portis left end for 4 yards (tackle by Brodrick Bunkley and Mike Patterson),3.450,3.440
4,14:04,2,6,PHI 28,27,10,Jason Campbell pass incomplete deep right intended for Antwaan Randle El,3.440,2.740
4,13:58,3,6,PHI 28,27,10,Jason Campbell sacked by Trent Cole for -8 yards,2.740,0.880
4,13:14,4,14,PHI 36,27,10,"Hunter Smith punts 25 yards, fair catch by Jeremy Maclin. Penalty on Kareem Moore: Chop Block, 15 yards",0.880,-0.670
4,13:14,1,10,PHI 26,27,10,Donovan McNabb pass complete short middle to LeSean McCoy for 11 yards (tackle by LaRon Landry),0.670,1.400
4,12:30,1,10,PHI 37,27,10,LeSean McCoy left guard for 7 yards (tackle by London Fletcher),1.400,1.800
4,12:30,2,3,PHI 44,27,10,LeSean McCoy middle for 2 yards (tackle by Andre Carter and London Fletcher),1.800,1.360
4,11:09,3,1,PHI 46,27,10,Michael Vick left end for 9 yards (tackle by Carlos Rogers),1.360,2.590
4,10:41,1,10,WAS 45,27,10,LeSean McCoy left tackle for 1 yard (tackle by Rocky McIntosh),2.590,2.180
4,10:05,2,9,WAS 44,27,10,Donovan McNabb pass incomplete short right intended for Jeremy Maclin,2.180,1.490
4,9:59,3,9,WAS 44,27,10,Donovan McNabb sacked by Albert Haynesworth for -10 yards,1.490,-0.320
4,9:48,4,19,PHI 46,27,10,"Saverio Rocca punts 49 yards, returned by Antwaan Randle El for 11 yards (tackle by Sean Jones)",-0.320,0.140
4,9:38,1,10,WAS 16,27,10,"Jason Campbell pass incomplete deep right intended for Devin Thomas. Penalty on Jason Babin: Defensive Offside, 5 yards (no play)",-0.140,0.740
4,9:31,1,5,WAS 21,27,10,Jason Campbell pass complete short middle to Antwaan Randle El for 17 yards (tackle by Joselio Hanson),0.740,1.470
4,8:55,1,10,WAS 38,27,10,Jason Campbell pass complete short right to Devin Thomas for 22 yards (tackle by Sean Jones),1.470,2.920
4,8:27,1,10,PHI 40,27,10,Jason Campbell pass complete short right to Fred Davis for 14 yards (tackle by Quintin Mikell),2.920,3.840
4,8:27,1,10,PHI 26,27,10,Jason Campbell pass incomplete short right intended for Fred Davis,3.840,3.300
4,7:45,2,10,PHI 26,27,10,Jason Campbell pass complete short middle to Mike Sellers for 1 yard (tackle by Akeem Jordan),3.300,2.740
4,7:04,3,9,PHI 25,27,10,Jason Campbell pass complete short right to Santana Moss for 8 yards (tackle by Asante Samuel and Chris Clemons),2.740,2.460
4,6:18,4,1,PHI 17,27,10,Jason Campbell pass complete short right to Fred Davis for 8 yards (tackle by Sean Jones and Joselio Hanson),2.460,5.140
4,5:36,1,9,PHI 9,27,10,Jason Campbell pass incomplete short left intended for Santana Moss,5.140,4.380
4,5:36,2,9,PHI 9,27,10,Jason Campbell pass incomplete short right intended for Todd Yoder,4.380,3.360
4,5:31,3,9,PHI 9,27,10,Jason Campbell middle for 5 yards (tackle by Joselio Hanson and Will Witherspoon),3.360,3.030
4,4:42,4,4,PHI 4,27,10,"Jason Campbell for no gain. Jason Campbell fumbles, recovered by Brodrick Bunkley at PHI-9 (tackle by Derrick Dockery)",3.030,0.380
4,4:40,1,10,PHI 9,27,10,"LeSean McCoy right end for 6 yards (tackle by London Fletcher and Rocky McIntosh). Penalty on Todd Herremans: Offensive Holding, 4 yards (no play)",-0.380,-0.530
4,4:34,1,14,PHI 5,27,10,LeSean McCoy right tackle for 1 yard (tackle by London Fletcher),-0.530,-1.000
4,4:30,,,,27,10,Timeout #1 by Washington Redskins,0.000,-1.000
4,4:30,2,13,PHI 6,27,10,Donovan McNabb pass incomplete deep middle intended for Brent Celek (defended by London Fletcher),-1.000,-1.770
4,4:26,3,13,PHI 6,27,10,"Donovan McNabb pass complete deep left to Jeremy Maclin for 23 yards (tackle by LaRon Landry and Carlos Rogers). Penalty on Todd Herremans: Offensive Holding, 3 yards (no play)",-1.770,-2.120
4,4:11,3,16,PHI 3,27,10,LeSean McCoy middle for 7 yards (tackle by Albert Haynesworth),-2.120,-2.490
4,4:07,,,,27,10,Timeout #2 by Washington Redskins,0.000,-2.490
4,4:07,4,9,PHI 10,27,10,Saverio Rocca punts 36 yards,-2.490,-2.520
4,3:56,1,10,PHI 46,27,10,Jason Campbell sacked by Chris Clemons for -9 yards,2.520,0.760
4,3:56,2,19,WAS 45,27,10,Jason Campbell pass incomplete short middle intended for Mike Sellers,0.760,0.100
4,3:16,3,19,WAS 45,27,10,Jason Campbell pass complete short right to Devin Thomas for 21 yards (tackle by Chris Clemons),0.100,3.310
4,2:36,1,10,PHI 34,27,10,Jason Campbell pass complete short middle to Fred Davis for 7 yards (tackle by Sean Jones),3.310,3.720
4,2:20,2,3,PHI 27,27,10,Jason Campbell pass complete short middle to Santana Moss for 12 yards (tackle by Ellis Hobbs),3.720,4.580
4,2:00,1,10,PHI 15,27,10,Jason Campbell pass complete short left to Santana Moss for 12 yards (tackle by Sheldon Brown and Ellis Hobbs),4.580,6.510
4,1:54,1,3,PHI 3,27,10,"Jason Campbell pass incomplete short right intended for Devin Thomas. Penalty on Darren Howard: Defensive Offside, 2 yards (no play)",6.510,6.970
4,1:48,1,1,PHI 1,27,10,Jason Campbell pass incomplete short middle intended for Fred Davis,6.970,5.910
4,1:43,2,1,PHI 1,27,16,"Jason Campbell pass complete short middle to Fred Davis for 1 yard, touchdown",5.910,7.000
4,,,,PHI 2,27,17,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,WAS 30,27,17,"Shaun Suisham kicks onside 7 yards. Penalty on Rock Cartwright: Illegal Touch Kick, 5 yards",0.000,3.450
4,1:38,1,10,WAS 32,27,17,Donovan McNabb kneels for -1 yards,3.450,2.770
4,1:30,,,,27,17,Timeout #3 by Washington Redskins,0.000,2.770
4,1:28,2,11,WAS 33,27,17,Donovan McNabb kneels for -2 yards,2.770,1.820
4,0:45,3,13,WAS 35,27,17,Donovan McNabb kneels for -2 yards,1.820,0.790
4,0:45,4,15,WAS 37,27,17,"Penalty on Donovan McNabb: Delay of Game, 5 yards (no play)",0.790,0.460
4,0:45,4,20,WAS 42,27,17,Donovan McNabb kneels for -1 yards,0.460,1.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
