Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
1,3:43,1,10,GNB 49,7,0,Christine Michael right tackle for -2 yards (tackle by John Timu),2.190,1.380
1,2:59,2,12,GNB 47,7,0,Aaron Rodgers pass complete short left to Geronimo Allison for 7 yards (tackle by Cre'von LeBlanc),1.380,0.000
1,2:18,,,,7,0,Timeout #1 by Chicago Bears,0.000,-1.620
1,2:18,3,5,CHI 46,7,0,Aaron Rodgers sacked by Demontre Hurst for -11 yards,1.620,-0.520
1,1:42,4,16,GNB 43,7,0,"Jake Schum punts 38 yards, returned by Cre'von LeBlanc for 9 yards (tackle by Jeff Janis)",-0.520,-0.810
1,1:31,1,10,CHI 28,7,0,Matt Barkley pass complete short left to Jordan Howard for 3 yards (tackle by Quinten Rollins),0.810,0.670
1,0:52,2,7,CHI 31,7,0,Jordan Howard left tackle for 3 yards (tackle by Datone Jones),0.670,0.370
1,0:10,3,4,CHI 34,7,0,Matt Barkley pass incomplete deep left intended for Josh Bellamy,0.370,-1.110
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,4,CHI 34,7,0,"Pat O'Donnell punts 48 yards, returned by Micah Hyde for 7 yards (tackle by Christian Jones). Penalty on Blake Martinez: Offensive Holding, 10 yards, Penalty on Jeff Janis: Offensive Holding (Declined)",-1.110,0.380
2,14:45,1,10,GNB 10,7,0,Ty Montgomery left tackle for 61 yards (tackle by Tracy Porter),-0.380,3.640
2,14:02,1,10,CHI 29,7,0,"Penalty on Jared Cook: False Start, 5 yards (no play)",3.640,3.310
2,13:36,1,15,CHI 34,7,0,Aaron Rodgers pass complete short right to Jordy Nelson for 10 yards (tackle by Tracy Porter),3.310,3.780
2,12:58,2,5,CHI 24,7,0,Christine Michael left tackle for 4 yards (tackle by Nick Kwiatkoski),3.780,3.600
2,12:10,3,1,CHI 20,7,0,Ty Montgomery right end for -2 yards (tackle by C.J. Wilson),3.600,0.000
2,11:20,,,,7,0,Timeout #1 by Green Bay Packers,0.000,-2.090
2,11:20,4,3,CHI 22,7,0,Aaron Rodgers sacked by Pernell McPhee for -6 yards,2.090,-0.810
2,11:12,1,10,CHI 28,7,0,Jordan Howard right tackle for 2 yards (tackle by Letroy Guion),0.810,0.530
2,10:39,2,8,CHI 30,7,0,Matt Barkley pass complete short middle to Deonte Thompson for 15 yards (tackle by Joe Thomas),0.530,1.930
2,10:06,1,10,CHI 45,7,0,Matt Barkley pass complete short right to Cameron Meredith for 11 yards (tackle by Jake Ryan),1.930,2.650
2,9:18,1,10,GNB 44,7,0,Jordan Howard left guard for 1 yard (tackle by Jake Ryan),2.650,2.250
2,8:43,2,9,GNB 43,7,0,Matt Barkley pass complete short middle to Deonte Thompson for 11 yards (tackle by Ladarius Gunter),2.250,3.450
2,8:09,1,10,GNB 32,7,0,Matt Barkley pass complete short right to Deonte Thompson for 17 yards (tackle by Damarious Randall),3.450,4.580
2,7:36,1,10,GNB 15,7,0,Jordan Howard right guard for 6 yards (tackle by Ha Ha Clinton-Dix),4.580,5.030
2,6:56,2,4,GNB 9,7,0,Ka'Deem Carey left guard for 1 yard (tackle by Joe Thomas),5.030,4.450
2,6:10,3,3,GNB 8,7,0,Matt Barkley pass incomplete short left intended for Cameron Meredith,4.450,2.980
2,6:05,4,3,GNB 8,7,3,Connor Barth 26 yard field goal good,2.980,3.000
2,6:00,,,CHI 35,7,3,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
2,6:00,1,10,GNB 25,7,3,Aaron Rodgers pass complete short middle to Ty Montgomery for 2 yards (tackle by John Timu),0.610,0.330
2,5:24,2,8,GNB 27,7,3,Aaron Rodgers pass complete short left to Jordy Nelson for 5 yards (tackle by John Timu),0.330,0.300
2,4:41,3,3,GNB 32,7,3,Aaron Rodgers pass incomplete short left intended for Ty Montgomery,0.300,-1.240
2,4:31,4,3,GNB 32,7,3,"Jake Schum punts 33 yards, fair catch by Cre'von LeBlanc. Penalty on Kentrell Brice: Offensive Holding, 10 yards",-1.240,-1.930
2,4:24,1,10,CHI 45,7,3,Jordan Howard left end for 3 yards (tackle by Julius Peppers),1.930,1.790
2,3:41,2,7,CHI 48,7,3,Matt Barkley pass complete deep right to Cameron Meredith for 34 yards (tackle by Ha Ha Clinton-Dix),1.790,4.370
2,2:59,1,10,GNB 18,7,3,Matt Barkley pass complete short middle to Daniel Brown for 8 yards (tackle by Morgan Burnett),4.370,5.230
2,2:23,2,2,GNB 10,7,9,"Matt Barkley pass complete short right to Josh Bellamy for 10 yards, touchdown",5.230,7.000
2,2:16,,,GNB 15,7,10,Connor Barth kicks extra point good,0.000,0.000
2,2:16,,,CHI 35,7,10,"Connor Barth kicks off 63 yards, returned by Ty Montgomery for 13 yards (tackle by Josh Bellamy)",0.000,0.220
2,2:11,1,10,GNB 15,7,10,Aaron Rodgers pass incomplete short left intended for Jared Cook,-0.220,-0.710
2,2:06,2,10,GNB 15,7,10,Aaron Rodgers pass complete short right to Jared Cook for 21 yards (tackle by Deon Bush),-0.710,1.330
2,1:57,1,10,GNB 36,7,10,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson (defended by Cre'von LeBlanc),1.330,0.790
2,1:50,2,10,GNB 36,7,10,Aaron Rodgers pass complete short left to Jared Cook for 12 yards,0.790,2.130
2,1:45,1,10,GNB 48,7,10,Ty Montgomery left guard for 36 yards (tackle by Adrian Amos),2.130,4.510
2,0:58,1,10,CHI 16,7,10,Aaron Rodgers pass complete short right to Jared Cook for no gain,4.510,0.000
2,0:50,,,,7,10,Timeout #2 by Green Bay Packers,0.000,-3.900
2,0:50,2,10,CHI 16,7,10,Aaron Rodgers pass incomplete deep right intended for Davante Adams,3.900,3.080
2,0:46,3,10,CHI 16,7,10,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson (defended by Deon Bush),3.080,2.380
2,0:37,4,10,CHI 16,10,10,Mason Crosby 34 yard field goal good,2.380,3.000
2,0:32,,,GNB 35,10,10,"Mason Crosby kicks off 61 yards, returned by Deonte Thompson for 18 yards (tackle by Kyler Fackrell)",0.000,-0.410
2,0:26,1,10,CHI 22,10,10,Matt Barkley pass complete short right to Deonte Thompson for 7 yards (tackle by Joe Thomas),0.410,0.000
2,0:20,,,,10,10,Timeout #2 by Chicago Bears,0.000,-0.810
2,0:20,2,3,CHI 29,10,10,Matt Barkley pass complete short left to Cameron Meredith for 7 yards (tackle by Quinten Rollins),0.810,0.000
2,0:11,,,,10,10,Timeout #3 by Chicago Bears,0.000,-1.330
2,0:11,1,10,CHI 36,10,10,Matt Barkley pass complete deep right to Deonte Thompson for 20 yards,1.330,0.000
2,0:05,,,,10,10,Timeout #3 by Green Bay Packers,0.000,-2.650
2,0:05,1,10,GNB 44,10,10,Matt Barkley pass incomplete deep left intended for Alshon Jeffery is intercepted by Micah Hyde at GNB--1,2.650,0.000
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,10,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CHI 25,10,10,"Matt Barkley sacked by Julius Peppers for -8 yards. Matt Barkley fumbles (forced by Julius Peppers), recovered by Julius Peppers at CHI-17 (tackle by Matt Barkley)",0.610,-4.440
3,14:53,1,10,CHI 17,10,10,Aaron Rodgers pass complete short right to Jared Cook for 8 yards (tackle by John Timu),4.440,5.290
3,14:11,2,2,CHI 9,10,10,Ty Montgomery left guard for 3 yards (tackle by Adrian Amos),5.290,5.830
3,13:24,1,6,CHI 6,10,10,"Ty Montgomery right guard for 1 yard (tackle by Willie Young). Penalty on T.J. Lang: Offensive Holding, 10 yards (no play)",5.830,4.310
3,13:00,1,16,CHI 16,10,10,Aaron Rodgers pass incomplete deep left intended for Davante Adams,4.310,3.340
3,12:54,2,16,CHI 16,10,10,Aaron Rodgers left end for 8 yards (tackle by Cre'von LeBlanc),3.340,3.580
3,12:12,3,8,CHI 8,10,10,Aaron Rodgers right tackle for 7 yards (tackle by Demontre Hurst),3.580,3.550
3,11:15,4,1,CHI 1,13,10,Mason Crosby 18 yard field goal good,3.550,3.000
3,11:10,,,GNB 35,13,10,"Mason Crosby kicks off 62 yards, returned by Deonte Thompson for 21 yards (tackle by Kyler Fackrell)",0.000,-0.540
3,11:03,1,10,CHI 24,13,10,Matt Barkley pass complete short right to Cameron Meredith for 17 yards (tackle by Joe Thomas),0.540,1.660
3,10:26,1,10,CHI 41,13,10,Jordan Howard left tackle for 1 yard (tackle by Mike Daniels),1.660,1.260
3,9:49,2,9,CHI 42,13,10,Matt Barkley pass incomplete short right intended for Cameron Meredith (defended by Damarious Randall),1.260,0.560
3,9:42,3,9,CHI 42,13,10,Matt Barkley pass incomplete deep middle intended for Daniel Brown is intercepted by Ha Ha Clinton-Dix at GNB-26 and returned for 16 yards,0.560,-1.730
3,9:28,1,10,GNB 42,13,10,Aaron Rodgers pass incomplete deep left intended for Davante Adams,1.730,1.190
3,9:23,2,10,GNB 42,13,10,Aaron Rodgers pass complete short left to Davante Adams for 19 yards (tackle by Nick Kwiatkoski),1.190,2.980
3,8:35,1,10,CHI 39,13,10,"Aaron Rodgers left end for 11 yards (tackle by Pernell McPhee). Penalty on Lane Taylor: Illegal Use of Hands, 10 yards (no play)",2.980,2.320
3,8:03,1,20,CHI 49,13,10,Aaron Rodgers pass complete short middle to Richard Rodgers for 10 yards (tackle by Nick Kwiatkoski),2.320,2.440
3,7:13,2,10,CHI 39,13,10,Aaron Rodgers pass complete short right to Jordy Nelson for 11 yards (tackle by Tracy Porter),2.440,3.710
3,6:30,1,10,CHI 28,13,10,Ty Montgomery left tackle for 26 yards (tackle by Adrian Amos),3.710,6.740
3,5:41,1,2,CHI 2,13,10,Ty Montgomery right guard for -1 yards (tackle by Pernell McPhee),6.740,5.530
3,4:57,2,3,CHI 3,19,10,"Ty Montgomery left tackle for 3 yards, touchdown",5.530,7.000
3,4:53,,,CHI 15,20,10,Mason Crosby kicks extra point good,0.000,0.000
3,4:53,,,GNB 35,20,10,"Mason Crosby kicks off 61 yards, returned by Deonte Thompson for 21 yards (tackle by Jeff Janis)",0.000,-0.610
3,4:46,1,10,CHI 25,20,10,Jordan Howard right tackle for 4 yards (tackle by Letroy Guion),0.610,0.600
3,4:13,2,6,CHI 29,20,10,Matt Barkley pass complete short left to Jordan Howard for 8 yards (tackle by Jake Ryan and Ha Ha Clinton-Dix),0.600,1.400
3,3:35,1,10,CHI 37,20,10,"Penalty on Ted Larsen: False Start, 5 yards (no play)",1.400,1.070
3,3:15,1,15,CHI 32,20,10,Jordan Howard left end for 9 yards (tackle by Ladarius Gunter),1.070,1.400
3,2:41,2,6,CHI 41,20,10,Matt Barkley pass complete short right to Cameron Meredith for 9 yards (tackle by Morgan Burnett),1.400,2.260
3,2:10,1,10,,20,10,Matt Barkley pass incomplete short right intended for Josh Bellamy,2.260,1.710
3,2:05,2,10,,20,10,Matt Barkley pass incomplete deep middle intended for Daniel Braverman is intercepted by Ha Ha Clinton-Dix at GNB-28 and returned for 27 yards,1.710,-2.590
3,1:55,1,10,CHI 45,20,10,Ty Montgomery left end for 3 yards (tackle by Cre'von LeBlanc),2.590,2.450
3,1:13,2,7,CHI 42,26,10,"Christine Michael right end for 42 yards, touchdown",2.450,7.000
3,1:03,,,CHI 15,27,10,Mason Crosby kicks extra point good,0.000,0.000
3,1:03,,,GNB 35,27,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,1:03,1,10,CHI 25,27,10,Jordan Howard left guard for 13 yards (tackle by Ha Ha Clinton-Dix),0.610,1.470
3,0:33,1,10,CHI 38,27,10,Jeremy Langford right end for 4 yards (tackle by Jake Ryan),1.470,1.460
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,CHI 42,27,10,"Matt Barkley pass incomplete deep right intended for Alshon Jeffery. Penalty on Damarious Randall: Defensive Holding, 5 yards (no play)",1.460,2.060
4,14:54,1,10,CHI 47,27,10,"Penalty on Ted Larsen: False Start, 5 yards (no play)",2.060,1.730
4,14:54,1,15,CHI 42,27,10,Matt Barkley pass complete deep middle to Alshon Jeffery for 23 yards (tackle by Jake Ryan),1.730,3.250
4,14:24,1,10,GNB 35,27,10,Matt Barkley pass complete deep right to Alshon Jeffery for 27 yards (tackle by Quinten Rollins),3.250,5.370
4,13:36,1,8,GNB 8,27,10,Matt Barkley pass incomplete short middle intended for Deonte Thompson,5.370,4.570
4,13:31,2,8,GNB 8,27,16,"Matt Barkley pass complete short right to Alshon Jeffery for 8 yards, touchdown",4.570,7.000
4,13:27,,,GNB 15,27,17,Connor Barth kicks extra point good,0.000,0.000
4,13:27,,,CHI 35,27,17,"Connor Barth kicks off 49 yards, returned by Ty Montgomery for 10 yards (tackle by Sherrick McManis)",0.000,-0.670
4,13:20,1,10,GNB 26,27,17,Ty Montgomery right guard for 1 yard (tackle by C.J. Wilson),0.670,0.270
4,12:36,2,9,GNB 27,27,17,Aaron Rodgers pass complete short left to Jordy Nelson for 6 yards (tackle by Cre'von LeBlanc),0.270,0.000
4,11:56,,,,27,17,Timeout #1 by Chicago Bears,0.000,-0.370
4,11:56,3,3,GNB 33,27,17,Aaron Rodgers sacked by Pernell McPhee for -10 yards,0.370,-1.830
4,11:19,4,13,GNB 23,27,17,"Jake Schum punts 45 yards, out of bounds. Penalty on Deiondre' Hall: Illegal Block Above the Waist, 10 yards",-1.830,-0.410
4,11:11,1,10,CHI 22,27,17,Jordan Howard right tackle for 11 yards (tackle by Morgan Burnett),0.410,1.140
4,10:42,1,10,CHI 33,27,17,Matt Barkley pass complete short right to Jordan Howard for 9 yards (tackle by Mike Daniels),1.140,1.810
4,10:11,2,1,CHI 42,27,17,Jordan Howard left guard for 4 yards (tackle by Joe Thomas),1.810,1.990
4,9:38,1,10,CHI 46,27,17,Matt Barkley pass complete short left to Alshon Jeffery for 10 yards (tackle by Ladarius Gunter),1.990,2.650
4,9:02,1,10,GNB 44,27,17,Matt Barkley pass complete short right to Cameron Meredith for 5 yards (tackle by Quinten Rollins),2.650,2.780
4,8:34,2,5,GNB 39,27,17,Matt Barkley pass incomplete deep left intended for Deonte Thompson,2.780,2.080
4,8:26,3,5,GNB 39,27,17,Matt Barkley pass complete short middle to Alshon Jeffery for 12 yards (tackle by Quinten Rollins),2.080,3.780
4,8:04,1,10,GNB 27,27,17,"Matt Barkley pass complete short right to Alshon Jeffery for 9 yards (tackle by Quinten Rollins). Penalty on Jake Ryan: Roughing the Passer, 9 yards",3.780,5.140
4,7:40,1,9,GNB 9,27,23,"Jordan Howard left end for 9 yards, touchdown",5.140,7.000
4,7:34,,,GNB 15,27,24,Connor Barth kicks extra point good,0.000,0.000
4,7:34,,,CHI 35,27,24,"Connor Barth kicks off 55 yards, returned by Ty Montgomery for 17 yards (tackle by Demontre Hurst)",0.000,-0.740
4,7:27,1,10,GNB 27,27,24,Aaron Rodgers pass incomplete deep left intended for Davante Adams,0.740,0.200
4,7:21,2,10,GNB 27,27,24,Ty Montgomery left tackle for 4 yards (tackle by Adrian Amos),0.200,0.040
4,6:35,3,6,GNB 31,27,24,Aaron Rodgers right guard for 4 yards (tackle by John Timu),0.040,-1.040
4,5:55,4,2,GNB 35,27,24,"Jake Schum punts 52 yards, returned by Cre'von LeBlanc for 8 yards (tackle by Micah Hyde)",-1.040,-0.340
4,5:42,1,10,CHI 21,27,24,Matt Barkley pass complete short middle to Deonte Thompson for 15 yards (tackle by Quinten Rollins),0.340,1.330
4,5:13,1,10,CHI 36,27,24,Jordan Howard left guard for 4 yards (tackle by Letroy Guion),1.330,1.330
4,4:48,2,6,CHI 40,27,24,Matt Barkley pass complete short left to Jordan Howard for 3 yards (tackle by Joe Thomas),1.330,1.030
4,4:07,3,3,CHI 43,27,24,Matt Barkley pass complete short right to Deonte Thompson for 6 yards (tackle by Quinten Rollins),1.030,2.190
4,3:54,1,10,CHI 49,27,24,Matt Barkley pass incomplete short middle intended for Cameron Meredith (defended by Micah Hyde),2.190,1.650
4,3:50,2,10,CHI 49,27,24,Matt Barkley pass complete short left to Cameron Meredith for 8 yards (tackle by Micah Hyde),1.650,2.010
4,3:11,3,2,GNB 43,27,24,Matt Barkley pass complete short middle to Cameron Meredith for 4 yards (tackle by Micah Hyde),2.010,2.980
4,2:24,1,10,GNB 39,27,24,Matt Barkley pass incomplete deep right intended for Alshon Jeffery,2.980,2.440
4,2:20,2,10,GNB 39,27,24,"Matt Barkley pass complete short left to Josh Bellamy for 9 yards (tackle by Micah Hyde). Penalty on Ladarius Gunter: Defensive Holding, 5 yards (no play)",2.440,3.310
4,2:14,1,10,GNB 34,27,24,Matt Barkley pass complete short left to Jeremy Langford for 18 yards (tackle by Jake Ryan),3.310,4.510
4,2:00,1,10,GNB 16,27,24,Jordan Howard right guard for 13 yards (tackle by Blake Martinez and Ha Ha Clinton-Dix),4.510,0.000
4,1:50,,,,27,24,Timeout #1 by Green Bay Packers,0.000,-6.510
4,1:50,1,3,GNB 3,27,24,"Jordan Howard left end for no gain (tackle by Ha Ha Clinton-Dix). Penalty on Logan Paulsen: Offensive Holding, 10 yards (no play)",6.510,4.530
4,1:45,1,13,GNB 13,27,24,Matt Barkley pass complete short right to Cameron Meredith for 9 yards (tackle by Jake Ryan),4.530,0.000
4,1:34,,,,27,24,Timeout #2 by Green Bay Packers,0.000,-5.340
4,1:33,2,4,GNB 4,27,24,Jordan Howard right guard for no gain (tackle by Kentrell Brice),5.340,0.000
4,1:27,,,,27,24,Timeout #3 by Green Bay Packers,0.000,-4.490
4,1:27,3,4,GNB 4,27,24,Matt Barkley pass incomplete short left intended for Cameron Meredith (defended by Micah Hyde),4.490,3.030
4,1:23,4,4,GNB 4,27,27,Connor Barth 22 yard field goal good,3.030,3.000
4,1:19,,,CHI 35,27,27,"Connor Barth kicks off 59 yards, returned by Jeff Janis for 21 yards (tackle by Harold Jones-Quartey)",0.000,-0.740
4,1:13,1,10,GNB 27,27,27,Aaron Rodgers pass incomplete short right intended for Jared Cook,0.740,0.200
4,1:08,2,10,GNB 27,27,27,Aaron Rodgers pass complete short middle to Ty Montgomery for -1 yards (tackle by Nick Kwiatkoski),0.200,-0.620
4,0:31,3,11,GNB 26,27,27,Aaron Rodgers pass complete deep middle to Jordy Nelson for 60 yards (tackle by Cre'von LeBlanc),-0.620,4.650
4,0:04,1,10,CHI 14,27,27,Aaron Rodgers spiked the ball,4.650,0.000
4,0:03,,,,27,27,Timeout #2 by Chicago Bears,0.000,-4.000
4,0:03,2,10,CHI 14,30,27,Mason Crosby 32 yard field goal good,4.000,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
