#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 27,6,2:47,12,Punt
2,1,8:04,GNB 20,1,0:11,80,Touchdown
3,1,6:46,NYG 44,10,4:59,44,Touchdown
4,1,0:34,GNB 13,5,1:30,14,Punt
5,2,11:40,GNB 10,12,6:15,72,Fumble
6,2,5:13,GNB 21,6,3:19,79,Touchdown
7,2,0:30,GNB 12,1,0:30,3,End of Half
8,3,13:23,,8,3:27,38,Field Goal
9,3,7:10,GNB 30,4,2:26,70,Touchdown
10,3,2:15,GNB 27,3,2:24,6,Punt
11,4,13:47,GNB 19,5,2:43,10,Punt
12,4,9:47,NYG 46,5,2:49,46,Touchdown
13,4,6:15,NYG 49,6,1:55,49,Touchdown
14,4,2:10,GNB 23,3,1:46,7,Punt
