#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:13,NYG 26,7,4:09,29,Punt
2,1,7:53,NYG 30,3,1:07,-1,Interception
3,1,1:47,NYG 33,3,1:13,2,Punt
4,2,14:04,NYG 30,4,2:24,70,Touchdown
5,2,5:25,NYG 15,1,0:12,85,Touchdown
6,2,1:54,NYG 20,6,1:24,20,Punt
7,3,15:00,NYG 35,3,1:37,17,Fumble
8,3,9:56,NYG 34,6,2:46,46,Field Goal
9,3,4:44,NYG 12,5,2:29,46,Fumble
10,4,14:51,NYG 41,3,1:04,3,Punt
11,4,11:04,NYG 17,3,1:17,13,Interception
12,4,6:58,NYG 7,2,0:43,-2,Interception
13,4,4:20,NYG 38,7,2:10,41,Interception
14,4,0:24,NYG 33,3,0:24,18,End of Game
