#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:16,CAR 40,6,2:52,24,Field Goal
2,1,6:01,CAR 30,3,1:57,4,Punt
3,1,2:34,CAR 18,3,1:42,8,Punt
4,1,0:26,CAR 21,6,3:09,36,Punt
5,2,11:11,CAR 28,9,3:18,54,Fumble
6,2,1:06,CAR 36,3,0:34,0,Punt
7,3,15:00,CAR 31,5,1:41,18,Punt
8,3,10:32,CAR 14,3,1:02,8,Punt
9,3,7:32,CAR 46,7,2:59,54,Touchdown
10,3,3:10,NOR 45,2,1:05,15,Fumble
11,3,0:05,CAR 38,5,1:20,12,Punt
12,4,11:25,CAR 39,2,0:40,-11,Fumble
13,4,7:35,CAR 28,8,2:27,72,Touchdown
14,4,4:05,CAR 35,3,0:52,-8,Punt
15,4,0:50,CAR 2,6,0:50,56,Missed FG
