Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
1,0:40,2,2,OAK 29,,,Timeout #1 by Oakland Raiders,0.880,0.300
1,0:40,3,1,OAK 30,10,0,Rich Gannon pass incomplete intended for Jerry Porter,0.300,-1.370
1,0:34,4,1,OAK 30,10,0,"Shane Lechler punts 54 yards, returned by Tim Dwight for 2 yards (tackle by Alvis Whitted)",-1.370,-0.040
1,0:22,1,10,SDG 18,10,0,LaDainian Tomlinson for -1 yards (tackle by DeLawrence Grant),0.040,-0.650
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,SDG 17,10,0,Drew Brees pass complete to Fred McCrary for 5 yards (tackle by Travian Smith),-0.650,-0.660
2,14:18,3,6,SDG 22,10,0,Drew Brees pass incomplete intended for Eric Parker is intercepted by Terrance Shaw at SDG-34 and returned for -5 yards,-0.660,-2.980
2,14:10,1,10,SDG 39,10,0,Rich Gannon pass incomplete intended for Jerry Rice (defended by Ryan McNeil),2.980,2.440
2,14:06,2,10,SDG 39,10,0,Rich Gannon sacked by Jason Fisk for -2 yards,2.440,1.490
2,13:36,3,12,SDG 41,10,0,Rich Gannon pass incomplete intended for Jerry Rice,1.490,0.530
2,13:30,4,12,SDG 41,10,0,"Shane Lechler punts 41 yards, touchback",0.530,-0.280
2,13:23,1,10,SDG 20,10,0,LaDainian Tomlinson right tackle for -1 yards (tackle by Terrance Shaw and Napoleon Harris),0.280,-0.460
2,12:39,2,11,SDG 19,10,0,Drew Brees pass incomplete intended for Stephen Alexander (defended by Tory James),-0.460,-1.140
2,12:35,3,11,SDG 19,10,0,Drew Brees pass complete to Eric Parker for 28 yards (tackle by Rod Woodson),-1.140,2.060
2,11:52,1,10,SDG 47,10,0,Drew Brees pass complete to LaDainian Tomlinson for 8 yards (tackle by Napoleon Harris),2.060,2.600
2,11:22,2,2,OAK 45,10,0,LaDainian Tomlinson left tackle for 11 yards (tackle by Anthony Dorsett),2.600,3.310
2,10:53,1,10,OAK 34,10,0,"Drew Brees pass incomplete. Penalty on Toniu Fonoti: Offensive Holding, 10 yards (no play)",3.310,2.650
2,10:46,1,20,OAK 44,10,0,Drew Brees pass complete to LaDainian Tomlinson for 6 yards (tackle by Napoleon Harris and Bill Romanowski),2.650,2.230
2,9:59,2,14,OAK 38,10,0,Drew Brees pass incomplete,2.230,1.550
2,9:53,2,14,OAK 38,,,Timeout #1 by Los Angeles Chargers,2.230,1.550
2,9:53,3,14,OAK 38,10,0,"Penalty on Eric Parker: False Start, 6 yards (no play)",1.550,0.760
2,9:53,3,20,OAK 44,10,0,Drew Brees pass incomplete intended for Stephen Alexander,0.760,0.330
2,9:46,4,20,OAK 44,10,0,"Darren Bennett punts 33 yards, fair catch by Tim Brown",0.330,0.370
2,9:37,1,10,OAK 11,10,0,Rich Gannon pass incomplete intended for Jerry Rice (defended by Quentin Jammer),-0.370,-0.780
2,9:32,2,10,OAK 11,10,0,Rich Gannon pass incomplete intended for Jerry Rice,-0.780,-1.420
2,9:26,3,10,OAK 11,10,0,Rich Gannon pass incomplete intended for Jerry Rice,-1.420,-2.490
2,9:19,4,10,OAK 11,10,0,"Shane Lechler punts 34 yards, out of bounds",-2.490,-2.590
2,9:14,1,10,OAK 45,10,0,LaDainian Tomlinson left end for 2 yards (tackle by Tory James and John Parrella),2.590,2.310
2,8:33,2,8,OAK 43,10,0,Drew Brees pass incomplete,2.310,1.620
2,8:28,3,8,OAK 43,10,0,Drew Brees pass complete to Eric Parker for 17 yards (tackle by Bill Romanowski),1.620,3.840
2,7:44,1,10,OAK 26,10,0,Drew Brees pass complete to Stephen Alexander for 7 yards (tackle by Anthony Dorsett and Bill Romanowski),3.840,4.270
2,6:58,2,3,OAK 19,10,0,"LaDainian Tomlinson left tackle for no gain (tackle by Napoleon Harris). Penalty on Chris Cooper: Defensive Offside, 5 yards (no play)",4.270,4.650
2,6:37,1,10,OAK 14,10,0,LaDainian Tomlinson left tackle for 3 yards (tackle by Chris Cooper),4.650,4.520
2,5:51,2,7,OAK 11,10,0,"Drew Brees pass incomplete intended for Eric Parker. Penalty on Anthony Dorsett: Defensive Pass Interference, 10 yards (no play)",4.520,6.970
2,5:46,1,1,OAK 1,10,0,LaDainian Tomlinson left tackle for no gain (tackle by Napoleon Harris),6.970,5.910
2,5:07,2,1,OAK 1,10,6,"LaDainian Tomlinson middle for 1 yard, touchdown",5.910,7.000
2,5:07,,,OAK 1,10,7,Steve Christie kicks extra point good,0.000,0.000
2,5:07,,,SDG 30,10,7,"James Tuthill kicks off 54 yards, returned by Marcus Knight for 13 yards (tackle by Carlos Polk). Penalty on Carlos Polk: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,5:07,,,SDG 25,10,7,"James Tuthill kicks off 53 yards, returned by Marcus Knight for 15 yards (tackle by Jesse Chatman)",0.000,-1.400
2,4:49,1,10,OAK 37,10,7,Rich Gannon pass complete to Doug Jolley for 16 yards (tackle by Keith Lyle),1.400,2.460
2,4:26,1,10,SDG 47,10,7,Rich Gannon pass complete to Charlie Garner for 12 yards (tackle by Junior Seau),2.460,3.250
2,3:46,1,10,SDG 35,10,7,Charlie Garner right end for 6 yards (tackle by Rodney Harrison),3.250,3.510
2,3:18,2,4,SDG 29,10,7,"Tyrone Wheatley middle for 4 yards (tackle by Ben Leber). Penalty on Barret Robbins: Offensive Holding, 10 yards (no play)",3.510,2.160
2,2:54,2,14,SDG 39,10,7,Rich Gannon pass incomplete intended for Jerry Rice (defended by Quentin Jammer),2.160,1.490
2,2:47,3,14,SDG 39,10,7,Rich Gannon pass complete to Marcus Knight for 8 yards (tackle by Quentin Jammer),1.490,1.340
2,2:29,4,6,SDG 31,10,7,Sebastian Janikowski 49 yard field goal no good,1.340,-1.530
2,2:24,1,10,SDG 39,10,7,Drew Brees pass incomplete intended for Eric Parker (defended by Terrance Shaw),1.530,0.990
2,2:18,2,10,SDG 39,10,7,LaDainian Tomlinson middle for 6 yards (tackle by Eric Barton),0.990,1.090
2,2:00,3,4,SDG 45,10,7,Drew Brees pass incomplete intended for Reche Caldwell is intercepted by Rod Woodson at OAK-39 and returned for 10 yards,1.090,-2.190
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:50,1,10,OAK 49,10,7,Rich Gannon pass complete to Jerry Rice for 6 yards (tackle by Ryan McNeil),2.190,2.460
2,1:28,2,4,SDG 45,10,7,Rich Gannon for 9 yards (tackle by Ryan McNeil),2.460,3.180
2,1:20,1,10,SDG 36,10,7,"Penalty on Barry Sims: False Start, 5 yards (no play)",3.180,2.850
2,1:20,1,15,SDG 41,10,7,Rich Gannon pass complete to Charlie Garner for 1 yard (tackle by Alex Molden),2.850,2.100
2,0:55,2,14,SDG 40,10,7,Rich Gannon pass incomplete. Penalty on Tim Brown: Illegal Motion (Declined),2.100,1.420
2,0:52,3,14,SDG 40,10,7,Rich Gannon pass complete to Jerry Rice for 15 yards (tackle by Quentin Jammer),1.420,3.910
2,0:46,1,10,SDG 25,10,7,"Rich Gannon pass incomplete intended for Jon Ritchie (defended by DeQuincy Scott). Penalty on Lincoln Kennedy: Offensive Holding, 10 yards (no play)",3.910,3.250
2,0:41,1,20,SDG 35,10,7,Rich Gannon pass complete to Charlie Garner for 24 yards (tackle by Keith Lyle),3.250,4.840
2,0:33,1,10,SDG 11,10,7,Rich Gannon pass incomplete intended for Jon Ritchie (defended by Junior Seau),4.840,4.140
2,0:28,2,10,SDG 11,10,7,Rich Gannon pass complete to Tim Brown for 9 yards (tackle by Alex Molden),4.140,5.120
2,0:21,3,1,SDG 2,10,7,Rich Gannon pass incomplete intended for Tim Brown,5.120,3.250
2,0:16,4,1,SDG 2,13,7,Sebastian Janikowski 20 yard field goal good,3.250,3.000
2,0:16,,,OAK 30,13,7,"Sebastian Janikowski kicks off 68 yards, returned by Ronney Jenkins for 3 yards (tackle by Tim Johnson)",0.000,-0.380
2,0:09,1,10,SDG 5,13,7,Drew Brees kneels for -1 yards,-0.380,-0.850
2,0:04,1,10,SDG 5,,,Timeout #2 by Oakland Raiders,-0.380,-0.850
2,0:04,2,11,SDG 4,13,7,Drew Brees kneels for -2 yards,-0.850,-1.770
2,0:02,2,11,SDG 4,,,Timeout #3 by Oakland Raiders,-0.850,-1.770
2,0:02,3,13,SDG 2,13,7,Drew Brees kneels for -1 yards,-1.770,-2.490
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,13,7,"Sebastian Janikowski kicks off 64 yards, returned by Ronney Jenkins for 14 yards (tackle by Randy Jordan)",0.000,0.280
3,14:54,1,10,SDG 20,13,7,LaDainian Tomlinson right end for 4 yards (tackle by Bill Romanowski),0.280,0.270
3,14:12,2,6,SDG 24,13,7,Drew Brees pass complete to Eric Parker for 10 yards (tackle by Anthony Dorsett),0.270,1.200
3,13:30,1,10,SDG 34,13,7,Drew Brees pass complete to Josh Norman for 26 yards (tackle by Anthony Dorsett),1.200,2.920
3,12:55,1,10,OAK 40,13,7,LaDainian Tomlinson middle for 4 yards (tackle by Eric Barton),2.920,2.910
3,12:16,2,6,OAK 36,13,7,LaDainian Tomlinson right guard for 1 yard (tackle by Eric Barton),2.910,2.340
3,11:33,3,5,OAK 35,13,7,Drew Brees pass complete to Stephen Alexander for 4 yards (tackle by Bill Romanowski),2.340,1.410
3,10:56,4,1,OAK 31,13,7,LaDainian Tomlinson left end for -3 yards (tackle by Anthony Dorsett),1.410,-1.200
3,10:45,1,10,OAK 34,13,7,Rich Gannon pass incomplete,1.200,0.660
3,10:41,2,10,OAK 34,13,7,Rich Gannon pass complete to Doug Jolley for 9 yards (tackle by Marcellus Wiley),0.660,1.160
3,10:16,3,1,OAK 43,13,7,Rich Gannon pass complete to Tim Brown for 9 yards (tackle by Ryan McNeil),1.160,2.390
3,9:37,1,10,SDG 48,13,7,Charlie Garner left end for -1 yards (tackle by Alex Molden),2.390,1.710
3,9:09,2,11,SDG 49,13,7,Rich Gannon pass incomplete intended for Jerry Rice,1.710,1.030
3,9:05,3,11,SDG 49,13,7,"Penalty on Leonardo Carson: Defensive Offside, 5 yards (no play)",1.030,1.690
3,9:05,3,6,SDG 44,13,7,Rich Gannon pass incomplete intended for Jon Ritchie,1.690,0.330
3,9:01,4,6,SDG 44,13,7,"Shane Lechler punts 28 yards, returned by Tim Dwight for 37 yards (tackle by Shane Lechler)",0.330,-2.460
3,8:49,1,10,OAK 47,13,7,Tim Dwight left end for 2 yards (tackle by Tory James),2.460,2.180
3,8:04,2,8,OAK 45,13,7,LaDainian Tomlinson middle for 15 yards (tackle by Rod Woodson),2.180,3.580
3,7:20,2,8,OAK 45,,,Timeout #1 by Los Angeles Chargers,2.180,3.580
3,7:20,1,10,OAK 30,13,7,Drew Brees pass incomplete intended for Tim Dwight is intercepted by Tory James at OAK-13,3.580,0.320
3,7:14,1,10,OAK 13,13,7,Charlie Garner for -2 yards (tackle by Jason Fisk and Donnie Edwards),-0.320,-0.930
3,6:29,2,12,OAK 11,13,7,Rich Gannon pass complete to Charlie Garner for 6 yards (tackle by Quentin Jammer),-0.930,-0.940
3,5:50,3,6,OAK 17,13,7,Rich Gannon pass complete to Jerry Rice for 56 yards (tackle by Rodney Harrison),-0.940,3.780
3,5:03,1,10,SDG 27,13,7,Charlie Garner right end for 1 yard (tackle by Donnie Edwards and Quentin Jammer),3.780,3.370
3,4:26,2,9,SDG 26,13,7,Rich Gannon pass complete to Jerry Rice for 12 yards (tackle by Ryan McNeil),3.370,4.650
3,3:41,1,10,SDG 14,13,7,"Rich Gannon pass incomplete. Penalty on Ryan McNeil: Defensive Holding, 5 yards (no play)",4.650,5.140
3,3:32,1,9,SDG 9,13,7,Tyrone Wheatley right tackle for 7 yards (tackle by Quentin Jammer and Rodney Harrison),5.140,5.720
3,2:52,2,2,SDG 2,13,7,Tyrone Wheatley right guard for 1 yard (tackle by Donnie Edwards and Keith Lyle),5.720,5.170
3,2:16,2,2,SDG 2,,,Timeout #1 by Oakland Raiders,5.720,5.170
3,2:16,3,1,SDG 1,19,7,"Zack Crockett middle for 1 yard, touchdown",5.170,7.000
3,2:16,,,SDG 1,20,7,Sebastian Janikowski kicks extra point good,0.000,0.000
3,2:16,,,OAK 30,20,7,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,2:12,1,10,SDG 20,20,7,LaDainian Tomlinson right end for 6 yards (tackle by Bill Romanowski),0.280,0.540
3,1:30,2,4,SDG 26,20,7,Drew Brees pass complete to Stephen Alexander for 8 yards (tackle by Travian Smith),0.540,1.200
3,1:06,1,10,SDG 34,20,7,Drew Brees sacked by John Parrella and Roderick Coleman for -8 yards,1.200,-0.420
3,0:39,2,18,SDG 26,20,7,Drew Brees pass complete to Eric Parker for 15 yards (tackle by Rod Woodson),-0.420,0.890
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,SDG 41,20,7,Drew Brees pass incomplete intended for Josh Norman,0.890,-0.650
4,14:57,4,3,SDG 41,20,7,"Darren Bennett punts 35 yards, fair catch by Tim Brown",-0.650,-0.540
4,14:49,1,10,OAK 24,20,7,Rich Gannon pass complete to Jerry Porter for 13 yards (tackle by Junior Seau),0.540,1.400
4,14:07,1,10,OAK 37,20,7,Charlie Garner left tackle for 2 yards (tackle by Junior Seau),1.400,1.130
4,13:22,2,8,OAK 39,20,7,Rich Gannon pass complete to Jerry Rice for 7 yards (tackle by Ryan McNeil),1.130,1.360
4,12:48,3,1,OAK 46,20,7,Zack Crockett middle for 2 yards (tackle by Junior Seau),1.360,2.130
4,12:09,1,10,OAK 48,20,7,Rich Gannon pass complete to Doug Jolley for 15 yards (tackle by Donnie Edwards),2.130,3.120
4,11:26,1,10,SDG 37,20,7,Tyrone Wheatley right tackle for 5 yards (tackle by Quentin Jammer and Rodney Harrison),3.120,3.250
4,10:47,2,5,SDG 32,20,7,Rich Gannon pass incomplete intended for Tim Brown,3.250,2.540
4,10:42,3,5,SDG 32,20,7,Rich Gannon pass complete to Jerry Rice for 9 yards (tackle by Ryan McNeil),2.540,4.040
4,9:59,1,10,SDG 23,20,7,Rich Gannon pass complete to Tyrone Wheatley for 8 yards (tackle by Quentin Jammer),4.040,4.750
4,9:29,2,2,SDG 15,20,7,Tyrone Wheatley right end for 1 yard (tackle by Donnie Edwards and Jason Fisk),4.750,4.280
4,8:56,3,1,SDG 14,20,7,Zack Crockett middle for 3 yards (tackle by Junior Seau),4.280,4.840
4,8:13,1,10,SDG 11,20,7,Tyrone Wheatley middle for 2 yards (tackle by Keith Lyle and Donnie Edwards),4.840,4.510
4,7:33,2,8,SDG 9,20,7,"Rich Gannon pass incomplete intended for Tim Brown. Penalty on Ben Leber: Personal Foul, 5 yards (no play)",4.510,6.280
4,7:29,1,4,SDG 4,26,7,"Tyrone Wheatley right guard for 4 yards, touchdown",6.280,7.000
4,7:29,,,SDG 4,27,7,Sebastian Janikowski kicks extra point good,0.000,0.000
4,7:29,,,OAK 30,27,7,"Sebastian Janikowski kicks off 72 yards, returned by Ronney Jenkins for 56 yards (tackle by Tim Johnson)",0.000,2.520
4,7:16,1,10,OAK 46,27,7,Drew Brees pass complete to LaDainian Tomlinson for 6 yards (tackle by Eric Barton),2.520,2.790
4,6:52,2,4,OAK 40,27,7,Drew Brees pass complete to Stephen Alexander for 5 yards (tackle by Bill Romanowski),2.790,3.250
4,6:27,1,10,OAK 35,27,7,"Drew Brees pass complete to Stephen Alexander for 12 yards (tackle by Eric Barton). Penalty on Sammy Williams: Offensive Holding (Offsetting), Penalty on Roderick Coleman: Personal Foul (Offsetting) (no play)",3.250,3.250
4,6:08,1,10,OAK 35,27,7,"Drew Brees pass complete to Tim Dwight for 14 yards (tackle by Rod Woodson). Penalty on Regan Upshaw: Personal Foul, 10 yards",3.250,4.840
4,5:42,1,10,OAK 11,27,7,Drew Brees pass incomplete (defended by Chris Cooper),4.840,4.140
4,5:36,2,10,OAK 11,27,7,LaDainian Tomlinson middle for 3 yards (tackle by Eric Barton),4.140,3.760
4,5:13,3,7,OAK 8,27,7,Drew Brees left end for 1 yard (tackle by Anthony Dorsett),3.760,2.980
4,4:26,4,6,OAK 7,27,7,Drew Brees pass incomplete intended for Eric Parker (defended by John Parrella),2.980,0.380
4,4:21,1,10,OAK 7,27,7,Tyrone Wheatley right tackle for -1 yards (tackle by Junior Seau),-0.380,-0.850
4,3:37,2,11,OAK 6,27,7,"Tyrone Wheatley right end for 7 yards (tackle by Rodney Harrison). Tyrone Wheatley fumbles (forced by Rodney Harrison), recovered by Frank Middleton at OAK-13",-0.850,-0.720
4,3:25,2,11,OAK 6,,,Timeout #2 by Los Angeles Chargers,-0.850,-0.720
4,3:25,3,4,OAK 13,27,7,Rich Gannon pass complete to Doug Jolley for 18 yards (tackle by Rodney Harrison),-0.720,1.000
4,3:18,1,10,OAK 31,27,7,Tyrone Wheatley right tackle for 2 yards (tackle by Donnie Edwards),1.000,0.730
4,3:09,1,10,OAK 31,,,Timeout #3 by Los Angeles Chargers,1.000,0.730
4,3:09,2,8,OAK 33,27,7,Charlie Garner right end for 7 yards (tackle by Rodney Harrison),0.730,0.960
4,2:23,3,1,OAK 40,27,7,Zack Crockett left guard for no gain (tackle by Junior Seau and Leonardo Carson),0.960,-0.720
4,2:00,4,1,OAK 40,27,7,"Shane Lechler punts 32 yards, out of bounds",-0.720,-0.810
4,1:53,1,10,SDG 28,27,7,Drew Brees pass complete to Eric Parker for 9 yards (tackle by Terrance Shaw),0.810,1.480
4,1:49,2,1,SDG 37,27,7,Drew Brees pass complete to Jesse Chatman for 25 yards (tackle by Terrance Shaw),1.480,3.050
4,1:20,1,10,OAK 38,27,7,Drew Brees pass incomplete intended for Tim Dwight,3.050,2.510
4,1:17,2,10,OAK 38,27,7,Drew Brees pass complete to Eric Parker for 9 yards (tackle by Derrick Gibson),2.510,3.010
4,0:57,3,1,OAK 29,27,7,Drew Brees pass complete to Tim Dwight for 10 yards (tackle by Eric Barton),3.010,4.310
4,0:34,1,10,OAK 19,27,7,Drew Brees pass complete to Jesse Chatman for 15 yards (tackle by Rod Woodson),4.310,6.280
4,0:15,1,4,OAK 4,27,7,Drew Brees pass incomplete,6.280,5.340
4,0:15,2,4,OAK 4,27,7,Drew Brees pass incomplete intended for Eric Parker (defended by Rod Woodson),5.340,4.490
4,0:11,3,4,OAK 4,27,7,"Drew Brees pass incomplete intended for Stephen Alexander (defended by Travian Smith). Penalty on Sam Adams: Personal Foul, 2 yards (no play)",4.490,6.740
4,0:07,1,2,OAK 2,27,7,Drew Brees pass incomplete intended for Tim Dwight (defended by Derrick Gibson),6.740,5.720
4,0:01,2,2,OAK 2,27,7,Jesse Chatman left end for 1 yard (tackle by Derrick Gibson),5.720,5.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
