Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,8:12,2,6,HOU 48,14,0,Domanick Williams right guard for 11 yards (tackle by Dwight Freeney),1.860,2.850
2,7:38,1,10,IND 41,14,0,"Penalty on Montae Reagor: Neutral Zone Infraction, 5 yards (no play)",2.850,3.580
2,7:27,1,5,IND 36,14,0,Domanick Williams left guard for 2 yards (tackle by Corey Simon),3.580,3.250
2,6:54,2,3,IND 34,14,0,Domanick Williams for no gain (tackle by Cato June),3.250,2.540
2,6:24,3,3,IND 34,14,0,Domanick Williams up the middle for 1 yard (tackle by David Thornton and Montae Reagor),2.540,1.200
2,5:44,4,2,IND 33,14,0,David Carr for 6 yards (tackle by Gerome Sapp),1.200,3.780
2,5:21,1,10,IND 27,14,0,David Carr left end for 12 yards (tackle by Gerome Sapp),3.780,4.580
2,4:35,,,,14,0,Timeout #1 by Houston Texans,0.000,4.580
2,4:35,1,10,IND 15,14,0,Domanick Williams right guard for 2 yards (tackle by David Thornton),4.580,4.280
2,3:57,2,8,IND 13,14,0,Domanick Williams up the middle for 5 yards (tackle by Gerome Sapp),4.280,4.450
2,3:21,3,3,IND 8,14,6,"Domanick Williams left end for 8 yards, touchdown",4.450,7.000
2,,,,IND 2,14,7,"Kris Brown kicks extra point good. Penalty on IND: Defensive 12 On-field, 5 yards",0.000,0.000
2,,,,HOU 35,14,7,"Kris Brown kicks off 65 yards, touchback",0.000,0.280
2,3:15,1,10,IND 20,14,7,Peyton Manning pass incomplete intended for Brandon Stokley is intercepted by Dunta Robinson at IND-35 and returned for 1 yard,0.280,-3.310
2,3:08,1,10,IND 34,14,7,Domanick Williams up the middle for 3 yards (tackle by Gary Brackett and Raheem Brock),3.310,3.180
2,2:27,2,7,IND 31,14,7,Domanick Williams right tackle for 1 yard (tackle by Dwight Freeney),3.180,2.610
2,2:00,3,6,IND 30,14,7,David Carr right end for 9 yards (tackle by Nick Harper),2.610,4.170
2,1:19,,,,14,7,Timeout #1 by Indianapolis Colts,0.000,4.170
2,1:19,1,10,IND 21,14,7,Domanick Williams right guard for 9 yards (tackle by Cato June),4.170,5.160
2,0:43,2,1,IND 12,14,7,Domanick Williams up the middle for 4 yards (tackle by Gerome Sapp),5.160,5.370
2,0:37,,,,14,7,Timeout #2 by Houston Texans,0.000,5.370
2,0:37,1,8,IND 8,14,13,"David Carr pass complete to Jabar Gaffney for 8 yards, touchdown",5.370,7.000
2,,,,IND 2,14,14,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,14,14,"Kris Brown kicks off 66 yards, returned by Dominic Rhodes for 18 yards (tackle by Troy Evans)",0.000,0.410
2,0:24,,,,14,14,Timeout #3 by Houston Texans,0.000,0.410
2,0:24,1,10,IND 22,14,14,Peyton Manning kneels for -1 yards,0.410,-0.270
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,14,14,"Kris Brown kicks off 72 yards, returned by Dominic Rhodes for 25 yards (tackle by Frank Chamberlin)",0.000,0.480
3,14:53,1,10,IND 23,14,14,Edgerrin James right end for 8 yards (tackle by Marcus Coleman),0.480,1.010
3,14:20,2,2,IND 31,14,14,Edgerrin James right tackle for 3 yards (tackle by Morlon Greenwood and DaShon Polk),1.010,1.200
3,13:37,1,10,IND 34,14,14,Peyton Manning pass complete to Marvin Harrison for 18 yards (tackle by DaShon Polk),1.200,2.390
3,12:58,1,10,HOU 48,14,14,Peyton Manning pass complete to Reggie Wayne for 18 yards (tackle by Jason Simmons). Penalty on Robaire Smith: Defensive Offside (Declined),2.390,3.580
3,12:28,1,10,HOU 30,14,14,Edgerrin James right end for 4 yards (tackle by Travis Johnson and DaShon Polk),3.580,3.570
3,11:48,2,6,HOU 26,14,14,"Peyton Manning for 12 yards (tackle by Morlon Greenwood). Penalty on Dunta Robinson: Defensive Holding, 5 yards",3.570,5.140
3,11:25,1,9,HOU 9,20,14,"Edgerrin James up the middle for 9 yards, touchdown",5.140,7.000
3,,,,HOU 2,21,14,Mike Vanderjagt kicks extra point good,0.000,0.000
3,,,,IND 30,21,14,"Dave Rayner kicks off 65 yards, returned by Jerome Mathis for 35 yards (tackle by Gerome Sapp)",0.000,1.600
3,11:10,1,10,HOU 40,21,14,Domanick Williams up the middle for 5 yards (tackle by Gary Brackett and Bob Sanders),1.600,1.730
3,10:33,2,5,HOU 45,21,14,Domanick Williams left end for 3 yards (tackle by Cato June),1.730,1.420
3,9:50,3,2,HOU 48,21,14,David Carr pass complete to Jabar Gaffney for 5 yards (tackle by Marlin Jackson),1.420,2.460
3,9:08,1,10,IND 47,21,14,Domanick Williams right guard for -1 yards (tackle by Cato June and Dwight Freeney),2.460,1.780
3,8:26,2,11,IND 48,21,14,David Carr pass incomplete intended for Jerome Mathis,1.780,1.090
3,8:20,3,11,IND 48,21,14,David Carr right end for 1 yard (tackle by Robert Mathis),1.090,0.130
3,7:53,4,10,IND 47,21,14,"Chad Stanley punts 30 yards, fair catch by Troy Walters",0.130,0.060
3,7:43,1,10,IND 17,21,14,Peyton Manning pass incomplete intended for Brandon Stokley,-0.060,-0.580
3,7:37,2,10,IND 17,21,14,"Penalty on Jake Scott: False Start, 5 yards (no play)",-0.580,-1.150
3,7:37,2,15,IND 12,21,14,Peyton Manning pass complete to Marvin Harrison for 9 yards (tackle by Demarcus Faggins),-1.150,-0.750
3,7:01,3,6,IND 21,21,14,Peyton Manning pass complete to Edgerrin James for 8 yards (tackle by Dunta Robinson),-0.750,0.870
3,6:19,1,10,IND 29,21,14,Edgerrin James left end for 4 yards (tackle by Robaire Smith),0.870,0.870
3,5:45,2,6,IND 33,21,14,Peyton Manning pass complete to Reggie Wayne for 10 yards (tackle by Phillip Buchanon),0.870,1.800
3,5:33,1,10,IND 43,21,14,Edgerrin James left guard for 7 yards (tackle by Antwan Peek),1.800,2.200
3,4:55,2,3,HOU 50,21,14,Peyton Manning pass complete to Reggie Wayne for 13 yards (tackle by Phillip Buchanon),2.200,3.120
3,4:22,1,10,HOU 37,21,14,Edgerrin James up the middle for 6 yards (tackle by Marcus Coleman),3.120,3.380
3,3:41,2,4,HOU 31,21,14,Peyton Manning pass incomplete intended for Brandon Stokley,3.380,2.680
3,3:35,3,4,HOU 31,21,14,Peyton Manning pass complete to Reggie Wayne for 10 yards (tackle by Marcus Coleman),2.680,4.170
3,2:58,1,10,HOU 21,21,14,Peyton Manning pass complete to Reggie Wayne for 6 yards (tackle by Phillip Buchanon),4.170,4.550
3,2:13,2,4,HOU 15,21,14,Edgerrin James up the middle for 6 yards (tackle by Jason Simmons and Morlon Greenwood). Penalty on Antwan Peek: Defensive Offside (Declined),4.550,5.140
3,1:47,1,9,HOU 9,21,14,Dominic Rhodes right end for 2 yards (tackle by Seth Payne),5.140,4.760
3,1:18,2,7,HOU 7,21,14,"Dominic Rhodes up the middle for 5 yards (tackle by DaShon Polk). Penalty on Peyton Manning: Illegal Motion, 5 yards (no play)",4.760,3.860
3,1:01,2,12,HOU 12,21,14,Peyton Manning sacked by Seth Payne for -5 yards,3.860,2.740
3,0:28,3,17,HOU 17,21,14,Peyton Manning pass incomplete intended for Marvin Harrison,2.740,2.310
3,0:21,4,17,HOU 17,24,14,Mike Vanderjagt 36 yard field goal good,2.310,3.000
3,,,,IND 30,24,14,"Dave Rayner kicks off 61 yards, returned by Jerome Mathis for 20 yards (tackle by Gerome Sapp). Penalty on Jonathan Welsh: Offside on Free Kick, 5 yards",0.000,1.200
3,0:09,1,10,HOU 34,24,14,David Carr sacked by David Thornton for 0 yards,1.200,0.660
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,HOU 34,24,14,"David Carr sacked by Raheem Brock for -13 yards. David Carr fumbles (forced by Raheem Brock), recovered by Domanick Williams at HOU-20",0.660,-1.880
4,14:07,3,24,HOU 20,24,14,"David Carr sacked by Dwight Freeney for -5 yards. David Carr fumbles (forced by Dwight Freeney), recovered by Todd Wade at HOU-15",-1.880,-2.440
4,13:27,4,29,HOU 15,24,14,Chad Stanley punts 44 yards (tackle by Lewis Sanders),-2.440,-2.260
4,13:22,1,10,HOU 50,24,14,Edgerrin James left end for 30 yards (tackle by Marcus Coleman and DaShon Polk),2.260,4.240
4,12:32,1,10,HOU 20,24,14,Edgerrin James up the middle for 13 yards (tackle by Phillip Buchanon),4.240,5.600
4,11:48,1,7,HOU 7,24,14,Peyton Manning pass incomplete intended for Marvin Harrison,5.600,4.760
4,11:43,2,7,HOU 7,30,14,"Peyton Manning pass complete to Marvin Harrison for 7 yards, touchdown",4.760,7.000
4,,,,HOU 2,31,14,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,31,14,"Dave Rayner kicks off 73 yards, returned by Jerome Mathis for 38 yards (tackle by Bryan Fletcher)",0.000,1.270
4,11:31,1,10,HOU 35,31,14,Domanick Williams up the middle for 4 yards (tackle by Raheem Brock),1.270,1.260
4,10:53,2,6,HOU 39,31,14,Domanick Williams left guard for 1 yard (tackle by Gary Brackett),1.260,0.700
4,10:12,3,5,HOU 40,31,14,David Carr pass complete to Domanick Williams for 7 yards (tackle by Mike Doss and Cato June),0.700,2.060
4,9:35,1,10,HOU 47,31,14,David Carr pass complete to Jabar Gaffney for 4 yards (tackle by Nick Harper),2.060,2.060
4,9:00,2,6,IND 49,31,14,Domanick Williams right guard for 1 yard (tackle by Josh Thomas),2.060,1.490
4,8:18,3,5,IND 48,37,14,"David Carr sacked by Robert Mathis for -10 yards. David Carr fumbles (forced by Robert Mathis), recovered by Montae Reagor at HOU-37 and returned for 37 yards, touchdown",1.490,-7.000
4,,,,HOU 2,38,14,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,38,20,"Dave Rayner kicks off 59 yards, returned by Jerome Mathis for 89 yards, touchdown",0.000,7.000
4,,,,,38,20,"Two Point Attempt: David Carr pass incomplete intended for Marcellus Rivers, conversion fails",1.000,-1.000
4,,,,HOU 30,38,20,"Kris Brown kicks off 56 yards, returned by Dominic Rhodes for 17 yards (tackle by Charlie Anderson)",0.000,1.000
4,7:49,1,10,IND 31,38,20,Dominic Rhodes right end for 5 yards (tackle by Demarcus Faggins and Junior Ioane),1.000,1.140
4,7:14,2,5,IND 36,38,20,Peyton Manning pass complete to Reggie Wayne for 1 yard (tackle by Dunta Robinson),1.140,0.560
4,6:32,3,4,IND 37,38,20,Peyton Manning pass complete to Marvin Harrison for 7 yards (tackle by Seth Payne and DaShon Polk),0.560,1.860
4,5:47,1,10,IND 44,38,20,Dominic Rhodes right end for 3 yards (tackle by Morlon Greenwood and Demarcus Faggins),1.860,1.720
4,4:59,2,7,IND 47,38,20,Dominic Rhodes left guard for 13 yards (tackle by Jason Simmons),1.720,2.920
4,4:13,1,10,HOU 40,38,20,"Dominic Rhodes left end for 10 yards (tackle by Jason Simmons). Penalty on Dallas Clark: Offensive Holding, 10 yards (no play)",2.920,2.260
4,4:03,1,20,HOU 50,38,20,Dominic Rhodes up the middle for 24 yards (tackle by Lewis Sanders),2.260,3.840
4,3:17,1,10,HOU 26,38,20,Dominic Rhodes right end for 3 yards (tackle by Jason Simmons and Marcus Coleman),3.840,3.700
4,2:32,2,7,HOU 23,38,20,Peyton Manning left end for 2 yards (tackle by Dunta Robinson),3.700,3.270
4,2:00,3,5,HOU 21,38,20,James Mungro left guard for 4 yards (tackle by Travis Johnson),3.270,2.460
4,1:27,4,1,HOU 17,38,20,Peyton Manning up the middle for 2 yards (tackle by Travis Johnson),2.460,4.580
4,0:48,1,10,HOU 15,38,20,"Peyton Manning kneels for -2 yards. Penalty on HOU: Defensive 12 On-field, 5 yards (no play)",4.580,5.740
4,0:38,1,5,HOU 10,38,20,Peyton Manning kneels for -1 yards,5.740,4.640
4,0:25,2,6,HOU 11,38,20,Peyton Manning kneels for -2 yards,4.640,3.400
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
