#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 20,3,1:50,9,Punt
2,1,11:17,DEN 16,8,3:25,32,Punt
3,1,6:28,DEN 47,3,0:55,4,Punt
4,1,3:34,DEN 5,10,4:27,95,Touchdown
5,2,11:34,DEN 14,4,1:28,35,Punt
6,2,5:03,DEN 19,11,4:36,74,Field Goal
7,3,10:35,DEN 27,4,2:10,73,Touchdown
8,3,5:39,DEN 24,1,0:23,0,Interception
9,3,5:16,DEN 27,5,2:10,29,Punt
10,3,1:04,KAN 3,3,0:52,3,Touchdown
11,4,12:57,DEN 15,6,3:05,45,Interception
12,4,9:52,DEN 20,6,1:53,20,Punt
13,4,6:25,DEN 23,11,3:42,54,Interception
14,4,2:07,DEN 7,6,2:07,70,End of Game
