0,1
Game Info,Game Info
Won Toss,Commanders (deferred)
Roof,outdoors
Surface,grass
Duration,3:08
Attendance,58651
Weather,"71 degrees, relative humidity 79%, wind 11 mph"
Vegas Line,Minnesota Vikings -3.0
Over/Under,43.5 (under)
