Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,4:41,,,BUF 9,7,3,Stephen Gostkowski kicks extra point good,0.000,0.000
1,4:41,,,NWE 35,7,3,"Stephen Gostkowski kicks off 67 yards, returned by Reggie Bush for 15 yards (tackle by Matt Slater). Penalty on Lerentee McCray: Offensive Holding, 6 yards",0.000,0.380
1,4:31,1,10,BUF 7,7,3,Mike Gillislee right end for 5 yards (tackle by Elandon Roberts),-0.380,-0.420
1,3:59,2,5,BUF 12,7,3,Tyrod Taylor pass incomplete short left intended for Charles Clay,-0.420,-0.840
1,3:54,3,5,BUF 12,7,3,Tyrod Taylor pass incomplete deep right intended for Brandon Tate,-0.840,-2.490
1,3:49,4,5,BUF 12,7,3,"Colton Schmidt punts 33 yards, out of bounds",-2.490,-2.590
1,3:41,1,10,BUF 45,7,3,"Tom Brady pass complete short right to James White for 26 yards (tackle by Marcell Dareus). Penalty on Danny Amendola: Offensive Pass Interference, 10 yards (no play)",2.590,1.930
1,3:05,1,20,NWE 45,7,3,"Tom Brady pass incomplete. Penalty on Robert Blanton: Defensive Holding, 5 yards (no play)",1.930,2.260
1,3:00,1,10,,7,3,LeGarrette Blount middle for 2 yards (tackle by Lorenzo Alexander and Leger Douzable),2.260,1.980
1,2:23,2,8,BUF 48,7,3,Tom Brady pass incomplete short right intended for James White (defended by Jerry Hughes),1.980,1.290
1,2:18,3,8,BUF 48,7,3,"Tom Brady pass complete deep right to Julian Edelman for 47 yards (tackle by Ronald Darby). Penalty on Marcus Cannon: Ineligible Downfield Pass, 5 yards (no play)",1.290,0.630
1,1:41,3,13,NWE 47,13,3,"Tom Brady pass complete deep left to Chris Hogan for 53 yards, touchdown",0.630,7.000
1,1:41,,,BUF 47,14,3,Stephen Gostkowski kicks extra point good,0.000,0.000
1,1:41,,,NWE 35,14,3,"Stephen Gostkowski kicks off 64 yards, returned by Reggie Bush for 18 yards (tackle by Barkevious Mingo)",0.000,-0.150
1,1:27,1,10,BUF 19,14,3,Mike Gillislee left end for 4 yards (tackle by Vincent Valentine),0.150,0.210
1,0:56,2,6,BUF 23,14,3,Reggie Bush right guard for 2 yards (tackle by Alan Branch and Patrick Chung),0.210,-0.290
1,0:12,3,4,BUF 25,14,3,Tyrod Taylor pass complete short right to Mike Gillislee for 3 yards (tackle by Patrick Chung),-0.290,-1.500
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,BUF 28,14,3,"Colton Schmidt punts 42 yards, returned by Julian Edelman for 9 yards (tackle by Preston Brown)",-1.500,-1.530
2,14:50,1,10,NWE 39,14,3,Tom Brady pass incomplete short right intended for James White,1.530,0.990
2,14:42,2,10,NWE 39,14,3,Tom Brady pass incomplete deep right intended for Rob Gronkowski,0.990,0.300
2,14:35,3,10,NWE 39,14,3,Tom Brady sacked by Kyle Williams for -7 yards,0.300,-1.240
2,14:05,4,17,NWE 32,14,3,"Ryan Allen punts 41 yards, returned by Brandon Tate for 2 yards (tackle by Nate Ebner)",-1.240,-0.870
2,13:55,1,10,BUF 29,14,3,Tyrod Taylor pass incomplete deep right intended for Walt Powell,0.870,0.330
2,13:49,2,10,BUF 29,14,3,Mike Gillislee right tackle for 8 yards (tackle by Elandon Roberts),0.330,0.700
2,13:07,3,2,BUF 37,14,3,Tyrod Taylor pass complete short right to Justin Hunter for 7 yards (tackle by Eric Rowe),0.700,1.860
2,12:38,1,10,BUF 44,14,3,Mike Gillislee right end for 1 yard (tackle by Jabaal Sheard and Malcolm Butler),1.860,1.450
2,12:01,2,9,BUF 45,14,3,"Tyrod Taylor pass complete short left to Reggie Bush for 18 yards (tackle by Devin McCourty). Penalty on BUF: Illegal Formation, 5 yards (no play)",1.450,0.780
2,11:34,2,14,BUF 40,14,3,"Tyrod Taylor pass complete short left to Reggie Bush for 4 yards (tackle by Devin McCourty). Penalty on Walt Powell: Offensive Pass Interference, 10 yards (no play)",0.780,-0.570
2,11:10,2,24,BUF 30,14,3,Tyrod Taylor pass incomplete deep left intended for Charles Clay (defended by Devin McCourty),-0.570,-1.220
2,11:04,3,24,BUF 30,14,3,Tyrod Taylor pass complete short right to Mike Gillislee for 6 yards (tackle by Trey Flowers),-1.220,-0.980
2,10:20,4,18,BUF 36,14,3,"Colton Schmidt punts 56 yards, returned by Julian Edelman for 10 yards (tackle by Kevon Seymour)",-0.980,-0.040
2,10:09,1,10,NWE 18,14,3,Tom Brady pass complete short left to Martellus Bennett for 2 yards (tackle by Robert Blanton and Shaq Lawson),0.040,-0.130
2,9:33,2,8,NWE 20,14,3,Tom Brady pass incomplete deep left intended for Julian Edelman,-0.130,-0.910
2,9:23,3,8,NWE 20,14,3,Tom Brady sacked by Preston Brown for -5 yards,-0.910,-2.440
2,8:47,4,13,NWE 15,14,3,"Ryan Allen punts 44 yards, fair catch by Brandon Tate",-2.440,-1.660
2,8:40,1,10,BUF 41,14,3,"Mike Gillislee left guard for 4 yards (tackle by Devin McCourty). Penalty on Eric Wood: Offensive Holding, 10 yards",1.660,1.270
2,8:15,1,16,BUF 35,14,3,Tyrod Taylor pass incomplete deep left intended for Charles Clay,1.270,0.310
2,8:09,2,16,BUF 35,14,3,Tyrod Taylor pass complete short right to Jerome Felton for 4 yards (tackle by Elandon Roberts),0.310,0.170
2,7:33,3,12,BUF 39,14,3,"Tyrod Taylor pass incomplete deep right intended for Justin Hunter (defended by Eric Rowe). Penalty on Eric Rowe: Defensive Pass Interference, 29 yards (no play)",0.170,3.450
2,7:26,1,10,NWE 32,14,3,Tyrod Taylor pass complete deep right to Reggie Bush for 25 yards (tackle by Patrick Chung),3.450,5.600
2,6:51,1,7,NWE 7,14,3,"Penalty on NWE: Defensive 12 On-field, 4 yards (no play)",5.600,5.600
2,6:30,1,7,NWE 7,14,3,Timeout #1 by New England Patriots,5.600,6.510
2,6:30,1,3,NWE 3,14,9,"Mike Gillislee middle for 3 yards, touchdown",6.510,7.000
2,6:30,,,NWE 3,14,10,Dan Carpenter kicks extra point good,0.000,0.000
2,6:30,,,BUF 35,14,10,"Dan Carpenter kicks off 68 yards, returned by Danny Amendola for 24 yards (tackle by Lerentee McCray)",0.000,-0.340
2,6:22,1,10,NWE 21,14,10,LeGarrette Blount right guard for 4 yards (tackle by Preston Brown and Lerentee McCray),0.340,0.340
2,5:45,2,6,NWE 25,14,10,Tom Brady pass complete short right to Chris Hogan for 19 yards (tackle by Ronald Darby),0.340,1.860
2,5:11,1,10,NWE 44,14,10,LeGarrette Blount left tackle for 3 yards (tackle by Zach Brown),1.860,1.720
2,4:27,2,7,NWE 47,20,10,"Tom Brady pass complete deep middle to Rob Gronkowski for 53 yards, touchdown",1.720,7.000
2,4:27,,,BUF 47,21,10,Stephen Gostkowski kicks extra point good,0.000,0.000
2,4:27,,,NWE 35,21,10,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,4:18,1,10,BUF 25,21,10,Tyrod Taylor pass incomplete short right intended for Jerome Felton,0.610,0.060
2,4:10,2,10,BUF 25,21,10,Mike Gillislee right guard for 16 yards (tackle by Eric Rowe),0.060,1.660
2,3:34,1,10,BUF 41,21,10,"Mike Gillislee left tackle for 1 yard (tackle by Malcom Brown and Dont'a Hightower). Penalty on Eric Wood: Offensive Holding, 10 yards (no play)",1.660,1.000
2,3:15,1,20,BUF 31,21,10,Tyrod Taylor pass complete short middle to Walt Powell for 12 yards (tackle by Jabaal Sheard and Logan Ryan),1.000,1.390
2,2:44,2,8,BUF 43,21,10,Tyrod Taylor right guard for 2 yards (tackle by Logan Ryan),1.390,0.960
2,2:00,3,6,BUF 45,21,10,Tyrod Taylor pass complete short middle to Brandon Tate for 7 yards (tackle by Jamie Collins),0.960,2.390
2,1:28,1,10,NWE 48,21,10,Tyrod Taylor pass incomplete deep left intended for Justin Hunter,2.390,1.850
2,1:21,2,10,NWE 48,21,10,Tyrod Taylor pass complete short right to Walt Powell for 12 yards (tackle by Eric Rowe),1.850,3.180
2,0:55,1,10,NWE 36,21,10,"Tyrod Taylor pass incomplete deep right intended for Justin Hunter is intercepted by Devin McCourty at NWE-8. Penalty on Patrick Chung: Defensive Holding (Declined), Penalty on Eric Rowe: Illegal Contact, 5 yards (no play)",3.180,3.510
2,0:49,1,10,NWE 31,21,10,Tyrod Taylor pass incomplete short right intended for Robert Woods,3.510,2.970
2,0:44,2,10,NWE 31,21,10,Tyrod Taylor pass incomplete deep right intended for Walt Powell,2.970,2.280
2,0:38,3,10,NWE 31,21,10,Tyrod Taylor pass incomplete short left intended for Robert Woods,2.280,1.320
2,0:32,4,10,NWE 31,21,10,Dan Carpenter 49 yard field goal no good,1.320,-1.530
2,0:27,1,10,NWE 39,21,10,Tom Brady pass incomplete short right intended for Danny Amendola,1.530,0.990
2,0:20,2,10,NWE 39,21,10,Tom Brady pass complete short right to James White for 6 yards (tackle by Robert Blanton),0.990,1.090
2,0:12,3,4,NWE 45,21,10,Tom Brady pass complete short middle to Danny Amendola for 15 yards (tackle by Robert Blanton),1.090,1.090
2,0:07,3,4,NWE 45,21,10,Timeout #2 by New England Patriots,1.090,2.920
2,0:07,1,10,BUF 40,21,10,Tom Brady pass complete short right to Rob Gronkowski for 7 yards (tackle by Ronald Darby and Zach Brown),2.920,2.920
2,0:03,1,10,BUF 40,21,10,Timeout #3 by New England Patriots,2.920,2.920
2,0:03,1,10,BUF 40,21,10,Timeout #2 by Buffalo Bills,2.920,3.320
2,0:03,2,3,BUF 33,24,10,Stephen Gostkowski 51 yard field goal good,3.320,3.000
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,24,10,"Dan Carpenter kicks off 62 yards, returned by Danny Amendola for 73 yards (tackle by Kevon Seymour)",0.000,3.970
3,14:46,1,10,BUF 24,24,10,Tom Brady pass complete short middle to Martellus Bennett for 12 yards (tackle by Zach Brown and Robert Blanton),3.970,4.780
3,14:07,1,10,BUF 12,30,10,"Tom Brady pass complete short right to Julian Edelman for 12 yards, touchdown",4.780,7.000
3,14:07,,,BUF 12,31,10,Stephen Gostkowski kicks extra point good,0.000,0.000
3,14:07,,,NWE 35,31,10,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,14:00,1,10,BUF 25,31,10,Tyrod Taylor pass incomplete short left intended for Justin Hunter,0.610,0.060
3,13:55,2,10,BUF 25,31,10,Tyrod Taylor left end for 2 yards (tackle by Dont'a Hightower),0.060,-0.360
3,13:19,3,8,BUF 27,31,10,Tyrod Taylor sacked by Trey Flowers and Dont'a Hightower for -7 yards,-0.360,-2.030
3,12:41,4,15,BUF 20,31,10,"Colton Schmidt for 16 yards. Colton Schmidt fumbles, recovered by Colton Schmidt at BUF-11",-2.030,1.330
3,12:07,1,10,BUF 36,31,10,Tyrod Taylor pass complete short right to Mike Gillislee for no gain,1.330,0.790
3,11:30,2,10,BUF 36,31,10,Jonathan Williams left guard for 8 yards (tackle by Rob Ninkovich and Dont'a Hightower),0.790,1.160
3,10:54,3,2,BUF 44,31,10,Tyrod Taylor pass complete short left to Brandon Tate for 10 yards (tackle by Devin McCourty),1.160,2.520
3,10:32,1,10,NWE 46,31,10,Tyrod Taylor pass complete short left to Charles Clay for 4 yards (tackle by Patrick Chung),2.520,2.520
3,9:58,2,6,NWE 42,31,10,Tyrod Taylor pass complete short left to Reggie Bush for 9 yards (tackle by Dont'a Hightower and Jamie Collins),2.520,3.380
3,9:21,1,10,NWE 33,31,10,Mike Gillislee middle for 6 yards (tackle by Chris Long),3.380,3.650
3,8:46,2,4,NWE 27,31,10,Mike Gillislee left guard for 1 yard (tackle by Elandon Roberts),3.650,3.070
3,8:09,3,3,NWE 26,31,10,Tyrod Taylor pass incomplete deep right intended for Walt Powell,3.070,1.840
3,8:04,4,3,NWE 26,31,16,"Tyrod Taylor middle for 26 yards, touchdown",1.840,7.000
3,8:04,,,NWE 26,31,17,Dan Carpenter kicks extra point good,0.000,0.000
3,8:04,,,BUF 35,31,17,"Dan Carpenter kicks off 65 yards, touchback",0.000,-0.610
3,7:57,1,10,NWE 25,31,17,LeGarrette Blount left guard for 5 yards (tackle by Stephon Gilmore and Shaq Lawson),0.610,0.740
3,7:21,2,5,NWE 30,31,17,Tom Brady pass incomplete short left intended for Julian Edelman,0.740,0.040
3,7:18,3,5,NWE 30,31,17,Tom Brady middle for 15 yards (tackle by Preston Brown),0.040,1.930
3,6:41,1,10,NWE 45,31,17,LeGarrette Blount right guard for 3 yards (tackle by Preston Brown),1.930,1.790
3,6:07,2,7,NWE 48,31,17,Tom Brady pass complete deep left to Rob Gronkowski for 18 yards (tackle by Brandon Spikes),1.790,3.310
3,5:38,1,10,BUF 34,31,17,LeGarrette Blount right tackle for no gain (tackle by Adolphus Washington),3.310,2.770
3,5:06,2,10,BUF 34,31,17,LeGarrette Blount middle for 5 yards (tackle by Leger Douzable and Zach Brown),2.770,2.740
3,4:43,3,5,BUF 29,31,17,"LeGarrette Blount middle for 1 yard (tackle by Lerentee McCray). Penalty on BUF: Defensive 12 On-field, 5 yards (no play)",2.740,3.970
3,4:27,1,10,BUF 24,31,17,Tom Brady pass incomplete deep right intended for Julian Edelman,3.970,3.430
3,4:20,2,10,BUF 24,31,17,James White right guard for 7 yards (tackle by Preston Brown),3.430,3.750
3,3:57,3,3,BUF 17,31,17,"Tom Brady pass complete short left to Danny Amendola for 5 yards (tackle by Nickell Robey-Coleman). Penalty on Nickell Robey-Coleman: Unnecessary Roughness, 6 yards",3.750,5.830
3,3:38,1,6,BUF 6,31,17,Tom Brady pass complete short left to Chris Hogan for 3 yards (tackle by Stephon Gilmore),5.830,5.530
3,3:14,2,3,BUF 3,31,17,"Tom Brady pass incomplete short left intended for Chris Hogan (defended by Stephon Gilmore). Penalty on Stephon Gilmore: Defensive Holding, 2 yards (no play)",5.530,6.970
3,3:08,1,1,BUF 1,37,17,"LeGarrette Blount middle for 1 yard, touchdown",6.970,7.000
3,3:08,,,BUF 1,38,17,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:08,,,NWE 35,38,17,"Stephen Gostkowski kicks off 60 yards, returned by Reggie Bush for 35 yards (tackle by Devin McCourty)",0.000,-1.600
3,2:55,1,10,BUF 40,38,17,Tyrod Taylor pass complete deep right to Robert Woods for 20 yards (tackle by Devin McCourty),1.600,2.920
3,2:16,1,10,NWE 40,38,17,Tyrod Taylor pass complete short left to Robert Woods for 15 yards (tackle by Justin Coleman),2.920,3.910
3,1:39,1,10,NWE 25,38,17,"Tyrod Taylor pass incomplete deep right intended for Walt Powell. Penalty on Justin Coleman: Defensive Pass Interference, 19 yards (no play)",3.910,5.830
3,1:34,1,6,NWE 6,38,17,"Reggie Bush right end for -10 yards. Reggie Bush fumbles, recovered by Tyrod Taylor at NWE-16. Tyrod Taylor fumbles, recovered by Tyrod Taylor at NWE-16",5.830,3.340
3,0:48,2,16,NWE 16,38,17,Tyrod Taylor pass incomplete deep middle intended for Robert Woods,3.340,2.850
3,0:42,3,16,NWE 16,38,17,Tyrod Taylor pass complete short left to Robert Woods for 6 yards (tackle by Malcolm Butler),2.850,2.760
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,10,NWE 10,38,17,Tyrod Taylor pass incomplete short right intended for Charles Clay,2.760,0.380
4,14:55,1,10,NWE 10,38,17,Tom Brady pass incomplete deep right intended for Julian Edelman (defended by Ronald Darby),-0.380,-0.780
4,14:47,2,10,NWE 10,38,17,Tom Brady pass complete short middle to Martellus Bennett for 16 yards (tackle by Brandon Spikes and Robert Blanton),-0.780,0.670
4,14:04,1,10,NWE 26,38,17,Tom Brady sacked by Shaq Lawson for -5 yards,0.670,-0.550
4,13:27,2,15,NWE 21,38,17,James White middle for 8 yards (tackle by Robert Blanton and Nickell Robey-Coleman),-0.550,-0.160
4,12:47,3,7,NWE 29,38,17,"Tom Brady pass incomplete deep right intended for Chris Hogan (defended by Ronald Darby). Penalty on Shaq Lawson: Roughing the Passer, 15 yards (no play)",-0.160,1.860
4,12:40,1,10,NWE 44,38,17,LeGarrette Blount right tackle for 7 yards (tackle by Marcell Dareus and Brandon Spikes),1.860,2.260
4,12:01,2,3,BUF 49,38,17,LeGarrette Blount left tackle for -2 yards (tackle by Adolphus Washington),2.260,1.290
4,11:03,3,5,NWE 49,38,17,Tom Brady pass complete short left to Rob Gronkowski for 33 yards (tackle by Jonathan Meeks and Zach Brown),1.290,4.370
4,10:18,1,10,BUF 18,38,17,LeGarrette Blount left tackle for -2 yards (tackle by Kyle Williams and Zach Brown),4.370,3.560
4,9:38,2,12,BUF 20,38,17,Tom Brady pass incomplete short middle intended for James White,3.560,2.870
4,9:34,3,12,BUF 20,38,17,"Tom Brady pass incomplete short left intended for James White. Penalty on Stephon Gilmore: Defensive Holding, 5 yards (no play)",2.870,4.580
4,9:24,1,10,BUF 15,38,17,LeGarrette Blount middle for 4 yards (tackle by Adolphus Washington),4.580,4.640
4,8:56,2,6,BUF 11,38,17,"Penalty on Rob Gronkowski: False Start, 5 yards (no play)",4.640,3.810
4,8:35,2,11,BUF 16,38,17,Tom Brady pass complete short right to Julian Edelman for 7 yards (tackle by Robert Blanton and Preston Brown),3.810,4.220
4,7:52,3,4,BUF 9,38,17,Tom Brady sacked by Marcell Dareus and Lerentee McCray for -5 yards,4.220,2.510
4,7:10,4,9,BUF 14,41,17,Stephen Gostkowski 32 yard field goal good,2.510,3.000
4,7:10,,,NWE 35,41,17,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
4,7:06,1,10,BUF 25,41,17,Tyrod Taylor pass complete short middle to Nick O'Leary for 10 yards (tackle by Logan Ryan),0.610,1.270
4,6:37,1,10,BUF 35,41,17,"Tyrod Taylor sacked by Rob Ninkovich for 0 yards. Penalty on Elandon Roberts: Illegal Contact, 5 yards (no play)",1.270,1.600
4,6:18,1,10,BUF 40,41,17,Tyrod Taylor right tackle for 17 yards (tackle by Jamie Collins),1.600,2.720
4,5:59,1,10,NWE 43,41,17,Mike Gillislee middle for 6 yards (tackle by Devin McCourty),2.720,2.990
4,5:29,2,4,NWE 37,41,17,"Tyrod Taylor pass incomplete short middle intended for Robert Woods (defended by Malcolm Butler). Penalty on Malcolm Butler: Illegal Use of Hands, 5 yards (no play)",2.990,3.450
4,5:25,1,10,NWE 32,41,17,Tyrod Taylor pass incomplete short right intended for Walt Powell,3.450,2.900
4,5:19,2,10,NWE 32,41,17,Jonathan Williams middle for no gain (tackle by Chris Long),2.900,2.210
4,4:43,3,10,NWE 32,41,17,Tyrod Taylor pass incomplete short left intended for Justin Hunter,2.210,1.240
4,4:38,4,10,NWE 32,41,17,Tyrod Taylor pass complete short left to Robert Woods for 9 yards (tackle by Malcolm Butler),1.240,-0.480
,,,,,,,"BUF challenged the short of the line to gain ruling, and the play was upheld.",,
4,4:29,1,10,NWE 23,41,17,LeGarrette Blount right tackle for no gain (tackle by Marcell Dareus),0.480,-0.070
4,3:52,2,10,NWE 23,41,17,LeGarrette Blount right tackle for 2 yards (tackle by Lerentee McCray),-0.070,-0.490
4,3:13,3,8,NWE 25,41,17,Jimmy Garoppolo sacked by Zach Brown and Lerentee McCray for -8 yards,-0.490,-2.320
4,2:34,4,16,NWE 17,41,17,"Ryan Allen punts 49 yards, fair catch by Walt Powell",-2.320,-1.200
4,2:26,1,10,BUF 34,41,17,Jonathan Williams right guard for 3 yards (tackle by Trey Flowers and Geneo Grissom),1.200,1.060
4,2:00,2,7,BUF 37,41,17,EJ Manuel pass complete deep right to Walt Powell for 35 yards (tackle by Duron Harmon),1.060,3.710
4,1:52,1,10,NWE 28,41,17,EJ Manuel pass incomplete deep left intended for Walt Powell,3.710,3.170
4,1:47,2,10,NWE 28,41,17,EJ Manuel sacked by Trey Flowers for -2 yards,3.170,2.210
4,1:08,3,12,NWE 30,41,17,"EJ Manuel pass incomplete deep right intended for Robert Woods (defended by Eric Rowe). Penalty on Eric Rowe: Defensive Pass Interference, 29 yards (no play)",2.210,6.970
4,1:02,1,1,NWE 1,41,17,Jonathan Williams middle for no gain (tackle by Barkevious Mingo and Trey Flowers),6.970,6.970
4,0:33,1,1,NWE 1,41,17,Timeout #1 by New England Patriots,6.970,5.910
4,0:33,2,1,NWE 1,41,23,"Jonathan Williams right guard for 1 yard, touchdown",5.910,7.000
4,0:30,2,1,NWE 1,41,23,Timeout #2 by Buffalo Bills,5.910,5.910
4,0:30,2,,NWE 1,41,25,"Two Point Attempt: EJ Manuel pass complete to Nick O'Leary, conversion succeeds",5.910,1.000
4,0:30,,,BUF 35,41,25,Dan Carpenter kicks off 56 yards,0.000,0.380
4,0:29,1,10,NWE 9,41,25,Jimmy Garoppolo kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
