Player,Pos
Tarvaris Jackson,QB
Adrian Peterson,HB
Bernard Berrian,WR
Jim Kleinsasser,TE
Visanthe Shiancoe,TE
Jeff Dugan,TE
Bryant McKinnie,LT
Steve Hutchinson,LG
Matt Birk,C
Anthony Herrera,RG
Ryan Cook,RT
Brian Robison,LDE
Kevin Williams,UT
Fred Evans,NT
Jared Allen,RDE
Chad Greenway,SLB
Ben Leber,WLB
Antoine Winfield,LCB
Benny Sapp,CB
Cedric Griffin,RCB
Darren Sharper,SS
Madieu Williams,FS
