Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3,6:11,3,4,ATL 4,19,3,"Jameis Winston right guard for 4 yards, touchdown",4.490,7.000
3,6:11,,,ATL 4,20,3,Connor Barth kicks extra point good,0.000,0.000
3,6:11,,,TAM 35,20,3,"Connor Barth kicks off 65 yards, touchback",0.000,-0.280
3,6:06,1,10,ATL 20,20,3,Matt Ryan pass complete short middle to Jacob Tamme for 4 yards (tackle by Kwon Alexander),0.280,0.270
3,5:24,2,6,ATL 24,20,3,Matt Ryan pass complete short left to Eric Weems for 11 yards (tackle by Alterraun Verner and Kwon Alexander),0.270,1.270
3,4:41,1,10,ATL 35,20,3,Matt Ryan pass complete short left to Jacob Tamme for 12 yards (tackle by Bradley McDougald),1.270,2.060
3,4:07,1,10,ATL 47,20,3,Matt Ryan pass complete short left to Julio Jones for 9 yards (tackle by Jude Adjei-Barimah),2.060,2.730
3,3:32,2,1,TAM 44,20,3,Matt Ryan pass complete short left to Patrick DiMarco for 8 yards (tackle by Jude Adjei-Barimah),2.730,3.180
3,2:48,1,10,TAM 36,20,3,Devonta Freeman left end for 14 yards (tackle by Gerald McCoy),3.180,4.110
3,2:25,1,10,TAM 22,20,3,Devonta Freeman left end for 3 yards (tackle by Danny Lansanah),4.110,3.970
3,1:52,2,7,TAM 19,20,3,Matt Ryan pass complete short right to Justin Hardy for 9 yards (tackle by Kwon Alexander),3.970,4.910
3,1:16,1,10,TAM 10,20,3,"Matt Ryan pass complete short left to Justin Hardy for 7 yards (tackle by Johnthan Banks). Penalty on Devonta Freeman: Chop Block, 15 yards (no play)",4.910,3.910
3,0:54,1,25,TAM 25,20,3,Matt Ryan pass complete short right to Jacob Tamme for 18 yards (tackle by Chris Conte and Bradley McDougald),3.910,4.760
3,0:19,2,7,TAM 7,20,9,"Matt Ryan pass complete short middle to Jacob Tamme for 7 yards, touchdown",4.760,7.000
3,0:19,,,TAM 7,20,10,Matt Bryant kicks extra point good,0.000,0.000
3,0:19,,,ATL 35,20,10,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,0:15,1,10,TAM 20,20,10,Jameis Winston pass incomplete short right intended for Mike Evans,0.280,-0.270
,,,,,,,"ATL challenged the pass completion ruling, and the original play was overturned.",,
3,0:09,2,10,TAM 20,20,10,"Penalty on Logan Mankins: False Start, 5 yards (no play)",-0.270,-1.070
3,0:09,2,15,TAM 15,20,10,Jameis Winston pass complete short left to Brandon Myers for 17 yards (tackle by Ricardo Allen),-1.070,1.070
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 32,20,10,Doug Martin right guard for 1 yard (tackle by Grady Jarrett),1.070,0.660
4,14:17,2,9,TAM 33,20,10,Jameis Winston pass complete short middle to Adam Humphries for 5 yards (tackle by Paul Worrilow),0.660,0.630
4,13:35,3,4,TAM 38,20,10,"Jameis Winston pass incomplete short right intended for Mike Evans. Penalty on Adrian Clayborn: Defensive Offside, 5 yards (no play)",0.630,1.800
4,13:30,1,10,TAM 43,20,10,Charles Sims right end for -2 yards (tackle by Phillip Adams),1.800,0.980
4,13:01,2,12,TAM 41,20,10,Jameis Winston pass incomplete short middle intended for Charles Sims,0.980,0.300
4,12:57,3,12,TAM 41,20,10,Jameis Winston pass complete short right to Adam Humphries for 3 yards (tackle by Justin Durant),0.300,-0.460
4,12:17,4,9,TAM 44,20,10,"Jake Schum punts 38 yards, returned by Eric Weems for -1 yards (tackle by Russell Shepard)",-0.460,0.060
4,12:07,1,10,ATL 17,20,10,Matt Ryan pass complete short left to Devonta Freeman for 4 yards (tackle by Alterraun Verner),-0.060,0.080
4,11:32,2,6,ATL 21,20,10,Matt Ryan pass complete short middle to Devonta Freeman for 4 yards (tackle by Lavonte David and Kwon Alexander),0.080,-0.240
4,10:53,3,2,ATL 25,20,10,Matt Ryan pass complete short left to Julio Jones for 9 yards (tackle by Johnthan Banks),-0.240,1.200
4,10:18,1,10,ATL 34,20,10,"Matt Ryan pass complete short left to Roddy White for 9 yards (tackle by Johnthan Banks). Penalty on Chris Chester: Offensive Holding, 10 yards (no play)",1.200,0.540
4,9:52,1,20,ATL 24,20,10,Matt Ryan pass complete short left to Devonta Freeman for 11 yards (tackle by Kwon Alexander),0.540,0.790
4,9:15,2,9,ATL 35,20,10,Matt Ryan pass incomplete short middle intended for Devonta Freeman (defended by Lavonte David),0.790,0.100
4,9:09,3,9,ATL 35,20,10,Matt Ryan pass complete short left to Terron Ward for 8 yards (tackle by Lavonte David and Johnthan Banks),0.100,-0.520
4,8:21,4,1,ATL 43,20,10,Devonta Freeman right tackle for 2 yards (tackle by Henry Melton),-0.520,1.930
4,7:44,1,10,ATL 45,20,10,Matt Ryan pass complete short middle to Roddy White for 19 yards (tackle by Bradley McDougald),1.930,3.180
4,7:09,1,10,TAM 36,20,10,Matt Ryan pass complete short right to Jacob Tamme for 8 yards (tackle by Mike Jenkins),3.180,3.720
4,6:43,2,2,TAM 28,20,10,Devonta Freeman right guard for 16 yards (tackle by Chris Conte),3.720,4.780
4,6:13,1,10,TAM 12,20,10,Devonta Freeman right guard for 4 yards (tackle by Henry Melton),4.780,4.830
4,5:48,2,6,TAM 8,20,10,Matt Ryan pass complete short middle to Devonta Freeman for 5 yards (tackle by Bradley McDougald),4.830,5.060
4,5:17,3,1,TAM 3,20,10,Devonta Freeman right end for -3 yards (tackle by Josh Shirley). Penalty on Michael Person: Offensive Holding (Declined),5.060,3.000
4,5:00,4,4,TAM 6,20,13,Matt Bryant 24 yard field goal good,3.000,3.000
4,5:00,,,ATL 35,20,13,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
4,4:56,1,10,TAM 20,20,13,Doug Martin right tackle for 5 yards (tackle by Kemal Ishmael),0.280,0.410
4,4:20,2,5,TAM 25,20,13,Doug Martin right tackle for -1 yards (tackle by Tyson Jackson and Paul Worrilow),0.410,-0.430
4,3:36,3,6,TAM 24,20,13,Jameis Winston pass complete short middle to Doug Martin for 7 yards (tackle by Jonathan Babineaux),-0.430,1.000
4,2:48,1,10,TAM 31,20,13,Doug Martin left tackle for 6 yards (tackle by Kroy Biermann),1.000,1.000
4,2:41,1,10,TAM 31,20,13,Timeout #2 by Atlanta Falcons,1.000,1.270
4,2:41,2,4,TAM 37,20,13,Doug Martin right tackle for 3 yards (tackle by Kroy Biermann),1.270,1.270
4,2:35,2,4,TAM 37,20,13,Timeout #3 by Atlanta Falcons,1.270,0.960
4,2:35,3,1,TAM 40,20,13,Doug Martin right guard for no gain (tackle by Ra'Shede Hageman),0.960,0.960
4,2:00,3,1,TAM 40,20,13,Timeout #1 by Tampa Bay Buccaneers,0.960,-0.720
4,2:00,4,1,TAM 40,20,13,Jameis Winston sacked by Ricardo Allen for 0 yards,-0.720,-2.920
4,1:52,1,10,TAM 40,20,13,Matt Ryan pass complete short left to Julio Jones for 5 yards (tackle by Alterraun Verner),2.920,3.050
4,1:32,2,5,TAM 35,20,13,Matt Ryan pass complete short middle to Jacob Tamme for 19 yards (tackle by Kwon Alexander),3.050,4.510
4,1:08,1,10,TAM 16,20,13,Matt Ryan pass incomplete short left intended for Devonta Freeman,4.510,3.900
4,1:04,2,10,TAM 16,20,13,Matt Ryan pass complete short left to Devonta Freeman for 13 yards (tackle by Johnthan Banks),3.900,6.510
4,0:37,1,3,TAM 3,20,13,"Penalty on Andy Levitre: False Start, 5 yards (no play)",6.510,5.370
4,0:23,1,8,TAM 8,20,19,"Matt Ryan pass complete short left to Julio Jones for 8 yards, touchdown",5.370,7.000
4,0:23,,,TAM 8,20,20,Matt Bryant kicks extra point good,0.000,0.000
4,0:23,,,ATL 35,20,20,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
4,0:16,1,10,TAM 20,20,20,Jameis Winston kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
,,,,,,,"Buccaneers won the coin toss, Buccaneers to receive the overtime kickoff.",,
OT,15:00,,,ATL 35,20,20,"Matthew Bosher kicks off 65 yards, touchback",0.000,0.280
OT,15:00,1,10,TAM 20,20,20,Jameis Winston pass incomplete short left intended for Luke Stocker,0.280,-0.270
OT,14:57,2,10,TAM 20,20,20,"Jameis Winston pass incomplete short middle intended for Cameron Brate. Penalty on Gosder Cherilus: Offensive Holding (Offsetting), Penalty on O'Brien Schofield: Roughing the Passer (Offsetting) (no play)",-0.270,-0.270
OT,14:53,2,10,TAM 20,20,20,Jameis Winston pass complete short right to Charles Sims for 7 yards (tackle by Paul Worrilow and Ricardo Allen),-0.270,-0.030
OT,14:11,3,3,TAM 27,20,20,Jameis Winston pass complete short right to Charles Sims for 4 yards (tackle by Phillip Adams),-0.030,1.000
OT,13:43,1,10,TAM 31,20,20,Jameis Winston pass incomplete deep right intended for Mike Evans (defended by Phillip Adams),1.000,0.460
OT,13:36,2,10,TAM 31,20,20,Jameis Winston pass incomplete short right intended for Mike Evans (defended by Nathan Stupar),0.460,-0.230
OT,13:33,3,10,TAM 31,20,20,Jameis Winston pass complete short right to Mike Evans for 14 yards (tackle by Phillip Adams),-0.230,1.930
OT,12:49,1,10,TAM 45,20,20,Charles Sims left guard for 5 yards (tackle by Kroy Biermann and Paul Worrilow),1.930,2.060
OT,12:05,2,5,,20,20,Doug Martin right guard for 10 yards (tackle by Kroy Biermann),2.060,2.920
OT,11:27,1,10,ATL 40,20,20,Doug Martin left end for 4 yards (tackle by Kroy Biermann),2.920,2.910
OT,10:44,2,6,ATL 36,20,20,Doug Martin left tackle for 1 yard (tackle by Kemal Ishmael),2.910,2.910
OT,10:12,2,6,ATL 36,20,20,Timeout #1 by Atlanta Falcons,2.910,2.340
OT,10:12,3,5,ATL 35,20,20,Jameis Winston pass complete short right to Adam Humphries for 6 yards (tackle by Robenson Therezie),2.340,3.640
OT,9:34,1,10,ATL 29,20,20,"Jameis Winston pass incomplete deep right intended for Mike Evans (defended by Phillip Adams). Penalty on Phillip Adams: Defensive Pass Interference, 16 yards (no play)",3.640,4.710
OT,9:28,1,10,ATL 13,20,20,Doug Martin right tackle for 2 yards (tackle by Kemal Ishmael and Kroy Biermann),4.710,4.390
OT,8:48,2,8,ATL 11,20,20,Doug Martin right end for 4 yards (tackle by Tyson Jackson),4.390,4.330
OT,8:01,3,4,ATL 7,20,20,Jameis Winston pass incomplete short left intended for Adam Humphries,4.330,2.990
OT,7:57,4,4,ATL 7,20,20,"Penalty on Jake Schum: Delay of Game, 5 yards (no play)",2.990,2.630
OT,7:57,4,9,ATL 12,23,20,Connor Barth 31 yard field goal good,2.630,3.000
OT,7:57,,,TAM 35,23,20,"Connor Barth kicks off 72 yards, returned by Eric Weems for 27 yards (tackle by Bruce Carter)",0.000,-0.280
OT,7:47,1,10,ATL 20,23,20,Matt Ryan pass complete short right to Julio Jones for 19 yards (tackle by Bradley McDougald),0.280,1.530
OT,7:23,1,10,ATL 39,23,20,Matt Ryan pass complete short right to Roddy White for 5 yards (tackle by Mike Jenkins),1.530,1.660
OT,6:48,2,5,ATL 44,23,20,"Matt Ryan sacked by Howard Jones for -7 yards. Matt Ryan fumbles (forced by Howard Jones), recovered by Devonta Freeman at ATL-42",1.660,0.700
OT,5:54,3,7,ATL 42,23,20,Matt Ryan pass incomplete short middle intended for Justin Hardy,0.700,-0.590
OT,5:50,4,7,ATL 42,23,20,Matt Ryan pass incomplete short middle intended for Justin Hardy,-0.590,0.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
