0,1
Game Info,Game Info
Won Toss,Cowboys
Roof,retractable roof (closed)
Surface,fieldturf
Duration,2:55
Attendance,90588
Vegas Line,Dallas Cowboys -8.5
Over/Under,48.5 (under)
