Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2,14:16,1,15,ARI 17,7,0,Marshawn Lynch up the middle for 2 yards (tackle by John Abraham),4.320,3.660
2,13:31,2,13,ARI 15,13,0,"Russell Wilson pass complete short middle to Zach Miller for 15 yards, touchdown",3.660,7.000
2,13:31,,,ARI 2,14,0,Steven Hauschka kicks extra point good,0.000,0.000
2,13:31,,,SEA 35,14,0,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
2,13:25,1,10,ARI 20,14,0,Carson Palmer pass incomplete deep right intended for Michael Floyd (defended by Richard Sherman),0.280,-0.270
2,13:20,2,10,ARI 20,14,0,Andre Ellington right tackle for 1 yard (tackle by Malcolm Smith),-0.270,-0.820
2,12:37,3,9,ARI 21,14,0,Carson Palmer sacked by Chris Clemons for -9 yards,-0.820,-2.490
2,12:10,4,18,ARI 12,14,0,"Dave Zastudil punts 42 yards, returned by Golden Tate for 54 yards. Penalty on Mike Morgan: Illegal Block Above the Waist, 10 yards",-2.490,-2.130
2,11:56,1,10,SEA 48,14,0,Marshawn Lynch up the middle for 9 yards (tackle by Yeremiah Bell),2.130,2.800
2,11:19,2,1,ARI 43,14,0,Marshawn Lynch up the middle for no gain (tackle by Daryl Washington and Darnell Dockett),2.800,2.080
2,10:39,3,1,ARI 43,14,0,Marshawn Lynch up the middle for no gain (tackle by Karlos Dansby),2.080,0.400
2,10:17,4,1,ARI 43,14,0,Russell Wilson up the middle for no gain (tackle by Calais Campbell),0.400,-1.800
2,10:12,1,10,ARI 43,14,0,Rashard Mendenhall up the middle for no gain (tackle by Bruce Irvin),1.800,1.250
2,9:33,2,10,ARI 43,14,0,Andre Ellington right tackle for 3 yards (tackle by Kam Chancellor),1.250,0.960
2,8:56,3,7,ARI 46,14,0,Carson Palmer pass complete short middle to Michael Floyd for 14 yards (tackle by Brandon Browner),0.960,2.920
2,8:14,1,10,SEA 40,14,0,Rashard Mendenhall up the middle for no gain (tackle by Bruce Irvin),2.920,2.370
2,7:34,2,10,SEA 40,14,0,Carson Palmer pass complete short right to Jaron Brown for 9 yards (tackle by Earl Thomas),2.370,2.870
2,6:52,3,1,SEA 31,14,0,Rashard Mendenhall up the middle for no gain (tackle by K.J. Wright),2.870,1.410
2,6:06,4,1,SEA 31,14,0,Rashard Mendenhall up the middle for 2 yards (tackle by Kam Chancellor),1.410,3.640
2,5:24,1,10,SEA 29,14,0,Rashard Mendenhall up the middle for -2 yards (tackle by Clinton McDonald),3.640,2.830
2,4:47,2,12,SEA 31,14,0,Carson Palmer pass incomplete short left intended for Michael Floyd (defended by Brandon Browner),2.830,2.150
2,4:42,3,12,SEA 31,14,0,"Carson Palmer sacked by Cliff Avril for 0 yards. Carson Palmer fumbles (forced by Cliff Avril), ball out of bounds at SEA-31",2.150,1.320
2,4:08,4,12,SEA 31,14,3,Jay Feely 49 yard field goal good,1.320,3.000
2,4:08,,,ARI 35,14,3,"Jay Feely kicks off 70 yards, returned by Jermaine Kearse for 18 yards (tackle by Alfonso Smith)",0.000,0.320
2,3:59,1,10,SEA 13,14,3,Russell Wilson pass incomplete short right intended for Luke Willson,-0.320,-0.770
2,3:55,2,10,SEA 13,14,3,"Russell Wilson sacked by Matt Shaughnessy for -7 yards. Russell Wilson fumbles (forced by Matt Shaughnessy), recovered by Calais Campbell at SEA-5 and returned for 2 yards (tackle by Zach Miller)",-0.770,-6.510
2,3:43,1,3,SEA 3,14,9,"Rashard Mendenhall up the middle for 3 yards, touchdown",6.510,7.000
2,3:43,,,SEA 2,14,10,Jay Feely kicks extra point good,0.000,0.000
2,3:43,,,ARI 35,14,10,"Jay Feely kicks off 65 yards, touchback",0.000,-0.280
2,3:40,1,10,SEA 20,14,10,Marshawn Lynch up the middle for 3 yards (tackle by Calais Campbell and Jerraud Powers),0.280,0.140
2,3:05,2,7,SEA 23,14,10,Russell Wilson pass complete short right to Derrick Coleman for 8 yards (tackle by Matt Shaughnessy),0.140,1.000
2,2:37,1,10,SEA 31,14,10,Russell Wilson pass complete short right to Zach Miller for 8 yards (tackle by Karlos Dansby),1.000,1.540
2,2:04,2,2,SEA 39,14,10,Marshawn Lynch left tackle for 1 yard (tackle by Calais Campbell),1.540,0.960
2,1:59,3,1,SEA 40,14,10,Russell Wilson pass complete short middle to Zach Miller for 7 yards (tackle by Rashad Johnson),0.960,2.060
2,1:29,1,10,SEA 47,14,10,Russell Wilson pass incomplete short right intended for Zach Miller,2.060,1.520
2,1:25,2,10,SEA 47,14,10,Russell Wilson up the middle for 2 yards (tackle by Calais Campbell),1.520,1.090
2,0:44,3,8,SEA 49,14,10,Russell Wilson pass complete deep right to Sidney Rice for 16 yards (tackle by Yeremiah Bell),1.090,1.090
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,0:36,3,8,SEA 49,14,10,Timeout #2 by Seattle Seahawks,1.090,3.250
2,0:36,1,10,ARI 35,14,10,Russell Wilson pass complete short right to Jermaine Kearse for 17 yards (tackle by Jerraud Powers),3.250,4.370
2,0:29,1,10,ARI 18,14,10,Russell Wilson pass incomplete short middle intended for Golden Tate,4.370,3.800
2,0:25,2,10,ARI 18,14,10,Russell Wilson pass incomplete short right intended for Golden Tate,3.800,3.800
2,0:19,2,10,ARI 18,14,10,Timeout #3 by Seattle Seahawks,3.800,3.050
2,0:19,3,10,ARI 18,14,10,"Penalty on Michael Bowie: False Start, 5 yards (no play)",3.050,2.480
2,0:19,3,15,ARI 23,14,10,"Russell Wilson up the middle for 16 yards (tackle by Daryl Washington). Penalty on Max Unger: Offensive Holding, 10 yards (no play)",2.480,1.160
2,0:10,3,25,ARI 33,17,10,Steven Hauschka 51 yard field goal good. Penalty on Justin Bethel: Neutral Zone Infraction (Declined),1.160,3.000
2,0:10,,,SEA 35,17,10,"Steven Hauschka kicks off 47 yards, returned by Tyrann Mathieu for 13 yards (tackle by Jeremy Lane)",0.000,1.270
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,17,10,"Jay Feely kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,SEA 20,17,10,Russell Wilson right tackle for 5 yards (tackle by Tyrann Mathieu),0.280,0.410
3,14:24,2,5,SEA 25,17,10,"Russell Wilson sacked by John Abraham for -10 yards. Russell Wilson fumbles (forced by John Abraham), recovered by Michael Bowie at SEA-14",0.410,-2.030
3,13:39,3,16,SEA 14,17,10,Marshawn Lynch up the middle for -3 yards (tackle by Daryl Washington),-2.030,-2.490
3,13:04,4,19,SEA 11,17,10,"Jon Ryan punts 41 yards, fair catch by Patrick Peterson",-2.490,-2.130
3,12:57,1,10,ARI 48,17,10,Carson Palmer pass incomplete short right intended for Andre Roberts,2.130,1.580
3,12:52,2,10,ARI 48,17,10,"Carson Palmer pass incomplete short middle intended for Michael Floyd. Penalty on Richard Sherman: Defensive Pass Interference, 16 yards (no play)",1.580,3.180
3,12:46,1,10,SEA 36,17,10,Rashard Mendenhall left tackle for 1 yard (tackle by Brandon Browner),3.180,2.770
3,12:05,2,9,SEA 35,17,10,Carson Palmer pass incomplete deep right intended for Larry Fitzgerald (defended by Richard Sherman),2.770,2.080
3,11:59,3,9,SEA 35,17,10,Carson Palmer pass incomplete short left intended for Andre Roberts,2.080,0.970
3,11:53,4,9,SEA 35,17,13,Jay Feely 52 yard field goal good,0.970,3.000
3,11:53,,,ARI 35,17,13,"Jay Feely kicks off 65 yards, touchback",0.000,-0.280
3,11:48,1,10,SEA 20,17,13,Russell Wilson pass complete short left to Golden Tate for 25 yards (tackle by Patrick Peterson),0.280,1.930
3,11:15,1,10,SEA 45,17,13,Russell Wilson pass incomplete short left intended for Jermaine Kearse,1.930,1.380
3,11:12,2,10,SEA 45,17,13,Russell Wilson for 7 yards (tackle by Patrick Peterson),1.380,1.620
3,10:43,3,3,ARI 48,17,13,Russell Wilson pass complete short left to Zach Miller for 6 yards (tackle by Antoine Cason),1.620,2.790
3,10:06,1,10,ARI 42,17,13,Russell Wilson pass complete deep left to Doug Baldwin for 16 yards (tackle by Tyrann Mathieu),2.790,3.840
3,9:37,1,10,ARI 26,17,13,Russell Wilson for 4 yards (tackle by Yeremiah Bell),3.840,3.840
3,9:07,2,6,ARI 22,17,13,Marshawn Lynch up the middle for 17 yards (tackle by Patrick Peterson and Jerraud Powers),3.840,6.060
3,8:24,1,5,ARI 5,17,13,Russell Wilson pass incomplete short left intended for Jermaine Kearse (defended by Jerraud Powers),6.060,5.150
3,8:19,2,5,ARI 5,17,13,Marshawn Lynch up the middle for 4 yards (tackle by Yeremiah Bell),5.150,5.170
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
3,7:56,3,1,ARI 1,23,13,"Russell Wilson pass complete short right to Kellen Davis for 1 yard, touchdown",5.170,7.000
3,7:56,3,1,ARI 1,23,13,"Penalty on ARI: Defensive 12 On-field, 5 yards",5.170,0.000
3,7:56,,,ARI 2,24,13,Steven Hauschka kicks extra point good,0.000,0.000
3,7:56,,,SEA 40,24,13,"Steven Hauschka kicks off 60 yards, touchback",0.000,-0.280
3,7:48,1,10,ARI 20,24,13,Carson Palmer pass complete short left to Michael Floyd for 11 yards (tackle by Brandon Browner),0.280,1.000
3,7:17,1,10,ARI 31,24,13,Carson Palmer for 2 yards (tackle by Bruce Irvin),1.000,0.730
3,6:54,2,8,ARI 33,24,13,Carson Palmer pass complete short middle to Jim Dray for 8 yards (tackle by Malcolm Smith),0.730,1.660
3,6:16,1,10,ARI 41,24,13,Rashard Mendenhall left tackle for -1 yards (tackle by Malcolm Smith),1.660,0.990
3,5:37,2,11,ARI 40,24,13,Rashard Mendenhall left end for 6 yards (tackle by Earl Thomas),0.990,1.090
3,4:56,3,5,ARI 46,24,13,Carson Palmer pass incomplete short left intended for Michael Floyd is intercepted by Brandon Browner at 50 and returned for 49 yards (tackle by Alfonso Smith),1.090,-6.970
3,4:43,1,1,ARI 1,24,13,Marshawn Lynch right end for -1 yards (tackle by Calais Campbell),6.970,5.720
3,3:57,2,2,ARI 2,30,13,"Marshawn Lynch up the middle for 2 yards, touchdown",5.720,7.000
3,3:57,,,ARI 2,31,13,Steven Hauschka kicks extra point good,0.000,0.000
3,3:57,,,SEA 35,31,13,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
3,3:52,1,10,ARI 20,31,13,Carson Palmer pass complete deep left to Patrick Peterson for 19 yards,0.280,1.530
3,3:19,1,10,ARI 39,31,13,Carson Palmer pass complete short right to Rob Housler for 17 yards (tackle by K.J. Wright),1.530,2.650
3,2:47,1,10,SEA 44,31,13,Carson Palmer sacked by K.J. Wright and Red Bryant for -9 yards,2.650,0.900
3,2:09,2,19,ARI 47,31,13,Carson Palmer sacked by Michael Bennett for -8 yards,0.900,-0.820
3,1:53,3,27,ARI 39,31,13,Carson Palmer pass complete short right to Andre Roberts for 8 yards (tackle by Richard Sherman),-0.820,-0.260
3,1:21,4,19,ARI 47,31,13,"Dave Zastudil punts 53 yards, touchback",-0.260,-0.280
3,1:12,1,10,SEA 20,31,13,Robert Turbin left end for 2 yards (tackle by Yeremiah Bell),0.280,0.000
3,0:32,2,8,SEA 22,31,13,"Russell Wilson sacked by John Abraham for -7 yards. Russell Wilson fumbles (forced by John Abraham), recovered by Matt Shaughnessy at SEA-15 (tackle by Marshawn Lynch)",0.000,-4.580
3,0:20,1,10,SEA 15,31,13,Carson Palmer pass incomplete short right intended for Andre Ellington,4.580,3.950
3,0:12,2,10,SEA 15,31,13,Carson Palmer pass complete short right to Michael Floyd for 7 yards (tackle by Richard Sherman),3.950,4.450
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,SEA 8,31,13,"Penalty on Cliff Avril: Neutral Zone Infraction, 4 yards (no play)",4.450,6.280
4,15:00,1,4,SEA 4,31,13,Carson Palmer pass incomplete short middle intended for Andre Ellington (defended by Malcolm Smith),6.280,5.340
4,14:55,2,4,SEA 4,31,13,Carson Palmer pass incomplete short middle intended for Jim Dray (defended by Kam Chancellor),5.340,4.490
4,14:50,3,4,SEA 4,31,13,Carson Palmer pass incomplete short right intended for Larry Fitzgerald,4.490,3.030
4,14:45,4,4,SEA 4,31,16,Jay Feely 22 yard field goal good,3.030,3.000
4,14:45,,,ARI 35,31,16,"Jay Feely kicks off 65 yards, touchback",0.000,-0.280
4,14:40,1,10,SEA 20,31,16,Marshawn Lynch for 4 yards (tackle by Daryl Washington),0.280,0.270
4,14:09,2,6,SEA 24,31,16,Marshawn Lynch left tackle for 1 yard (tackle by Calais Campbell),0.270,-0.300
4,13:23,3,5,SEA 25,31,16,"Russell Wilson pass incomplete deep right intended for Jermaine Kearse. Penalty on Marcus Benard: Defensive Offside, 4 yards (no play)",-0.300,0.230
4,13:18,3,1,SEA 29,31,16,Marshawn Lynch up the middle for 6 yards (tackle by Karlos Dansby),0.230,1.270
4,12:33,1,10,SEA 35,31,16,Russell Wilson pass complete deep left to Golden Tate for 32 yards,1.270,3.380
4,12:00,1,10,ARI 33,31,16,Russell Wilson pass incomplete short right intended for Zach Miller,3.380,2.840
4,11:54,2,10,ARI 33,31,16,Robert Turbin right end for 6 yards (tackle by Karlos Dansby),2.840,2.940
4,11:09,3,4,ARI 27,31,16,Russell Wilson pass complete short left to Sidney Rice for 3 yards (tackle by Patrick Peterson),2.940,2.020
4,10:26,4,1,ARI 24,34,16,Steven Hauschka 42 yard field goal good,2.020,3.000
4,10:26,,,SEA 35,34,16,"Steven Hauschka kicks off 66 yards, returned by Javier Arenas for 20 yards (tackle by Malcolm Smith)",0.000,-0.150
4,10:15,1,10,ARI 19,34,16,Carson Palmer pass incomplete deep middle intended for Michael Floyd,0.150,-0.390
4,10:09,2,10,ARI 19,34,16,Carson Palmer pass complete short right to Rob Housler for 7 yards (tackle by Richard Sherman),-0.390,-0.160
4,9:37,3,3,ARI 26,34,16,Carson Palmer sacked by Malcolm Smith for -8 yards,-0.160,-2.240
4,9:12,4,11,ARI 18,34,16,"Dave Zastudil punts 48 yards, muffed catch by Richard Sherman, recovered by Richard Sherman and returned for -6 yards (tackle by Rashad Johnson)",-2.240,-0.810
4,8:57,1,10,SEA 28,34,16,Marshawn Lynch up the middle for 2 yards (tackle by Calais Campbell),0.810,0.530
4,8:17,2,8,SEA 30,34,16,Russell Wilson pass incomplete short left intended for Golden Tate (defended by Patrick Peterson),0.530,-0.160
,,,,,,,"ARI challenged the pass completion ruling, and the original play was overturned.",,
4,8:17,3,8,SEA 30,34,16,"Penalty on James Carpenter: False Start, 5 yards (no play)",-0.160,-0.820
4,8:13,3,13,SEA 25,34,16,Russell Wilson pass incomplete short right intended for Marshawn Lynch,-0.820,-1.700
4,8:13,4,13,SEA 25,34,16,"Jon Ryan punts 46 yards, fair catch by Tyrann Mathieu",-1.700,-0.870
4,8:02,1,10,ARI 29,34,16,Carson Palmer pass complete short middle to Rob Housler for 2 yards (tackle by Earl Thomas),0.870,0.600
4,7:36,2,8,ARI 31,34,16,Carson Palmer pass complete short middle to Larry Fitzgerald for 5 yards (tackle by Walter Thurmond),0.600,0.560
4,7:13,3,3,ARI 36,34,16,Carson Palmer pass complete short middle to Rob Housler for 18 yards (tackle by Earl Thomas),0.560,2.520
4,6:47,1,10,SEA 46,34,16,Carson Palmer pass complete short left to Alfonso Smith for 7 yards (tackle by Malcolm Smith),2.520,2.920
4,6:22,2,3,SEA 39,34,16,"Carson Palmer pass incomplete short middle intended for Rob Housler. Penalty on K.J. Wright: Defensive Pass Interference, 5 yards (no play)",2.920,3.310
4,6:17,1,10,SEA 34,34,16,Carson Palmer pass complete short middle to Michael Floyd for 15 yards (tackle by Earl Thomas),3.310,4.310
4,5:40,1,10,SEA 19,34,16,Carson Palmer pass complete short right to Andre Roberts for 6 yards (tackle by Richard Sherman),4.310,4.720
4,5:12,2,4,SEA 13,34,16,Carson Palmer pass complete short right to Andre Ellington for 5 yards (tackle by Kam Chancellor),4.720,5.370
4,4:40,1,8,SEA 8,34,22,"Carson Palmer pass complete short middle to Jaron Brown for 8 yards, touchdown",5.370,7.000
4,4:40,,,,34,22,"Two Point Attempt: Carson Palmer pass incomplete intended for Michael Floyd, conversion fails",0.000,-1.000
4,4:40,,,ARI 35,34,22,Jay Feely kicks off 41 yards,0.000,-0.540
4,4:33,1,10,SEA 24,34,22,Marshawn Lynch left end for 8 yards (tackle by Yeremiah Bell),0.540,0.540
4,4:25,1,10,SEA 24,34,22,Timeout #1 by Arizona Cardinals,0.540,1.080
4,4:25,2,2,SEA 32,34,22,"Penalty on Russell Wilson: Delay of Game, 5 yards (no play)",1.080,0.400
4,4:25,2,7,SEA 27,34,22,Marshawn Lynch right end for 5 yards (tackle by Karlos Dansby),0.400,0.400
4,4:15,2,7,SEA 27,34,22,Timeout #2 by Arizona Cardinals,0.400,0.370
4,4:15,3,2,SEA 32,34,22,Russell Wilson up the middle for 1 yard (tackle by Darnell Dockett),0.370,0.370
4,4:07,3,2,SEA 32,34,22,Timeout #3 by Arizona Cardinals,0.370,-1.180
4,4:07,4,1,SEA 33,34,22,Jon Ryan punts 37 yards,-1.180,-0.940
4,3:54,1,10,ARI 30,34,22,Carson Palmer pass complete short right to Alfonso Smith for 5 yards (tackle by K.J. Wright),0.940,1.070
4,3:35,2,5,ARI 35,34,22,Carson Palmer pass complete short middle to Rob Housler for 7 yards (tackle by K.J. Wright),1.070,1.730
4,3:16,1,10,ARI 42,34,22,"Carson Palmer pass incomplete short left intended for Rob Housler. Penalty on K.J. Wright: Defensive Holding (Offsetting), Penalty on Bradley Sowell: Offensive Holding (Offsetting) (no play)",1.730,1.730
4,3:11,1,10,ARI 42,34,22,Carson Palmer pass complete short right to Alfonso Smith for 8 yards (tackle by Richard Sherman and Malcolm Smith),1.730,2.270
4,2:43,2,2,,34,22,Carson Palmer pass complete short right to Rob Housler for 3 yards (tackle by K.J. Wright),2.270,2.460
4,2:17,1,10,SEA 47,34,22,Carson Palmer pass complete short middle to Alfonso Smith for 10 yards (tackle by Malcolm Smith),2.460,3.120
4,2:00,1,10,SEA 37,34,22,"Carson Palmer pass complete short right to Rob Housler for -1 yards (tackle by Kam Chancellor). Rob Housler fumbles (forced by Kam Chancellor), recovered by Lyle Sendlein at SEA-38",3.120,2.440
4,1:29,2,11,SEA 38,34,22,"Carson Palmer pass incomplete short middle intended for Rob Housler. Penalty on Byron Maxwell: Defensive Holding, 5 yards (no play)",2.440,3.380
4,1:24,1,10,SEA 33,34,22,Carson Palmer sacked by Clinton McDonald for -6 yards,3.380,2.030
4,1:01,2,16,SEA 39,34,22,Carson Palmer pass incomplete short right intended for Andre Roberts,2.030,1.350
4,0:55,3,16,SEA 39,34,22,Carson Palmer pass complete short right to Michael Floyd for 13 yards (tackle by Richard Sherman),1.350,1.840
4,0:32,4,3,SEA 26,34,22,Carson Palmer pass incomplete,1.840,-0.670
4,0:24,1,10,SEA 26,34,22,Russell Wilson kneels for -1 yards,0.670,-0.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
