Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,7,5,56,0,1,44,8.8,12,2.4,7.3,1,5.0,0,0.0,1,55.4
Marquez Valdes-Scantling,GNB,8,3,17,0,2,11,3.7,6,2.0,19.5,0,,0,0.0,1,6.2
Robert Tonyan,GNB,4,2,8,0,1,-2,-1.0,10,5.0,0.5,0,,0,0.0,0,56.2
Malik Taylor,GNB,3,2,14,0,1,6,3.0,8,4.0,10.0,0,,0,0.0,0,77.1
Aaron Jones,GNB,2,2,13,0,,-1,-0.5,14,7.0,-0.5,0,,0,0.0,0,93.7
Allen Lazard,GNB,4,2,16,0,1,14,7.0,2,1.0,11.8,0,,0,0.0,0,60.4
Randall Cobb,GNB,1,1,32,0,1,29,29.0,3,3.0,29.0,0,,0,0.0,0,118.7
AJ Dillon,GNB,2,1,7,0,0,-4,-4.0,11,11.0,-1.0,0,,0,0.0,0,58.3
Amari Rodgers,GNB,1,1,19,0,1,14,14.0,5,5.0,14.0,0,,0,0.0,0,118.7
Marcedes Lewis,GNB,1,1,19,0,1,5,5.0,14,14.0,5.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alvin Kamara,NOR,4,3,8,1,2,-7,-2.3,15,5.0,-1.0,0,,1,25.0,0,116.7
Adam Trautman,NOR,6,3,18,0,,7,2.3,11,3.7,5.2,0,,2,33.3,0,56.2
Juwan Johnson,NOR,3,3,21,2,3,4,1.3,17,5.7,1.3,0,,0,0.0,0,135.4
Deonte Harty,NOR,2,2,72,1,2,66,33.0,6,3.0,33.0,0,,0,0.0,0,158.3
Ty Montgomery,NOR,1,1,5,0,,0,0.0,5,5.0,0.0,0,,0,0.0,0,87.5
Tony Jones,NOR,1,1,3,0,1,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2
Chris Hogan,NOR,1,1,10,1,1,10,10.0,0,0.0,10.0,0,,0,0.0,0,147.9
Marquez Callaway,NOR,2,1,14,0,1,13,13.0,1,1.0,19.5,0,,0,0.0,0,72.9
