0,1
Game Info,Game Info
Won Toss,Packers (deferred)
Roof,outdoors
Surface,grass
Duration,3:14
Attendance,72080
Weather,"31 degrees, relative humidity 66%, wind 20 mph, wind chill 19"
Vegas Line,Green Bay Packers -8.0
Over/Under,54.5 (over)
