Player,Pos
Eli Manning,QB
Ahmad Bradshaw,RB
Henry Hynoski,FB
Victor Cruz,WR
Mario Manningham,WR
Hakeem Nicks,WR
David Diehl,LT
Kevin Boothe,LG
David Baas,C
Chris Snee,RG
Kareem McKenzie,RT
Justin Tuck,LDE
Linval Joseph,LDT
Chris Canty,RDT
Jason Pierre-Paul,RDE
Chase Blackburn,MLB
Michael Boley,WLB
Corey Webster,LCB
Aaron Ross,RCB
Kenny Phillips,SS
Antrel Rolle,FS
Deon Grant,DB
