#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:29,CLE 36,6,3:21,16,Punt
2,1,7:39,CLE 14,4,1:15,11,Punt
3,1,5:22,CLE 10,6,3:27,16,Punt
4,2,11:16,CLE 25,7,3:46,28,Punt
5,2,7:19,CLE 28,7,4:46,26,Punt
6,2,0:42,PIT 45,2,0:42,-14,End of Half
7,3,15:00,CLE 14,10,4:55,86,Touchdown
8,3,8:24,CLE 8,5,2:16,6,Punt
9,3,5:23,CLE 11,6,1:56,42,Punt
10,4,12:11,CLE 12,3,1:21,17,Punt
11,4,8:42,PIT 47,7,0:58,29,Downs
12,4,7:36,PIT 1,1,0:04,1,Touchdown
13,4,6:41,PIT 37,3,1:27,-2,Punt
14,4,2:10,CLE 45,2,0:12,55,Touchdown
15,4,1:29,CLE 29,5,1:13,28,Interception
16,5,10:00,CLE 25,3,1:17,9,Punt
17,5,5:29,CLE 19,3,0:58,7,Punt
18,5,1:44,CLE 32,3,0:27,0,Punt
19,5,0:36,PIT 24,2,0:27,-1,Missed FG
