0,1
Game Info,Game Info
Won Toss,Saints (deferred)
Roof,outdoors
Surface,grass
Duration,3:05
Attendance,62138
Weather,"81 degrees, relative humidity 63%, wind 15 mph"
Vegas Line,Tampa Bay Buccaneers -4.5
Over/Under,50.5 (under)
