Player,Pos
Jameis Winston,QB
Doug Martin,RB
Jorvorskie Lane,FB
Mike Evans,WR
Vincent Jackson,WR
Luke Stocker,TE
Donovan Smith,LT
Logan Mankins,LG
Joe Hawley,C
Ali Marpet,RG
Gosder Cherilus,RT
William Gholston,DE
Howard Jones,DE
Akeem Spence,DT
Gerald McCoy,DT
Danny Lansanah,SLB
Bruce Carter,MLB
Lavonte David,WLB
Sterling Moore,CB
Jude Adjei-Barimah,CB
Chris Conte,SS
Bradley McDougald,FS
