Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
1,0:58,3,19,IND 43,7,3,Kerry Collins pass complete deep middle to Bo Scaife for 18 yards (tackle by Antoine Bethea). Penalty on Raheem Brock: Defensive Offside (Declined),0.890,1.950
1,0:33,4,1,IND 25,7,6,Rob Bironas 43 yard field goal good,1.950,3.000
1,,,,TEN 30,7,6,"Rob Bironas kicks off 71 yards, returned by T.J. Rushing for 19 yards (tackle by Mark Jones)",0.000,0.040
1,0:20,1,10,IND 18,7,6,Joseph Addai right tackle for -7 yards (tackle by William Hayes),0.040,-1.290
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,17,IND 11,7,6,Peyton Manning pass complete short middle to Joseph Addai for 3 yards (tackle by Tony Brown),-1.290,-1.820
2,14:25,3,14,IND 14,7,6,Peyton Manning pass complete short middle to Joseph Addai for 13 yards (tackle by David Thornton and Keith Bulluck),-1.820,-1.570
2,13:44,4,1,IND 27,7,6,"Pat McAfee punts 56 yards, returned by Mark Jones for 15 yards (tackle by Philip Wheeler)",-1.570,-1.070
2,13:31,1,10,TEN 32,7,6,"Chris Johnson right tackle for -3 yards (tackle by Jacob Lacey). Penalty on Edward Johnson: Defensive Holding, 5 yards (no play)",1.070,1.400
2,13:14,1,10,TEN 37,7,6,LenDale White left tackle for 6 yards (tackle by Daniel Muir and Gary Brackett),1.400,1.670
2,12:35,2,4,TEN 43,7,6,LenDale White middle for 3 yards (tackle by Antoine Bethea and Edward Johnson),1.670,1.360
2,11:58,3,1,TEN 46,7,6,Kerry Collins pass incomplete deep left intended for Justin Gage,1.360,-0.320
2,11:52,4,1,TEN 46,7,6,"Reggie Hodges punts 35 yards, fair catch by T.J. Rushing",-0.320,-0.150
2,11:44,1,10,IND 19,7,6,"Peyton Manning pass complete short left to Donald Brown for no gain. Penalty on Mike Pollak: Illegal Block Above the , 10 yards (no play)",0.150,-0.760
2,11:18,1,20,IND 9,7,6,Donald Brown middle for 6 yards (tackle by Nick Harper),-0.760,-1.000
2,10:35,2,14,IND 15,7,6,Peyton Manning pass complete short middle to Dallas Clark for 6 yards (tackle by Stephen Tulloch),-1.000,-0.810
2,10:01,3,8,IND 21,7,6,Peyton Manning pass complete short left to Austin Collie for 13 yards (tackle by Jason McCourty),-0.810,1.200
2,9:32,1,10,IND 34,7,6,Peyton Manning pass complete short right to Austin Collie for 9 yards (tackle by David Thornton),1.200,1.870
2,9:06,2,1,IND 43,7,6,Joseph Addai left guard for 4 yards (tackle by Keith Bulluck and Tony Brown),1.870,2.060
2,8:27,1,10,IND 47,7,6,Peyton Manning pass complete short left to Reggie Wayne for 12 yards,2.060,2.850
2,8:05,1,10,TEN 41,7,6,Joseph Addai middle for 3 yards (tackle by David Thornton),2.850,2.710
2,7:32,2,7,TEN 38,7,6,Peyton Manning pass complete short left to Dallas Clark for 8 yards (tackle by Jason McCourty),2.710,3.580
2,6:53,1,10,TEN 30,7,6,Peyton Manning pass complete short middle to Joseph Addai for 6 yards (tackle by Keith Bulluck and Jacob Ford),3.580,3.840
2,6:16,2,4,TEN 24,7,6,Peyton Manning pass complete short left to Reggie Wayne for 19 yards (tackle by Chris Hope),3.840,6.060
2,5:43,1,5,TEN 5,7,6,Joseph Addai left guard for 4 yards (tackle by David Thornton),6.060,5.910
2,5:02,2,1,TEN 1,13,6,"Joseph Addai middle for 1 yard, touchdown. Penalty on Kevin Vickerson: Defensive Offside (Declined)",5.910,7.000
2,,,,TEN 2,14,6,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,14,6,"Pat McAfee kicks off 75 yards, touchback",0.000,0.280
2,4:58,1,10,TEN 20,14,6,Kerry Collins pass incomplete,0.280,-0.270
2,4:50,2,10,TEN 20,14,6,Chris Johnson middle for 7 yards (tackle by Antoine Bethea),-0.270,-0.030
2,4:11,3,3,TEN 27,14,6,Kerry Collins pass complete deep right to Nate Washington for 23 yards (tackle by Jacob Lacey and Tim Jennings),-0.030,2.260
2,3:33,1,10,,14,6,Chris Johnson middle for 3 yards (tackle by Keyunta Dawson and Jerraud Powers),2.260,2.120
2,3:00,2,7,IND 47,14,6,Kerry Collins pass incomplete short left intended for Chris Johnson,2.120,1.420
2,2:55,,,,14,6,Timeout #1 by Tennessee Titans,0.000,1.420
2,2:55,3,7,IND 47,14,6,Kerry Collins pass complete short middle to Nate Washington for 7 yards (tackle by Jerraud Powers and Clint Session),1.420,2.920
2,2:12,1,10,IND 40,14,6,Kerry Collins pass complete short middle to Alge Crumpler for 5 yards (tackle by Gary Brackett),2.920,3.050
2,2:00,2,5,IND 35,14,6,Kerry Collins pass complete short right to Bo Scaife for 7 yards (tackle by Jacob Lacey),3.050,3.710
2,1:29,1,10,IND 28,14,6,Kerry Collins pass incomplete,3.710,3.170
2,1:22,2,10,IND 28,14,6,Kerry Collins pass incomplete deep right intended for Justin Gage (defended by Jacob Lacey),3.170,2.480
2,1:16,3,10,IND 28,14,6,Kerry Collins pass incomplete deep right intended for Justin Gage,2.480,1.590
2,1:09,4,10,IND 28,14,9,Rob Bironas 46 yard field goal good,1.590,3.000
2,,,,TEN 30,14,9,"Rob Bironas kicks off 66 yards, returned by T.J. Rushing for 11 yards (tackle by Gerald McRath). Penalty on Jamie Silva: Unnecessary Roughness, 8 yards",0.000,-0.380
2,0:57,1,10,IND 7,14,9,"Peyton Manning pass complete short middle to Dallas Clark for 8 yards (tackle by Stephen Tulloch). Penalty on Kyle Vanden Bosch: Roughing the Passer, 15 yards",-0.380,0.940
2,0:50,1,10,IND 30,14,9,Peyton Manning pass complete short right to Joseph Addai for 6 yards (tackle by Nick Harper),0.940,1.200
2,0:42,2,4,IND 36,14,9,Peyton Manning pass complete short middle to Joseph Addai for 3 yards (tackle by Kevin Vickerson and Stephen Tulloch),1.200,0.890
2,0:35,,,,14,9,Timeout #1 by Indianapolis Colts,0.000,0.890
2,0:35,3,1,IND 39,14,9,Joseph Addai right tackle for 4 yards (tackle by Keith Bulluck and William Hayes),0.890,1.800
2,0:30,,,,14,9,Timeout #2 by Indianapolis Colts,0.000,1.800
2,0:30,1,10,IND 43,14,9,"Peyton Manning pass complete short right to Joseph Addai for 3 yards (tackle by Nick Harper). Penalty on Jacob Ford: Roughing the Passer, 15 yards",1.800,2.980
2,0:25,1,10,TEN 39,20,9,"Peyton Manning pass complete deep middle to Austin Collie for 39 yards, touchdown",2.980,7.000
2,,,,TEN 2,21,9,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,21,9,"Pat McAfee kicks off 68 yards, returned by Mark Jones for 13 yards (tackle by Tim Jennings)",0.000,-0.220
2,0:10,1,10,TEN 15,21,9,Kerry Collins kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,21,9,"Pat McAfee kicks off 77 yards, touchback",0.000,0.280
3,15:00,1,10,TEN 20,21,9,Chris Johnson left guard for 4 yards (tackle by Clint Session and Tyjuan Hagler),0.280,0.270
3,14:29,2,6,TEN 24,21,9,Chris Johnson left end for no gain (tackle by Robert Mathis and Clint Session),0.270,-0.430
3,13:52,3,6,TEN 24,21,9,Kerry Collins pass incomplete short right intended for Nate Washington is intercepted by Tim Jennings at TEN-31,-0.430,-3.510
3,13:39,1,10,TEN 31,21,9,Joseph Addai left tackle for 2 yards (tackle by Keith Bulluck and Kyle Vanden Bosch),3.510,3.240
3,13:16,2,8,TEN 29,21,9,Peyton Manning pass complete short left to Donald Brown for 9 yards (tackle by Jason McCourty and Keith Bulluck),3.240,4.240
3,12:55,1,10,TEN 20,21,9,Peyton Manning pass complete short right to Austin Collie for 7 yards (tackle by Nick Harper),4.240,4.830
3,12:25,2,3,TEN 13,21,9,Peyton Manning pass incomplete short right intended for Pierre Garcon (defended by Kevin Vickerson),4.830,4.100
3,12:19,3,3,TEN 13,21,9,Donald Brown right tackle for 4 yards (tackle by Stephen Tulloch),4.100,5.140
3,11:33,1,9,TEN 9,21,9,"Penalty on Kyle Vanden Bosch: Defensive Offside, 4 yards (no play)",5.140,6.060
3,11:07,1,5,TEN 5,21,9,"Donald Brown middle for 3 yards (tackle by Stephen Tulloch). Penalty on Mike Pollak: Offensive Holding, 10 yards (no play)",6.060,4.370
3,10:43,1,15,TEN 15,21,9,Peyton Manning pass complete short left to Pierre Garcon for 9 yards (tackle by Jason McCourty),4.370,4.950
3,9:58,2,6,TEN 6,27,9,"Peyton Manning pass complete short middle to Austin Collie for 6 yards, touchdown",4.950,7.000
3,,,,TEN 2,28,9,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,28,9,"Pat McAfee kicks off 69 yards, returned by Mark Jones for 22 yards (tackle by Aaron Francisco)",0.000,0.480
3,9:46,1,10,TEN 23,28,9,Kerry Collins pass complete short right to Nate Washington for 7 yards,0.480,0.880
3,9:27,2,3,TEN 30,28,9,Kerry Collins pass complete short middle to Jared Cook for 8 yards (tackle by Jerraud Powers and Gary Brackett),0.880,1.470
3,8:45,1,10,TEN 38,28,9,Chris Johnson middle for 2 yards (tackle by Eric Foster),1.470,1.190
3,8:15,2,8,TEN 40,28,9,Kerry Collins pass complete short right to Chris Johnson for 5 yards (tackle by Clint Session and Antoine Bethea),1.190,1.160
3,7:32,3,3,TEN 45,28,9,Kerry Collins pass complete short left to Justin Gage for 7 yards (tackle by Jacob Lacey),1.160,2.390
3,7:06,1,10,IND 48,28,9,Kerry Collins pass complete short left to Jared Cook for 11 yards (tackle by Clint Session and Jacob Lacey),2.390,3.120
3,6:35,1,10,IND 37,28,9,Kerry Collins pass incomplete short right intended for Jared Cook,3.120,2.570
3,6:30,2,10,IND 37,28,9,Chris Johnson middle for 5 yards (tackle by Robert Mathis and Jamie Silva),2.570,2.540
3,5:50,3,5,IND 32,28,9,Kerry Collins pass incomplete short left intended for Kenny Britt (defended by Jacob Lacey),2.540,1.260
3,5:46,4,5,IND 32,28,9,Kerry Collins pass incomplete deep right intended for Nate Washington,1.260,-1.070
3,5:40,1,10,IND 32,28,9,"Penalty on Ryan Diem: False Start, 5 yards (no play)",1.070,0.740
3,5:40,1,15,IND 27,28,9,Donald Brown left tackle for 6 yards (tackle by Jason McCourty),0.740,0.660
3,5:10,2,9,IND 33,28,9,Peyton Manning pass incomplete short left intended for Donald Brown,0.660,-0.030
3,5:06,3,9,IND 33,28,9,Peyton Manning pass complete short left to Donald Brown for 4 yards,-0.030,-0.910
3,4:42,4,5,IND 37,28,9,"Pat McAfee punts 55 yards, returned by Mark Jones for no gain",-0.910,0.380
3,4:31,1,10,TEN 8,28,9,LenDale White right tackle for 2 yards (tackle by Gary Brackett and Jerraud Powers),-0.380,-0.630
3,4:01,2,8,TEN 10,28,9,Kerry Collins pass complete short left to Kenny Britt for 11 yards (tackle by Jacob Lacey),-0.630,0.340
3,3:25,1,10,TEN 21,28,9,LenDale White left guard for 6 yards (tackle by Gary Brackett),0.340,0.610
3,2:52,2,4,TEN 27,28,9,Kerry Collins pass complete short left to Kenny Britt for 7 yards (tackle by Jacob Lacey),0.610,1.200
3,2:22,1,10,TEN 34,28,9,Kerry Collins pass complete short middle to Jared Cook for 8 yards (tackle by Jerraud Powers and Clint Session),1.200,1.740
3,2:00,2,2,TEN 42,28,9,Kerry Collins sacked by Dwight Freeney for -9 yards,1.740,-0.160
3,1:29,3,11,TEN 33,28,9,"Kerry Collins pass incomplete short right intended for Kenny Britt. Penalty on Dwight Freeney: Defensive Offside, 5 yards (no play)",-0.160,0.500
3,1:23,3,6,TEN 38,28,9,Kerry Collins pass incomplete short left intended for Justin Gage (defended by Jacob Lacey),0.500,-0.850
3,1:17,4,6,TEN 38,28,9,"Reggie Hodges punts 37 yards, fair catch by T.J. Rushing",-0.850,-0.610
3,1:10,1,10,IND 25,28,9,Peyton Manning pass complete short right to Joseph Addai for 2 yards (tackle by David Thornton),0.610,0.330
3,0:33,2,8,IND 27,28,9,"Peyton Manning pass complete short left to Dallas Clark for 5 yards (tackle by Kyle Vanden Bosch). Penalty on Kyle Vanden Bosch: Face Mask (15 Yards), 15 yards",0.330,2.060
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 47,28,9,Peyton Manning pass incomplete deep right intended for Pierre Garcon,2.060,1.520
4,14:54,2,10,IND 47,28,9,Joseph Addai middle for 6 yards (tackle by Michael Griffin),1.520,1.620
4,14:10,3,4,TEN 47,28,9,Peyton Manning pass complete short left to Reggie Wayne for 15 yards (tackle by Stephen Tulloch),1.620,3.450
4,13:32,1,10,TEN 32,28,9,Joseph Addai left tackle for -1 yards (tackle by Jacob Ford),3.450,2.770
4,12:46,2,11,TEN 33,28,9,Peyton Manning pass complete short right to Austin Collie for 5 yards (tackle by Stephen Tulloch),2.770,2.740
4,12:09,3,6,TEN 28,28,9,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",2.740,2.080
4,11:45,3,11,TEN 33,28,9,Peyton Manning pass complete short right to Dallas Clark for 11 yards (tackle by David Thornton),2.080,4.110
4,11:25,1,10,TEN 22,28,9,Joseph Addai right guard for -1 yards (tackle by Tony Brown),4.110,3.430
4,10:43,2,11,TEN 23,28,9,Peyton Manning pass complete short left to Reggie Wayne for 4 yards (tackle by Stephen Tulloch),3.430,3.260
4,10:02,3,7,TEN 19,28,9,Peyton Manning pass complete short middle to Austin Collie for 10 yards (tackle by Keith Bulluck and Jason McCourty),3.260,5.140
4,9:16,1,9,TEN 9,28,9,Joseph Addai middle for 3 yards (tackle by Kyle Vanden Bosch),5.140,4.950
4,8:28,,,,28,9,Timeout #1 by Indianapolis Colts,0.000,4.950
4,8:28,2,6,TEN 6,28,9,Peyton Manning pass complete short middle to Joseph Addai for 1 yard (tackle by Jason McCourty),4.950,4.260
4,7:41,3,5,TEN 5,28,9,Peyton Manning pass incomplete short left intended for Reggie Wayne,4.260,3.010
4,7:37,4,5,TEN 5,31,9,Adam Vinatieri 23 yard field goal good,3.010,3.000
4,,,,IND 30,31,9,"Pat McAfee kicks off 67 yards, returned by Mark Jones for 19 yards (tackle by Freddy Keiaho)",0.000,0.410
4,7:26,1,10,TEN 22,31,9,Vince Young pass incomplete short right intended for Kenny Britt (defended by Tim Jennings),0.410,-0.130
4,7:20,2,10,TEN 22,31,9,LenDale White left guard for 5 yards (tackle by Clint Session),-0.130,-0.160
4,6:57,3,5,TEN 27,31,9,Vince Young right end for 6 yards (tackle by Tim Jennings),-0.160,1.140
4,6:32,1,10,TEN 33,31,9,LenDale White middle for 7 yards (tackle by Ramon Humber),1.140,1.540
4,6:08,2,3,TEN 40,31,9,Vince Young pass incomplete short left intended for Nate Washington,1.540,0.830
4,6:03,3,3,TEN 40,31,9,Vince Young pass incomplete short middle intended for Justin Gage (defended by Clint Session),0.830,-0.720
4,5:58,4,3,TEN 40,31,9,"Reggie Hodges punts 36 yards, returned by T.J. Rushing for no gain",-0.720,-0.540
4,5:50,1,10,IND 24,31,9,Donald Brown right guard for -2 yards (tackle by William Hayes),0.540,-0.270
4,5:08,2,12,IND 22,31,9,Peyton Manning pass complete short middle to Dallas Clark for 6 yards (tackle by Stephen Tulloch),-0.270,-0.160
4,4:22,3,6,IND 28,31,9,Peyton Manning pass complete short left to Reggie Wayne for 7 yards (tackle by Keith Bulluck),-0.160,1.270
4,3:39,1,10,IND 35,31,9,Peyton Manning pass complete short right to Austin Collie for 8 yards (tackle by Michael Griffin),1.270,1.800
4,2:52,2,2,IND 43,31,9,Donald Brown right tackle for 3 yards (tackle by Dave Ball and David Thornton),1.800,1.990
4,2:08,1,10,IND 46,31,9,Chad Simpson left tackle for no gain (tackle by Stephen Tulloch),1.990,1.450
4,2:00,2,10,IND 46,31,9,Chad Simpson middle for 7 yards (tackle by Keith Bulluck),1.450,1.690
4,1:13,3,3,TEN 47,31,9,Chad Simpson left tackle for 2 yards (tackle by Keith Bulluck). Penalty on Reggie Wayne: Offensive Holding (Declined),1.690,0.270
4,1:06,4,1,TEN 45,31,9,"Pat McAfee punts 27 yards, fair catch by Mark Jones",0.270,-0.040
4,0:58,1,10,TEN 18,31,9,LenDale White middle for 7 yards (tackle by Jamie Silva and Robert Mathis),0.040,0.550
4,0:23,2,3,TEN 25,31,9,LenDale White left guard for 11 yards (tackle by Freddy Keiaho),0.550,1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
