Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,3:39,2,9,GNB 36,0,3,"Aaron Rodgers pass incomplete deep middle intended for Jordy Nelson (defended by Adrian Amos). Penalty on Adrian Amos: Defensive Pass Interference, 44 yards (no play)",0.860,4.240
1,3:31,1,10,CHI 20,0,3,Aaron Rodgers pass complete short right to Randall Cobb for 2 yards (tackle by Cre'von LeBlanc),4.240,3.960
1,2:50,2,8,CHI 18,0,3,Aaron Rodgers pass complete short left to Ty Montgomery for 8 yards (tackle by Cre'von LeBlanc),3.960,4.910
1,1:53,1,10,CHI 10,0,3,Ty Montgomery right guard for 7 yards (tackle by Leonard Floyd and Jerrell Freeman),4.910,5.530
1,1:13,2,3,CHI 3,0,3,Aaron Rodgers pass incomplete short right intended for Ty Montgomery,5.530,4.720
1,1:07,3,3,CHI 3,0,3,Aaron Rodgers pass complete short right to Jeff Janis for 2 yards (tackle by Harold Jones-Quartey and Tracy Porter),4.720,4.720
1,0:21,3,3,CHI 3,0,3,Timeout #1 by Green Bay Packers,4.720,3.550
1,0:21,4,1,CHI 1,0,3,Ty Montgomery left tackle for no gain (tackle by Cre'von LeBlanc),3.550,0.380
1,0:15,1,10,CHI 1,0,3,Ka'Deem Carey middle for no gain (tackle by Clay Matthews),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,CHI 1,0,3,Brian Hoyer pass complete short middle to Alshon Jeffery for 11 yards (tackle by Ladarius Gunter and Morgan Burnett),-0.780,-0.350
2,14:23,1,10,CHI 12,0,3,Ka'Deem Carey middle for 9 yards (tackle by Jake Ryan),-0.350,0.420
2,13:42,2,1,CHI 21,0,3,Brian Hoyer pass complete short left to Deonte Thompson for 4 yards (tackle by Demetri Goodson and Blake Martinez),0.420,0.610
2,12:59,1,10,CHI 25,0,3,"Brian Hoyer pass complete short middle to Zach Miller for 7 yards (tackle by Demetri Goodson). Penalty on Alshon Jeffery: Offensive Offside, 5 yards (no play)",0.610,0.280
2,12:34,1,15,CHI 20,0,3,"Brian Hoyer pass incomplete deep middle intended for Cameron Meredith. Penalty on Micah Hyde: Defensive Pass Interference, 16 yards (no play)",0.280,1.330
2,12:30,1,10,CHI 36,0,3,Ka'Deem Carey left end for 1 yard (tackle by Blake Martinez and Jake Ryan),1.330,0.930
2,11:49,2,9,CHI 37,0,3,Brian Hoyer pass complete short left to Ka'Deem Carey for 9 yards (tackle by Blake Martinez),0.930,1.990
2,11:11,1,10,CHI 46,0,3,Jordan Howard left end for -1 yards (tackle by Micah Hyde),1.990,1.320
2,10:29,2,11,CHI 45,0,3,Brian Hoyer pass incomplete short middle intended for Deonte Thompson (defended by Ladarius Gunter),1.320,0.630
2,10:24,3,11,CHI 45,0,3,"Penalty on Datone Jones: Defensive Offside, 5 yards (no play)",0.630,1.290
2,10:24,3,6,,0,3,Brian Hoyer pass incomplete short middle intended for Alshon Jeffery,1.290,-0.060
2,10:21,4,6,,0,3,"Pat O'Donnell punts 42 yards, fair catch by Trevor Davis",-0.060,0.380
2,10:13,1,10,GNB 8,0,3,Randall Cobb left tackle for 4 yards (tackle by Jonathan Bullard),-0.380,-0.490
2,9:35,2,6,GNB 12,0,3,Don Jackson middle for 5 yards (tackle by Willie Young),-0.490,-0.370
2,8:50,3,1,GNB 17,0,3,Aaron Rodgers pass complete short left to Randall Cobb for 5 yards (tackle by Harold Jones-Quartey),-0.370,0.410
2,8:15,1,10,GNB 22,0,3,"Aaron Rodgers pass incomplete short right intended for Don Jackson. Penalty on Cre'von LeBlanc: Illegal Contact, 5 yards (no play)",0.410,0.740
2,8:10,1,10,GNB 27,0,3,Aaron Rodgers pass complete short left to Ty Montgomery for 2 yards (tackle by Adrian Amos),0.740,0.470
2,7:33,2,8,GNB 29,0,3,Aaron Rodgers pass complete short left to Davante Adams for 5 yards (tackle by De'Vante Bausby),0.470,0.430
2,6:52,3,3,GNB 34,0,3,Aaron Rodgers pass incomplete short middle intended for Jeff Janis,0.430,-1.110
2,6:49,4,3,GNB 34,0,3,"Jake Schum punts 41 yards, fair catch by Cre'von LeBlanc. Penalty on GNB: Illegal Formation, 5 yards (no play)",-1.110,-1.440
2,6:41,4,8,GNB 29,0,3,"Jake Schum punts 46 yards, fair catch by Bryce Callahan",-1.440,-0.610
2,6:34,1,10,CHI 25,0,3,Ka'Deem Carey right end for 24 yards (tackle by Morgan Burnett),0.610,2.190
2,6:01,1,10,CHI 49,0,3,Ka'Deem Carey left end for 1 yard (tackle by Jake Ryan and Blake Martinez),2.190,1.780
2,5:25,2,9,,0,3,Matt Barkley pass complete short right to Alshon Jeffery for 11 yards (tackle by Ladarius Gunter and Demetri Goodson),1.780,2.980
2,4:46,1,10,GNB 39,0,3,Jordan Howard left end for 9 yards (tackle by Morgan Burnett),2.980,3.660
2,4:09,2,1,GNB 30,0,3,Jordan Howard left end for 3 yards (tackle by Kenny Clark),3.660,3.780
2,3:24,1,10,GNB 27,0,3,Ka'Deem Carey left guard for -1 yards (tackle by Kenny Clark),3.780,3.100
2,2:49,2,11,GNB 28,0,3,Matt Barkley pass incomplete short right intended for Alshon Jeffery,3.100,2.410
2,2:43,3,11,GNB 28,0,3,Matt Barkley pass complete short left to Josh Bellamy for 7 yards (tackle by Micah Hyde),2.410,2.130
2,2:00,4,4,GNB 21,3,3,Connor Barth 39 yard field goal good,2.130,3.000
2,2:00,,,CHI 35,3,3,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
2,1:56,1,10,GNB 25,3,3,Aaron Rodgers pass complete short right to Davante Adams for 5 yards (tackle by De'Vante Bausby),0.610,0.740
2,1:37,2,5,GNB 30,3,3,Aaron Rodgers pass incomplete short left intended for Ty Montgomery,0.740,0.040
2,1:30,3,5,GNB 30,3,3,"Aaron Rodgers pass incomplete deep right intended for Richard Rodgers. Penalty on De'Vante Bausby: Defensive Pass Interference, 18 yards (no play)",0.040,2.130
2,1:22,1,10,GNB 48,3,3,Aaron Rodgers sacked by Leonard Floyd for -9 yards,2.130,2.130
2,1:13,1,10,GNB 48,3,3,Timeout #2 by Green Bay Packers,2.130,0.370
2,1:13,2,19,GNB 39,3,3,Aaron Rodgers pass complete deep right to Davante Adams for 19 yards (tackle by De'Vante Bausby),0.370,2.790
2,0:46,1,10,CHI 42,3,3,Aaron Rodgers pass complete short left to Randall Cobb for 7 yards (tackle by Cre'von LeBlanc),2.790,3.190
2,0:40,2,3,CHI 35,3,3,Aaron Rodgers pass complete short right to Randall Cobb for 13 yards (tackle by Harold Jones-Quartey),3.190,4.110
2,0:35,1,10,CHI 22,3,3,Aaron Rodgers pass incomplete short left intended for Davante Adams,4.110,4.110
2,0:32,1,10,CHI 22,3,3,Timeout #1 by Chicago Bears,4.110,3.560
2,0:32,2,10,CHI 22,3,3,Aaron Rodgers pass incomplete deep left intended for Davante Adams,3.560,2.870
2,0:27,3,10,CHI 22,3,3,Aaron Rodgers pass incomplete deep middle intended for Randall Cobb,2.870,1.990
2,0:22,4,10,CHI 22,3,6,Mason Crosby 40 yard field goal good,1.990,3.000
2,0:22,,,GNB 35,3,6,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
2,0:17,1,10,CHI 25,3,6,Matt Barkley kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,3,6,"Connor Barth kicks off 67 yards, returned by Jeff Janis for 17 yards (tackle by Sherrick McManis)",0.000,0.220
3,14:55,1,10,GNB 15,3,6,Aaron Rodgers pass incomplete deep left intended for Davante Adams,-0.220,-0.710
3,14:50,2,10,GNB 15,3,6,Aaron Rodgers pass incomplete short middle intended for Jordy Nelson,-0.710,-1.370
3,14:43,3,10,GNB 15,9,6,"Aaron Rodgers sacked by Leonard Floyd for -10 yards. Aaron Rodgers fumbles (forced by Leonard Floyd), recovered by Leonard Floyd at GNB--4, touchdown. Penalty on David Bakhtiari: Offensive Holding (Declined)",-1.370,-7.000
3,14:30,,,GNB 15,10,6,Connor Barth kicks extra point good,0.000,0.000
3,14:30,,,CHI 35,10,6,"Connor Barth kicks off 68 yards, returned by Knile Davis for 18 yards (tackle by Deon Bush)",0.000,0.220
3,14:25,1,10,GNB 15,10,6,Ty Montgomery middle for 30 yards (tackle by De'Vante Bausby and Adrian Amos),-0.220,1.930
3,13:53,1,10,GNB 45,10,6,Aaron Rodgers pass complete short left to Ty Montgomery for 5 yards (tackle by Jerrell Freeman),1.930,2.060
3,13:27,2,5,,10,6,Ty Montgomery right end for 3 yards (tackle by Adrian Amos),2.060,1.750
3,12:47,3,2,CHI 47,10,6,Aaron Rodgers pass complete short right to Ty Montgomery for 6 yards (tackle by Danny Trevathan),1.750,2.850
3,12:12,1,10,CHI 41,10,6,Aaron Rodgers pass complete short right to Davante Adams for 5 yards (tackle by De'Vante Bausby),2.850,2.980
3,11:43,2,5,CHI 36,10,6,Aaron Rodgers pass incomplete short middle intended for Randall Cobb (defended by Cre'von LeBlanc),2.980,2.280
3,11:40,3,5,CHI 36,10,6,Aaron Rodgers pass complete short middle to Randall Cobb for 18 yards (tackle by Cre'von LeBlanc),2.280,4.370
3,11:11,1,10,CHI 18,10,6,Aaron Ripkowski left guard for 4 yards (tackle by Jonathan Bullard and Jerrell Freeman),4.370,4.430
3,10:29,2,6,CHI 14,10,6,Aaron Rodgers pass complete short right to Randall Cobb for 2 yards (tackle by Cre'von LeBlanc),4.430,4.030
3,9:47,3,4,CHI 12,10,6,Aaron Rodgers pass complete short right to Ty Montgomery for 7 yards (tackle by Adrian Amos),4.030,6.060
,,,,,,,"CHI challenged the pass completion ruling, and the play was upheld.",,
3,9:28,1,5,CHI 5,10,6,Aaron Rodgers pass incomplete short middle intended for Ty Montgomery,6.060,5.150
3,9:21,2,5,CHI 5,10,6,Aaron Rodgers pass incomplete short left intended for Jordy Nelson,5.150,4.260
3,9:15,3,5,CHI 5,10,12,"Aaron Rodgers pass complete short right to Davante Adams for 5 yards, touchdown",4.260,7.000
3,9:15,,,CHI 5,10,13,Mason Crosby kicks extra point good,0.000,0.000
3,9:15,,,GNB 35,10,13,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,9:11,1,10,CHI 25,10,13,Ka'Deem Carey right tackle for 4 yards (tackle by Letroy Guion and Clay Matthews),0.610,0.600
3,8:30,2,6,CHI 29,10,13,Ka'Deem Carey middle for 8 yards (tackle by Jake Ryan and Mike Daniels),0.600,1.400
3,7:46,1,10,CHI 37,10,13,Matt Barkley pass complete short middle to Cameron Meredith for 12 yards (tackle by Demetri Goodson),1.400,2.190
3,7:10,1,10,CHI 49,10,13,Ka'Deem Carey right tackle for 1 yard (tackle by Mike Daniels),2.190,1.780
3,6:33,2,9,,10,13,Matt Barkley sacked by Nick Perry for -10 yards,1.780,-0.230
,,,,,,,"GNB challenged the incomplete pass ruling, and the original play was overturned.",,
3,6:33,3,19,CHI 40,10,13,"Penalty on Matt Barkley: Delay of Game, 5 yards (no play)",-0.230,-0.890
3,5:56,3,24,CHI 35,10,13,"Matt Barkley pass complete short middle to Cameron Meredith for 22 yards (tackle by Kentrell Brice). Penalty on Ted Larsen: Ineligible Downfield Pass, 5 yards (no play)",-0.890,-1.550
3,5:26,3,29,CHI 30,10,13,Jordan Howard middle for 11 yards (tackle by Nick Perry),-1.550,-0.650
3,4:43,4,18,CHI 41,10,13,"Pat O'Donnell punts 47 yards, fair catch by Trevor Davis",-0.650,0.350
3,4:35,1,10,GNB 12,10,13,Ty Montgomery right tackle for 3 yards (tackle by Akiem Hicks and Mitch Unrein),-0.350,-0.500
3,4:03,2,7,GNB 15,10,13,Aaron Rodgers pass complete short right to Davante Adams for 7 yards (tackle by De'Vante Bausby),-0.500,0.410
3,3:25,1,10,GNB 22,10,13,Aaron Rodgers pass complete short right to Davante Adams for 15 yards (tackle by Jacoby Glenn),0.410,1.400
3,2:52,1,10,GNB 37,10,13,Ty Montgomery left end for 11 yards (tackle by Cre'von LeBlanc and Harold Jones-Quartey),1.400,2.130
3,2:12,1,10,GNB 48,10,13,Aaron Rodgers pass complete short right to Davante Adams for 24 yards (tackle by Jacoby Glenn and Harold Jones-Quartey),2.130,3.710
3,1:25,1,10,CHI 28,10,13,Aaron Rodgers pass complete short middle to Richard Rodgers for 7 yards (tackle by Jerrell Freeman),3.710,4.110
3,0:40,2,3,CHI 21,10,13,Aaron Rodgers pass complete short left to Ty Montgomery for 13 yards (tackle by Adrian Amos),4.110,5.370
3,0:01,1,8,CHI 8,10,13,"Penalty on Willie Young: Neutral Zone Infraction, 4 yards (no play)",5.370,6.280
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,4,CHI 4,10,19,"Aaron Rodgers pass complete short middle to Davante Adams for 4 yards, touchdown",6.280,7.000
4,15:00,,,CHI 4,10,20,Mason Crosby kicks extra point good,0.000,0.000
4,15:00,,,GNB 35,10,20,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
4,14:55,1,10,CHI 25,10,20,Matt Barkley pass incomplete short middle intended for Alshon Jeffery (defended by Mike Pennel),0.610,0.060
4,14:51,2,10,CHI 25,10,20,Ka'Deem Carey left tackle for 1 yard (tackle by Nick Perry and Blake Martinez),0.060,-0.490
4,14:21,3,9,CHI 26,10,20,Matt Barkley pass incomplete deep middle intended for Josh Bellamy (defended by Micah Hyde),-0.490,-1.630
4,14:16,4,9,CHI 26,10,20,"Pat O'Donnell punts 48 yards, fair catch by Trevor Davis",-1.630,-0.670
4,14:08,1,10,GNB 26,10,20,Aaron Rodgers pass complete short left to Randall Cobb for no gain,0.670,0.130
4,13:19,2,10,GNB 26,10,20,Aaron Rodgers pass complete short left to Aaron Ripkowski for 8 yards (tackle by Adrian Amos),0.130,0.130
4,12:34,2,10,GNB 26,10,20,Timeout #1 by Green Bay Packers,0.130,0.500
4,12:34,3,2,GNB 34,10,20,Randall Cobb right tackle for 3 yards (tackle by Jerrell Freeman),0.500,1.400
4,11:50,1,10,GNB 37,10,20,Aaron Rodgers pass incomplete short right intended for Randall Cobb (defended by Willie Young),1.400,0.860
4,11:47,2,10,GNB 37,10,20,Randall Cobb left end for 14 yards (tackle by Danny Trevathan),0.860,2.320
4,11:08,1,10,CHI 49,10,20,Aaron Rodgers pass complete short right to Davante Adams for 16 yards (tackle by Jerrell Freeman),2.320,3.380
4,10:19,1,10,CHI 33,10,20,"Aaron Ripkowski right tackle for 2 yards (tackle by Cornelius Washington and Sam Acho). Penalty on Cornelius Washington: Face Mask (15 Yards), 15 yards",3.380,4.510
4,9:47,1,10,CHI 16,10,20,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",4.510,4.170
4,9:22,1,15,CHI 21,10,20,"Aaron Rodgers pass incomplete deep right intended for Davante Adams. Penalty on De'Vante Bausby: Illegal Contact, 5 yards (no play)",4.170,4.510
4,9:17,1,10,CHI 16,10,20,Ty Montgomery left guard for 1 yard (tackle by Sam Acho),4.510,4.050
4,8:32,2,9,CHI 15,10,20,Ty Montgomery left end for 3 yards (tackle by Adrian Amos and Sam Acho),4.050,3.730
4,7:49,3,6,CHI 12,10,20,Aaron Rodgers right end for 8 yards (tackle by Jerrell Freeman),3.730,6.280
4,7:13,1,4,CHI 4,10,20,"Aaron Rodgers pass incomplete short right intended for Davante Adams. Penalty on De'Vante Bausby: Defensive Holding, 2 yards (no play)",6.280,6.740
4,7:05,1,2,CHI 2,10,20,Randall Cobb left end for no gain (tackle by Jerrell Freeman),6.740,5.720
4,6:21,2,2,CHI 2,10,20,Aaron Rodgers pass complete short right to Ty Montgomery for no gain,5.720,4.950
4,5:39,3,2,CHI 2,10,26,"Aaron Rodgers pass complete short right to Randall Cobb for 2 yards, touchdown",4.950,7.000
4,5:39,3,2,CHI 2,10,26,"Penalty on Jason Spriggs: False Start, 5 yards (no play)",4.950,0.000
4,5:39,,,CHI 2,10,26,Mason Crosby kicks extra point no good,0.000,-1.000
4,5:39,,,GNB 35,10,26,"Mason Crosby kicks off 61 yards, returned by Deonte Thompson for 12 yards (tackle by Marwin Evans)",0.000,0.140
4,5:31,1,10,CHI 16,10,26,Matt Barkley pass incomplete deep right intended for Alshon Jeffery,-0.140,-0.660
4,5:23,2,10,CHI 16,10,26,Matt Barkley pass incomplete deep middle intended for Cameron Meredith (defended by Blake Martinez),-0.660,-1.320
4,5:17,3,10,CHI 16,10,26,Matt Barkley pass complete short middle to Zach Miller for 14 yards (tackle by Joe Thomas and Micah Hyde),-1.320,0.940
,,,,,,,"GNB challenged the runner was down by contact ruling, and the play was upheld.",,
4,4:47,1,10,CHI 30,10,26,Matt Barkley pass incomplete short right intended for Zach Miller,0.940,0.390
4,4:41,2,10,CHI 30,10,26,Matt Barkley pass incomplete short middle intended for Zach Miller is intercepted by Blake Martinez at CHI-42 and returned for 4 yards,0.390,-3.050
4,4:27,1,10,CHI 38,10,26,Knile Davis right end for no gain (tackle by Danny Trevathan),3.050,2.510
4,3:44,2,10,CHI 38,10,26,"Penalty on Jeff Janis: False Start, 5 yards (no play)",2.510,1.830
4,3:42,2,15,CHI 43,10,26,Aaron Rodgers pass complete short middle to Randall Cobb for 25 yards (tackle by Harold Jones-Quartey). Penalty on Jerrell Freeman: Illegal Contact (Declined),1.830,4.370
4,3:33,1,10,CHI 18,10,26,Aaron Ripkowski middle for 2 yards (tackle by Jerrell Freeman),4.370,4.090
4,2:45,2,8,CHI 16,10,26,Knile Davis left tackle for 1 yard (tackle by Danny Trevathan),4.090,3.460
4,2:00,3,7,CHI 15,10,26,"Aaron Rodgers pass complete short left to Ty Montgomery for 7 yards (tackle by Jacoby Glenn). Penalty on T.J. Lang: Ineligible Downfield Pass, 5 yards (no play)",3.460,2.870
4,1:51,3,12,CHI 20,10,26,Aaron Rodgers pass complete short middle to Ty Montgomery for 7 yards (tackle by Jerrell Freeman),2.870,2.870
4,1:41,3,12,CHI 20,10,26,Timeout #2 by Chicago Bears,2.870,2.620
4,1:41,4,5,CHI 13,10,26,"Mason Crosby 31 yard field goal no good, blocked by Akiem Hicks",2.620,-0.340
4,1:35,1,10,CHI 21,10,26,Matt Barkley pass incomplete short right intended for Zach Miller (defended by Datone Jones),0.340,-0.200
4,1:31,2,10,CHI 21,10,26,Matt Barkley pass complete deep middle to Zach Miller for 26 yards (tackle by Micah Hyde and Ha Ha Clinton-Dix),-0.200,2.060
4,1:08,1,10,CHI 47,10,26,Matt Barkley pass complete short right to Alshon Jeffery for 11 yards (tackle by Ladarius Gunter),2.060,2.790
4,0:48,1,10,GNB 42,10,26,Matt Barkley pass incomplete intended for Jordan Howard is intercepted by Nick Perry at GNB-40,2.790,-1.600
4,0:41,1,10,GNB 40,10,26,Aaron Rodgers kneels for -1 yards,1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
