Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,4:59,2,5,BUF 43,0,3,BenJarvus Green-Ellis middle for 6 yards (tackle by Kyle Williams and Drayton Florence),2.520,3.120
1,4:24,1,10,BUF 37,0,3,Danny Woodhead left guard for 8 yards (tackle by Donte Whitner and Paul Posluszny),3.120,3.650
1,3:52,2,2,BUF 29,6,3,"Danny Woodhead middle for 29 yards, touchdown",3.650,7.000
1,,,,BUF 2,7,3,Shayne Graham kicks extra point good,0.000,0.000
1,,,,NWE 30,7,3,"Shayne Graham kicks off 59 yards, returned by C.J. Spiller for 20 yards (tackle by Tracy White)",0.000,1.000
1,3:40,1,10,BUF 31,7,3,Ryan Fitzpatrick pass complete deep left to C.J. Spiller for 41 yards (tackle by Kyle Arrington),1.000,3.710
1,3:15,1,10,NWE 28,7,3,C.J. Spiller middle for 3 yards (tackle by Ron Brace and Tully Banta-Cain),3.710,3.570
1,2:33,2,7,NWE 25,7,3,Ryan Fitzpatrick pass complete short left to Steve Johnson for 8 yards (tackle by Tully Banta-Cain),3.570,4.440
1,2:01,1,10,NWE 17,7,3,"Ryan Fitzpatrick sacked by Gary Guyton for -3 yards. Ryan Fitzpatrick fumbles (forced by Gary Guyton), recovered by Jerod Mayo at NWE-20 (tackle by Corey McIntyre)",4.440,-0.280
1,1:52,1,10,NWE 20,7,3,Tom Brady pass complete short middle to Deion Branch for 15 yards (tackle by Akin Ayodele),0.280,1.270
1,1:21,1,10,NWE 35,7,3,BenJarvus Green-Ellis left end for 10 yards (tackle by Akin Ayodele),1.270,1.930
1,0:50,1,10,NWE 45,7,3,BenJarvus Green-Ellis right guard for 5 yards (tackle by Marcus Stroud and Kyle Williams),1.930,2.060
1,0:21,2,5,,7,3,"Tom Brady middle for 7 yards (tackle by Akin Ayodele). Penalty on Drayton Florence: Defensive Holding, 5 yards",2.060,3.050
1,0:06,1,10,BUF 38,7,3,"Penalty on Sebastian Vollmer: False Start, 5 yards (no play)",3.050,2.720
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,15,BUF 43,7,3,Tom Brady middle for 3 yards (tackle by Akin Ayodele),2.720,2.240
2,14:21,2,12,BUF 40,7,3,Danny Woodhead right guard for 6 yards (tackle by Paul Posluszny),2.240,2.340
2,13:39,3,6,BUF 34,7,3,Tom Brady pass complete deep right to Rob Gronkowski for 23 yards (tackle by Donte Whitner),2.340,4.840
2,13:06,1,10,BUF 11,7,3,Danny Woodhead middle for 3 yards (tackle by Jairus Byrd),4.840,4.700
2,12:32,2,7,BUF 8,13,3,"Tom Brady pass complete short right to Rob Gronkowski for 8 yards, touchdown",4.700,7.000
2,,,,BUF 2,14,3,Shayne Graham kicks extra point good,0.000,0.000
2,,,,NWE 30,14,3,"Shayne Graham kicks off 61 yards, returned by Naaman Roosevelt for 16 yards (tackle by Sammy Morris)",0.000,0.610
2,12:22,1,10,BUF 25,14,3,Fred Jackson left guard for 4 yards (tackle by Patrick Chung),0.610,0.600
2,11:42,2,6,BUF 29,14,3,Fred Jackson middle for 5 yards (tackle by Kyle Love and Gerard Warren),0.600,0.560
2,10:57,3,1,BUF 34,14,3,Ryan Fitzpatrick pass complete short middle to Naaman Roosevelt for 21 yards (tackle by Brandon Meriweather),0.560,2.590
2,10:11,,,,14,3,Timeout #1 by Buffalo Bills,0.000,2.590
2,10:11,1,10,NWE 45,14,3,C.J. Spiller left guard for 6 yards (tackle by Landon Cohen and Jerod Mayo),2.590,2.850
2,9:31,2,4,NWE 39,14,3,Ryan Fitzpatrick pass complete short left to Steve Johnson for 9 yards (tackle by Rob Ninkovich),2.850,3.580
2,9:09,1,10,NWE 30,14,3,"Ryan Fitzpatrick pass complete short left to Fred Jackson for 17 yards (tackle by Brandon Meriweather). Penalty on Mansfield Wrotto: Offensive Holding, 10 yards (no play)",3.580,2.920
2,8:37,1,20,NWE 40,14,3,Ryan Fitzpatrick pass incomplete deep right intended for Steve Johnson (defended by Patrick Chung),2.920,1.680
2,8:32,2,20,NWE 40,14,3,Ryan Fitzpatrick pass complete short right to Donald Jones for 8 yards (tackle by Gary Guyton),1.680,2.080
2,7:44,3,12,NWE 32,14,3,Ryan Fitzpatrick pass incomplete deep left intended for Donald Jones,2.080,1.240
2,7:39,4,12,NWE 32,14,3,Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson (defended by Jerod Mayo),1.240,-1.070
2,7:32,1,10,NWE 32,14,3,Brandon Tate left end for 12 yards (tackle by Donte Whitner),1.070,1.860
2,7:06,1,10,NWE 44,14,3,Tom Brady pass incomplete short left intended for Deion Branch (defended by Drayton Florence),1.860,1.320
2,7:02,2,10,NWE 44,14,3,Tom Brady pass complete short left to Sammy Morris for 3 yards (tackle by Akin Ayodele),1.320,1.030
2,6:19,3,7,NWE 47,14,3,Tom Brady pass complete short left to Deion Branch for 10 yards (tackle by Drayton Florence),1.030,2.720
2,5:52,1,10,BUF 43,14,3,Danny Woodhead middle for 8 yards (tackle by Akin Ayodele),2.720,3.260
2,5:20,2,2,BUF 35,14,3,BenJarvus Green-Ellis left guard for 15 yards (tackle by Jairus Byrd and Donte Whitner),3.260,4.240
2,4:47,1,10,BUF 20,14,3,Danny Woodhead middle for 4 yards (tackle by Jairus Byrd and Chris Kelsay),4.240,4.280
2,4:09,2,6,BUF 16,14,3,Tom Brady pass incomplete short right intended for Wes Welker,4.280,3.520
2,4:05,3,6,BUF 16,14,3,Tom Brady pass incomplete short left intended for Wes Welker,3.520,2.400
2,4:01,4,6,BUF 16,17,3,Shayne Graham 34 yard field goal good,2.400,3.000
2,,,,NWE 30,17,3,"Shayne Graham kicks off 67 yards, returned by C.J. Spiller for 22 yards (tackle by Matt Slater)",0.000,0.610
2,3:57,1,10,BUF 25,17,3,"Penalty on Erik Pears: False Start, 5 yards (no play)",0.610,0.280
2,3:46,1,15,BUF 20,17,3,Ryan Fitzpatrick pass complete deep right to Steve Johnson for 16 yards,0.280,1.330
2,3:22,1,10,BUF 36,17,3,Fred Jackson middle for 2 yards (tackle by Landon Cohen and Jerod Mayo),1.330,1.060
2,2:40,2,8,BUF 38,17,3,Ryan Fitzpatrick pass incomplete short middle intended for David Nelson (defended by Jerod Mayo),1.060,0.370
2,2:35,3,8,BUF 38,17,3,Ryan Fitzpatrick pass incomplete short right intended for Naaman Roosevelt is intercepted by Patrick Chung at BUF-46 and returned for 19 yards,0.370,-3.780
2,2:24,1,10,BUF 27,17,3,BenJarvus Green-Ellis right guard for 1 yard (tackle by Arthur Moats and Akin Ayodele),3.780,3.370
2,2:00,2,9,BUF 26,17,3,Danny Woodhead right tackle for 6 yards (tackle by Donte Whitner and Marcus Stroud),3.370,3.470
2,1:31,3,3,BUF 20,17,3,BenJarvus Green-Ellis right guard for 4 yards (tackle by Donte Whitner),3.470,4.510
2,1:25,,,,17,3,Timeout #1 by New England Patriots,0.000,4.510
2,1:25,1,10,BUF 16,17,3,Tom Brady pass complete short middle to Wes Welker for 9 yards (tackle by Akin Ayodele and Jairus Byrd),4.510,5.540
2,0:47,2,1,BUF 7,17,3,Tom Brady pass incomplete short left intended for Deion Branch (defended by Drayton Florence),5.540,4.850
2,0:42,3,1,BUF 7,17,3,Tom Brady middle for 3 yards (tackle by Kyle Williams and Akin Ayodele),4.850,6.280
2,0:38,,,,17,3,Timeout #2 by New England Patriots,0.000,6.280
2,0:38,1,4,BUF 4,23,3,"Tom Brady pass complete short left to Alge Crumpler for 4 yards, touchdown",6.280,7.000
2,,,,BUF 2,24,3,"Shayne Graham kicks extra point good. Penalty on Drayton Florence: Defensive Offside, 5 yards",0.000,0.000
2,,,,NWE 35,24,3,"Shayne Graham kicks off 49 yards, returned by Naaman Roosevelt for 15 yards (tackle by Tracy White)",0.000,1.000
2,0:26,1,10,BUF 31,24,3,Ryan Fitzpatrick pass complete short left to Steve Johnson for 11 yards (tackle by Kyle Arrington),1.000,1.730
2,0:19,,,,24,3,Timeout #2 by Buffalo Bills,0.000,1.730
2,0:19,1,10,BUF 42,24,3,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones (defended by Brandon Meriweather),1.730,1.190
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
2,0:11,2,10,BUF 42,24,3,Ryan Fitzpatrick pass complete short middle to Fred Jackson for 3 yards (tackle by Eric Moore),1.190,0.890
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,24,3,"Rian Lindell kicks off 58 yards, returned by Sammy Morris for 23 yards (tackle by Scott Chandler)",0.000,1.270
3,14:53,1,10,NWE 35,24,3,"Penalty on Dan Koppen: False Start, 5 yards (no play)",1.270,0.940
3,14:53,1,15,NWE 30,24,3,Danny Woodhead middle for 6 yards (tackle by Donte Whitner and Paul Posluszny),0.940,0.860
3,14:23,2,9,NWE 36,24,3,Danny Woodhead middle for 4 yards (tackle by Marcus Stroud and Akin Ayodele),0.860,0.700
3,13:46,3,5,NWE 40,24,3,Tom Brady pass complete short left to Danny Woodhead for 4 yards (tackle by Paul Posluszny and Drayton Florence),0.700,-0.460
3,13:04,4,1,NWE 44,24,3,"Zoltan Mesko punts 44 yards, fair catch by C.J. Spiller",-0.460,0.350
3,12:56,1,10,BUF 12,24,3,Fred Jackson middle for 3 yards (tackle by Rob Ninkovich and Gary Guyton),-0.350,-0.500
3,12:17,2,7,BUF 15,24,3,"Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson is intercepted by Jarrad Page at BUF-21. Penalty on Chad Rinehart: Chop Block, 10 yards",-0.500,-4.840
3,12:11,1,10,BUF 11,24,3,BenJarvus Green-Ellis left tackle for 3 yards (tackle by Jairus Byrd),4.840,4.700
3,11:38,2,7,BUF 8,24,3,Tom Brady pass incomplete short middle intended for Rob Gronkowski,4.700,3.760
3,11:34,3,7,BUF 8,30,3,"Tom Brady pass complete short middle to Rob Gronkowski for 8 yards, touchdown",3.760,7.000
3,,,,BUF 2,31,3,Shayne Graham kicks extra point good,0.000,0.000
3,,,,NWE 30,31,3,"Shayne Graham kicks off 55 yards, returned by C.J. Spiller for 18 yards (tackle by Patrick Chung)",0.000,1.140
3,11:21,1,10,BUF 33,31,3,Ryan Fitzpatrick pass complete deep left to Donald Jones for 40 yards (tackle by Kyle Arrington),1.140,3.780
3,11:02,1,10,NWE 27,31,3,Fred Jackson middle for 1 yard (tackle by Tully Banta-Cain and Jarrad Page),3.780,3.370
3,10:23,2,9,NWE 26,31,3,Ryan Fitzpatrick pass complete short right to Donald Jones for 4 yards (tackle by Gary Guyton and Devin McCourty),3.370,3.200
3,9:38,3,5,NWE 22,31,3,Ryan Fitzpatrick pass incomplete short middle intended for Donald Jones (defended by Vince Wilfork),3.200,2.040
3,9:33,4,5,NWE 22,31,3,Ryan Fitzpatrick pass incomplete deep left intended for Naaman Roosevelt,2.040,-0.410
3,9:27,1,10,NWE 22,31,3,BenJarvus Green-Ellis right guard for 8 yards (tackle by Jairus Byrd and Akin Ayodele),0.410,0.950
3,8:57,2,2,NWE 30,31,3,BenJarvus Green-Ellis middle for 1 yard (tackle by Spencer Johnson and Akin Ayodele),0.950,0.370
3,8:19,3,1,NWE 31,31,3,Tom Brady pass incomplete short middle intended for Wes Welker (defended by Drayton Florence),0.370,-1.310
3,8:15,4,1,NWE 31,31,3,"Zoltan Mesko punts 38 yards, fair catch by C.J. Spiller",-1.310,-1.000
3,8:07,1,10,BUF 31,31,3,"C.J. Spiller left tackle for 3 yards (tackle by Jerod Mayo and Eric Moore). C.J. Spiller fumbles (forced by Jerod Mayo), recovered by Dane Fletcher at BUF-34 (tackle by Jonathan Stupar)",1.000,-3.310
,,,,,,,"NWE challenged the runner was down by contact ruling, and the original play was overturned.",,
3,8:00,1,10,BUF 34,31,3,"Tom Brady pass complete deep right to Alge Crumpler for 31 yards (tackle by Akin Ayodele). Penalty on Logan Mankins: Offensive Holding, 10 yards (no play)",3.310,2.650
3,7:49,1,20,BUF 44,31,3,"Tom Brady pass incomplete short right intended for Deion Branch. Penalty on Rob Gronkowski: Offensive Pass Interfere, 10 yards (no play)",2.650,1.990
3,7:44,,,,31,3,Timeout #1 by New England Patriots,0.000,1.990
3,7:44,1,30,NWE 46,31,3,Danny Woodhead middle for 6 yards (tackle by Spencer Johnson),1.990,0.880
3,7:17,2,24,BUF 48,31,3,Tom Brady pass incomplete short middle intended for Danny Woodhead,0.880,0.230
3,7:13,3,24,BUF 48,31,3,Tom Brady pass complete short middle to Danny Woodhead for 15 yards (tackle by Paul Posluszny),0.230,1.150
3,6:33,4,9,BUF 33,31,3,Tom Brady pass incomplete deep right intended for Brandon Tate,1.150,-1.140
3,6:26,1,10,BUF 33,31,3,Ryan Fitzpatrick pass incomplete short right intended for Donald Jones,1.140,0.590
3,6:22,2,10,BUF 33,31,3,Ryan Fitzpatrick pass complete short middle to Naaman Roosevelt for 19 yards (tackle by Patrick Chung and Brandon Meriweather),0.590,2.390
3,5:36,1,10,NWE 48,31,3,Ryan Fitzpatrick sacked by Kyle Love for -4 yards,2.390,1.310
3,5:04,2,14,BUF 48,31,3,"Ryan Fitzpatrick right end for 14 yards (tackle by Devin McCourty). Ryan Fitzpatrick fumbles (forced by Devin McCourty), recovered by Eric Moore at NWE-37 (tackle by Ryan Fitzpatrick)",1.310,-1.400
3,4:53,1,10,NWE 37,31,3,BenJarvus Green-Ellis right guard for 1 yard (tackle by Alex Carrington),1.400,0.990
3,4:16,2,9,NWE 38,31,3,Tom Brady sacked by Chris Kelsay for -9 yards,0.990,-0.890
3,3:48,3,18,NWE 29,31,3,Tom Brady pass complete short left to Danny Woodhead for 13 yards (tackle by George Wilson and Bryan Scott),-0.890,-0.590
3,3:04,4,5,NWE 42,31,3,Zoltan Mesko punts 48 yards,-0.590,0.380
3,2:51,1,10,BUF 10,31,3,Fred Jackson right guard for 3 yards (tackle by Vince Wilfork and Gary Guyton),-0.380,-0.560
3,2:06,2,7,BUF 13,31,3,Fred Jackson right guard for 6 yards (tackle by Patrick Chung and Eric Moore),-0.560,-0.370
3,1:23,3,1,BUF 19,31,3,Ryan Fitzpatrick pass incomplete deep left intended for Donald Jones (defended by Darius Butler),-0.370,-2.140
3,1:16,4,1,BUF 19,31,3,"Brian Moorman punts 36 yards, fair catch by Julian Edelman",-2.140,-1.930
3,1:08,1,10,NWE 45,31,3,Tom Brady pass complete short left to Rob Gronkowski for 15 yards (tackle by Drayton Florence),1.930,2.920
3,0:27,1,10,BUF 40,31,3,Tom Brady pass complete short middle to BenJarvus Green-Ellis for 3 yards (tackle by Akin Ayodele and Paul Posluszny),2.920,2.780
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,BUF 37,31,3,BenJarvus Green-Ellis middle for 6 yards (tackle by Paul Posluszny and Akin Ayodele),2.780,2.870
4,14:24,3,1,BUF 31,31,3,BenJarvus Green-Ellis right tackle for 1 yard (tackle by Paul Posluszny),2.870,3.580
4,13:52,1,10,BUF 30,31,3,BenJarvus Green-Ellis right tackle for 4 yards (tackle by Donte Whitner and Marcus Stroud),3.580,3.570
4,13:18,2,6,BUF 26,31,3,BenJarvus Green-Ellis left tackle for 5 yards (tackle by Akin Ayodele and Paul Posluszny),3.570,3.530
4,12:32,3,1,BUF 21,31,3,BenJarvus Green-Ellis right guard for 9 yards (tackle by Spencer Johnson and Donte Whitner),3.530,4.780
4,11:54,1,10,BUF 12,31,3,Fred Taylor left tackle for -3 yards (tackle by Akin Ayodele and Paul Posluszny),4.780,3.660
4,11:06,2,13,BUF 15,31,3,Tom Brady pass incomplete short right intended for Fred Taylor (defended by Chris Kelsay),3.660,3.000
4,11:02,3,13,BUF 15,31,3,Tom Brady pass complete short middle to Wes Welker for 7 yards (tackle by Paul Posluszny and Donte Whitner),3.000,2.960
4,10:19,4,6,BUF 8,34,3,Shayne Graham 26 yard field goal good,2.960,3.000
4,,,,NWE 30,34,3,"Shayne Graham kicks off 63 yards, muffed catch by C.J. Spiller, recovered by C.J. Spiller at BUF-4, and returned for 11 yards",0.000,-0.220
4,10:07,1,10,BUF 15,34,3,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 14 yards (tackle by Patrick Chung),-0.220,0.870
4,9:30,1,10,BUF 29,34,3,Ryan Fitzpatrick pass complete short middle to Donald Jones for -1 yards (tackle by Vince Wilfork and Eric Moore),0.870,0.190
4,8:47,2,11,BUF 28,34,3,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 13 yards (tackle by Devin McCourty),0.190,1.660
4,8:15,1,10,BUF 41,34,3,C.J. Spiller right guard for 4 yards (tackle by Tully Banta-Cain and Gary Guyton),1.660,1.660
4,7:33,2,6,BUF 45,34,3,Ryan Fitzpatrick pass incomplete deep right intended for C.J. Spiller,1.660,0.960
4,7:27,3,6,BUF 45,34,3,Ryan Fitzpatrick pass complete deep left to Naaman Roosevelt for 30 yards (tackle by Patrick Chung),0.960,3.910
4,6:41,1,10,NWE 25,34,3,Ryan Fitzpatrick sacked by Dane Fletcher for 0 yards,3.910,3.360
4,6:04,2,10,NWE 25,34,3,Fred Jackson middle for 7 yards (tackle by Tully Banta-Cain and Dane Fletcher),3.360,3.660
4,5:22,3,3,NWE 18,34,3,Ryan Fitzpatrick pass incomplete deep left intended for Donald Jones,3.660,2.350
4,5:17,4,3,NWE 18,34,3,Ryan Fitzpatrick pass complete short left to Naaman Roosevelt for 4 yards (tackle by Devin McCourty),2.350,4.650
4,4:31,1,10,NWE 14,34,3,Ryan Fitzpatrick pass complete short right to Donald Jones for 3 yards (tackle by Gerard Warren),4.650,4.520
4,3:49,2,7,NWE 11,34,3,Ryan Fitzpatrick pass incomplete short left intended for Naaman Roosevelt,4.520,3.620
4,3:44,3,7,NWE 11,34,3,"Ryan Fitzpatrick pass incomplete short middle intended for Naaman Roosevelt (defended by Patrick Chung). Penalty on Dane Fletcher: Defensive Holding, 5 yards (no play)",3.620,5.830
4,3:37,1,6,NWE 6,34,3,Ryan Fitzpatrick pass incomplete short middle intended for Donald Jones is intercepted by Dane Fletcher,5.830,-0.280
4,3:31,1,10,NWE 20,34,3,"Brian Hoyer for no gain. Penalty on Logan Mankins: False Start, 5 yards (no play)",0.280,-0.310
4,3:31,1,15,NWE 15,34,3,Danny Woodhead right guard for no gain (tackle by Spencer Johnson),-0.310,-1.070
4,2:58,2,15,NWE 15,34,3,Danny Woodhead left tackle for 5 yards (tackle by Drayton Florence),-1.070,-0.960
4,2:52,3,10,NWE 20,34,3,Brian Hoyer middle for 1 yard (tackle by Paul Posluszny),-0.960,-1.960
4,2:00,4,9,NWE 21,34,3,"Zoltan Mesko punts 43 yards, muffed catch by C.J. Spiller, recovered by Sergio Brown and returned for no gain",-1.960,3.180
4,1:51,1,10,BUF 36,34,3,Brian Hoyer kneels for -1 yards,3.180,2.500
4,1:09,2,11,BUF 37,34,3,Brian Hoyer kneels for -1 yards,2.500,1.690
4,0:30,3,12,BUF 38,34,3,Brian Hoyer kneels for -1 yards,1.690,0.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
