#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:19,TEN 32,10,4:44,30,Downs
2,1,1:52,TEN 24,3,1:43,-4,Punt
3,2,11:31,TEN 17,6,2:07,34,Punt
4,2,7:19,TEN 45,3,1:34,4,Punt
5,2,4:23,TEN 47,1,0:08,53,Touchdown
6,2,0:42,TEN 38,2,0:20,12,Interception
7,2,0:22,TEN 31,3,0:22,35,End of Half
8,3,15:00,TEN 39,3,1:10,6,Punt
9,3,8:26,TEN 20,3,1:17,-10,Punt
10,3,5:43,TEN 31,5,2:08,69,Touchdown
11,3,2:05,TEN 23,3,0:59,-9,Punt
12,4,14:47,KAN 48,4,1:59,-10,Punt
13,4,10:41,TEN 19,6,1:31,39,Interception
14,4,3:32,TEN 19,3,0:29,8,Punt
15,4,0:25,TEN 23,1,0:25,-1,End of Game
