Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2,15:00,3,20,MIA 46,0,3,Tua Tagovailoa pass incomplete short left,,
2,14:55,4,20,MIA 46,0,3,"Michael Palardy punts 43 yards, returned by Isaiah McKenzie for 16 yards (tackle by Andrew Van Ginkel)",,
2,14:43,1,10,BUF 27,0,3,Josh Allen pass complete short left to Gabriel Davis for 11 yards (tackle by Brandon Jones and Byron Jones),,
2,14:06,1,10,BUF 38,0,3,Josh Allen pass complete short left to Stefon Diggs for 8 yards (tackle by Duke Riley),,
2,13:46,2,2,BUF 46,0,3,Josh Allen pass complete short left to Cole Beasley for 1 yard (tackle by Byron Jones),,
2,13:26,3,1,BUF 47,0,3,Zack Moss right tackle for -1 yards (tackle by Zach Sieler and Xavien Howard),,
2,12:08,4,2,BUF 46,0,3,Matt Haack punts 19 yards out of bounds,,
2,12:01,1,10,MIA 35,0,3,Myles Gaskin up the middle for 2 yards (tackle by Gregory Rousseau),,
2,11:25,2,8,MIA 37,0,3,Salvon Ahmed right guard for 2 yards (tackle by Harrison Phillips and Tremaine Edmunds),,
2,10:45,3,6,MIA 39,0,3,Tua Tagovailoa pass complete short middle to Myles Gaskin for 22 yards (tackle by Taron Johnson),,
2,10:10,1,10,BUF 39,0,3,Salvon Ahmed left guard for 5 yards (tackle by Matt Milano and Star Lotulelei),,
2,9:30,2,5,BUF 34,0,3,Salvon Ahmed left guard for 3 yards (tackle by Tre'Davious White),,
2,8:52,3,2,BUF 31,0,3,Myles Gaskin up the middle for -2 yards (tackle by Ed Oliver and Micah Hyde),,
2,8:14,4,4,BUF 33,3,3,Jason Sanders 51 yard field goal good,,
2,8:10,,,MIA 35,3,3,"Jason Sanders kicks off 65 yards, touchback.",,
2,8:10,1,10,BUF 25,3,3,Josh Allen pass complete deep left to Cole Beasley for 20 yards (tackle by Nik Needham),,
2,7:38,1,10,BUF 45,3,3,Josh Allen pass complete short right to Stefon Diggs for 3 yards (tackle by Christian Wilkins),,
2,7:00,2,7,BUF 48,3,3,Josh Allen pass incomplete deep left intended for Emmanuel Sanders (defended by Byron Jones),,
2,6:55,3,7,BUF 48,3,3,Josh Allen pass incomplete deep left intended for Stefon Diggs,,
2,6:49,4,7,BUF 48,3,3,"Matt Haack punts 41 yards, returned by Jevon Holland for -4 yards (tackle by Siran Neal)",,
2,6:38,1,10,MIA 7,3,3,Tua Tagovailoa pass incomplete deep left intended for Jaylen Waddle,,
2,6:33,2,10,MIA 7,3,3,Salvon Ahmed left end for 12 yards (tackle by Jordan Poyer and Tremaine Edmunds),,
2,5:58,1,10,MIA 19,3,3,Tua Tagovailoa pass complete short right to Jaylen Waddle for 12 yards (tackle by Levi Wallace),,
2,5:17,1,10,MIA 31,3,3,Tua Tagovailoa pass complete short right to DeVante Parker for 8 yards (tackle by Matt Milano),,
2,4:44,2,2,MIA 39,3,3,Myles Gaskin up the middle for 3 yards (tackle by Taron Johnson and Tremaine Edmunds),,
2,4:03,1,10,MIA 42,3,3,Tua Tagovailoa pass complete short left to Mike Gesicki for 3 yards (tackle by Matt Milano),,
2,3:22,2,7,MIA 45,3,3,Salvon Ahmed up the middle for 1 yard (tackle by Tremaine Edmunds and Mario Addison),,
2,2:43,3,6,MIA 46,3,3,Tua Tagovailoa pass complete to Patrick Laird for no gain (no play),,
2,2:15,,,,,,Timeout #1 by Buffalo Bills,,
2,2:15,3,11,MIA 41,3,3,Tua Tagovailoa pass incomplete short left intended for Mack Hollins,,
2,2:11,4,11,MIA 41,3,3,"Michael Palardy punts 59 yards, touchback.",,
2,2:02,1,10,BUF 20,3,3,Josh Allen pass complete short right to Zack Moss for 15 yards (tackle by Jevon Holland),,
2,1:54,1,10,BUF 35,3,3,Josh Allen pass complete short left to Gabriel Davis for 7 yards (tackle by Nik Needham),,
2,1:48,2,3,BUF 42,3,3,Josh Allen pass complete short left to Zack Moss for 8 yards (tackle by Samuel Eguavoen),,
2,1:43,1,10,BUF 50,3,3,Josh Allen pass incomplete short left intended for Tommy Sweeney,,
2,1:38,2,10,BUF 50,3,3,Josh Allen pass incomplete short right intended for Zack Moss (defended by Emmanuel Ogbah),,
2,1:33,3,10,BUF 50,3,3,Josh Allen pass complete short left to Tommy Sweeney for 6 yards (tackle by Nik Needham),,
2,0:53,4,4,MIA 44,3,3,"Josh Allen pass incomplete short middle. Penalty on Josh Allen: Intentional Grounding, 15 yards (accepted)",,
2,0:46,1,10,BUF 41,3,3,Tua Tagovailoa pass complete short right to Adam Shaheen for 8 yards (tackle by Levi Wallace),,
2,0:39,,,,,,Timeout #1 by Miami Dolphins,,
2,0:39,2,2,BUF 33,3,3,"Myles Gaskin right end for 1 yard (tackle by Matt Milano). Penalty on Matt Milano: Horse Collar Tackle, 15 yards (accepted)",,
2,0:31,1,10,BUF 17,3,3,Tua Tagovailoa pass complete short middle to Mike Gesicki for 5 yards (tackle by Micah Hyde),,
2,0:27,,,,,,Timeout #2 by Miami Dolphins,,
2,0:27,2,5,BUF 12,3,3,Tua Tagovailoa pass incomplete short left intended for Jaylen Waddle,,
2,0:24,,,,,,Timeout #2 by Buffalo Bills,,
2,0:24,3,5,BUF 12,3,3,"Austin Reiter aborted snap, recovered by Micah Hyde at BUF-13 and returned for 16 yards (tackle by Tua Tagovailoa and Austin Jackson)",,
2,0:11,1,10,BUF 29,3,3,Josh Allen kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,3,3,"Tyler Bass kicks off 62 yards, returned by Jaylen Waddle for 18 yards (tackle by Taiwan Jones and Tyrel Dodson)",,
3,14:54,1,10,MIA 21,3,3,Myles Gaskin up the middle for 2 yards (tackle by A.J. Epenesa and Harrison Phillips),,
3,14:13,2,8,MIA 23,3,3,"Tua Tagovailoa pass complete short left to DeVante Parker for 1 yard (tackle by Tre'Davious White) Penalty on MIA: Illegal Shift, 5 yards (declined)",,
3,13:44,3,7,MIA 24,3,3,Tua Tagovailoa scrambles right end for 6 yards (tackle by A.J. Epenesa),,
3,13:02,4,1,MIA 30,3,3,"Michael Palardy punts 58 yards, returned by Isaiah McKenzie for 9 yards (tackle by Mack Hollins)",,
3,12:50,1,10,BUF 21,3,3,Devin Singletary left end for -2 yards (tackle by Brennan Scarlett and Byron Jones),,
3,12:17,2,12,BUF 19,3,3,Josh Allen pass incomplete short middle intended for Cole Beasley (defended by Emmanuel Ogbah),,
3,12:13,3,12,BUF 19,3,3,Josh Allen pass incomplete short middle intended for Cole Beasley,,
3,12:08,4,12,BUF 19,3,3,"Matt Haack punts 48 yards, returned by Jevon Holland for 8 yards (tackle by Siran Neal and Jaquan Johnson). Penalty on Taiwan Jones: Player Out of Bounds on a Punt, 5 yards (accepted)",,
3,11:56,1,10,MIA 46,3,3,Tua Tagovailoa pass complete short right to Myles Gaskin for -1 yards (tackle by Matt Milano),,
3,11:19,2,11,MIA 45,3,3,Tua Tagovailoa pass incomplete short left,,
3,11:12,3,11,MIA 45,3,3,Tua Tagovailoa pass incomplete short right intended for Jaylen Waddle,,
3,11:07,4,11,MIA 45,3,3,Michael Palardy punts 55 yards,,
3,10:55,1,10,BUF 20,3,3,"Josh Allen pass complete short right to Zack Moss for 7 yards. Penalty on Raekwon Davis: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",,
3,10:42,1,10,BUF 25,3,3,"Zack Moss for no gain. Penalty on Jon Feliciano: Offensive Holding, 10 yards (accepted) (no play)",,
3,10:24,1,20,BUF 15,3,3,Zack Moss right end for 6 yards (tackle by Duke Riley and Brandon Jones),,
3,9:52,2,14,BUF 21,3,3,Josh Allen pass incomplete short left intended for Cole Beasley (defended by Christian Wilkins),,
3,9:48,3,14,BUF 21,3,3,Josh Allen pass complete short left to Cole Beasley for 15 yards (tackle by Jevon Holland and Nik Needham),,
3,9:14,1,10,BUF 36,3,3,Josh Allen pass complete short left to Zack Moss for 4 yards (tackle by Byron Jones),,
3,8:57,2,6,BUF 40,3,3,Josh Allen pass complete short right to Cole Beasley for 10 yards (tackle by Byron Jones),,
3,8:22,1,10,BUF 50,3,3,Josh Allen pass complete short left to Cole Beasley for 6 yards (tackle by Brandon Jones),,
3,7:50,2,4,MIA 44,3,3,Josh Allen pass complete short right to Cole Beasley for 3 yards (tackle by Jevon Holland),,
3,7:25,3,1,MIA 41,3,3,Josh Allen scrambles right end for 5 yards (tackle by Jevon Holland),,
3,6:47,1,10,MIA 36,3,3,Zack Moss right tackle for 7 yards (tackle by Raekwon Davis and Duke Riley),,
3,6:05,2,3,MIA 29,3,3,Devin Singletary left guard for 13 yards (tackle by Andrew Van Ginkel and Elandon Roberts),,
3,5:28,1,10,MIA 16,3,3,Devin Singletary left tackle for 2 yards (tackle by Christian Wilkins),,
3,4:47,2,8,MIA 14,3,3,Josh Allen pass complete short right to Gabriel Davis for 3 yards (tackle by Byron Jones and Nik Needham),,
3,4:01,3,5,MIA 11,3,3,"Josh Allen pass incomplete short left intended for Tommy Sweeney. Penalty on Andrew Van Ginkel: Defensive Pass Interference, 3 yards (accepted) (no play)",,
3,3:56,1,8,MIA 8,3,9,"Josh Allen pass complete short right to Gabriel Davis for 8 yards, touchdown",,
3,3:49,1,1,MIA 1,3,10,Tyler Bass kicks extra point good,,
3,3:49,,,BUF 35,3,10,"Penalty on Jaelan Phillips: Face Mask (15 Yards), 15 yards (accepted) (no play)",,
3,3:49,,,BUF 50,3,10,"Tyler Bass kicks off 40 yards, returned by Jaylen Waddle for 7 yards (tackle by Jordan Poyer)",,
3,3:44,1,10,MIA 17,3,10,Salvon Ahmed up the middle for 2 yards (tackle by A.J. Epenesa and Gregory Rousseau),,
3,3:04,2,8,MIA 19,3,10,Tua Tagovailoa pass complete short left to Salvon Ahmed for 6 yards (tackle by Taron Johnson),,
3,2:26,3,2,MIA 25,3,10,Tua Tagovailoa pass incomplete short left intended for Myles Gaskin,,
3,2:19,4,2,MIA 25,3,10,Michael Palardy punts 44 yards out of bounds,,
3,2:12,1,10,BUF 31,3,10,"Josh Allen pass complete short left to Emmanuel Sanders for 8 yards. Penalty on Raekwon Davis: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",,
3,1:50,1,10,BUF 36,3,10,Josh Allen pass incomplete short left intended for Emmanuel Sanders,,
3,1:46,2,10,BUF 36,3,10,Josh Allen pass complete short right to Cole Beasley for 17 yards (tackle by Nik Needham),,
3,1:10,1,10,MIA 47,3,10,Devin Singletary up the middle for 6 yards (tackle by Jaelan Phillips),,
3,0:34,2,4,MIA 41,3,10,Josh Allen pass complete short right to Stefon Diggs for 11 yards (tackle by Adam Butler),,
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 30,3,10,Josh Allen scrambles left guard for 2 yards (tackle by Zach Sieler),,
4,14:15,2,8,MIA 28,3,10,"Penalty on Tommy Sweeney: False Start, 5 yards (accepted) (no play)",,
4,14:14,2,13,MIA 33,3,10,Josh Allen pass incomplete short right,,
4,14:10,3,13,MIA 33,3,10,Josh Allen pass complete short left to Cole Beasley for 14 yards (tackle by Nik Needham),,
4,13:35,1,10,MIA 19,3,10,Cole Beasley pass incomplete deep right intended for Gabriel Davis (defended by Xavien Howard),,
4,13:29,2,10,MIA 19,3,16,"Josh Allen pass complete short middle to Stefon Diggs for 19 yards, touchdown",,
4,13:23,,,MIA 15,3,17,Tyler Bass kicks extra point good,,
4,13:23,,,BUF 35,3,17,"Tyler Bass kicks off 65 yards, touchback.",,
4,13:23,1,10,MIA 25,3,17,Tua Tagovailoa pass incomplete deep left intended for Jaylen Waddle (defended by Tre'Davious White),,
4,13:17,2,10,MIA 25,3,17,Tua Tagovailoa pass complete short left to DeVante Parker for 12 yards (tackle by Jordan Poyer),,
4,12:42,1,10,MIA 37,3,17,Tua Tagovailoa pass incomplete short middle intended for Mike Gesicki,,
4,12:38,2,10,MIA 37,3,17,"Tua Tagovailoa sacked by Ed Oliver for no gain. Penalty on Jerry Hughes: Defensive Offside, 5 yards (accepted) (no play)",,
4,12:19,2,5,MIA 42,3,17,Myles Gaskin right end for no gain (tackle by Tremaine Edmunds),,
4,11:38,3,5,MIA 42,3,17,Tua Tagovailoa pass complete short right to Jaylen Waddle for 10 yards (tackle by Levi Wallace),,
4,11:09,1,10,BUF 48,3,17,Tua Tagovailoa pass complete short right to DeVante Parker for 4 yards (tackle by Levi Wallace),,
4,10:38,2,6,BUF 44,3,17,Tua Tagovailoa pass incomplete short left intended for Salvon Ahmed,,
4,10:34,3,6,BUF 44,3,17,Tua Tagovailoa pass incomplete short right intended for DeVante Parker (defended by Levi Wallace),,
4,10:30,4,6,BUF 44,3,17,Tua Tagovailoa pass complete deep right to Mike Gesicki for 40 yards (tackle by Jordan Poyer),,
4,10:07,1,4,BUF 4,3,17,Tua Tagovailoa scrambles right tackle for 3 yards (tackle by Micah Hyde),,
4,9:43,2,1,BUF 1,9,17,"Tua Tagovailoa up the middle for 1 yard, touchdown",,
4,9:39,,,BUF 2,11,17,Two Point Attempt: Tua Tagovailoa pass complete to to Mike Gesicki for no gain,,
4,9:39,,,MIA 35,11,17,"Jason Sanders kicks off 63 yards, returned by Isaiah McKenzie for 18 yards (tackle by Samuel Eguavoen and Cethan Carter)",,
4,9:33,1,10,BUF 20,11,17,"Josh Allen pass complete short left to Tommy Sweeney for 13 yards (tackle by Brandon Jones). Penalty on Justin Coleman: Illegal Contact, 5 yards (declined)",,
4,9:08,1,10,BUF 33,11,17,Josh Allen pass complete short right to Zack Moss for 1 yard (tackle by Elandon Roberts),,
4,8:42,2,9,BUF 34,11,17,Josh Allen pass complete short right to Tommy Sweeney for 11 yards (tackle by Eric Rowe),,
4,8:02,1,10,BUF 45,11,17,Josh Allen pass complete short left to Stefon Diggs for -1 yards (tackle by Brandon Jones),,
4,7:19,2,11,BUF 44,11,17,Josh Allen pass incomplete deep right intended for Emmanuel Sanders,,
4,7:13,3,11,BUF 44,11,17,Josh Allen pass complete deep middle to Cole Beasley for 20 yards (tackle by Justin Coleman),,
4,6:30,1,10,MIA 36,11,17,Josh Allen left end for -4 yards. Josh Allen fumbles (forced by Elandon Roberts). Josh Allen fumbles out of bounds,,
4,5:51,2,14,MIA 40,11,17,"Josh Allen pass incomplete short right intended for Emmanuel Sanders. Penalty on Xavien Howard: Defensive Holding, 5 yards (accepted) . Penalty on Xavien Howard: Illegal Contact, 5 yards (declined) (no play)",,
4,5:33,1,10,MIA 35,11,17,Josh Allen right end for 12 yards (tackle by Eric Rowe),,
4,4:53,,,,,,Timeout #1 by Buffalo Bills,,
4,4:53,1,10,MIA 23,11,17,Zack Moss right tackle for 3 yards (tackle by Adam Butler and Jaelan Phillips),,
4,4:46,,,,,,Timeout #1 by Miami Dolphins,,
4,4:46,2,7,MIA 20,11,17,Josh Allen pass complete short left to Zack Moss for 8 yards (tackle by Justin Coleman),,
4,4:40,,,,,,Timeout #2 by Buffalo Bills,,
4,4:40,1,10,MIA 12,11,17,Zack Moss left guard for -1 yards (tackle by Christian Wilkins and Raekwon Davis),,
4,4:34,,,,,,Timeout #2 by Miami Dolphins,,
4,4:34,2,11,MIA 13,11,17,"Josh Allen for 8 yards. Penalty on Jon Feliciano: Offensive Low Block, 15 yards (accepted) (no play)",,
4,4:26,2,26,MIA 28,11,17,Josh Allen pass complete short left to Cole Beasley for 4 yards (tackle by Justin Coleman and Adam Butler),,
4,4:21,,,,,,Timeout #3 by Miami Dolphins,,
4,4:21,3,22,MIA 24,11,17,Josh Allen pass complete short right to Zack Moss for 3 yards (tackle by Duke Riley and Adam Butler),,
4,3:33,,,,,,Timeout #3 by Buffalo Bills,,
4,3:33,4,19,MIA 21,11,20,Tyler Bass 39 yard field goal good,,
4,3:29,,,BUF 35,11,20,"Tyler Bass kicks off 65 yards, touchback.",,
4,3:29,1,10,MIA 25,11,20,Tua Tagovailoa pass complete short left to Patrick Laird for 10 yards (tackle by Jordan Poyer),,
4,3:21,1,10,MIA 35,11,20,Tua Tagovailoa pass incomplete short middle intended for DeVante Parker,,
4,3:15,2,10,MIA 35,11,20,"Tua Tagovailoa pass incomplete intended for Jaylen Waddle. Penalty on Jesse Davis: Offensive Holding, 10 yards (accepted) (no play)",,
4,3:10,2,20,MIA 25,11,20,"Tua Tagovailoa sacked by Jerry Hughes for -6 yards. Tua Tagovailoa fumbles (forced by Jerry Hughes), recovered by Robert Hunt at MIA-19",,
4,2:32,3,26,MIA 19,11,20,Tua Tagovailoa pass deep middle intended for Jaylen Waddle is intercepted by Jordan Poyer at MIA-37 and returned for 26 yards (tackle by DeVante Parker),,
4,2:21,1,10,MIA 11,11,20,Zack Moss left guard for 4 yards (tackle by Elandon Roberts and Raekwon Davis),,
4,2:00,2,6,MIA 7,11,20,Zack Moss up the middle for no gain (tackle by Brennan Scarlett and Christian Wilkins),,
4,1:14,3,6,MIA 7,11,26,"Josh Allen scrambles for 7 yards, touchdown",,
4,1:07,,,MIA 2,11,26,"Two Point Attempt: Josh Allen pass incomplete, sacked by Josh Allen sacked by",,
4,1:07,,,BUF 35,11,26,"Tyler Bass kicks off 65 yards, touchback.",,
4,1:07,1,10,MIA 25,11,26,Tua Tagovailoa pass complete short right to Myles Gaskin for -2 yards (tackle by Jordan Poyer),,
4,0:41,2,12,MIA 23,11,26,Myles Gaskin right guard for 7 yards (tackle by Mario Addison),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
