0,1
Game Info,Game Info
Won Toss,Buccaneers
Roof,outdoors
Surface,astroplay
Duration,2:50
Attendance,55832
Weather,"38 degrees, relative humidity 0%, wind 7 mph"
Vegas Line,Tampa Bay Buccaneers -7.0
Over/Under,32.0 (under)
