Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Golden Tate,DET,0,0,,0,0,2,21,10.5,0,14
Ameer Abdullah,DET,4,123,30.8,0,33,0,0,,0,0
Joique Bell,DET,1,11,11.0,0,11,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandin Cooks,NOR,0,0,,0,0,2,12,6.0,0,6
Michael Hoomanawanui,NOR,1,16,16.0,0,16,0,0,,0,0
C.J. Spiller,NOR,1,24,24.0,0,24,0,0,,0,0
